"0,1-d","2,1-d","3,1-d","4,1-d"
129,8,0,0
106,0,0,0
111,0,0,0
104,0,0,0
105,0,0,0
104,0,0,0
99,0,0,0
110,2,0,0
104,0,0,0
99,0,0,0
106,0,0,0
107,0,0,0
101,0,0,0
100,0,0,0
103,0,0,0
106,0,0,0
105,0,0,0
99,0,0,0
107,2,0,0
102,0,0,0
101,0,0,0
99,0,0,0
102,0,0,0
101,0,0,0
100,0,0,0
105,0,0,0
102,0,0,0
101,0,0,0
100,0,0,0
99,0,0,0
99,0,0,0
105,2,0,0
98,0,0,0
99,0,0,0
98,0,0,0
98,0,0,0
101,0,0,0
98,0,0,0
98,0,0,0
99,0,0,0
99,0,0,0
99,2,0,0
13,0,0,0
16,0,0,0
26,0,0,0
29,0,0,0
29,0,0,0
24,0,0,0
19,0,0,0
24,0,0,0
16,0,0,0
18,0,0,0
27,0,0,0
29,0,0,0
28,0,0,0
18,0,0,0
54,0,0,0
25,0,0,0
118,0,0,0
119,0,0,0
68,0,0,0
69,0,0,0
34,0,0,0
25,2,0,0
42,0,0,0
66,0,0,0
20,0,0,0
125,0,0,0
121,4,0,0
108,2,0,0
122,0,0,0
57,0,0,0
112,2,0,0
43,0,0,0
72,0,0,0
55,2,0,0
29,0,0,0
69,0,0,0
64,2,0,0
53,0,0,0
63,0,0,0
293,0,0,0
303,0,0,0
108,0,0,0
122,0,0,0
57,0,0,0
75,0,0,0
27,0,0,0
72,0,0,0
111,0,0,0
26,0,0,0
288,0,0,0
298,0,0,0
57,0,0,0
66,0,0,0
51,0,0,0
70,0,0,0
67,0,0,0
64,0,0,0
112,0,0,0
47,0,0,0
102,0,0,0
61,0,0,0
116,2,0,0
117,0,0,0
107,0,0,0
67,0,0,0
32,2,0,0
50,4,0,0
18,2,0,0
64,0,0,0
8,0,0,0
4,0,0,0
3,0,0,0
97,0,0,0
111,0,0,0
101,0,0,0
44,0,0,0
8,0,0,0
51,0,0,0
54,0,0,0
119,2,0,0
41,0,0,0
106,2,0,0
60,0,0,0
91,0,0,0
70,0,0,0
35,2,0,0
67,0,0,0
53,0,0,0
56,0,0,0
125,0,0,0
121,2,0,0
108,2,0,0
122,0,0,0
57,0,0,0
52,0,0,0
72,0,0,0
69,0,0,0
64,0,0,0
26,0,0,0
21,0,0,0
124,0,0,0
120,0,0,0
121,0,0,0
111,2,0,0
70,0,0,0
74,0,0,0
22,0,0,0
68,0,0,0
179,0,0,0
47,0,0,0
63,2,0,0
33,0,0,0
19,0,0,0
101,0,0,0
41,0,0,0
61,0,0,0
58,0,0,0
48,0,0,0
15,0,0,0
58,0,0,0
51,0,0,0
288,0,0,0
53,0,0,0
120,0,0,0
21,4,0,0
19,8,0,0
21,6,0,0
23,6,0,0
21,4,0,0
18,0,0,0
27,6,0,0
26,4,0,0
54,2,0,0
178,16,0,0
57,2,0,0
22,4,0,0
5,0,0,0
53,0,0,0
19,0,0,0
171,2,0,0
88,0,0,0
39,0,0,0
47,0,0,0
292,0,0,0
169,2,0,0
294,0,0,0
84,0,0,0
171,2,0,0
25,0,0,0
110,0,0,0
111,0,0,0
61,0,0,0
286,0,0,0
58,0,0,0
86,0,0,0
173,2,0,0
90,0,0,0
22,0,0,0
288,0,0,0
298,2,0,0
52,0,0,0
24,2,0,0
55,0,0,0
42,0,0,0
106,0,0,0
284,0,0,0
85,2,0,0
171,4,0,0
103,2,0,0
5,0,0,0
294,0,0,0
304,2,0,0
109,0,0,0
123,0,0,0
44,0,0,0
30,2,0,0
61,2,0,0
36,2,0,0
46,0,0,0
46,2,0,0
70,2,0,0
65,0,0,0
46,2,0,0
19,0,0,0
44,0,0,0
96,0,0,0
110,0,0,0
9,0,0,0
282,0,0,0
47,0,0,0
34,0,0,0
7,0,0,0
118,0,0,0
50,0,0,0
23,0,0,0
173,0,0,0
52,0,0,0
18,0,0,0
49,0,0,0
18,0,0,0
38,0,0,0
87,6,5,0
296,2,0,0
33,8,5,0
50,0,0,0
55,2,0,0
173,2,0,0
105,2,0,0
18,0,0,0
20,0,0,0
20,0,0,0
18,2,0,0
33,2,0,0
10,0,0,0
23,0,0,0
296,0,0,0
173,0,0,0
90,0,0,0
61,0,0,0
11,0,0,0
22,0,0,0
55,0,0,0
38,0,0,0
49,0,0,0
50,0,0,0
50,0,0,0
47,0,0,0
76,0,0,0
50,0,0,0
51,0,0,0
39,0,0,0
52,0,0,0
45,0,0,0
50,0,0,0
45,0,0,0
68,0,0,0
41,0,0,0
50,0,0,0
39,0,0,0
45,0,0,0
46,0,0,0
45,0,0,0
42,0,0,0
44,0,0,0
37,0,0,0
40,0,0,0
40,0,0,0
37,0,0,0
38,0,0,0
37,0,0,0
37,0,0,0
39,0,0,0
51,0,0,0
39,0,0,0
65,0,0,0
59,0,0,0
54,0,0,0
61,0,0,0
63,0,0,0
57,0,0,0
51,0,0,0
54,0,0,0
52,0,0,0
61,0,0,0
51,0,0,0
56,0,0,0
71,2,0,0
58,0,0,0
60,0,0,0
61,0,0,0
59,0,0,0
58,0,0,0
61,0,0,0
57,0,0,0
60,2,0,0
63,0,0,0
53,0,0,0
51,0,0,0
59,0,0,0
50,0,0,0
55,0,0,0
61,0,0,0
52,0,0,0
48,0,0,0
52,0,0,0
50,0,0,0
50,0,0,0
48,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
49,0,0,0
58,0,0,0
49,0,0,0
53,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
51,0,0,0
58,0,0,0
42,0,0,0
43,0,0,0
56,0,0,0
44,0,0,0
49,0,0,0
49,0,0,0
44,0,0,0
47,0,0,0
55,2,0,0
55,0,0,0
42,0,0,0
45,0,0,0
47,0,0,0
49,0,0,0
45,0,0,0
52,0,0,0
42,0,0,0
42,0,0,0
42,0,0,0
43,0,0,0
46,0,0,0
56,0,0,0
43,0,0,0
42,0,0,0
50,0,0,0
40,0,0,0
47,2,0,0
295,0,0,0
289,2,0,0
284,0,0,0
291,2,0,0
291,0,0,0
285,0,0,0
288,0,0,0
291,0,0,0
292,0,0,0
290,0,0,0
286,0,0,0
293,2,0,0
286,0,0,0
298,2,0,0
286,0,0,0
288,0,0,0
292,2,0,0
287,0,0,0
282,0,0,0
287,0,0,0
281,0,0,0
284,0,0,0
291,2,0,0
289,0,0,0
291,0,0,0
281,0,0,0
284,0,0,0
282,0,0,0
284,0,0,0
284,0,0,0
287,0,0,0
286,0,0,0
284,0,0,0
281,0,0,0
282,0,0,0
285,0,0,0
282,0,0,0
281,0,0,0
287,0,0,0
289,0,0,0
283,0,0,0
301,10,0,0
278,0,0,0
288,0,0,0
287,0,0,0
299,4,0,0
290,2,0,0
292,2,0,0
288,0,0,0
278,0,0,0
288,6,15,9
282,6,15,9
287,6,15,9
299,16,50,36
283,4,5,0
284,6,15,9
285,4,5,0
325,34,75,36
309,22,70,36
287,4,5,0
291,4,5,0
293,4,5,0
291,2,0,0
287,0,0,0
289,2,0,0
281,0,0,0
288,0,0,0
283,0,0,0
281,0,0,0
286,0,0,0
285,0,0,0
289,0,0,0
290,2,0,0
284,0,0,0
291,0,0,0
280,0,0,0
281,0,0,0
285,0,0,0
290,2,0,0
316,12,0,0
290,0,0,0
290,2,0,0
293,0,0,0
285,0,0,0
281,0,0,0
290,0,0,0
283,0,0,0
290,0,0,0
283,0,0,0
283,0,0,0
290,0,0,0
286,0,0,0
278,0,0,0
283,0,0,0
284,0,0,0
282,0,0,0
287,0,0,0
287,0,0,0
282,0,0,0
285,0,0,0
288,0,0,0
289,0,0,0
289,0,0,0
281,0,0,0
278,0,0,0
284,0,0,0
280,0,0,0
280,0,0,0
292,0,0,0
278,0,0,0
278,0,0,0
282,0,0,0
289,0,0,0
289,0,0,0
279,0,0,0
284,0,0,0
294,0,0,0
283,0,0,0
285,0,0,0
282,0,0,0
281,0,0,0
285,0,0,0
284,0,0,0
286,0,0,0
289,2,0,0
293,0,0,0
281,0,0,0
280,0,0,0
290,0,0,0
289,2,0,0
281,0,0,0
282,0,0,0
290,0,0,0
280,0,0,0
286,0,0,0
292,0,0,0
291,0,0,0
286,2,0,0
283,0,0,0
286,0,0,0
285,0,0,0
285,0,0,0
282,2,0,0
291,0,0,0
279,0,0,0
286,0,0,0
283,0,0,0
280,0,0,0
285,0,0,0
282,0,0,0
281,2,0,0
284,2,0,0
281,4,5,0
282,2,0,0
284,2,0,0
281,0,0,0
280,0,0,0
278,0,0,0
285,0,0,0
278,0,0,0
290,0,0,0
285,0,0,0
279,0,0,0
292,2,0,0
281,0,0,0
281,0,0,0
290,0,0,0
286,2,0,0
285,0,0,0
283,0,0,0
283,0,0,0
278,0,0,0
284,0,0,0
283,0,0,0
283,0,0,0
281,0,0,0
279,0,0,0
279,0,0,0
285,0,0,0
278,0,0,0
282,0,0,0
289,2,0,0
278,0,0,0
291,0,0,0
283,0,0,0
285,0,0,0
282,0,0,0
283,0,0,0
279,0,0,0
279,0,0,0
278,0,0,0
285,0,0,0
286,0,0,0
283,0,0,0
279,0,0,0
279,0,0,0
278,0,0,0
282,0,0,0
281,0,0,0
280,0,0,0
279,0,0,0
281,0,0,0
282,0,0,0
279,0,0,0
280,0,0,0
283,0,0,0
283,0,0,0
279,0,0,0
279,0,0,0
284,0,0,0
279,0,0,0
280,0,0,0
278,0,0,0
281,0,0,0
278,0,0,0
278,0,0,0
282,0,0,0
288,0,0,0
278,2,0,0
278,0,0,0
279,0,0,0
284,0,0,0
278,0,0,0
283,0,0,0
279,0,0,0
281,0,0,0
278,0,0,0
280,0,0,0
278,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
278,0,0,0
277,0,0,0
278,0,0,0
277,0,0,0
277,0,0,0
278,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
278,0,0,0
277,0,0,0
277,0,0,0
279,0,0,0
278,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
277,0,0,0
56,0,0,0
56,0,0,0
55,0,0,0
53,0,0,0
51,0,0,0
56,0,0,0
60,0,0,0
56,0,0,0
49,0,0,0
49,0,0,0
57,0,0,0
56,0,0,0
74,2,0,0
47,0,0,0
56,2,0,0
47,0,0,0
55,0,0,0
56,0,0,0
58,0,0,0
50,0,0,0
48,0,0,0
45,0,0,0
58,0,0,0
57,0,0,0
51,0,0,0
45,0,0,0
45,0,0,0
48,0,0,0
49,0,0,0
48,0,0,0
50,0,0,0
48,0,0,0
43,0,0,0
51,0,0,0
45,0,0,0
48,0,0,0
45,0,0,0
42,0,0,0
42,0,0,0
42,0,0,0
127,2,0,0
111,0,0,0
121,0,0,0
112,0,0,0
116,2,0,0
123,0,0,0
109,0,0,0
116,0,0,0
121,2,0,0
109,0,0,0
187,48,0,0
118,0,0,0
120,2,0,0
122,4,0,0
123,2,0,0
118,2,0,0
117,4,0,0
120,4,0,0
136,2,0,0
118,2,0,0
111,0,0,0
123,2,0,0
109,0,0,0
124,4,0,0
112,0,0,0
122,4,0,0
118,2,0,0
112,2,0,0
113,0,0,0
120,0,0,0
125,4,0,0
118,2,0,0
127,4,0,0
114,0,0,0
118,2,0,0
130,4,0,0
111,0,0,0
118,4,0,0
120,4,0,0
112,0,0,0
110,0,0,0
111,0,0,0
124,6,0,0
119,4,0,0
112,0,0,0
125,0,0,0
114,0,0,0
116,0,0,0
119,4,0,0
111,2,0,0
118,4,0,0
113,0,0,0
111,0,0,0
116,2,0,0
110,0,0,0
123,4,0,0
114,2,0,0
110,0,0,0
113,0,0,0
109,0,0,0
118,2,0,0
121,2,0,0
127,2,0,0
112,0,0,0
113,2,0,0
123,6,0,0
113,2,0,0
116,6,0,0
114,4,0,0
118,4,0,0
113,0,0,0
111,2,0,0
396,92,0,0
116,4,0,0
117,2,0,0
116,4,0,0
109,0,0,0
118,2,0,0
119,2,0,0
113,2,0,0
110,0,0,0
121,2,0,0
114,0,0,0
113,0,0,0
118,2,0,0
111,0,0,0
116,4,0,0
124,6,0,0
114,0,0,0
119,4,0,0
113,0,0,0
109,0,0,0
109,0,0,0
112,2,0,0
113,2,0,0
113,4,0,0
122,0,0,0
112,2,0,0
123,4,0,0
113,2,0,0
121,4,0,0
114,2,0,0
117,6,0,0
114,4,0,0
25,0,0,0
18,0,0,0
20,0,0,0
21,0,0,0
25,0,0,0
13,0,0,0
20,0,0,0
13,0,0,0
23,0,0,0
12,0,0,0
117,2,0,0
119,4,0,0
114,2,0,0
119,0,0,0
116,2,0,0
121,4,0,0
123,2,0,0
121,2,0,0
112,4,0,0
117,2,0,0
109,0,0,0
197,40,0,0
109,0,0,0
112,0,0,0
111,0,0,0
109,0,0,0
144,14,0,0
118,0,0,0
119,0,0,0
118,2,0,0
120,0,0,0
114,0,0,0
119,0,0,0
111,2,0,0
118,0,0,0
114,0,0,0
112,0,0,0
109,2,0,0
110,2,0,0
109,2,0,0
111,2,0,0
136,2,0,0
107,2,0,0
107,2,0,0
118,0,0,0
113,0,0,0
107,0,0,0
119,0,0,0
107,0,0,0
114,0,0,0
110,0,0,0
112,0,0,0
106,0,0,0
110,0,0,0
108,0,0,0
108,0,0,0
107,0,0,0
106,0,0,0
109,0,0,0
107,0,0,0
110,0,0,0
108,0,0,0
108,0,0,0
115,0,0,0
110,0,0,0
112,0,0,0
106,0,0,0
107,0,0,0
112,0,0,0
109,0,0,0
106,0,0,0
111,2,0,0
106,0,0,0
106,0,0,0
107,0,0,0
106,0,0,0
106,0,0,0
107,0,0,0
105,0,0,0
107,0,0,0
105,0,0,0
105,0,0,0
107,0,0,0
109,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
105,0,0,0
305,2,0,0
110,0,0,0
124,0,0,0
64,0,0,0
59,0,0,0
114,0,0,0
73,0,0,0
54,0,0,0
58,0,0,0
50,2,0,0
77,0,0,0
48,0,0,0
108,2,0,0
48,0,0,0
71,0,0,0
61,0,0,0
51,4,0,0
30,0,0,0
60,2,0,0
14,0,0,0
109,0,0,0
51,0,0,0
85,2,0,0
34,0,0,0
171,2,0,0
103,2,0,0
106,2,0,0
120,0,0,0
69,0,0,0
73,0,0,0
63,0,0,0
28,0,0,0
53,4,0,0
109,0,0,0
19,0,0,0
17,0,0,0
53,0,0,0
41,0,0,0
102,0,0,0
17,0,0,0
11,0,0,0
118,0,0,0
23,0,0,0
56,0,0,0
51,0,0,0
17,0,0,0
17,0,0,0
21,0,0,0
22,0,0,0
17,0,0,0
13,0,0,0
14,0,0,0
91,4,0,0
89,6,0,0
93,8,0,0
91,8,0,0
96,2,0,0
99,2,0,0
89,6,0,0
93,4,0,0
88,6,0,0
92,8,5,0
90,4,0,0
92,6,0,0
85,2,0,0
83,4,0,0
85,4,0,0
85,4,0,0
85,8,0,0
93,6,0,0
88,6,0,0
81,2,0,0
82,4,0,0
83,4,0,0
86,4,0,0
94,4,0,0
85,2,0,0
102,14,15,0
124,8,0,0
80,0,0,0
159,22,0,0
90,2,0,0
91,6,5,0
84,2,0,0
87,4,0,0
85,2,0,0
84,0,0,0
86,4,0,0
81,0,0,0
90,6,0,0
82,2,0,0
80,2,0,0
82,0,0,0
83,0,0,0
85,6,0,0
91,4,0,0
92,0,0,0
90,6,0,0
90,4,0,0
85,4,0,0
85,2,0,0
87,0,0,0
86,0,0,0
93,6,0,0
86,2,0,0
82,0,0,0
83,4,0,0
90,2,0,0
82,0,0,0
80,0,0,0
87,2,0,0
85,0,0,0
80,0,0,0
157,10,0,0
79,0,0,0
81,2,0,0
80,0,0,0
79,2,0,0
80,2,0,0
78,0,0,0
78,0,0,0
78,0,0,0
78,0,0,0
88,0,0,0
101,2,0,0
105,2,0,0
36,0,0,0
58,0,0,0
86,0,0,0
41,0,0,0
57,2,0,0
57,0,0,0
62,0,0,0
45,0,0,0
35,2,0,0
60,0,0,0
52,0,0,0
300,4,0,0
105,0,0,0
119,0,0,0
72,0,0,0
40,0,0,0
29,4,0,0
45,0,0,0
22,0,0,0
23,0,0,0
15,0,0,0
301,2,0,0
60,0,0,0
69,0,0,0
54,0,0,0
46,0,0,0
55,0,0,0
60,0,0,0
54,0,0,0
55,0,0,0
49,0,0,0
41,2,0,0
58,0,0,0
50,0,0,0
38,0,0,0
295,2,0,0
49,0,0,0
37,0,0,0
298,2,0,0
19,0,0,0
16,0,0,0
14,0,0,0
15,0,0,0
26,0,0,0
28,0,0,0
314,14,0,0
29,0,0,0
29,0,0,0
39,0,0,0
40,0,0,0
38,2,0,0
35,0,0,0
38,0,0,0
33,0,0,0
36,0,0,0
42,2,0,0
36,2,0,0
41,0,0,0
35,0,0,0
35,2,0,0
32,0,0,0
37,2,0,0
30,2,0,0
33,0,0,0
31,0,0,0
39,0,0,0
32,2,0,0
30,2,0,0
30,0,0,0
27,0,0,0
27,0,0,0
296,2,0,0
101,0,0,0
115,0,0,0
55,0,0,0
50,0,0,0
49,0,0,0
27,0,0,0
29,0,0,0
301,2,0,0
120,0,0,0
69,0,0,0
46,2,0,0
54,0,0,0
27,0,0,0
25,0,0,0
15,0,0,0
302,2,0,0
55,0,0,0
64,0,0,0
26,0,0,0
92,0,0,0
179,2,0,0
96,2,0,0
111,2,0,0
44,0,0,0
95,0,0,0
99,0,0,0
300,2,0,0
53,2,0,0
45,2,0,0
66,0,0,0
57,0,0,0
177,2,0,0
94,2,0,0
92,2,0,0
296,2,0,0
55,0,0,0
64,2,0,0
41,2,0,0
86,0,0,0
90,0,0,0
40,2,0,0
290,2,0,0
49,0,0,0
96,0,0,0
100,0,0,0
36,0,0,0
103,2,0,0
117,0,0,0
57,0,0,0
52,0,0,0
107,0,0,0
43,0,0,0
19,0,0,0
303,2,0,0
108,2,0,0
52,0,0,0
57,0,0,0
72,0,0,0
60,0,0,0
55,10,0,0
45,0,0,0
22,0,0,0
55,0,0,0
33,2,0,0
52,0,0,0
38,2,0,0
62,0,0,0
38,2,0,0
110,2,0,0
124,0,0,0
114,0,0,0
54,0,0,0
24,0,0,0
71,0,0,0
74,0,0,0
114,0,0,0
71,0,0,0
27,0,0,0
21,0,0,0
25,0,0,0
101,0,0,0
58,0,0,0
101,0,0,0
9,0,0,0
55,0,0,0
53,0,0,0
27,0,0,0
13,0,0,0
18,0,0,0
308,4,0,0
62,0,0,0
43,12,0,0
22,2,0,0
22,2,0,0
22,2,0,0
50,2,0,0
25,4,0,0
185,2,0,0
22,0,0,0
117,2,0,0
58,2,0,0
31,0,0,0
21,0,0,0
25,0,0,0
21,0,0,0
25,0,0,0
21,0,0,0
8,0,0,0
296,2,0,0
20,0,0,0
86,0,0,0
64,0,0,0
55,0,0,0
175,0,0,0
92,2,0,0
63,0,0,0
24,0,0,0
95,0,0,0
109,0,0,0
107,0,0,0
94,0,0,0
108,0,0,0
302,4,0,0
61,0,0,0
55,0,0,0
74,0,0,0
39,8,0,0
56,0,0,0
92,0,0,0
111,0,0,0
55,0,0,0
44,0,0,0
67,0,0,0
297,4,0,0
116,0,0,0
42,2,0,0
22,2,0,0
174,0,0,0
11,0,0,0
109,0,0,0
58,0,0,0
108,2,0,0
122,0,0,0
57,0,0,0
112,0,0,0
52,0,0,0
75,0,0,0
43,0,0,0
72,0,0,0
32,0,0,0
29,0,0,0
69,0,0,0
32,0,0,0
18,0,0,0
99,2,0,0
113,0,0,0
48,0,0,0
103,0,0,0
63,0,0,0
46,2,0,0
297,2,0,0
56,0,0,0
37,0,0,0
51,0,0,0
289,2,0,0
55,0,0,0
296,2,0,0
90,0,0,0
9,0,0,0
9,0,0,0
10,0,0,0
45,0,0,0
29,0,0,0
2,0,0,0
294,2,0,0
99,0,0,0
48,0,0,0
165,0,0,0
301,4,0,0
60,0,0,0
54,0,0,0
46,2,0,0
38,8,5,0
60,2,0,0
58,0,0,0
43,0,0,0
54,0,0,0
31,0,0,0
292,2,0,0
97,0,0,0
53,0,0,0
56,0,0,0
96,0,0,0
31,0,0,0
101,0,0,0
16,0,0,0
19,0,0,0
15,0,0,0
48,0,0,0
39,0,0,0
65,0,0,0
24,0,0,0
176,2,0,0
55,2,0,0
17,0,0,0
13,0,0,0
305,4,0,0
50,2,0,0
42,4,0,0
59,0,0,0
95,0,0,0
182,2,0,0
99,0,0,0
114,2,0,0
58,0,0,0
49,2,0,0
70,0,0,0
29,0,0,0
47,0,0,0
26,0,0,0
95,0,0,0
109,0,0,0
62,0,0,0
291,2,0,0
301,2,0,0
55,0,0,0
91,0,0,0
178,2,0,0
95,2,0,0
110,2,0,0
24,0,0,0
291,2,0,0
294,2,0,0
102,0,0,0
292,2,0,0
49,0,0,0
296,2,0,0
101,0,0,0
38,0,0,0
14,0,0,0
16,0,0,0
96,0,0,0
110,0,0,0
289,2,0,0
8,0,0,0
295,2,0,0
294,2,0,0
297,2,0,0
291,2,0,0
299,2,0,0
296,2,0,0
294,2,0,0
302,4,0,0
291,2,0,0
291,2,0,0
301,2,0,0
291,2,0,0
299,2,0,0
295,2,0,0
292,2,0,0
303,0,0,0
297,0,0,0
311,14,0,0
298,0,0,0
297,0,0,0
309,4,0,0
299,4,0,0
292,0,0,0
300,4,0,0
295,0,0,0
298,2,0,0
298,4,5,0
299,4,5,0
297,4,5,0
300,4,5,0
335,22,40,0
293,4,5,0
319,20,40,0
290,4,5,0
301,4,5,0
303,4,5,0
299,2,0,0
297,0,0,0
292,0,0,0
292,0,0,0
298,0,0,0
293,0,0,0
291,0,0,0
296,0,0,0
299,0,0,0
294,0,0,0
301,0,0,0
295,0,0,0
300,2,0,0
300,0,0,0
290,0,0,0
297,0,0,0
300,2,0,0
303,0,0,0
301,0,0,0
291,0,0,0
300,0,0,0
293,0,0,0
293,0,0,0
290,0,0,0
300,0,0,0
296,0,0,0
288,0,0,0
297,0,0,0
288,0,0,0
297,0,0,0
289,0,0,0
289,0,0,0
298,0,0,0
297,0,0,0
290,0,0,0
290,0,0,0
299,0,0,0
289,0,0,0
291,0,0,0
289,0,0,0
299,0,0,0
291,0,0,0
290,0,0,0
291,0,0,0
299,0,0,0
299,0,0,0
299,0,0,0
288,0,0,0
290,0,0,0
294,0,0,0
304,0,0,0
295,0,0,0
292,0,0,0
292,0,0,0
291,0,0,0
295,0,0,0
294,0,0,0
296,0,0,0
292,0,0,0
296,0,0,0
299,0,0,0
303,4,0,0
300,0,0,0
301,0,0,0
299,2,0,0
291,0,0,0
288,0,0,0
297,0,0,0
290,0,0,0
289,0,0,0
300,0,0,0
289,0,0,0
290,0,0,0
288,0,0,0
302,2,0,0
296,2,0,0
294,0,0,0
293,0,0,0
289,0,0,0
288,0,0,0
293,2,0,0
289,0,0,0
294,0,0,0
289,0,0,0
292,0,0,0
291,0,0,0
293,0,0,0
296,0,0,0
290,0,0,0
295,0,0,0
292,0,0,0
295,0,0,0
293,0,0,0
292,0,0,0
292,0,0,0
293,0,0,0
292,0,0,0
292,0,0,0
294,0,0,0
293,0,0,0
293,0,0,0
295,0,0,0
291,0,0,0
295,0,0,0
293,0,0,0
300,2,0,0
302,2,0,0
295,0,0,0
300,0,0,0
293,0,0,0
288,0,0,0
293,0,0,0
292,0,0,0
299,0,0,0
295,2,0,0
290,2,0,0
293,0,0,0
290,0,0,0
295,0,0,0
292,0,0,0
293,0,0,0
289,0,0,0
289,0,0,0
289,0,0,0
289,0,0,0
295,0,0,0
296,0,0,0
293,0,0,0
290,0,0,0
288,0,0,0
295,0,0,0
289,0,0,0
289,0,0,0
288,0,0,0
289,0,0,0
289,0,0,0
289,0,0,0
288,0,0,0
295,2,0,0
290,0,0,0
289,0,0,0
296,0,0,0
289,0,0,0
288,0,0,0
290,0,0,0
291,0,0,0
288,0,0,0
290,0,0,0
290,0,0,0
288,0,0,0
290,0,0,0
293,0,0,0
288,0,0,0
288,0,0,0
289,0,0,0
289,0,0,0
287,0,0,0
288,0,0,0
289,0,0,0
287,0,0,0
287,0,0,0
294,0,0,0
287,0,0,0
290,2,0,0
287,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
289,0,0,0
291,0,0,0
290,0,0,0
288,0,0,0
291,0,0,0
290,0,0,0
289,0,0,0
287,0,0,0
288,0,0,0
289,0,0,0
287,0,0,0
288,0,0,0
288,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
290,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
289,0,0,0
287,0,0,0
287,0,0,0
289,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
288,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
288,0,0,0
288,0,0,0
287,0,0,0
289,0,0,0
287,0,0,0
288,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
287,0,0,0
84,0,0,0
171,0,0,0
67,0,0,0
49,0,0,0
54,0,0,0
24,0,0,0
51,0,0,0
15,0,0,0
39,2,0,0
171,0,0,0
101,0,0,0
105,2,0,0
38,0,0,0
57,2,0,0
33,0,0,0
20,0,0,0
56,0,0,0
50,0,0,0
63,0,0,0
105,0,0,0
52,0,0,0
89,0,0,0
22,0,0,0
50,0,0,0
59,0,0,0
165,0,0,0
104,2,0,0
118,0,0,0
58,0,0,0
108,4,5,0
58,0,0,0
56,0,0,0
51,0,0,0
60,4,5,0
22,4,5,0
111,0,0,0
101,2,0,0
64,0,0,0
53,2,0,0
81,0,0,0
36,0,0,0
5,0,0,0
49,0,0,0
50,0,0,0
53,0,0,0
105,0,0,0
29,0,0,0
55,0,0,0
88,2,0,0
24,0,0,0
61,0,0,0
39,4,0,0
92,0,0,0
179,0,0,0
44,0,0,0
55,0,0,0
67,0,0,0
32,0,0,0
24,0,0,0
19,0,0,0
32,0,0,0
82,0,0,0
12,0,0,0
65,0,0,0
63,0,0,0
174,2,0,0
105,2,0,0
22,2,0,0
52,6,5,0
36,4,5,0
30,0,0,0
14,0,0,0
100,0,0,0
36,2,0,0
47,2,0,0
69,0,0,0
42,0,0,0
27,0,0,0
56,0,0,0
42,0,0,0
18,0,0,0
91,0,0,0
178,0,0,0
43,0,0,0
35,0,0,0
16,0,0,0
15,0,0,0
18,0,0,0
14,0,0,0
14,0,0,0
57,0,0,0
168,0,0,0
58,0,0,0
51,0,0,0
176,2,0,0
107,2,0,0
64,0,0,0
91,0,0,0
52,0,0,0
169,0,0,0
85,0,0,0
104,0,0,0
60,0,0,0
86,0,0,0
94,0,0,0
104,0,0,0
116,0,0,0
101,0,0,0
105,2,0,0
104,0,0,0
107,0,0,0
94,0,0,0
101,0,0,0
98,2,0,0
97,0,0,0
100,0,0,0
97,0,0,0
92,0,0,0
95,0,0,0
93,0,0,0
94,0,0,0
96,2,0,0
95,0,0,0
104,0,0,0
96,0,0,0
99,0,0,0
96,0,0,0
97,2,0,0
94,0,0,0
94,0,0,0
99,0,0,0
96,0,0,0
96,2,0,0
93,0,0,0
95,0,0,0
94,0,0,0
98,0,0,0
98,0,0,0
100,0,0,0
92,0,0,0
98,2,0,0
93,0,0,0
95,0,0,0
95,0,0,0
94,0,0,0
94,0,0,0
95,0,0,0
92,0,0,0
93,0,0,0
92,0,0,0
95,0,0,0
94,0,0,0
94,0,0,0
92,0,0,0
92,0,0,0
93,0,0,0
93,0,0,0
96,0,0,0
92,0,0,0
92,0,0,0
123,2,0,0
94,2,0,0
