"0,1-nd","2,1-nd","3,1-nd","4,1-nd"
100391,0,0,0
100623,0,0,0
101461,0,0,0
100301,0,0,0
100301,0,0,0
100256,0,0,0
100193,0,0,0
100072,0,0,0
100600,30,0,0
100854,0,0,0
100070,0,0,0
100594,0,0,0
101839,0,0,0
100024,0,0,0
101383,30,0,0
100846,0,0,0
100073,0,0,0
100024,0,0,0
100535,0,0,0
100311,0,0,0
100024,0,0,0
100217,30,0,0
100690,0,0,0
100024,0,0,0
100238,0,0,0
100273,30,0,0
101245,0,0,0
100056,0,0,0
101962,30,0,0
101177,0,0,0
100024,0,0,0
100553,0,0,0
100161,0,0,0
101271,30,0,0
100882,0,0,0
100796,0,0,0
100024,0,0,0
100024,0,0,0
100024,0,0,0
100024,0,0,0
100224,0,0,0
100930,0,0,0
101188,0,0,0
101276,0,0,0
100076,0,0,0
100183,0,0,0
101501,0,0,0
101018,0,0,0
101078,0,0,0
100527,0,0,0
100183,0,0,0
101552,16,0,0
100182,0,0,0
100321,0,0,0
101673,8,0,0
100024,0,0,0
100238,0,0,0
100399,0,0,0
100545,0,0,0
100390,10,0,0
100119,0,0,0
100383,0,0,0
101852,0,0,0
101353,30,0,0
101904,74,0,0
100689,0,0,0
100311,0,0,0
100024,0,0,0
101282,0,0,0
100024,0,0,0
100024,0,0,0
100589,0,0,0
100120,0,0,0
100634,0,0,0
100545,0,0,0
100024,0,0,0
101805,0,0,0
100414,0,0,0
100643,0,0,0
100024,0,0,0
100311,0,0,0
101068,0,0,0
100754,0,0,0
101723,0,0,0
100906,0,0,0
101233,0,0,0
101085,0,0,0
100750,0,0,0
101047,0,0,0
100392,22,25,0
101326,0,0,0
100353,0,0,0
100311,0,0,0
100256,0,0,0
100238,0,0,0
100024,0,0,0
100882,8,0,0
100409,0,0,0
100816,0,0,0
100024,0,0,0
100545,0,0,0
100139,0,0,0
100615,0,0,0
100927,0,0,0
100024,0,0,0
100699,0,0,0
100444,4,0,0
100604,0,0,0
101425,0,0,0
100626,0,0,0
100034,0,0,0
101391,0,0,0
100335,0,0,0
100256,0,0,0
100024,0,0,0
101020,34,0,0
100198,0,0,0
100024,0,0,0
100024,0,0,0
100024,0,0,0
100814,0,0,0
100079,0,0,0
101390,0,0,0
100024,0,0,0
100723,0,0,0
100858,18,25,0
100359,20,25,0
100989,0,0,0
100553,0,0,0
100384,0,0,0
100463,0,0,0
100774,0,0,0
100507,0,0,0
100422,0,0,0
11978,0,0,0
11824,0,0,0
12897,0,0,0
12780,0,0,0
12735,14,0,0
12319,0,0,0
12389,10,0,0
11521,0,0,0
11698,0,0,0
12355,0,0,0
11258,0,0,0
12005,6,0,0
12335,0,0,0
12800,0,0,0
12086,0,0,0
11380,0,0,0
11721,0,0,0
11765,0,0,0
12524,0,0,0
11274,0,0,0
12553,12,0,0
13388,24,0,0
12567,0,0,0
12927,0,0,0
11795,0,0,0
12286,12,0,0
11212,0,0,0
11486,0,0,0
11904,0,0,0
12061,0,0,0
12669,0,0,0
11170,0,0,0
11571,0,0,0
12598,0,0,0
12142,0,0,0
12004,0,0,0
12721,0,0,0
12030,0,0,0
11689,0,0,0
12260,0,0,0
12311,14,0,0
12611,0,0,0
12112,0,0,0
12663,0,0,0
12041,0,0,0
12564,0,0,0
12085,0,0,0
11686,0,0,0
11779,0,0,0
11573,0,0,0
12149,0,0,0
11143,0,0,0
11533,0,0,0
11393,0,0,0
10828,0,0,0
12334,22,0,0
11500,0,0,0
11886,0,0,0
11511,0,0,0
11602,0,0,0
11175,0,0,0
10732,0,0,0
11957,6,0,0
11669,0,0,0
10800,0,0,0
11766,0,0,0
11703,0,0,0
11307,0,0,0
10854,0,0,0
11334,0,0,0
10957,0,0,0
10811,0,0,0
10605,0,0,0
11474,12,0,0
10675,0,0,0
11170,0,0,0
10782,0,0,0
11517,0,0,0
11352,0,0,0
11071,0,0,0
11485,0,0,0
11095,0,0,0
11234,0,0,0
10953,0,0,0
10855,0,0,0
10647,0,0,0
10965,4,0,0
10568,0,0,0
10597,0,0,0
10568,0,0,0
10568,0,0,0
10777,0,0,0
10568,0,0,0
10568,0,0,0
10845,0,0,0
10575,0,0,0
10575,4,0,0
303,0,0,0
606,0,0,0
1141,0,0,0
1686,0,0,0
2381,0,0,0
1792,0,0,0
719,0,0,0
1291,0,0,0
315,0,0,0
659,0,0,0
1593,0,0,0
1757,0,0,0
1564,0,0,0
679,0,0,0
3035,0,0,0
1080,0,0,0
12480,0,0,0
12676,0,0,0
4202,0,0,0
4334,0,0,0
1638,0,0,0
1117,8,0,0
1859,0,0,0
4089,0,0,0
1020,0,0,0
14580,0,0,0
13025,58,0,0
10461,44,0,0
13221,0,0,0
3345,0,0,0
11055,42,0,0
2515,0,0,0
4879,0,0,0
4314,18,0,0
1668,0,0,0
4634,0,0,0
4075,42,0,0
3775,0,0,0
4627,0,0,0
80480,0,0,0
86157,0,0,0
11156,0,0,0
13916,0,0,0
4040,0,0,0
5928,0,0,0
2275,0,0,0
5574,0,0,0
11763,0,0,0
2285,0,0,0
79891,0,0,0
85568,0,0,0
3967,0,0,0
4853,0,0,0
3484,0,0,0
5339,0,0,0
4985,0,0,0
4740,0,0,0
12254,0,0,0
2378,0,0,0
10088,0,0,0
3780,0,0,0
12630,18,0,0
12826,0,0,0
10660,0,0,0
4484,0,0,0
1788,16,0,0
3919,30,0,0
1139,4,0,0
4239,0,0,0
128,0,0,0
28,0,0,0
28,0,0,0
9434,0,0,0
12194,0,0,0
10028,0,0,0
3287,0,0,0
407,0,0,0
2987,0,0,0
3182,0,0,0
12932,42,0,0
2594,0,0,0
10368,42,0,0
3768,0,0,0
7907,0,0,0
4786,0,0,0
2090,14,0,0
4541,0,0,0
3151,0,0,0
3346,0,0,0
14651,0,0,0
13096,42,0,0
10532,42,0,0
13292,0,0,0
3416,0,0,0
2986,0,0,0
4950,0,0,0
4705,0,0,0
4146,0,0,0
1661,0,0,0
1552,0,0,0
14458,0,0,0
12903,0,0,0
13099,0,0,0
10933,42,0,0
4625,0,0,0
5111,0,0,0
1458,0,0,0
4473,0,0,0
29473,0,0,0
2451,0,0,0
3953,42,0,0
1651,0,0,0
1317,0,0,0
10048,0,0,0
1908,0,0,0
3872,0,0,0
3627,0,0,0
3192,0,0,0
1552,0,0,0
4044,0,0,0
3387,0,0,0
79897,0,0,0
3624,0,0,0
14692,0,0,0
1557,30,0,0
2156,46,0,0
2119,40,0,0
2345,36,0,0
2170,32,0,0
1130,0,0,0
2774,36,0,0
2196,22,0,0
3068,8,0,0
29285,60,0,0
3206,6,0,0
2246,30,0,0
88,0,0,0
2893,0,0,0
1003,0,0,0
28670,20,0,0
7656,0,0,0
1648,0,0,0
2391,0,0,0
85136,0,0,0
29269,24,0,0
85099,0,0,0
7637,0,0,0
29232,22,0,0
1450,0,0,0
12119,0,0,0
12315,0,0,0
3973,0,0,0
79648,0,0,0
3988,0,0,0
7863,0,0,0
29458,22,0,0
8444,0,0,0
1572,0,0,0
80005,0,0,0
85682,6,0,0
3662,0,0,0
2404,6,0,0
3897,0,0,0
3480,0,0,0
11288,0,0,0
79473,0,0,0
8388,54,0,0
29283,90,0,0
11177,72,0,0
88,0,0,0
80263,0,0,0
85940,6,0,0
10939,0,0,0
13699,0,0,0
2993,0,0,0
2662,6,0,0
4155,4,0,0
2377,4,0,0
2933,0,0,0
2882,10,0,0
5112,10,0,0
4553,0,0,0
2938,10,0,0
1896,0,0,0
2217,0,0,0
9403,0,0,0
12163,0,0,0
458,0,0,0
78803,0,0,0
2530,0,0,0
1478,0,0,0
430,0,0,0
13754,0,0,0
2616,0,0,0
908,0,0,0
28769,0,0,0
2690,0,0,0
733,0,0,0
2347,0,0,0
717,0,0,0
1664,0,0,0
8697,92,55,0
85459,22,0,0
3482,64,55,0
3439,0,0,0
3815,14,0,0
29592,70,0,0
11486,70,0,0
1295,0,0,0
592,0,0,0
1157,0,0,0
1282,4,0,0
1179,4,0,0
203,0,0,0
517,0,0,0
85420,0,0,0
29553,0,0,0
8539,0,0,0
4517,0,0,0
1385,0,0,0
1667,0,0,0
3222,0,0,0
1892,0,0,0
3152,0,0,0
3172,0,0,0
2472,0,0,0
1857,0,0,0
4602,0,0,0
3679,0,0,0
3465,0,0,0
2068,0,0,0
3194,0,0,0
2727,0,0,0
2993,0,0,0
2330,0,0,0
3548,0,0,0
2110,0,0,0
3100,0,0,0
1814,0,0,0
2870,0,0,0
1873,0,0,0
2600,0,0,0
1963,0,0,0
2025,0,0,0
1721,0,0,0
2068,0,0,0
2386,0,0,0
1721,0,0,0
1819,0,0,0
1721,0,0,0
1721,0,0,0
1779,0,0,0
2111,0,0,0
2026,0,0,0
4963,0,0,0
3563,0,0,0
3689,0,0,0
3888,0,0,0
4801,0,0,0
4378,0,0,0
3057,0,0,0
3822,0,0,0
3452,0,0,0
4786,0,0,0
2942,0,0,0
4094,0,0,0
4625,14,0,0
4392,0,0,0
3859,0,0,0
4401,0,0,0
4152,0,0,0
4429,0,0,0
4590,0,0,0
4127,0,0,0
4633,14,0,0
4993,0,0,0
3559,0,0,0
3495,0,0,0
4664,0,0,0
3208,0,0,0
3579,0,0,0
4058,0,0,0
3367,0,0,0
2626,0,0,0
3772,0,0,0
2603,0,0,0
2941,0,0,0
2624,0,0,0
2583,0,0,0
2583,0,0,0
2583,0,0,0
2583,0,0,0
2583,0,0,0
2583,0,0,0
2583,0,0,0
2583,0,0,0
2583,0,0,0
2668,0,0,0
4306,0,0,0
2626,0,0,0
3134,0,0,0
2057,0,0,0
2222,0,0,0
2260,0,0,0
3092,0,0,0
3417,0,0,0
2036,0,0,0
2232,0,0,0
3167,0,0,0
2472,0,0,0
2628,0,0,0
3083,0,0,0
2285,0,0,0
2063,0,0,0
3389,4,0,0
3629,0,0,0
2521,0,0,0
2675,0,0,0
2334,0,0,0
2439,0,0,0
2752,0,0,0
2667,0,0,0
2119,0,0,0
2245,0,0,0
2021,0,0,0
2180,0,0,0
2118,0,0,0
2903,0,0,0
2044,0,0,0
2084,0,0,0
2063,0,0,0
1919,0,0,0
2060,4,0,0
80816,0,0,0
79416,16,0,0
79542,0,0,0
79741,16,0,0
80221,0,0,0
80106,0,0,0
79693,0,0,0
80044,0,0,0
80699,0,0,0
80077,0,0,0
79688,0,0,0
80654,22,0,0
79727,0,0,0
80288,16,0,0
80238,0,0,0
79785,0,0,0
80381,18,0,0
79936,0,0,0
79307,0,0,0
80231,0,0,0
78910,0,0,0
79675,0,0,0
79914,18,0,0
79499,0,0,0
80639,0,0,0
79546,0,0,0
79846,0,0,0
79436,0,0,0
79822,0,0,0
79652,0,0,0
79617,0,0,0
79947,0,0,0
79671,0,0,0
79291,0,0,0
79582,0,0,0
79794,0,0,0
79536,0,0,0
79009,0,0,0
80057,0,0,0
79857,0,0,0
78999,0,0,0
80478,48,0,0
78677,0,0,0
80245,0,0,0
80049,0,0,0
80240,20,0,0
79877,8,0,0
80274,44,0,0
80120,0,0,0
78695,0,0,0
79883,110,735,333
78824,98,705,333
79452,106,725,333
79924,188,1015,468
79498,74,350,0
79188,102,715,333
79377,72,345,0
82682,332,1165,468
80992,238,1155,468
79613,74,360,0
80254,80,370,0
80719,86,375,0
79551,4,0,0
79877,0,0,0
79940,20,0,0
79252,0,0,0
80282,0,0,0
79640,0,0,0
79445,0,0,0
79684,0,0,0
79632,0,0,0
80181,0,0,0
79941,44,0,0
79977,0,0,0
80443,0,0,0
79213,0,0,0
79193,0,0,0
79638,0,0,0
80472,44,0,0
81307,50,0,0
80384,0,0,0
80486,22,0,0
80846,0,0,0
79714,0,0,0
79318,0,0,0
80291,0,0,0
79412,0,0,0
80205,0,0,0
79736,0,0,0
79629,0,0,0
80353,0,0,0
79843,0,0,0
78979,0,0,0
79643,0,0,0
79838,0,0,0
79232,0,0,0
80010,0,0,0
79852,0,0,0
79622,0,0,0
79823,0,0,0
79675,0,0,0
80588,0,0,0
80494,0,0,0
79348,0,0,0
78979,0,0,0
79730,0,0,0
79069,0,0,0
79301,0,0,0
80139,0,0,0
78979,0,0,0
78979,0,0,0
79272,0,0,0
80517,0,0,0
80061,0,0,0
79213,0,0,0
79923,0,0,0
80640,0,0,0
79855,0,0,0
79949,0,0,0
79474,0,0,0
79608,0,0,0
79866,0,0,0
79954,0,0,0
80179,0,0,0
80230,22,0,0
80351,0,0,0
79223,0,0,0
79061,0,0,0
80530,0,0,0
80582,46,0,0
79367,0,0,0
79312,0,0,0
80483,0,0,0
79321,0,0,0
79746,0,0,0
80401,0,0,0
79911,0,0,0
79070,8,0,0
80004,0,0,0
80103,0,0,0
80069,0,0,0
80068,0,0,0
79536,8,0,0
79667,0,0,0
78884,0,0,0
79286,0,0,0
79292,0,0,0
78911,0,0,0
79201,0,0,0
79220,0,0,0
78698,4,0,0
79312,36,0,0
78861,58,320,0
79099,4,0,0
79386,14,0,0
79121,0,0,0
78985,0,0,0
78758,0,0,0
79549,0,0,0
78830,0,0,0
79710,0,0,0
79419,0,0,0
78911,0,0,0
80200,16,0,0
79229,0,0,0
79230,0,0,0
79805,0,0,0
79578,14,0,0
79397,0,0,0
79430,0,0,0
79557,0,0,0
78830,0,0,0
79521,0,0,0
79293,0,0,0
79094,0,0,0
79155,0,0,0
78878,0,0,0
78991,0,0,0
79211,0,0,0
78830,0,0,0
79442,0,0,0
79876,20,0,0
78830,0,0,0
79469,0,0,0
79085,0,0,0
79575,0,0,0
79625,0,0,0
79588,0,0,0
79187,0,0,0
79187,0,0,0
78898,0,0,0
79685,0,0,0
79622,0,0,0
79543,0,0,0
79187,0,0,0
79187,0,0,0
78898,0,0,0
79253,0,0,0
79040,0,0,0
79091,0,0,0
78978,0,0,0
79436,0,0,0
79266,0,0,0
78977,0,0,0
79271,0,0,0
79151,0,0,0
79289,0,0,0
78960,0,0,0
79114,0,0,0
79404,0,0,0
78975,0,0,0
79153,0,0,0
78953,0,0,0
79242,0,0,0
78953,0,0,0
78825,0,0,0
78961,0,0,0
78914,0,0,0
78680,4,0,0
78745,0,0,0
78798,0,0,0
78884,0,0,0
78764,0,0,0
78980,0,0,0
78684,0,0,0
78809,0,0,0
78678,0,0,0
78730,0,0,0
78675,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78712,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78743,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78712,0,0,0
78762,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
78666,0,0,0
3948,0,0,0
3771,0,0,0
3804,0,0,0
3512,0,0,0
3467,0,0,0
3641,0,0,0
4035,0,0,0
4366,0,0,0
3573,0,0,0
3379,0,0,0
3677,0,0,0
3793,0,0,0
4719,14,0,0
2650,0,0,0
3981,14,0,0
3026,0,0,0
3668,0,0,0
4170,0,0,0
4573,0,0,0
3441,0,0,0
3132,0,0,0
2865,0,0,0
4078,0,0,0
4128,0,0,0
3311,0,0,0
2789,0,0,0
2474,0,0,0
3284,0,0,0
3248,0,0,0
2821,0,0,0
3302,0,0,0
3270,0,0,0
2390,0,0,0
3120,0,0,0
2521,0,0,0
2707,0,0,0
2457,0,0,0
2158,0,0,0
2158,0,0,0
2158,0,0,0
15611,94,0,0
13456,0,0,0
14211,0,0,0
13568,0,0,0
14337,50,0,0
14536,0,0,0
13293,0,0,0
13872,0,0,0
13876,54,0,0
13293,0,0,0
20488,212,0,0
13931,0,0,0
14580,54,0,0
14439,148,0,0
15016,94,0,0
14288,56,0,0
14901,150,0,0
14488,148,0,0
14475,106,0,0
14146,94,0,0
13362,0,0,0
14839,94,0,0
13293,0,0,0
15494,150,0,0
13527,0,0,0
14872,150,0,0
14483,94,0,0
13945,94,0,0
13565,0,0,0
14397,0,0,0
15449,150,0,0
14275,54,0,0
14722,104,0,0
13794,0,0,0
14522,56,0,0
15083,146,0,0
13341,0,0,0
15033,150,0,0
14580,108,0,0
13537,0,0,0
13399,0,0,0
13493,0,0,0
15176,202,0,0
14731,150,0,0
13692,0,0,0
14472,0,0,0
14102,0,0,0
13870,0,0,0
15026,150,0,0
13635,94,0,0
14535,150,0,0
13705,0,0,0
13322,0,0,0
14470,94,0,0
13457,0,0,0
14709,152,0,0
14100,94,0,0
13348,0,0,0
13777,0,0,0
13293,0,0,0
13933,54,0,0
14294,52,0,0
15103,96,0,0
13556,0,0,0
14235,94,0,0
15434,204,0,0
14341,94,0,0
14641,198,0,0
14231,146,0,0
14388,148,0,0
13590,0,0,0
13588,94,0,0
97250,270,0,0
14617,106,0,0
14161,94,0,0
14447,146,0,0
13293,0,0,0
14363,54,0,0
14412,94,0,0
14006,94,0,0
13457,0,0,0
14657,94,0,0
13737,0,0,0
13520,0,0,0
14742,94,0,0
13375,0,0,0
14466,150,0,0
14745,204,0,0
13757,0,0,0
14754,110,0,0
13635,0,0,0
13293,0,0,0
13293,0,0,0
13415,50,0,0
14233,94,0,0
13934,146,0,0
14299,0,0,0
13941,54,0,0
14861,150,0,0
14086,94,0,0
15028,148,0,0
14377,52,0,0
14589,200,0,0
14331,148,0,0
1344,0,0,0
644,0,0,0
1387,0,0,0
735,0,0,0
962,0,0,0
342,0,0,0
1259,0,0,0
251,0,0,0
433,0,0,0
241,0,0,0
12656,18,0,0
12981,60,0,0
12376,42,0,0
13284,0,0,0
12842,42,0,0
13894,66,0,0
13167,42,0,0
12917,42,0,0
12315,58,0,0
13102,42,0,0
11965,0,0,0
20694,88,0,0
12312,0,0,0
11929,0,0,0
11840,0,0,0
11922,0,0,0
14547,50,0,0
13624,0,0,0
13410,0,0,0
13593,42,0,0
13379,0,0,0
13419,0,0,0
13271,0,0,0
12800,42,0,0
12938,0,0,0
12345,0,0,0
12084,0,0,0
12096,42,0,0
12339,42,0,0
11991,42,0,0
12234,42,0,0
13493,42,0,0
11924,42,0,0
11992,42,0,0
12950,0,0,0
12659,0,0,0
11864,0,0,0
12709,0,0,0
11853,0,0,0
12201,0,0,0
11979,0,0,0
12224,0,0,0
11787,0,0,0
12108,0,0,0
11988,0,0,0
11932,0,0,0
11947,0,0,0
11849,0,0,0
12280,0,0,0
12010,0,0,0
11932,0,0,0
11998,0,0,0
11942,0,0,0
12220,0,0,0
12091,0,0,0
11970,0,0,0
11948,0,0,0
11998,0,0,0
12644,0,0,0
12254,0,0,0
11766,0,0,0
11889,16,0,0
11775,0,0,0
11789,0,0,0
11802,0,0,0
11782,0,0,0
11753,0,0,0
11913,0,0,0
11734,0,0,0
11820,0,0,0
11734,0,0,0
11734,0,0,0
11736,0,0,0
12049,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
11734,0,0,0
86493,94,0,0
11492,0,0,0
14252,0,0,0
4892,0,0,0
4376,0,0,0
12086,0,0,0
5778,0,0,0
3946,0,0,0
4409,0,0,0
4158,46,0,0
6264,0,0,0
2737,0,0,0
10686,42,0,0
2546,0,0,0
4864,0,0,0
3756,0,0,0
3945,30,0,0
1706,0,0,0
3706,42,0,0
1052,0,0,0
12209,0,0,0
3063,0,0,0
8457,50,0,0
2272,0,0,0
29352,70,0,0
11246,70,0,0
10417,44,0,0
13177,0,0,0
4703,0,0,0
5189,0,0,0
4081,0,0,0
1690,0,0,0
4270,32,0,0
11024,0,0,0
1437,0,0,0
1390,0,0,0
3153,0,0,0
2075,0,0,0
10360,0,0,0
872,0,0,0
740,0,0,0
12517,0,0,0
876,0,0,0
2973,0,0,0
3610,0,0,0
746,0,0,0
749,0,0,0
855,0,0,0
876,0,0,0
735,0,0,0
713,0,0,0
715,0,0,0
8559,112,0,0
8608,164,0,0
9614,188,0,0
8992,150,0,0
8842,52,0,0
9203,52,0,0
8700,130,0,0
9296,76,0,0
8851,166,0,0
8829,146,55,0
8414,104,0,0
9554,138,0,0
8761,54,0,0
8351,110,0,0
8737,106,0,0
8567,112,0,0
8586,188,0,0
8865,126,0,0
8874,166,0,0
7535,50,0,0
8054,112,0,0
8497,108,0,0
8709,108,0,0
9112,66,0,0
8014,24,0,0
9393,150,75,0
9726,30,0,0
7498,0,0,0
14489,88,0,0
8855,62,0,0
9401,140,55,0
8544,54,0,0
8758,86,0,0
8753,60,0,0
8320,0,0,0
8738,64,0,0
8152,0,0,0
9409,138,0,0
8263,58,0,0
7856,54,0,0
7866,0,0,0
8475,0,0,0
8869,136,0,0
9445,116,0,0
8946,0,0,0
9497,142,0,0
8678,22,0,0
8640,112,0,0
8409,54,0,0
7952,0,0,0
8228,0,0,0
9115,98,0,0
8104,12,0,0
8144,0,0,0
8086,112,0,0
8791,60,0,0
7552,0,0,0
7528,0,0,0
8537,60,0,0
7473,0,0,0
7434,0,0,0
14017,30,0,0
7596,0,0,0
8048,54,0,0
7875,0,0,0
7541,54,0,0
7558,12,0,0
7382,0,0,0
7382,0,0,0
7382,0,0,0
7382,0,0,0
7494,0,0,0
9812,42,0,0
10406,42,0,0
1866,0,0,0
3476,0,0,0
7351,0,0,0
1924,0,0,0
3426,42,0,0
3861,0,0,0
4115,0,0,0
2783,0,0,0
3485,12,0,0
4125,0,0,0
3442,0,0,0
85321,104,0,0
10320,0,0,0
13080,0,0,0
5092,0,0,0
2374,0,0,0
3217,18,0,0
2432,0,0,0
1418,0,0,0
1554,0,0,0
1273,0,0,0
85898,94,0,0
4297,0,0,0
5183,0,0,0
3814,0,0,0
3563,0,0,0
3878,0,0,0
4254,0,0,0
3752,0,0,0
3569,0,0,0
3086,0,0,0
2835,16,0,0
3833,0,0,0
3150,0,0,0
2112,0,0,0
85783,96,0,0
3763,0,0,0
2776,0,0,0
85370,96,0,0
1449,0,0,0
1358,0,0,0
1329,0,0,0
1327,0,0,0
1578,0,0,0
1754,0,0,0
85357,118,0,0
1542,0,0,0
1494,0,0,0
2759,0,0,0
2779,0,0,0
3022,16,0,0
2589,0,0,0
2036,0,0,0
2033,0,0,0
2648,0,0,0
3303,16,0,0
2486,16,0,0
2813,0,0,0
1966,0,0,0
2267,16,0,0
1679,0,0,0
1847,4,0,0
1695,16,0,0
1987,0,0,0
1531,0,0,0
1773,0,0,0
1357,4,0,0
1785,16,0,0
1598,0,0,0
1318,0,0,0
1318,0,0,0
85028,94,0,0
10027,0,0,0
12787,0,0,0
3427,0,0,0
2911,0,0,0
2944,0,0,0
1339,0,0,0
1297,0,0,0
85721,94,0,0
13480,0,0,0
5006,0,0,0
3386,46,0,0
3575,0,0,0
1927,0,0,0
1859,0,0,0
1671,0,0,0
86376,96,0,0
4292,0,0,0
5039,0,0,0
2494,0,0,0
8914,0,0,0
30509,70,0,0
9495,30,0,0
12403,70,0,0
3404,0,0,0
9408,0,0,0
10002,0,0,0
85754,96,0,0
3670,8,0,0
3419,50,0,0
4887,0,0,0
3969,0,0,0
29887,22,0,0
8873,30,0,0
8401,18,0,0
85365,94,0,0
3764,0,0,0
4650,6,0,0
3030,46,0,0
7903,0,0,0
8484,0,0,0
3163,6,0,0
84827,94,0,0
3226,0,0,0
9446,0,0,0
10040,0,0,0
1558,0,0,0
10278,42,0,0
13038,0,0,0
3678,0,0,0
3162,0,0,0
10872,0,0,0
2944,0,0,0
1351,0,0,0
86331,96,0,0
11330,44,0,0
3784,0,0,0
4311,0,0,0
5748,0,0,0
4546,0,0,0
5183,60,0,0
3359,0,0,0
2333,0,0,0
3556,0,0,0
3180,12,0,0
3211,0,0,0
2099,10,0,0
4329,0,0,0
2155,10,0,0
10603,42,0,0
13363,0,0,0
11197,0,0,0
3057,0,0,0
1667,0,0,0
4737,0,0,0
5021,0,0,0
11631,0,0,0
4776,0,0,0
1701,0,0,0
1581,0,0,0
1644,0,0,0
10269,0,0,0
3809,0,0,0
10703,0,0,0
653,0,0,0
3803,0,0,0
3619,0,0,0
1715,0,0,0
1370,0,0,0
1485,0,0,0
85965,112,0,0
3945,0,0,0
3750,32,0,0
1942,14,0,0
1942,14,0,0
1942,14,0,0
2871,6,0,0
1999,8,0,0
30098,70,0,0
1995,0,0,0
11992,70,0,0
3453,6,0,0
2093,0,0,0
1920,0,0,0
1975,0,0,0
1920,0,0,0
2030,0,0,0
1920,0,0,0
225,0,0,0
85915,96,0,0
2030,0,0,0
8453,0,0,0
4595,0,0,0
3677,0,0,0
29595,0,0,0
8581,28,0,0
4559,0,0,0
1709,0,0,0
9418,0,0,0
12178,0,0,0
12040,0,0,0
9374,0,0,0
12134,0,0,0
86058,120,0,0
4457,0,0,0
3974,0,0,0
5829,0,0,0
4081,60,0,0
4038,0,0,0
8596,0,0,0
12085,0,0,0
3912,0,0,0
3000,0,0,0
5155,0,0,0
85613,102,0,0
13372,0,0,0
3278,48,0,0
2079,8,0,0
29746,0,0,0
1568,0,0,0
12333,0,0,0
3859,0,0,0
10353,42,0,0
13113,0,0,0
3237,0,0,0
10947,0,0,0
2807,0,0,0
5125,0,0,0
2407,0,0,0
4771,0,0,0
3250,0,0,0
1560,0,0,0
4526,0,0,0
2037,0,0,0
1231,0,0,0
9751,44,0,0
12511,0,0,0
2635,0,0,0
10345,0,0,0
4169,0,0,0
3604,18,0,0
85908,96,0,0
4307,0,0,0
2961,0,0,0
3888,0,0,0
84517,94,0,0
3650,0,0,0
85417,96,0,0
8536,0,0,0
1360,0,0,0
1360,0,0,0
1637,0,0,0
2567,0,0,0
1257,0,0,0
140,0,0,0
85352,94,0,0
10351,0,0,0
3332,0,0,0
28472,0,0,0
85591,118,0,0
3990,0,0,0
3507,0,0,0
3256,50,0,0
3614,70,55,0
3947,16,0,0
3806,0,0,0
2584,0,0,0
3445,0,0,0
1975,0,0,0
84982,94,0,0
9981,0,0,0
3595,0,0,0
3515,0,0,0
9658,0,0,0
1712,0,0,0
9814,0,0,0
843,0,0,0
1048,0,0,0
817,0,0,0
2629,0,0,0
2229,0,0,0
4309,0,0,0
1337,0,0,0
29309,20,0,0
3230,6,0,0
1383,0,0,0
1125,0,0,0
85985,112,0,0
3650,48,0,0
4008,34,0,0
3965,0,0,0
8523,0,0,0
30118,70,0,0
9104,0,0,0
12012,70,0,0
3839,0,0,0
3783,10,0,0
5082,0,0,0
2119,0,0,0
3013,0,0,0
2042,0,0,0
9437,0,0,0
12197,0,0,0
4209,0,0,0
85117,94,0,0
86316,98,0,0
4296,0,0,0
8854,0,0,0
30449,70,0,0
9435,28,0,0
12343,70,0,0
2434,0,0,0
85223,94,0,0
85523,98,0,0
11129,0,0,0
85113,96,0,0
3328,0,0,0
85270,96,0,0
10269,0,0,0
2176,0,0,0
1289,0,0,0
1304,0,0,0
9471,0,0,0
12231,0,0,0
84470,94,0,0
533,0,0,0
85043,94,0,0
85329,96,0,0
85294,94,0,0
84888,94,0,0
85539,94,0,0
85624,94,0,0
85348,96,0,0
85627,116,0,0
85115,94,0,0
84816,96,0,0
85743,96,0,0
84968,94,0,0
85910,96,0,0
85471,98,0,0
85213,96,0,0
85874,0,0,0
85734,0,0,0
86155,72,0,0
85922,0,0,0
85726,0,0,0
85917,22,0,0
84598,12,0,0
84753,0,0,0
84854,8,0,0
85224,0,0,0
85797,16,0,0
85560,68,335,0
85376,58,280,0
85129,66,330,0
85389,66,320,0
88359,226,580,0
