"0,2-nd","1,2-nd","3,2-nd"
8892068,16731,16551
8892068,16731,16551
9077947,17391,16656
8892068,16731,16551
8892068,16731,16551
9270101,17450,16656
8915851,16743,16551
9066509,17479,16656
8892068,16731,16551
8894909,16733,16551
9085350,16829,16551
9144837,18090,16677
8892068,16731,16551
9053707,16789,16551
8892068,16731,16551
8892068,16731,16551
9028301,17161,16563
8892068,16731,16551
8892068,16731,16551
8892068,16731,16551
8908972,16743,16551
9410877,17050,16581
9054574,17716,16563
9180786,18104,16677
8941285,16763,16551
8906733,16741,16551
8984350,16787,16551
9078065,17391,16656
8903286,16735,16551
9247466,17469,16656
8860512,16719,16551
8921133,16757,16551
8898127,16948,16578
8576652,15918,15351
8571332,15913,15366
8860512,16719,16551
8860512,16719,16551
9042279,17561,16671
8860512,16719,16551
8860512,16719,16551
9238545,17438,16656
8884295,16731,16551
9030847,17649,16671
8860512,16719,16551
8863353,16721,16551
9053794,16817,16551
9113281,18078,16677
8860512,16719,16551
9022151,16777,16551
8860512,16719,16551
8860512,16719,16551
9005149,16779,16551
8860512,16719,16551
8860512,16719,16551
8860512,16719,16551
8877416,16731,16551
9379321,17038,16581
9041907,16844,16551
9149230,18092,16677
8909729,16751,16551
8873183,16819,16560
8952794,16775,16551
9042397,17561,16671
8871730,16723,16551
9225288,17455,16656
9283745,17589,16674
9260672,17786,16773
8941694,16647,15453
8936374,16649,15471
9225288,17455,16656
9225288,17455,16656
9397541,18773,17328
9225288,17455,16656
9225288,17455,16656
9582277,19195,17367
9246885,17566,16671
9388342,18755,17316
9225288,17455,16656
9228129,17457,16656
9402894,18273,16737
9464226,19477,17364
9225288,17455,16656
9375663,18033,16701
9225288,17455,16656
9225288,17455,16656
9367661,17615,16668
9225288,17455,16656
9225288,17455,16656
9225288,17455,16656
9242192,17467,16656
9706281,19618,16950
9406683,17580,16656
9500085,19496,17364
9270192,17681,16689
9239953,17465,16656
9306579,18017,16719
9397659,18773,17328
9236506,17459,16656
6592994,7416,1599
6592892,7416,1599
6626227,7841,1845
6602994,7436,1599
8898955,16743,16551
8875949,16934,16578
8554458,15904,15351
8549138,15899,15366
8838334,16705,16551
8838334,16705,16551
9024213,17365,16656
8838334,16705,16551
8838334,16705,16551
9216367,17424,16656
8862117,16717,16551
9012775,17453,16656
8838334,16705,16551
8841175,16707,16551
9031616,16803,16551
9091103,18064,16677
8838334,16705,16551
8999973,16763,16551
8838334,16705,16551
8838334,16705,16551
8982971,16765,16551
8838334,16705,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
8936570,16972,16578
8615121,15938,15351
8609801,15937,15366
8898955,16743,16551
8898955,16743,16551
9084834,17403,16656
8898955,16743,16551
8898955,16743,16551
9274816,17554,16662
8922738,16755,16551
9073396,17491,16656
8898955,16743,16551
8901796,16745,16551
9085921,17132,16590
9151724,18102,16677
8898955,16743,16551
9060594,16801,16551
8898955,16743,16551
8898955,16743,16551
9041458,16901,16563
8898955,16743,16551
8898955,16743,16551
8898955,16743,16551
8915859,16755,16551
9408861,17460,16626
9080350,16868,16551
9187673,18116,16677
8946132,16871,16569
8913620,16753,16551
8989182,16895,16569
9084952,17403,16656
8910173,16747,16551
8592103,16133,15378
8586783,16128,15393
8875949,16934,16578
8875949,16934,16578
9059669,17696,16773
8875949,16934,16578
8875949,16934,16578
9251744,17755,16773
8899732,16946,16578
9048234,17784,16773
8875949,16934,16578
8876804,17020,16578
9069231,17032,16578
9124398,18498,16854
8875949,16934,16578
9037588,16992,16578
8875949,16934,16578
8875949,16934,16578
9020586,16994,16578
8875949,16934,16578
8875949,16934,16578
8875949,16934,16578
8892853,16946,16578
9394758,17253,16608
9057344,17059,16578
9160317,18512,16854
8925166,16966,16578
8890614,16944,16578
8968231,16990,16578
9059787,17696,16773
8887167,16938,16578
6191619,6311,393
6276538,7247,1392
8554458,15904,15351
8554458,15904,15351
8740475,16563,15453
8554458,15904,15351
8554458,15904,15351
8932787,16620,15453
8578259,15915,15351
8729031,16651,15453
8554458,15904,15351
8557301,15906,15351
8747882,15994,15351
8807433,17262,15474
8554458,15904,15351
8716227,15958,15351
8554458,15904,15351
8554458,15904,15351
8699209,15958,15351
8554458,15904,15351
8554458,15904,15351
8554458,15904,15351
8567570,16084,15363
9073655,16204,15378
8736019,16029,15351
8843412,17276,15474
8603709,15933,15351
8569133,15914,15351
8646804,15956,15351
8740593,16563,15453
8565686,15908,15351
8549138,15899,15366
8549138,15899,15366
8735155,16559,15471
8549138,15899,15366
8549138,15899,15366
8927467,16618,15471
8572939,15911,15366
8723711,16647,15471
8549138,15899,15366
8551981,15901,15366
8742562,15997,15366
8802113,17258,15492
8549138,15899,15366
8710907,15957,15366
8549138,15899,15366
8549138,15899,15366
8693889,15959,15366
8549138,15899,15366
8549138,15899,15366
8549138,15899,15366
8566054,15909,15366
9068335,16218,15396
8730699,16024,15366
8838092,17272,15492
8598389,15931,15366
8563813,15909,15366
8641484,15955,15366
8735273,16559,15471
8560366,15903,15366
8838334,16705,16551
9024213,17365,16656
8838334,16705,16551
8838334,16705,16551
9216367,17424,16656
8862117,16717,16551
9012775,17453,16656
8838334,16705,16551
8841175,16707,16551
9031616,16803,16551
9091103,18064,16677
8838334,16705,16551
8999973,16763,16551
8838334,16705,16551
8838334,16705,16551
8982971,16765,16551
8838334,16705,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
9024213,17365,16656
8838334,16705,16551
8838334,16705,16551
9216367,17424,16656
8862117,16717,16551
9012775,17453,16656
8838334,16705,16551
8841175,16707,16551
9031616,16803,16551
9091103,18064,16677
8838334,16705,16551
8999973,16763,16551
8838334,16705,16551
8838334,16705,16551
8982971,16765,16551
8838334,16705,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
9024213,17365,16656
9024213,17365,16656
9388578,18755,17328
9047996,17377,16656
9181283,18961,17331
9024213,17365,16656
9027054,17367,16656
9217495,17463,16656
9265770,19276,17355
9024213,17365,16656
9185852,17423,16656
9024213,17365,16656
9024213,17365,16656
9168850,17425,16656
9024213,17365,16656
9024213,17365,16656
9024213,17365,16656
9041117,17377,16656
9538318,17897,16821
9205608,17490,16656
9301644,19296,17355
9073430,17397,16656
9036823,17465,16665
9116495,17421,16656
9188554,19091,17343
9035431,17369,16656
6389543,7367,1599
6389441,7367,1599
6422848,7792,1845
6399543,7387,1599
8838334,16705,16551
9216367,17424,16656
8862117,16717,16551
9012775,17453,16656
8838334,16705,16551
8841175,16707,16551
9031616,16803,16551
9091103,18064,16677
8838334,16705,16551
8999973,16763,16551
8838334,16705,16551
8838334,16705,16551
8982971,16765,16551
8838334,16705,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
9216367,17424,16656
8862117,16717,16551
9012775,17453,16656
8838334,16705,16551
8841175,16707,16551
9031616,16803,16551
9091103,18064,16677
8838334,16705,16551
8999973,16763,16551
8838334,16705,16551
8838334,16705,16551
8982971,16765,16551
8838334,16705,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
9237957,17538,16671
9377181,18840,17325
9216367,17424,16656
9219208,17426,16656
9409649,17522,16656
9448548,19767,17370
9216367,17424,16656
9369196,17857,16656
9216367,17424,16656
9216367,17424,16656
9361004,17484,16656
9216367,17424,16656
9216367,17424,16656
9216367,17424,16656
9233271,17436,16656
9720866,18399,16869
9397762,17549,16656
9477593,20127,17391
9265584,17456,16656
9231032,17434,16656
9308649,17480,16656
9388696,18755,17328
9227585,17428,16656
6584304,7430,1599
6584202,7430,1599
6617530,7855,1845
6590620,7535,1620
9036558,17465,16656
8862117,16717,16551
8864958,16719,16551
9055399,16815,16551
9114886,18076,16677
8862117,16717,16551
9023756,16775,16551
8862117,16717,16551
8862117,16717,16551
9006754,16777,16551
8862117,16717,16551
8862117,16717,16551
8862117,16717,16551
8879021,16729,16551
9378687,17135,16596
9043512,16842,16551
9150835,18090,16677
8911334,16749,16551
8876782,16727,16551
8954399,16773,16551
9048114,17377,16656
8873335,16721,16551
9012775,17453,16656
9015616,17455,16656
9206057,17551,16656
9254347,19365,17355
9012775,17453,16656
9174414,17511,16656
9012775,17453,16656
9012775,17453,16656
9157412,17513,16656
9012775,17453,16656
9012775,17453,16656
9012775,17453,16656
9029679,17465,16656
9529160,17886,16809
9194170,17578,16656
9288046,19487,17364
9061992,17485,16656
9025388,17553,16665
9105057,17509,16656
9183517,18863,17331
9023993,17457,16656
6378006,7457,1599
6377904,7457,1599
6312053,6384,0
6411314,7882,1845
6386855,7503,1608
8841175,16707,16551
9031616,16803,16551
9091103,18064,16677
8838334,16705,16551
8999973,16763,16551
8838334,16705,16551
8838334,16705,16551
8982971,16765,16551
8838334,16705,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
9034457,16805,16551
9093944,18066,16677
8841175,16707,16551
9002814,16765,16551
8841175,16707,16551
8841175,16707,16551
8985812,16767,16551
8841175,16707,16551
8841175,16707,16551
8841175,16707,16551
8858079,16719,16551
9359984,17026,16581
9022570,16832,16551
9129893,18080,16677
8890392,16739,16551
8855840,16717,16551
8933457,16763,16551
9027172,17367,16656
8852393,16711,16551
9284385,18162,16677
9031616,16803,16551
9184507,17268,16593
9031616,16803,16551
9031616,16803,16551
9171875,17066,16575
9031616,16803,16551
9031616,16803,16551
9031616,16803,16551
9048520,16815,16551
9523071,18425,16692
9213011,16928,16551
9320334,18176,16677
9076660,17029,16584
9046281,16813,16551
9111173,17455,16617
9217613,17463,16656
9042834,16807,16551
9091103,18064,16677
9252742,18122,16677
9091103,18064,16677
9091103,18064,16677
9235740,18124,16677
9091103,18064,16677
9091103,18064,16677
9091103,18064,16677
9108007,18076,16677
9605139,18596,16839
9272498,18189,16677
9348332,21026,17781
9140320,18096,16677
9105768,18074,16677
9183385,18120,16677
9265888,19276,17355
9102321,18068,16677
6457555,8073,1635
6405510,7525,777
6401035,7397,615
6401616,7486,615
6457453,8073,1635
6401035,7397,615
6401035,7397,615
6483436,8729,2256
6401035,7397,615
6467555,8093,1635
8999973,16763,16551
8838334,16705,16551
8838334,16705,16551
8982971,16765,16551
8838334,16705,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
8999973,16763,16551
8999973,16763,16551
9140253,17032,16569
8999973,16763,16551
8999973,16763,16551
8999973,16763,16551
9016877,16775,16551
9500473,17947,16632
9181368,16888,16551
9288691,18136,16677
9049190,16795,16551
9014638,16773,16551
9087923,17017,16575
9185970,17423,16656
9011191,16767,16551
8838334,16705,16551
8982971,16765,16551
8838334,16705,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
8982971,16765,16551
8838334,16705,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
8982971,16765,16551
8982971,16765,16551
8982971,16765,16551
8999875,16777,16551
9488102,17718,16620
9151437,17451,16566
9271689,18138,16677
9032188,16797,16551
8997636,16775,16551
9075253,16821,16551
9168968,17425,16656
8994189,16769,16551
8838334,16705,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
8838334,16705,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
8855238,16717,16551
9357143,17024,16581
9019729,16830,16551
9127052,18078,16677
8887551,16737,16551
8852999,16715,16551
8930616,16761,16551
9024331,17365,16656
8849552,16709,16551
9374047,17036,16581
9036633,16842,16551
9143956,18090,16677
8904455,16749,16551
8869903,16727,16551
8947520,16773,16551
9041235,17377,16656
8866456,16721,16551
9538538,17149,16581
9641058,18612,16839
9399757,17341,16620
9371808,17034,16581
9435962,17700,16647
9538436,17897,16821
9368361,17028,16581
9308447,18203,16677
9068946,16862,16551
9034394,16840,16551
9112011,16886,16551
9205726,17490,16656
9030947,16834,16551
6320450,5832,0
9176269,18110,16677
9141717,18088,16677
9219334,18134,16677
9301762,19296,17355
9138270,18082,16677
6493999,8093,1635
6441984,7535,777
6437524,7407,615
6438105,7496,615
6493897,8093,1635
6437524,7407,615
6437524,7407,615
6519775,8749,2256
6437524,7407,615
6500405,8196,1656
8902216,16747,16551
8975738,16987,16584
9073548,17397,16656
8898769,16741,16551
8945281,16771,16551
9034707,17550,16665
8864217,16719,16551
9116613,17421,16656
8941834,16765,16551
9035549,17369,16656
6389661,7366,1599
6389559,7366,1599
6422966,7791,1845
6399661,7386,1599
3304149,213,81
3322574,422,81
3303975,109,81
3303975,109,81
3322640,471,81
3304041,158,81
3304041,158,81
3461966,1480,900
3497532,1836,957
3472068,1500,900
3343516,727,450
3344097,816,450
3343516,727,450
3343516,727,450
3443527,1445,555
3343516,727,450
3337495,748,441
3336914,659,441
3336914,659,441
3438072,1354,504
3336914,659,441
3337495,748,441
3337495,748,441
3322257,412,81
3438653,1443,504
3322257,412,81
3337495,748,441
3497430,1836,957
3471966,1500,900
3336914,659,441
3438072,1354,504
3336914,659,441
3438072,1354,504
3336914,659,441
3303658,99,81
3438072,1354,504
3507532,1856,957
10905,441,441
12948,441,441
13551,443,441
12948,441,441
13551,443,441
15594,443,441
7505,140,60
7505,140,60
7505,140,60
7348,140,60
7348,140,60
7348,140,60
94543,761,354
103733,422,330
96524,413,330
20356,0,0
3060751,386,9
84945,39,9
92402,54,0
5844430,6160,894
6069109,6843,918
6308316,6893,927
6305024,6537,912
5944811,6037,795
6405419,8338,945
5941735,6497,972
6179291,6626,987
6166978,6700,996
5806773,6194,819
6303647,6639,987
2996303,903,285
6409119,7083,1008
6401188,6951,1005
6041260,6441,828
6524325,7523,1020
3236304,932,285
6624707,7758,1044
6278902,6559,834
6744696,8537,1113
3447728,761,150
3454397,782,87
3472330,1124,354
6266596,6622,828
6755903,7409,1038
3459174,1225,492
3428949,804,258
3429617,835,267
3428188,684,0
3428316,772,252
3428316,772,252
6403311,6575,834
3057263,372,9
3574151,782,150
3580820,813,87
3598594,1146,354
141540,474,180
106842,267,78
104318,134,0
135030,451,258
136658,502,291
133215,434,255
133215,434,255
97562,319,234
93864,288,228
87938,146,24
93864,288,228
95747,302,231
95747,302,231
92049,271,225
119945,838,399
103335,1430,885
101337,1360,849
98253,1255,822
98253,1255,822
98253,1255,822
92535,1160,777
98253,1255,822
92535,1160,777
90147,1055,750
115403,749,126
92388,1547,1266
89412,1418,1239
81742,1058,804
89412,1418,1239
89412,1418,1239
81742,1058,804
84666,1179,834
89412,1418,1239
84666,1179,834
81742,1058,804
81742,1058,804
82326,1074,807
87093,1379,1233
79383,1020,801
87093,1379,1233
87093,1379,1233
79383,1020,801
82337,1140,828
87093,1379,1233
82337,1140,828
79383,1020,801
79383,1020,801
79967,1035,801
75639,1005,801
83409,1355,1233
83409,1355,1233
75639,1005,801
79169,1035,801
83409,1355,1233
79169,1035,801
75639,1005,801
75639,1005,801
76223,1011,801
75639,1005,801
75639,1005,801
66876,799,729
75639,1005,801
66876,799,729
66876,799,729
83409,1355,1233
75639,1005,801
79169,1035,801
83409,1355,1233
79169,1035,801
75639,1005,801
75639,1005,801
76223,1011,801
75639,1005,801
79169,1035,801
83409,1355,1233
79169,1035,801
75639,1005,801
75639,1005,801
76223,1011,801
75639,1005,801
66876,799,729
66876,799,729
79169,1035,801
73535,940,756
71063,835,729
79169,1035,801
75639,1005,801
75639,1005,801
76223,1011,801
71063,835,729
66876,799,729
108712,663,114
86167,1387,996
83791,1177,834
83791,1177,834
83791,1177,834
77455,1163,924
83791,1177,834
77455,1163,924
75673,977,762
68047,635,288
68047,635,288
68047,635,288
81443,1140,828
81443,1140,828
81443,1140,828
75097,1126,918
81443,1140,828
75097,1126,918
73285,940,756
65619,600,288
65619,600,288
65619,600,288
78359,1035,801
78359,1035,801
72529,940,756
78359,1035,801
72529,940,756
70141,835,729
78359,1035,801
72529,940,756
78359,1035,801
72529,940,756
70141,835,729
72529,940,756
78359,1035,801
72529,940,756
70141,835,729
72529,940,756
65305,1070,918
63391,884,756
55589,568,288
55589,568,288
55589,568,288
72529,940,756
70141,835,729
63391,884,756
55589,568,288
55589,568,288
55589,568,288
44214,283,225
44214,283,225
44214,283,225
76624,81,0
72548,1020,789
72548,1020,789
65393,795,729
65393,795,729
72548,1020,789
72548,1020,789
65393,795,729
65393,795,729
72548,1020,789
78593,1420,1224
72548,1020,789
72548,1020,789
78593,1420,1224
78593,1420,1224
72548,1020,789
72548,1020,789
78593,1420,1224
69626,920,648
69626,920,648
69626,920,648
69626,920,648
69626,920,648
72548,1020,789
72548,1020,789
78593,1420,1224
78593,1420,1224
72548,1020,789
72548,1020,789
78593,1420,1224
69626,920,648
69626,920,648
69626,920,648
69626,920,648
69626,920,648
65393,795,729
72548,1020,789
72548,1020,789
65393,795,729
65393,795,729
72548,1020,789
72548,1020,789
72548,1020,789
65393,795,729
65393,795,729
72548,1020,789
78593,1420,1224
72548,1020,789
72548,1020,789
78593,1420,1224
69626,920,648
69626,920,648
69626,920,648
69626,920,648
69626,920,648
72548,1020,789
72548,1020,789
78593,1420,1224
69626,920,648
69626,920,648
69626,920,648
69626,920,648
69626,920,648
65393,795,729
72548,1020,789
72548,1020,789
69626,920,648
69626,920,648
69626,920,648
69626,920,648
69626,920,648
59150,636,576
59150,636,576
59150,636,576
59150,636,576
59150,636,576
59150,636,576
59150,636,576
59150,636,576
59150,636,576
59150,636,576
75,0,0
12333,441,441
12936,443,441
14979,443,441
14979,443,441
2426,6,0
75198,167,87
35166,138,87
29191,135,81
10893,109,81
9738,47,0
97907,203,90
92961,109,81
73914,129,84
52460,130,81
34176,115,84
27975,99,81
6504,0,0
2998662,25,9
177,2,0
152,0,0
213,1,0
213,1,0
154,9,9
154,9,9
154,9,9
198,6,0
124,6,0
307,1,0
141,1,0
123,13,9
119,17,9
123,13,9
21,9,0
21,9,0
21,9,0
489,26,18
243,20,12
226,18,12
400,22,12
401,19,12
3032,23,0
1476,33,9
1620,49,9
1269,53,9
829,21,0
6400,44,0
958,39,0
1160,45,0
1287,43,9
956,43,9
1164,8,0
467,0,0
817,17,9
469,0,0
730,9,0
461,9,0
530,37,0
10092,348,324
10092,348,324
12914,530,342
10092,348,324
10092,348,324
10092,348,324
6597,324,324
10235,350,324
6597,324,324
6597,324,324
6597,324,324
10235,350,324
6597,324,324
6597,324,324
6597,324,324
10235,350,324
10235,350,324
10235,350,324
6597,324,324
6597,324,324
6597,324,324
10092,348,324
12914,530,342
10092,348,324
10092,348,324
10092,348,324
12914,530,342
10092,348,324
10092,348,324
10092,348,324
12914,530,342
12914,530,342
12914,530,342
12914,530,342
12914,530,342
12914,530,342
12914,530,342
12914,530,342
12914,530,342
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10092,348,324
10235,350,324
6597,324,324
6597,324,324
6597,324,324
10235,350,324
10235,350,324
10235,350,324
6597,324,324
6597,324,324
6597,324,324
10235,350,324
10235,350,324
10235,350,324
6597,324,324
6597,324,324
6597,324,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
10235,350,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
6597,324,324
2700,12,0
3412,0,0
3264,72,39
2797,31,0
11185,53,36
62991,76,39
5902,57,0
2037,0,0
2899,74,0
2424,16,0
2757,35,9
2764,35,9
2886,37,9
2988,37,9
66294,68,15
11488,55,39
62981,97,45
3255,3,0
2822,12,0
2070,15,9
5820,45,0
2400,22,9
118992,803,15
69997,71,39
1336,7,0
10554,62,36
62371,85,39
1995,47,9
1997,43,9
1604,13,0
69256,52,36
983,16,0
958,23,9
960,16,0
947,9,9
947,9,9
947,9,9
4674,229,66
4092,97,45
4349,122,51
4880,146,72
2375,93,45
2623,118,51
2855,145,72
1562,0,0
2106,104,42
1417,74,21
2034,88,21
1401,85,45
1089,50,36
1991,100,45
1456,85,45
2186,158,87
2046,100,45
5155,39,0
2967,225,225
2967,225,225
2967,225,225
3107,225,225
2967,225,225
2967,225,225
2917,225,225
2917,225,225
3057,225,225
2917,225,225
2917,225,225
2917,225,225
3057,225,225
2917,225,225
2917,225,225
3057,225,225
2917,225,225
2917,225,225
3057,225,225
3057,225,225
2917,225,225
1213,56,9
1345,68,12
1179,52,0
1231,73,12
1179,52,0
1177,56,9
489,6,0
527,7,0
554,19,9
499,0,0
507,0,0
850,32,12
1285,17,9
3255,17,9
3733,43,9
1032,15,9
1362,22,9
1052,19,9
1218,51,21
1370,55,15
1248,64,21
1326,42,12
999,0,0
1224,38,9
1224,38,9
1381,63,12
999,0,0
999,0,0
1012,15,9
118376,804,15
69392,73,39
1443,19,9
27881,15,9
28259,42,9
2110,15,9
1223,26,0
4705,26,0
1149,23,0
177027,27,9
1044,27,9
176925,15,9
4755,199,39
4107,76,36
4114,77,39
1580,25,0
2419,66,36
2388,69,39
3134,15,0
1517,11,0
1561,11,0
1804,11,0
1234,50,36
1847,23,9
117,0,0
117,0,0
1962,38,0
670,24,0
2112,24,0
264,1,0
264,1,0
423,0,0
178257,2109,2025
166062,2109,2025
162346,2097,2025
164471,2105,2025
162346,2097,2025
165046,2099,2025
162346,2097,2025
162346,2097,2025
171909,2115,2025
162346,2097,2025
162346,2097,2025
162346,2097,2025
162346,2097,2025
178927,2053,2025
175211,2041,2025
177336,2049,2025
175211,2041,2025
177570,2076,2025
175211,2041,2025
175211,2041,2025
184774,2059,2025
175211,2041,2025
175211,2041,2025
175211,2041,2025
175211,2041,2025
64286,36,36
64580,44,36
64580,44,36
163016,2041,2025
165141,2049,2025
163016,2041,2025
165716,2043,2025
163016,2041,2025
163016,2041,2025
171562,2158,2031
163016,2041,2025
163016,2041,2025
163016,2041,2025
163016,2041,2025
64319,0,0
64477,0,0
161425,2037,2025
159300,2029,2025
162000,2031,2025
159300,2029,2025
159300,2029,2025
168863,2047,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
64626,87,81
64626,87,81
64854,93,81
64854,93,81
161425,2037,2025
164125,2039,2025
161425,2037,2025
161425,2037,2025
170285,2127,2031
161425,2037,2025
161425,2037,2025
161425,2037,2025
161425,2037,2025
64696,100,87
64918,106,87
64918,106,87
64918,106,87
64918,106,87
162000,2031,2025
159300,2029,2025
159300,2029,2025
168863,2047,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
162000,2031,2025
162000,2031,2025
171563,2049,2025
162000,2031,2025
162000,2031,2025
162000,2031,2025
162000,2031,2025
64580,44,36
64580,44,36
159300,2029,2025
168863,2047,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
168863,2047,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
168863,2047,2025
168863,2047,2025
168863,2047,2025
168863,2047,2025
65014,145,87
64727,88,36
159300,2029,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
159300,2029,2025
21042,71,39
1415,47,39
22073,64,36
21042,71,39
38692,502,36
22073,64,36
855,19,9
855,19,9
15775,10,0
470,38,9
282,0,0
4317,209,57
4733,205,42
4959,228,66
4387,197,39
4324,205,51
4902,167,0
6013,188,9
4298,167,0
4294,167,0
4398,179,9
4688,93,45
3758,74,21
4936,118,51
3746,75,39
3787,35,0
3639,5,0
1641662,45,9
5282,59,9
7566,38,9
3460,9,9
3551,9,9
1642287,60,9
3551,9,9
2171,71,36
1955,66,39
1952,69,39
955,58,36
1030,52,36
734,56,39
3056552,70,0
34743,9,9
34743,9,9
5893185,5433,0
3035507,188,87
3034381,175,81
3095173,994,93
3038439,283,93
9149,9,9
17289,91,81
103151,140,87
25698,114,87
101066,127,81
23515,104,81
108001,192,93
176670,2053,2025
172954,2041,2025
175079,2049,2025
172954,2041,2025
175313,2076,2025
172954,2041,2025
172954,2041,2025
182517,2059,2025
172954,2041,2025
172954,2041,2025
172954,2041,2025
172954,2041,2025
160759,2041,2025
162884,2049,2025
160759,2041,2025
163459,2043,2025
160759,2041,2025
160759,2041,2025
169305,2158,2031
160759,2041,2025
160759,2041,2025
160759,2041,2025
160759,2041,2025
159168,2037,2025
157043,2029,2025
159743,2031,2025
157043,2029,2025
157043,2029,2025
166606,2047,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
159168,2037,2025
161868,2039,2025
159168,2037,2025
159168,2037,2025
168028,2127,2031
159168,2037,2025
159168,2037,2025
159168,2037,2025
159168,2037,2025
159743,2031,2025
157043,2029,2025
157043,2029,2025
166606,2047,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
159743,2031,2025
159743,2031,2025
169306,2049,2025
159743,2031,2025
159743,2031,2025
159743,2031,2025
159743,2031,2025
157043,2029,2025
166606,2047,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
166606,2047,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
166606,2047,2025
166606,2047,2025
166606,2047,2025
166606,2047,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
157043,2029,2025
1530,0,0
863831,1,0
590,1,0
615,0,0
504,0,0
128,0,0
749,38,9
1496,30,12
1529,23,9
1496,30,12
4381,23,9
603,28,18
605,20,12
3538,13,9
605,20,12
620,36,36
620,36,36
620,36,36
620,36,36
620,36,36
620,36,36
57,9,9
2590,96,45
1968,72,21
2829,121,51
189599,51,0
1994,69,39
4339,50,9
3113,1,0
685,21,9
1419,31,0
3453,26,9
1394,33,9
708,22,9
3425,73,0
1295,29,9
1937,74,21
863,19,0
564,5,0
563,5,0
562,7,0
972,48,36
1918,85,45
1615,50,36
3160,26,9
2086,13,9
1453,13,9
1973,85,45
1795,12,9
1797,12,9
1827,8,0
790,11,9
479,18,12
479,18,12
324,18,12
8985,22,0
