"0,2-HhIndex","1,2-HhIndex","3,2-HhIndex"
44,3,3
34,3,3
30,3,3
30,7,6
22,3,3
22,3,3
22,2,0
17,3,3
15,4,3
15,4,3
11,4,3
60,3,0
60,4,3
53,14,6
50,10,6
45,6,6
59,1,0
69,11,6
75,14,7
69,15,6
68,12,6
70,12,6
67,11,6
58,14,6
53,5,0
53,6,3
61,9,6
66,16,6
66,12,6
69,8,3
65,7,0
68,8,3
68,12,6
54,15,9
53,14,3
53,14,9
53,15,9
53,14,3
53,14,6
53,14,0
53,14,3
53,14,9
53,14,3
53,14,3
51,10,9
52,10,9
50,10,3
50,10,6
51,10,9
43,3,3
47,9,9
47,9,9
47,9,9
46,6,3
58,11,3
44,1,0
45,15,15
45,15,15
46,15,15
45,15,15
45,15,15
45,15,15
46,15,15
45,15,15
45,15,15
46,15,15
45,15,15
45,15,15
46,15,15
46,15,15
45,15,15
41,0,0
42,10,6
36,6,6
26,6,6
45,15,15
46,15,15
45,15,15
45,15,15
46,15,15
45,15,15
45,15,15
46,15,15
46,15,15
45,15,15
46,15,15
45,15,15
45,15,15
46,15,15
46,15,15
45,15,15
46,15,15
46,15,15
45,15,15
46,15,15
24,3,3
37,3,3
37,3,3
8,3,3
7,3,3
8,3,3
20,4,3
18,3,0
6,1,0
3,1,0
8,0,0
9,0,0
13,0,0
2,0,0
22,5,3
0,0,0
98,1,0
22,5,3
13,1,0
16,1,0
10,0,0
26,5,3
27,5,0
469,5,3
22,5,3
15,2,0
16,4,3
468,4,3
45,6,3
49,9,3
47,3,0
22,4,3
22,4,3
22,4,3
26,4,3
21,4,3
21,4,3
901,30,0
472,4,0
469,4,3
38,6,3
31,2,0
21,0,0
14,3,3
20,4,0
20,6,3
20,6,3
20,0,0
20,5,3
0,0,0
17,7,6
17,6,6
17,6,6
17,6,6
16,4,0
17,6,6
16,6,6
37,4,3
37,4,0
113,9,3
96,9,3
1075,24,18
1945,49,18
2005,61,18
1079,20,18
1062,18,18
1063,18,18
1067,19,18
1092,18,18
1198,22,18
159,19,18
121,18,18
125,18,18
144,19,18
2052,51,18
1090,19,18
1057,18,18
1060,18,18
1070,18,18
1205,22,18
1180,18,18
1182,18,18
1191,20,18
123,18,18
129,18,18
142,20,18
75,18,18
107,18,18
39,3,0
113,18,18
20,0,0
133,14,3
99,4,3
82,4,3
45,3,0
68,11,3
71,7,3
100,10,0
2025,47,6
1135,14,9
1145,12,9
1134,10,9
1134,8,6
1059,13,6
1088,17,3
1074,14,3
1055,8,6
107,11,3
77,12,9
57,10,3
57,10,0
60,11,9
58,10,6
140,16,3
91,5,3
58,9,9
33,4,0
12,0,0
248,3,3
8,0,0
270,19,6
195,9,6
199,12,9
179,11,9
164,10,9
27,1,0
108,11,9
93,10,9
64,10,9
78,9,3
137,7,0
8,0,0
10,6,6
10,6,6
10,6,6
10,6,6
10,6,6
10,6,6
658,57,57
658,57,57
658,57,57
588,53,51
658,57,57
662,59,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
659,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
658,57,57
658,57,57
588,53,51
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
658,57,57
588,53,51
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
588,53,51
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
588,53,51
588,53,51
588,53,51
588,53,51
588,53,51
588,53,51
588,53,51
588,53,51
588,53,51
588,53,51
588,53,51
588,53,51
533,51,51
588,53,51
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
659,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
633,57,57
633,57,57
633,57,57
633,57,57
633,57,57
604,57,57
633,57,57
633,57,57
633,57,57
604,57,57
604,57,57
633,57,57
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
633,57,57
658,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
633,57,57
633,57,57
633,57,57
604,57,57
604,57,57
633,57,57
658,57,57
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
468,22,0
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
633,57,57
633,57,57
588,53,51
658,57,57
604,57,57
633,57,57
633,57,57
588,53,51
15,3,3
15,3,3
3,3,3
25,4,0
28,1,0
24,1,0
25,2,0
25,3,0
25,5,3
25,3,0
25,3,3
28,2,0
24,3,3
24,3,3
25,3,3
24,1,0
25,0,0
24,0,0
24,3,3
24,3,3
24,3,3
24,3,3
24,0,0
15,3,3
771,3,3
13,3,3
13,3,3
8,3,3
771,3,3
7,2,0
5,0,0
1,0,0
1,0,0
16,4,3
15,3,3
29,4,0
35,5,0
25,3,0
33,4,0
29,5,3
35,4,3
15,4,0
13,4,3
20,4,3
54,4,3
54,3,0
70,13,3
29,2,0
44,3,3
16,0,0
76,13,0
50,10,3
45,8,3
45,8,3
45,7,3
45,7,3
46,7,3
58,7,0
68,6,0
44,6,3
48,9,3
47,9,9
47,9,9
47,9,9
49,11,9
46,6,0
46,9,9
47,9,9
49,11,9
45,5,0
40,1,0
42,6,3
44,9,9
48,11,9
48,9,3
48,11,9
48,9,3
39,3,0
42,4,3
38,3,3
200,3,3
12,3,3
19,3,3
200,3,3
15,3,3
16,5,3
12,3,3
13,5,3
13,5,3
13,5,0
1,0,0
45,0,0
64,8,6
64,8,6
60,5,3
60,7,6
52,9,6
45,6,0
46,7,6
37,7,6
37,8,6
35,7,6
31,7,6
30,7,6
39,7,3
41,8,6
39,5,0
30,7,6
30,5,3
30,5,3
30,6,3
24,1,0
26,4,0
23,4,3
23,4,3
22,4,0
21,5,3
17,5,3
26,5,3
26,6,3
23,6,3
21,5,3
21,5,3
21,5,3
17,5,3
17,5,3
22,1,0
22,1,0
14,1,0
17,5,3
7,0,0
24,7,6
25,7,6
35,4,3
23,4,3
23,7,6
23,4,0
990,3,0
44,1,0
34,3,3
17,0,0
17,0,0
25,3,3
15,3,3
12,0,0
9,2,0
9,3,3
9,3,3
17,3,3
8,3,3
7,0,0
373,45,45
375,45,45
373,45,45
373,45,45
373,45,45
373,45,45
376,45,45
373,45,45
373,45,45
373,45,45
373,45,45
373,45,45
371,45,45
371,45,45
371,45,45
371,45,45
375,45,45
371,45,45
371,45,45
371,45,45
371,45,45
373,45,45
373,45,45
373,45,45
373,45,45
376,45,45
373,45,45
373,45,45
373,45,45
373,45,45
371,45,45
371,45,45
371,45,45
375,45,45
371,45,45
371,45,45
371,45,45
371,45,45
371,45,45
371,45,45
375,45,45
371,45,45
371,45,45
371,45,45
371,45,45
285,16,0
371,45,45
375,45,45
371,45,45
371,45,45
371,45,45
371,45,45
375,45,45
371,45,45
371,45,45
371,45,45
371,45,45
375,45,45
375,45,45
375,45,45
375,45,45
371,45,45
371,45,45
371,45,45
371,45,45
371,45,45
371,45,45
1964,49,6
1948,52,6
1015,10,6
1968,51,6
1052,10,6
1071,11,6
184,0,0
339,3,3
153,3,3
339,3,3
153,0,0
18,6,6
18,6,6
23,6,6
364,45,45
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
364,45,45
364,45,45
364,45,45
364,45,45
366,45,45
364,45,45
364,45,45
364,45,45
364,45,45
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
365,45,45
365,45,45
365,45,45
283,20,3
275,20,3
270,18,3
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
191,4,3
156,5,3
147,4,3
155,4,3
8,3,3
8,3,3
12,2,0
8,3,3
9,3,3
24,3,3
10,2,0
24,3,3
10,6,6
10,6,6
10,6,6
10,6,6
10,6,6
10,6,6
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
360,45,45
360,45,45
360,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
364,45,45
364,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
23,9,9
28,9,9
28,9,9
28,9,9
28,9,9
30,10,9
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
362,45,45
362,45,45
362,45,45
362,45,45
365,45,45
365,45,45
365,45,45
365,45,45
282,20,6
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
362,45,45
29,9,9
29,9,9
21,8,6
30,10,9
27,8,6
27,8,6
30,10,9
27,8,6
27,8,6
360,45,45
360,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
364,45,45
364,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
364,45,45
364,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
172,10,6
163,8,6
162,8,6
159,9,6
159,8,6
159,3,0
148,10,6
23,6,6
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
364,45,45
364,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
364,45,45
364,45,45
364,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
360,45,45
364,45,45
364,45,45
364,45,45
364,45,45
364,45,45
364,45,45
217,17,3
199,4,3
170,7,0
209,11,9
199,11,9
199,8,3
177,9,9
161,7,3
161,6,0
161,0,0
28,7,6
28,8,6
28,7,6
28,7,6
21,6,6
21,6,6
21,6,6
21,6,6
21,6,6
21,6,6
23,7,6
26,7,6
24,8,6
24,8,6
20,7,6
20,7,6
24,7,6
24,7,6
21,7,6
20,7,6
20,7,6
24,7,6
24,7,6
21,7,6
360,45,45
360,45,45
360,45,45
360,45,45
9,0,0
9,4,3
57,3,0
9,4,3
9,0,0
8,3,3
7,1,0
12,0,0
91,6,6
152,14,6
90,5,3
95,6,6
11,5,3
152,14,6
90,5,3
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
88,5,3
91,3,3
91,3,3
198,33,33
201,33,33
198,33,33
198,33,33
198,33,33
198,33,33
200,33,33
198,33,33
198,33,33
198,33,33
200,33,33
201,33,33
198,33,33
198,33,33
198,33,33
198,33,33
200,33,33
198,33,33
198,33,33
198,33,33
200,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
198,33,33
198,33,33
198,33,33
200,33,33
198,33,33
198,33,33
198,33,33
200,33,33
198,33,33
198,33,33
200,33,33
198,33,33
198,33,33
198,33,33
200,33,33
198,33,33
200,33,33
198,33,33
198,33,33
198,33,33
200,33,33
200,33,33
198,33,33
198,33,33
198,33,33
200,33,33
200,33,33
200,33,33
200,33,33
201,33,33
198,33,33
198,33,33
200,33,33
198,33,33
200,33,33
200,33,33
169,17,9
169,17,9
169,17,9
112,9,9
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
157,17,9
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
157,17,9
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
201,33,33
157,17,9
13,6,6
13,6,6
13,6,6
12,6,6
12,6,6
12,6,6
12,6,6
12,6,6
12,6,6
43,11,9
40,9,9
40,9,9
40,9,9
40,8,6
33,9,9
33,9,9
34,9,9
33,8,6
22,9,9
24,9,9
24,9,9
24,8,6
793,4,3
793,6,0
15,4,0
17,4,0
15,4,0
19,0,0
27,2,0
8,3,3
16,0,0
27,5,0
4,3,3
4,3,3
4,3,3
1487,41,0
793,12,12
793,12,12
793,12,12
793,12,12
793,12,12
793,0,0
793,12,12
793,12,12
793,12,12
793,12,12
1888,99,93
1888,99,93
1888,99,93
1699,87,87
1888,99,93
1888,99,93
1699,87,87
1888,99,93
1817,93,93
1888,99,93
1888,99,93
1651,80,69
1888,99,93
1817,93,93
1699,87,87
1888,99,93
1888,99,93
1888,99,93
1888,99,93
1817,93,93
1699,87,87
1888,99,93
1888,99,93
1817,93,93
1825,94,93
1888,99,93
1888,99,93
1888,99,93
1888,99,93
1701,88,87
1701,87,87
1699,87,87
1817,93,93
1888,99,93
1888,99,93
1825,95,93
1888,99,93
1699,87,87
1817,93,93
1825,94,93
1826,95,93
1887,98,93
1887,98,93
1699,87,87
1887,98,93
1887,98,93
1697,87,87
1887,98,93
1817,93,93
1887,98,93
1887,98,93
1651,80,69
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1887,98,93
1699,87,87
1887,98,93
1887,98,93
1697,87,87
1887,98,93
1817,93,93
1887,98,93
1887,98,93
1651,80,69
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1699,87,87
1887,98,93
1887,98,93
1697,87,87
1887,98,93
1817,93,93
1887,98,93
1887,98,93
1651,80,69
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1699,87,87
1699,87,87
1568,87,87
1699,87,87
1699,87,87
1699,87,87
1699,87,87
1568,87,87
1699,87,87
1697,87,87
1699,87,87
1699,87,87
1568,87,87
1699,87,87
1699,87,87
1697,87,87
1699,87,87
1699,87,87
1699,87,87
1568,87,87
1568,87,87
1568,87,87
1699,87,87
1699,87,87
1697,87,87
1568,87,87
1887,98,93
1697,87,87
1887,98,93
1817,93,93
1887,98,93
1887,98,93
1651,80,69
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1697,87,87
1887,98,93
1817,93,93
1887,98,93
1887,98,93
1651,80,69
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1697,87,87
1697,87,87
1697,87,87
1697,87,87
1568,87,87
1697,87,87
1695,87,87
1697,87,87
1697,87,87
1568,87,87
1697,87,87
1697,87,87
1695,87,87
1697,87,87
1697,87,87
1697,87,87
1568,87,87
1568,87,87
1568,87,87
1697,87,87
1697,87,87
1695,87,87
1568,87,87
1817,93,93
1887,98,93
1887,98,93
1651,80,69
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1817,93,93
1817,93,93
1817,93,93
1657,93,93
1817,93,93
1807,93,93
1817,93,93
1817,93,93
1657,93,93
1817,93,93
1817,93,93
1657,93,93
1659,93,93
1807,93,93
1817,93,93
1817,93,93
1817,93,93
1657,93,93
1817,93,93
1817,93,93
1659,93,93
1807,93,93
1657,93,93
1659,93,93
1659,93,93
1887,98,93
1651,80,69
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1651,80,69
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1651,80,69
1651,80,69
1651,80,69
1651,80,69
1651,80,69
1651,80,69
1530,78,69
1651,80,69
1651,80,69
1651,80,69
1651,80,69
1651,80,69
1530,78,69
1530,78,69
1530,78,69
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1817,93,93
1807,93,93
1817,93,93
1817,93,93
1657,93,93
1817,93,93
1817,93,93
1657,93,93
1659,93,93
1807,93,93
1817,93,93
1817,93,93
1817,93,93
1657,93,93
1817,93,93
1817,93,93
1659,93,93
1807,93,93
1657,93,93
1659,93,93
1659,93,93
1697,87,87
1695,87,87
1697,87,87
1697,87,87
1568,87,87
1697,87,87
1697,87,87
1695,87,87
1697,87,87
1697,87,87
1697,87,87
1568,87,87
1568,87,87
1568,87,87
1697,87,87
1697,87,87
1695,87,87
1568,87,87
1887,98,93
1887,98,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1887,98,93
1887,98,93
1807,93,93
1695,87,87
1887,98,93
1887,98,93
1807,93,93
1817,94,93
1887,97,93
1887,98,93
1887,98,93
1887,98,93
1699,87,87
1697,87,87
1695,87,87
1807,93,93
1887,98,93
1887,98,93
1817,94,93
1887,97,93
1695,87,87
1807,93,93
1817,94,93
1817,94,93
1887,98,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1817,93,93
1697,87,87
1887,98,93
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1817,93,93
1817,93,93
1657,93,93
1659,93,93
1807,93,93
1817,93,93
1817,93,93
1817,93,93
1657,93,93
1817,93,93
1817,93,93
1659,93,93
1807,93,93
1657,93,93
1659,93,93
1659,93,93
1697,87,87
1697,87,87
1695,87,87
1697,87,87
1697,87,87
1697,87,87
1568,87,87
1568,87,87
1568,87,87
1697,87,87
1697,87,87
1695,87,87
1568,87,87
1887,98,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1817,93,93
1818,94,93
1887,98,93
1887,98,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1659,93,93
1807,93,93
1817,93,93
1817,93,93
1817,93,93
1657,93,93
1817,93,93
1817,93,93
1659,93,93
1807,93,93
1657,93,93
1659,93,93
1659,93,93
1817,94,93
1818,94,93
1818,94,93
1818,94,93
1659,93,93
1818,94,93
1818,94,93
1660,93,93
1817,94,93
1659,93,93
1660,93,93
1660,93,93
1887,98,93
1887,98,93
1887,98,93
1699,87,87
1697,87,87
1695,87,87
1807,93,93
1887,98,93
1887,98,93
1817,94,93
1887,97,93
1695,87,87
1807,93,93
1817,94,93
1817,94,93
1887,98,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1887,98,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1701,87,87
1701,87,87
1697,87,87
1817,93,93
1887,98,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1568,87,87
1568,87,87
1701,87,87
1701,87,87
1699,87,87
1568,87,87
1568,87,87
1701,87,87
1701,87,87
1697,87,87
1568,87,87
1697,87,87
1697,87,87
1695,87,87
1568,87,87
1817,93,93
1817,93,93
1659,93,93
1807,93,93
1657,93,93
1659,93,93
1659,93,93
1887,98,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1824,94,93
1887,98,93
1697,87,87
1817,93,93
1818,94,93
1826,95,93
1817,94,93
1659,93,93
1660,93,93
1660,93,93
1695,87,87
1807,93,93
1817,94,93
1817,94,93
1659,93,93
1659,93,93
1660,93,93
1285,34,3
1285,34,3
793,3,3
793,12,12
793,12,12
793,12,12
793,12,12
793,12,12
793,12,12
793,6,6
793,6,6
793,6,6
793,6,6
793,6,6
793,6,6
13,0,0
37,3,0
773,1,0
15,4,3
15,4,3
32,6,6
31,7,6
22,6,6
8,1,0
17,5,3
18,3,3
18,3,3
9,3,3
9,3,3
9,3,3
9,3,3
200,3,3
13,3,0
34,4,3
32,3,3
15,4,3
38,6,6
16,6,6
16,6,6
38,6,6
38,6,6
15,6,6
3,0,0
37,6,6
44,6,6
35,6,6
26,6,6
18,6,6
24,6,6
62,2,0
74,9,0
111,14,3
128,9,3
88,14,6
79,8,6
78,9,6
106,14,6
87,12,6
83,12,6
70,13,3
72,13,6
71,13,6
101,15,3
70,13,3
70,13,0
70,13,3
70,13,0
70,13,0
70,13,3
62,8,6
58,6,6
58,6,6
76,6,6
96,9,3
99,13,8
98,11,6
97,12,7
96,11,6
96,8,3
54,3,3
77,12,6
75,13,9
73,11,9
73,11,9
73,11,9
72,10,6
66,5,3
67,11,9
66,11,9
66,11,9
65,7,3
61,10,9
61,10,9
59,7,3
59,9,9
54,6,6
74,6,6
74,6,6
54,0,0
3,0,0
22,6,6
18,4,0
18,4,0
79,0,0
32,2,0
32,3,3
14,1,0
74,3,3
171,27,27
161,27,27
160,27,27
160,27,27
160,27,27
165,27,27
160,27,27
160,27,27
133,14,3
163,27,27
163,27,27
162,27,27
162,27,27
167,27,27
164,27,27
162,27,27
150,27,27
150,27,27
150,27,27
155,27,27
151,27,27
150,27,27
149,27,27
149,27,27
154,27,27
150,27,27
149,27,27
149,27,27
154,27,27
150,27,27
149,27,27
154,27,27
150,27,27
149,27,27
155,27,27
154,27,27
150,27,27
126,13,3
116,11,0
78,3,3
74,1,0
2705,124,123
2745,123,123
2745,124,123
2745,123,123
2745,123,123
2745,124,123
2745,123,123
2745,124,123
2745,123,123
2665,123,123
2745,123,123
2745,123,123
2745,124,123
2745,123,123
2745,123,123
2745,124,123
2745,124,123
2745,124,123
2745,123,123
2745,123,123
2745,124,123
2745,124,123
2745,123,123
2745,124,123
2745,123,123
2745,123,123
2745,124,123
2745,123,123
2745,123,123
2745,123,123
2745,124,123
2745,124,123
2745,123,123
2745,124,123
2745,124,123
2745,123,123
2745,124,123
2745,124,123
2745,123,123
1047,9,9
1068,20,9
1049,10,9
1049,10,6
1068,20,9
1049,10,9
1070,22,9
1968,56,12
1942,53,12
