"0,2-d","1,2-d","3,2-d"
2960,129,129
2960,129,129
3108,129,129
2969,129,129
3026,129,129
2960,129,129
2961,129,129
3031,129,129
3063,129,129
2960,129,129
3025,129,129
2960,129,129
2960,129,129
3017,129,129
2960,129,129
2960,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
3029,129,129
2960,129,129
2960,129,129
3108,129,129
2969,129,129
3026,129,129
2960,129,129
2961,129,129
3031,129,129
3063,129,129
2960,129,129
3025,129,129
2960,129,129
2960,129,129
3017,129,129
2960,129,129
2960,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
3029,129,129
3029,129,129
3177,135,129
3038,129,129
3095,137,129
3029,129,129
3030,129,129
3100,129,129
3132,134,129
3029,129,129
3094,129,129
3029,129,129
3029,129,129
3086,129,129
3029,129,129
3029,129,129
3029,129,129
3035,131,129
3223,131,129
3112,129,129
3147,134,129
3046,129,129
3034,130,129
3061,129,129
3098,139,129
3034,129,129
2960,129,129
3108,129,129
2969,129,129
3026,129,129
2960,129,129
2961,129,129
3031,129,129
3063,129,129
2960,129,129
3025,129,129
2960,129,129
2960,129,129
3017,129,129
2960,129,129
2960,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
3108,129,129
2969,129,129
3026,129,129
2960,129,129
2961,129,129
3031,129,129
3063,129,129
2960,129,129
3025,129,129
2960,129,129
2960,129,129
3017,129,129
2960,129,129
2960,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
3117,130,129
3174,135,129
3108,129,129
3109,129,129
3179,129,129
3211,138,129
3108,129,129
3173,133,129
3108,129,129
3108,129,129
3165,129,129
3108,129,129
3108,129,129
3108,129,129
3114,131,129
3302,135,129
3191,129,129
3226,141,129
3125,129,129
3113,129,129
3140,129,129
3177,135,129
3113,129,129
3035,129,129
2969,129,129
2970,129,129
3040,129,129
3072,129,129
2969,129,129
3034,129,129
2969,129,129
2969,129,129
3026,129,129
2969,129,129
2969,129,129
2969,129,129
2975,131,129
3163,130,129
3052,129,129
3087,129,129
2986,129,129
2974,129,129
3001,129,129
3038,129,129
2974,129,129
3026,129,129
3027,129,129
3097,129,129
3129,134,129
3026,129,129
3091,129,129
3026,129,129
3026,129,129
3083,129,129
3026,129,129
3026,129,129
3026,129,129
3032,131,129
3220,130,129
3109,129,129
3144,135,129
3043,129,129
3031,130,129
3058,129,129
3095,136,129
3031,129,129
2961,129,129
3031,129,129
3063,129,129
2960,129,129
3025,129,129
2960,129,129
2960,129,129
3017,129,129
2960,129,129
2960,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
3032,129,129
3064,129,129
2961,129,129
3026,129,129
2961,129,129
2961,129,129
3018,129,129
2961,129,129
2961,129,129
2961,129,129
2967,131,129
3155,129,129
3044,129,129
3079,129,129
2978,129,129
2966,129,129
2993,129,129
3030,129,129
2966,129,129
3134,129,129
3031,129,129
3096,133,129
3031,129,129
3031,129,129
3088,131,129
3031,129,129
3031,129,129
3031,129,129
3037,131,129
3225,141,129
3114,129,129
3149,129,129
3048,131,129
3036,129,129
3063,135,129
3100,129,129
3036,129,129
3063,129,129
3128,129,129
3063,129,129
3063,129,129
3120,129,129
3063,129,129
3063,129,129
3063,129,129
3069,131,129
3257,131,129
3146,129,129
3181,143,129
3080,129,129
3068,129,129
3095,129,129
3132,134,129
3068,129,129
3025,129,129
2960,129,129
2960,129,129
3017,129,129
2960,129,129
2960,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
3025,129,129
3025,129,129
3082,131,129
3025,129,129
3025,129,129
3025,129,129
3031,131,129
3219,137,129
3108,129,129
3143,129,129
3042,129,129
3030,129,129
3057,131,129
3094,129,129
3030,129,129
2960,129,129
3017,129,129
2960,129,129
2960,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
3017,129,129
2960,129,129
2960,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
3017,129,129
3017,129,129
3017,129,129
3023,131,129
3211,135,129
3100,135,129
3135,129,129
3034,129,129
3022,129,129
3049,129,129
3086,129,129
3022,129,129
2960,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
2960,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
2966,131,129
3154,129,129
3043,129,129
3078,129,129
2977,129,129
2965,129,129
2992,129,129
3029,129,129
2965,129,129
3160,131,129
3049,131,129
3084,131,129
2983,131,129
2971,131,129
2998,131,129
3035,131,129
2971,131,129
1987,49,6
1987,49,6
3237,129,129
3272,131,129
3171,132,129
3159,129,129
3186,135,129
3223,131,129
3159,129,129
3161,129,129
3060,129,129
3048,129,129
3075,129,129
3112,129,129
3048,129,129
3095,129,129
3083,129,129
3110,129,129
3147,134,129
3083,129,129
2982,129,129
3009,131,129
3046,129,129
2982,129,129
2997,129,129
3034,131,129
2970,129,129
3061,129,129
2997,129,129
3034,129,129
122,10,9
54,11,9
132,14,12
124,10,6
56,10,6
71,6,3
42,4,3
61,5,3
63,6,0
37,3,3
46,1,0
118,13,9
30,4,0
1286,26,9
120,14,12
124,14,9
2132,58,15
2182,63,18
2168,59,12
2305,75,18
1143,14,9
1141,14,12
2148,61,15
2134,59,12
2271,70,18
1128,14,6
1107,14,12
2184,63,15
2321,81,27
1241,26,15
1240,24,12
1248,25,12
1159,17,9
1157,17,12
2307,75,27
1227,27,21
1156,21,18
1167,22,18
1208,25,18
1364,40,27
1293,29,18
1304,32,21
1345,36,24
1363,45,21
1371,45,24
1301,29,15
1278,24,9
1282,27,15
1292,28,12
1280,25,12
213,21,18
224,23,21
265,31,24
283,25,15
291,27,18
153,19,18
194,20,18
205,22,21
231,21,12
264,22,12
272,24,15
290,33,21
220,16,12
211,18,12
228,18,12
219,19,12
149,13,12
116,12,9
1210,10,9
1214,11,9
48,10,9
12,4,3
9,2,0
8,0,0
12,0,0
7,1,0
7,1,0
16,0,0
2,0,0
3,0,0
25,5,0
18,3,3
44,5,3
35,3,3
25,8,6
25,8,6
43,5,0
23,6,6
55,8,0
18,0,0
51,5,3
35,6,3
35,6,3
30,6,3
15,0,0
46,5,3
45,3,0
29,6,0
44,10,9
37,9,9
37,10,9
36,10,9
45,9,9
45,11,9
44,10,9
38,10,9
37,9,9
37,10,9
34,3,0
57,2,0
35,8,3
32,5,3
40,2,0
39,8,3
21,3,0
24,6,3
18,3,0
19,4,3
22,3,0
23,5,3
16,1,0
8,0,0
79,13,6
41,8,6
35,4,0
40,8,6
91,13,3
53,8,3
65,7,3
49,6,3
64,6,3
64,8,6
63,8,6
25,6,6
34,3,3
36,3,0
43,3,0
24,1,0
75,7,0
71,9,6
70,9,6
32,6,6
40,6,3
37,6,0
40,8,3
36,6,3
29,3,3
57,4,3
42,3,3
32,3,3
34,3,0
34,3,0
38,6,6
39,6,6
38,6,6
39,6,6
38,6,6
36,5,3
39,6,6
28,7,0
21,4,3
21,4,3
24,7,6
24,7,6
24,7,6
14,3,3
20,6,6
20,6,6
20,6,6
32,8,6
26,3,0
33,8,6
31,7,6
28,6,6
26,6,6
23,4,3
18,2,0
19,3,3
27,6,6
120,9,3
149,15,6
122,11,3
146,11,3
77,4,0
70,4,3
80,7,3
148,15,6
124,13,6
112,8,3
97,14,6
83,9,3
61,9,6
65,6,0
47,7,0
53,4,3
47,4,3
23,6,6
23,6,6
20,6,6
22,8,6
19,6,6
19,6,6
7,0,0
0,0,0
5,0,0
80,10,0
63,6,0
69,7,0
65,7,3
68,7,3
62,5,0
50,5,0
38,3,0
43,1,0
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
70,15,15
39,3,3
15,0,0
36,6,3
30,3,3
16,3,3
36,1,0
43,6,0
25,5,3
19,5,3
27,4,3
15,5,3
11,3,3
11,3,3
20,2,0
16,4,3
16,4,3
9,3,3
11,0,0
9,0,0
37,10,6
34,8,6
30,7,6
30,8,6
26,7,6
23,7,6
13,3,0
83,16,6
76,16,6
49,6,6
81,16,6
54,6,6
47,6,6
10,0,0
15,3,3
15,3,3
14,3,3
18,4,3
19,3,3
9,3,3
20,1,0
99,1,0
136,3,3
138,5,3
110,5,3
109,4,0
114,4,0
284,36,36
284,36,36
284,36,36
284,36,36
284,36,36
284,36,36
284,36,36
284,36,36
284,36,36
284,36,36
284,36,36
284,36,36
284,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
98,0,0
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
278,36,36
8,0,0
87,2,0
4,0,0
17,6,6
37,5,3
44,2,0
45,3,0
13,0,0
19,1,0
19,1,0
44,9,9
57,9,9
58,10,9
110,3,0
102,1,0
15,2,0
13,0,0
15,0,0
17,3,3
17,3,3
17,0,0
17,3,3
223,29,27
222,29,27
221,28,27
221,28,27
226,28,27
231,29,27
221,28,27
199,27,27
198,27,27
198,27,27
203,27,27
208,28,27
198,27,27
197,27,27
197,27,27
202,27,27
207,28,27
197,27,27
196,27,27
201,27,27
206,28,27
196,27,27
201,27,27
206,28,27
196,27,27
211,28,27
201,27,27
206,28,27
194,17,3
93,3,3
100,3,3
201,8,3
111,10,9
115,12,12
114,11,9
118,13,12
119,14,12
110,10,9
113,11,9
114,11,9
88,0,0
113,11,9
117,13,12
118,13,12
105,8,6
109,9,6
110,9,6
116,13,12
117,13,12
121,15,15
99,3,3
993,0,0
43,10,3
25,3,3
26,3,3
190,29,27
189,28,27
189,28,27
194,28,27
199,28,27
189,28,27
179,16,0
188,28,27
188,28,27
193,28,27
198,28,27
188,28,27
137,12,0
187,27,27
192,27,27
197,27,27
187,27,27
192,27,27
197,27,27
187,27,27
202,27,27
192,27,27
197,27,27
138,12,9
126,7,0
97,7,3
165,27,27
165,27,27
170,27,27
175,27,27
165,27,27
164,27,27
169,27,27
174,27,27
164,27,27
169,27,27
174,27,27
164,27,27
179,27,27
169,27,27
174,27,27
163,27,27
168,27,27
173,27,27
163,27,27
168,27,27
173,27,27
163,27,27
178,27,27
168,27,27
173,27,27
2996,132,126
2962,129,126
2949,129,126
3082,132,126
2941,129,126
2962,129,126
2956,129,126
2864,125,120
2859,126,123
2941,129,126
2941,129,126
3010,130,126
2941,129,126
2941,129,126
3089,132,126
2950,130,126
3007,130,126
2941,129,126
2942,129,126
3012,129,126
3044,130,126
2941,129,126
3006,129,126
2941,129,126
2941,129,126
2998,129,126
2941,129,126
2941,129,126
2941,129,126
2947,129,126
3135,132,126
3024,129,126
3059,130,126
2958,129,126
2946,129,126
2973,129,126
3010,130,126
2946,131,129
1961,46,3
1957,44,0
3014,130,126
3001,130,126
3134,138,135
2993,130,126
3014,133,126
3008,130,126
2916,126,120
2911,127,123
2993,130,126
2993,130,126
3062,132,129
2993,130,126
2993,130,126
3141,136,135
3002,132,129
3059,132,129
2993,130,126
2994,130,126
3064,135,126
3096,132,129
2993,130,126
3058,130,126
2993,130,126
2993,130,126
3050,131,126
2993,130,126
2993,130,126
2993,130,126
2999,130,126
3187,142,135
3076,130,126
3111,132,129
3010,133,126
2998,130,126
3025,132,126
3062,132,129
2998,131,126
2067,55,15
2967,127,126
3100,130,126
2959,127,126
2980,127,126
2974,127,126
2882,123,120
2877,124,123
2959,127,126
2959,127,126
3028,128,126
2959,127,126
2959,127,126
3107,130,126
2968,128,126
3025,128,126
2959,127,126
2960,127,126
3030,127,126
3062,128,126
2959,127,126
3024,127,126
2959,127,126
2959,127,126
3016,131,126
2959,127,126
2959,127,126
2959,127,126
2965,127,126
3153,130,126
3042,136,126
3077,128,126
2976,127,126
2964,127,126
2991,127,126
3028,128,126
2964,128,126
3087,130,126
2946,127,126
2967,127,126
2961,127,126
2869,123,120
2864,124,123
2946,127,126
2946,127,126
3015,130,126
2946,127,126
2946,127,126
3094,130,126
2955,128,126
3012,130,126
2946,127,126
2947,127,126
3017,127,126
3049,128,126
2946,127,126
3011,127,126
2946,127,126
2946,127,126
3003,127,126
2946,127,126
2946,127,126
2946,127,126
2952,127,126
3140,130,126
3029,127,126
3064,128,126
2963,127,126
2951,128,126
2978,127,126
3015,130,126
2951,128,126
3079,130,126
3100,131,126
3094,131,126
3002,126,120
2997,127,123
3079,130,126
3079,130,126
3148,137,129
3079,130,126
3079,130,126
3227,142,135
3088,132,129
3145,136,129
3079,130,126
3080,130,126
3150,137,126
3182,137,129
3079,130,126
3144,135,126
3079,130,126
3079,130,126
3136,131,126
3079,130,126
3079,130,126
3079,130,126
3085,130,126
3273,149,135
3162,130,126
3197,137,129
3096,132,126
3084,130,126
3111,135,126
3148,137,129
3084,131,126
2153,59,15
2959,127,126
2953,127,126
2861,123,120
2856,124,123
2938,127,126
2938,127,126
3007,128,126
2938,127,126
2938,127,126
3086,130,126
2947,128,126
3004,128,126
2938,127,126
2939,127,126
3009,127,126
3041,128,126
2938,127,126
3003,127,126
2938,127,126
2938,127,126
2995,127,126
2938,127,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
2974,127,126
2882,123,120
2877,124,123
2959,127,126
2959,127,126
3028,128,126
2959,127,126
2959,127,126
3107,131,126
2968,128,126
3025,128,126
2959,127,126
2960,127,126
3030,130,126
3062,128,126
2959,127,126
3024,127,126
2959,127,126
2959,127,126
3016,128,126
2959,127,126
2959,127,126
2959,127,126
2965,127,126
3153,134,126
3042,127,126
3077,128,126
2976,128,126
2964,127,126
2991,128,126
3028,128,126
2964,128,126
2876,123,120
2871,124,123
2953,127,126
2953,127,126
3022,129,126
2953,127,126
2953,127,126
3101,131,126
2962,128,126
3019,129,126
2953,127,126
2954,128,126
3024,127,126
3056,130,126
2953,127,126
3018,127,126
2953,127,126
2953,127,126
3010,127,126
2953,127,126
2953,127,126
2953,127,126
2959,127,126
3147,130,126
3036,127,126
3071,130,126
2970,127,126
2958,127,126
2985,127,126
3022,129,126
2958,128,126
2861,123,120
2861,123,120
2930,124,120
2861,123,120
2861,123,120
3009,126,120
2870,124,120
2927,124,120
2861,123,120
2862,123,120
2932,123,120
2964,124,120
2861,123,120
2926,123,120
2861,123,120
2861,123,120
2918,123,120
2861,123,120
2861,123,120
2861,123,120
2867,125,120
3055,126,120
2944,123,120
2979,124,120
2878,123,120
2866,123,120
2893,123,120
2930,124,120
2866,124,120
2856,124,123
2856,124,123
2925,125,123
2856,124,123
2856,124,123
3004,127,123
2865,125,123
2922,125,123
2856,124,123
2857,124,123
2927,124,123
2959,125,123
2856,124,123
2921,124,123
2856,124,123
2856,124,123
2913,124,123
2856,124,123
2856,124,123
2856,124,123
2862,124,123
3050,127,123
2939,124,123
2974,125,123
2873,124,123
2861,124,123
2888,124,123
2925,125,123
2861,125,123
2938,127,126
3007,128,126
2938,127,126
2938,127,126
3086,130,126
2947,128,126
3004,128,126
2938,127,126
2939,127,126
3009,127,126
3041,128,126
2938,127,126
3003,127,126
2938,127,126
2938,127,126
2995,127,126
2938,127,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
3007,128,126
2938,127,126
2938,127,126
3086,130,126
2947,128,126
3004,128,126
2938,127,126
2939,127,126
3009,127,126
3041,128,126
2938,127,126
3003,127,126
2938,127,126
2938,127,126
2995,127,126
2938,127,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
3007,128,126
3007,128,126
3155,137,129
3016,129,126
3073,137,129
3007,128,126
3008,128,126
3078,128,126
3110,134,129
3007,128,126
3072,128,126
3007,128,126
3007,128,126
3064,128,126
3007,128,126
3007,128,126
3007,128,126
3013,128,126
3201,133,129
3090,128,126
3125,134,129
3024,128,126
3012,129,126
3039,128,126
3076,139,129
3012,129,126
2938,127,126
3086,130,126
2947,128,126
3004,128,126
2938,127,126
2939,127,126
3009,127,126
3041,128,126
2938,127,126
3003,127,126
2938,127,126
2938,127,126
2995,127,126
2938,127,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
3086,130,126
2947,128,126
3004,128,126
2938,127,126
2939,127,126
3009,127,126
3041,128,126
2938,127,126
3003,127,126
2938,127,126
2938,127,126
2995,127,126
2938,127,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
3095,132,129
3152,137,129
3086,130,126
3087,130,126
3157,130,126
3189,140,129
3086,130,126
3151,134,126
3086,130,126
3086,130,126
3143,130,126
3086,130,126
3086,130,126
3086,130,126
3092,130,126
3280,139,135
3169,130,126
3204,143,129
3103,130,126
3091,130,126
3118,130,126
3155,137,129
3091,131,126
2160,60,15
3013,129,126
2947,128,126
2948,128,126
3018,128,126
3050,129,126
2947,128,126
3012,128,126
2947,128,126
2947,128,126
3004,128,126
2947,128,126
2947,128,126
2947,128,126
2953,128,126
3141,132,129
3030,128,126
3065,129,126
2964,128,126
2952,128,126
2979,128,126
3016,129,126
2952,129,126
3004,128,126
3005,128,126
3075,128,126
3107,134,129
3004,128,126
3069,128,126
3004,128,126
3004,128,126
3061,128,126
3004,128,126
3004,128,126
3004,128,126
3010,128,126
3198,132,129
3087,128,126
3122,135,129
3021,128,126
3009,129,126
3036,128,126
3073,136,129
3009,129,126
2939,127,126
3009,127,126
3041,128,126
2938,127,126
3003,127,126
2938,127,126
2938,127,126
2995,127,126
2938,127,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
3010,127,126
3042,128,126
2939,127,126
3004,127,126
2939,127,126
2939,127,126
2996,127,126
2939,127,126
2939,127,126
2939,127,126
2945,127,126
3133,130,126
3022,127,126
3057,128,126
2956,127,126
2944,127,126
2971,127,126
3008,128,126
2944,128,126
3112,128,126
3009,127,126
3074,131,126
3009,127,126
3009,127,126
3066,129,126
3009,127,126
3009,127,126
3009,127,126
3015,127,126
3203,142,126
3092,127,126
3127,128,126
3026,129,126
3014,127,126
3041,133,126
3078,128,126
3014,128,126
3041,128,126
3106,128,126
3041,128,126
3041,128,126
3098,128,126
3041,128,126
3041,128,126
3041,128,126
3047,128,126
3235,133,129
3124,128,126
3159,143,129
3058,128,126
3046,128,126
3073,128,126
3110,134,129
3046,129,126
3003,127,126
2938,127,126
2938,127,126
2995,127,126
2938,127,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
3003,127,126
3003,127,126
3060,129,126
3003,127,126
3003,127,126
3003,127,126
3009,127,126
3197,138,126
3086,127,126
3121,128,126
3020,127,126
3008,127,126
3035,129,126
3072,128,126
3008,128,126
2938,127,126
2995,127,126
2938,127,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
2995,127,126
2938,127,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
2995,127,126
2995,127,126
2995,127,126
3001,127,126
3189,136,126
3078,133,126
3113,128,126
3012,127,126
3000,127,126
3027,127,126
3064,128,126
3000,128,126
2938,127,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
2938,127,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
2944,127,126
3132,130,126
3021,127,126
3056,128,126
2955,127,126
2943,127,126
2970,127,126
3007,128,126
2943,128,126
3138,130,126
3027,127,126
3062,128,126
2961,127,126
2949,127,126
2976,127,126
3013,128,126
2949,128,126
3215,130,126
3250,133,129
3149,133,126
3137,130,126
3164,136,126
3201,133,129
3137,131,126
2206,59,15
3139,128,126
3038,127,126
3026,127,126
3053,127,126
3090,128,126
3026,128,126
3073,128,126
3061,128,126
3088,128,126
3125,134,129
3061,129,126
2960,127,126
2987,129,126
3024,128,126
2960,128,126
2975,127,126
3012,130,126
2948,128,126
3039,128,126
2975,128,126
3012,129,126
1963,46,3
2886,123,120
2852,123,120
2839,123,120
2972,123,120
2831,123,120
2852,123,120
2846,123,120
2754,121,120
2831,123,120
2831,123,120
2900,123,120
2831,123,120
2831,123,120
2979,123,120
2840,123,120
2897,123,120
2831,123,120
2832,123,120
2902,123,120
2934,123,120
2831,123,120
2896,123,120
2831,123,120
2831,123,120
2888,123,120
2831,123,120
2831,123,120
2831,123,120
2837,123,120
3025,123,120
2914,123,120
2949,123,120
2848,123,120
2836,123,120
2863,123,120
2900,123,120
2836,124,120
2904,123,120
2891,123,120
3024,128,120
2883,123,120
2904,126,120
2898,123,120
2806,121,120
2883,123,120
2883,123,120
2952,124,120
2883,123,120
2883,123,120
3031,126,120
2892,124,120
2949,124,120
2883,123,120
2884,123,120
2954,128,120
2986,124,120
2883,123,120
2948,123,120
2883,123,120
2883,123,120
2940,124,120
2883,123,120
2883,123,120
2883,123,120
2889,123,120
3077,132,120
2966,123,120
3001,124,120
2900,126,120
2888,123,120
2915,125,120
2952,124,120
2888,123,120
2857,123,120
2990,123,120
2849,123,120
2870,123,120
2864,123,120
2772,121,120
2849,123,120
2849,123,120
2918,123,120
2849,123,120
2849,123,120
2997,123,120
2858,123,120
2915,123,120
2849,123,120
2850,123,120
2920,123,120
2952,123,120
2849,123,120
2914,123,120
2849,123,120
2849,123,120
2906,127,120
2849,123,120
2849,123,120
2849,123,120
2855,123,120
3043,123,120
2932,132,120
2967,123,120
2866,123,120
2854,123,120
2881,123,120
2918,123,120
2854,123,120
2977,123,120
2836,123,120
2857,123,120
2851,123,120
2759,121,120
2836,123,120
2836,123,120
2905,125,120
2836,123,120
2836,123,120
2984,123,120
2845,123,120
2902,125,120
2836,123,120
2837,123,120
2907,123,120
2939,123,120
2836,123,120
2901,123,120
2836,123,120
2836,123,120
2893,123,120
2836,123,120
2836,123,120
2836,123,120
2842,123,120
3030,123,120
2919,123,120
2954,123,120
2853,123,120
2841,124,120
2868,123,120
2905,125,120
2841,123,120
2969,123,120
2990,124,120
2984,124,120
2892,121,120
2969,123,120
2969,123,120
3038,129,120
2969,123,120
2969,123,120
3117,132,120
2978,124,120
3035,128,120
2969,123,120
2970,123,120
3040,130,120
3072,129,120
2969,123,120
3034,128,120
2969,123,120
2969,123,120
3026,124,120
2969,123,120
2969,123,120
2969,123,120
2975,123,120
3163,139,120
3052,123,120
3087,129,120
2986,125,120
2974,123,120
3001,128,120
3038,129,120
2974,123,120
2849,123,120
2843,123,120
2751,121,120
2828,123,120
2828,123,120
2897,123,120
2828,123,120
2828,123,120
2976,123,120
2837,123,120
2894,123,120
2828,123,120
2829,123,120
2899,123,120
2931,123,120
2828,123,120
2893,123,120
2828,123,120
2828,123,120
2885,123,120
2828,123,120
2828,123,120
2828,123,120
2834,123,120
3022,123,120
2911,123,120
2946,123,120
2845,123,120
2833,123,120
2860,123,120
2897,123,120
2833,123,120
2864,123,120
2772,121,120
2849,123,120
2849,123,120
2918,123,120
2849,123,120
2849,123,120
2997,124,120
2858,123,120
2915,123,120
2849,123,120
2850,123,120
2920,126,120
2952,123,120
2849,123,120
2914,123,120
2849,123,120
2849,123,120
2906,124,120
2849,123,120
2849,123,120
2849,123,120
2855,123,120
3043,127,120
2932,123,120
2967,123,120
2866,124,120
2854,123,120
2881,124,120
2918,123,120
2854,123,120
2766,121,120
2843,123,120
2843,123,120
2912,124,120
2843,123,120
2843,123,120
2991,124,120
2852,123,120
2909,124,120
2843,123,120
2844,124,120
2914,123,120
2946,125,120
2843,123,120
2908,123,120
2843,123,120
2843,123,120
2900,123,120
2843,123,120
2843,123,120
2843,123,120
2849,123,120
3037,123,120
2926,123,120
2961,125,120
2860,123,120
2848,123,120
2875,123,120
2912,124,120
2848,123,120
2751,121,120
2751,121,120
2820,121,120
2751,121,120
2751,121,120
2899,121,120
2760,121,120
2817,121,120
2751,121,120
2752,121,120
2822,121,120
2854,121,120
2751,121,120
2816,121,120
2751,121,120
2751,121,120
2808,121,120
2751,121,120
2751,121,120
2751,121,120
2757,123,120
2945,121,120
2834,121,120
2869,121,120
2768,121,120
2756,121,120
2783,121,120
2820,121,120
2756,121,120
2828,123,120
2897,123,120
2828,123,120
2828,123,120
2976,123,120
2837,123,120
2894,123,120
2828,123,120
2829,123,120
2899,123,120
2931,123,120
2828,123,120
2893,123,120
2828,123,120
2828,123,120
2885,123,120
2828,123,120
2828,123,120
2828,123,120
2834,123,120
3022,123,120
2911,123,120
2946,123,120
2845,123,120
2833,123,120
2860,123,120
2897,123,120
2833,123,120
2897,123,120
2828,123,120
2828,123,120
2976,123,120
2837,123,120
2894,123,120
2828,123,120
2829,123,120
2899,123,120
2931,123,120
2828,123,120
2893,123,120
2828,123,120
2828,123,120
2885,123,120
2828,123,120
2828,123,120
2828,123,120
2834,123,120
3022,123,120
2911,123,120
2946,123,120
2845,123,120
2833,123,120
2860,123,120
2897,123,120
2833,123,120
2897,123,120
2897,123,120
3045,129,120
2906,123,120
2963,131,120
2897,123,120
2898,123,120
2968,123,120
3000,128,120
2897,123,120
2962,123,120
2897,123,120
2897,123,120
2954,123,120
2897,123,120
2897,123,120
2897,123,120
2903,123,120
3091,125,120
2980,123,120
3015,128,120
2914,123,120
2902,124,120
2929,123,120
2966,133,120
2902,123,120
2828,123,120
2976,123,120
2837,123,120
2894,123,120
2828,123,120
2829,123,120
2899,123,120
2931,123,120
2828,123,120
2893,123,120
2828,123,120
2828,123,120
2885,123,120
2828,123,120
2828,123,120
2828,123,120
2834,123,120
3022,123,120
2911,123,120
2946,123,120
2845,123,120
2833,123,120
2860,123,120
2897,123,120
2833,123,120
2976,123,120
2837,123,120
2894,123,120
2828,123,120
2829,123,120
2899,123,120
2931,123,120
2828,123,120
2893,123,120
2828,123,120
2828,123,120
