"1,0-nd","2,0-nd","3,0-nd","4,0-nd"
5,4,0,0
5,4,0,0
34,110,108,0
45,100,0,0
34,110,108,0
67,194,222,100
22,68,0,0
59,152,156,0
63,180,171,68
123,322,288,128
12,12,0,0
44,70,0,0
13,14,0,0
94,218,105,0
49,92,36,0
59,128,57,16
191,572,474,0
352,1916,3306,2524
34,174,0,0
212,952,1542,1292
742,3500,5682,4848
302,1500,2490,1868
270,1376,2403,2104
189,850,1362,1056
267,1090,1491,1284
211,844,1302,1048
77,210,0,0
504,2382,4116,3104
229,996,1602,1292
401,1132,993,0
472,1412,1662,1128
118,358,324,0
84,304,387,0
342,1210,1581,1004
131,452,528,284
81,266,54,0
166,640,891,680
198,656,783,556
273,888,1071,752
53,212,273,0
232,774,900,488
243,732,918,716
290,1058,1371,884
100,314,345,212
112,394,441,284
103,326,384,0
133,382,393,212
318,1544,2625,2288
78,226,0,0
211,590,447,284
107,368,432,284
52,218,315,0
138,584,864,668
198,570,528,312
210,824,1287,716
174,538,561,284
188,658,897,668
136,538,810,648
93,250,324,0
108,388,483,328
72,284,378,0
235,864,1170,968
78,364,633,400
216,602,120,0
182,610,837,180
79,332,294,0
113,462,678,400
78,364,633,400
218,718,918,404
74,52,0,0
93,194,39,0
43,104,120,0
68,180,192,120
70,204,225,120
37,0,0,0
49,156,192,120
45,104,120,0
93,290,327,204
96,328,750,984
46,84,66,16
19,56,0,0
24,68,0,0
25,86,0,0
69,194,177,100
232,614,129,44
67,192,177,100
49,154,0,0
168,378,126,16
128,316,228,0
67,182,0,0
124,466,507,100
306,766,498,44
45,62,18,0
64,96,27,0
79,94,0,0
51,44,18,0
97,184,84,0
47,106,78,0
65,126,81,0
36,58,21,0
63,94,0,0
43,34,0,0
18,28,0,0
37,64,0,0
21,64,0,0
249,794,1029,388
97,214,141,48
31,66,75,0
246,590,705,440
54,90,12,0
192,626,861,640
301,764,480,0
92,348,606,0
37,66,75,0
27,62,0,0
89,284,435,388
38,0,0,0
89,284,435,388
89,284,435,388
89,284,435,388
61,126,0,0
118,328,204,0
33,74,9,0
31,66,75,0
37,0,0,0
53,264,0,0
12,0,0,0
16,46,0,0
146,292,168,0
29,66,0,0
43,140,138,0
149,402,78,0
35,4,0,0
60,0,0,0
70,140,33,0
201,566,387,0
106,418,441,0
95,318,294,100
216,712,378,100
282,1396,1275,732
70,232,264,0
52,160,159,0
78,260,0,0
19,0,0,0
151,628,894,664
144,446,594,480
96,332,465,400
235,682,651,400
96,276,261,0
37,0,0,0
77,244,210,0
115,328,258,0
154,670,1092,968
35,0,0,0
53,106,0,0
38,106,0,0
112,204,0,0
334,790,561,48
90,148,0,0
291,1046,1269,1004
127,376,300,32
144,424,546,400
96,332,465,400
23,48,24,0
30,64,24,0
84,156,81,16
49,98,57,16
58,72,0,0
80,174,81,16
93,134,78,0
69,144,63,0
13,0,0,0
43,86,57,16
91,180,0,0
15,32,0,0
79,120,9,0
49,64,9,0
45,168,249,180
25,22,9,0
49,106,0,0
26,48,9,0
44,102,9,0
93,550,63,0
100,252,117,0
40,90,72,0
147,434,489,336
33,60,54,16
48,114,99,0
117,288,222,0
78,206,0,0
111,138,0,0
63,136,66,0
102,294,66,0
21,36,0,0
70,200,0,0
290,908,1002,464
131,380,279,0
75,160,12,0
159,472,204,52
209,624,939,984
154,330,168,0
62,142,0,0
197,460,246,0
75,168,21,0
60,176,0,0
449,1426,1089,464
737,1942,1491,624
102,220,102,0
116,240,147,0
159,332,315,0
74,68,42,0
161,424,321,72
161,466,204,52
82,178,0,0
277,766,744,176
33,42,0,0
152,306,84,0
145,236,33,0
30,42,12,0
41,56,15,0
40,42,0,0
40,58,12,0
30,42,12,0
20,0,0,0
53,96,0,0
64,74,0,0
19,72,0,0
28,122,0,0
66,186,180,0
124,302,225,0
53,182,0,0
133,326,117,0
79,244,168,0
222,810,858,360
81,42,0,0
109,378,330,0
117,396,429,0
618,2070,1833,680
130,406,0,0
152,366,90,36
691,2438,2532,1340
269,878,447,0
68,186,117,0
150,444,438,276
67,28,0,0
168,618,651,120
132,280,0,0
102,364,354,120
63,190,0,0
38,64,0,0
16,0,0,0
388,884,486,260
88,220,0,0
65,154,0,0
177,452,402,208
218,398,156,16
164,340,192,24
152,308,153,0
10,0,0,0
14,20,9,0
29,30,9,0
22,20,9,0
20,0,0,0
38,96,0,0
9,0,0,0
49,64,0,0
121,308,255,0
130,308,105,32
150,240,105,32
81,200,54,0
161,348,105,32
407,1220,969,60
73,154,0,0
47,0,0,0
117,146,48,0
154,350,243,60
39,0,0,0
46,84,0,0
80,160,21,0
80,176,126,0
39,0,0,0
89,162,0,0
109,252,177,60
141,376,255,124
217,534,447,148
117,252,177,60
332,868,693,408
53,92,54,0
175,410,315,136
184,508,132,0
107,434,573,360
90,102,57,0
180,366,108,16
172,542,162,0
30,0,0,0
53,0,0,0
44,0,0,0
48,164,0,0
58,18,0,0
247,1166,2076,1976
83,228,0,0
69,188,108,0
116,396,423,204
64,180,0,0
271,1040,1119,192
65,180,0,0
140,506,300,100
181,560,462,212
138,404,12,0
103,232,120,0
86,204,108,0
76,158,0,0
212,612,480,0
80,162,0,0
58,106,0,0
160,406,156,32
47,90,39,0
45,86,39,0
31,60,0,0
76,160,69,0
75,146,78,0
107,330,318,168
132,292,189,0
46,86,42,0
73,120,0,0
26,0,0,0
41,80,39,0
48,88,39,0
50,66,0,0
329,996,960,288
45,86,39,0
81,152,45,0
115,170,45,0
24,38,0,0
24,38,0,0
12,0,0,0
420,7636,68430,387620
420,7636,68430,387620
420,7636,68430,387620
420,7636,68430,387620
442,7684,68430,387620
88,550,63,0
63,456,0,0
46,438,0,0
420,7636,68430,387620
420,7636,68430,387620
420,7636,68430,387620
71,460,0,0
48,0,0,0
420,7636,68430,387620
420,7636,68430,387620
420,7636,68430,387620
87,490,24,0
420,7636,68430,387620
420,7636,68430,387620
97,550,96,0
137,584,51,0
420,7636,68430,387620
420,7636,68430,387620
420,7636,68430,387620
420,7636,68430,387620
420,7636,68430,387620
128,364,450,200
420,7636,68430,387620
420,7636,68430,387620
22,64,0,0
39,112,0,0
36,28,0,0
38,100,81,0
93,206,138,0
78,226,225,100
101,254,228,100
21,38,0,0
67,192,198,0
88,240,228,100
37,96,69,0
25,42,0,0
279,1198,1713,1216
246,1110,1533,1044
67,236,0,0
55,226,282,0
254,1256,2037,1664
40,172,0,0
166,500,456,264
99,360,426,264
56,226,270,0
195,446,360,0
451,1682,2394,680
62,200,219,0
44,196,246,0
28,0,0,0
95,66,0,0
164,308,75,0
30,46,0,0
356,732,198,0
55,82,0,0
139,250,0,0
30,46,0,0
30,46,0,0
67,108,12,0
73,146,12,0
30,46,0,0
102,174,84,0
40,56,0,0
50,108,0,0
50,0,0,0
160,412,228,32
121,142,33,0
132,526,534,380
129,510,975,984
79,0,0,0
1,0,0,0
1,0,0,0
17,4,0,0
204,506,246,60
156,476,330,0
13,0,0,0
32,36,0,0
37,56,18,0
132,274,162,20
28,32,0,0
34,36,0,0
35,58,0,0
26,30,0,0
45,66,33,0
48,76,0,0
36,48,0,0
67,70,0,0
23,0,0,0
33,30,0,0
42,66,18,0
83,250,285,208
25,0,0,0
69,224,0,0
25,0,0,0
80,90,21,0
151,414,12,0
396,932,657,72
41,88,0,0
25,0,0,0
61,202,222,0
319,902,423,96
160,430,315,60
57,144,93,0
109,298,204,60
44,18,9,0
40,100,72,20
40,100,72,20
40,100,72,20
40,100,72,20
119,234,132,0
97,308,315,0
40,28,0,0
114,472,1038,0
42,200,0,0
15,0,0,0
86,248,291,164
40,26,9,0
166,438,0,0
279,1032,348,128
116,356,336,0
543,2030,2379,728
315,1466,1842,996
32,0,0,0
61,296,402,0
116,484,579,308
272,1346,2169,1728
94,464,0,0
67,330,504,0
435,2246,3765,3264
67,330,504,0
126,662,972,584
441,2280,3654,2932
334,1634,2184,1272
100,330,504,0
213,1012,1365,688
243,1082,1470,956
68,374,0,0
238,1458,2766,2636
205,1040,1347,568
119,646,1014,788
273,1638,3030,2804
168,826,1146,648
166,830,1386,1100
82,446,0,0
219,928,1056,272
191,832,747,380
278,1108,1194,252
21,76,0,0
21,76,0,0
19,38,0,0
31,62,0,0
42,40,0,0
52,118,75,0
14,18,0,0
11,16,0,0
73,206,156,0
197,704,753,420
228,814,843,420
46,108,90,0
135,446,507,304
44,92,0,0
42,110,0,0
59,130,9,0
39,56,9,0
35,56,9,0
15,0,0,0
42,86,33,0
64,116,33,0
77,60,42,0
37,0,0,0
75,122,0,0
50,0,0,0
125,354,228,0
42,106,0,0
542,6018,44175,220336
45,126,0,0
150,142,9,0
68,186,0,0
46,130,0,0
24,0,0,0
34,38,9,0
27,30,9,0
123,262,168,16
434,1152,645,80
107,264,237,0
20,0,0,0
83,82,30,0
167,444,231,40
292,776,402,40
141,288,153,0
395,900,216,0
39,86,0,0
40,118,144,0
109,386,750,984
28,66,33,0
40,118,144,0
28,66,33,0
139,626,1089,1100
158,272,24,0
33,62,0,0
23,10,0,0
37,38,0,0
234,560,648,640
16,0,0,0
17,12,0,0
21,12,0,0
92,120,21,0
45,50,12,0
128,364,189,136
6,0,0,0
60,136,12,0
51,50,21,0
57,132,0,0
105,366,321,160
298,610,192,32
18,0,0,0
18,0,0,0
65,244,309,0
18,28,0,0
61,154,0,0
58,214,261,0
14,0,0,0
20,24,0,0
93,130,0,0
83,278,324,0
13,16,0,0
32,52,0,0
9,0,0,0
32,56,0,0
47,196,0,0
100,590,1122,0
204,1100,2067,2044
178,596,222,52
91,408,0,0
134,674,993,0
182,1140,2226,2200
111,426,513,0
248,892,957,144
141,528,564,388
76,356,468,0
83,338,429,0
88,460,780,0
99,556,990,0
80,446,0,0
450,1836,2211,1792
176,688,867,0
99,276,129,48
44,96,48,0
132,384,0,0
58,134,48,0
106,274,0,0
136,366,195,0
53,104,0,0
42,114,0,0
35,76,0,0
55,0,0,0
37,84,0,0
89,156,60,0
57,36,0,0
30,54,0,0
37,0,0,0
71,166,171,60
49,84,0,0
132,402,315,0
19,34,0,0
89,200,117,0
10,0,0,0
81,54,0,0
10,0,0,0
121,224,15,0
218,668,318,64
114,224,165,64
31,50,18,0
61,108,48,0
119,160,15,0
20,0,0,0
113,178,168,0
78,116,48,0
20,0,0,0
158,374,252,0
46,84,0,0
46,86,27,0
56,92,18,0
119,330,342,92
46,154,171,0
18,0,0,0
18,0,0,0
194,504,426,64
60,210,186,0
151,320,276,0
96,396,603,492
130,506,696,528
96,396,603,492
35,108,111,0
35,106,102,0
35,108,111,0
27,26,9,0
46,66,0,0
15,0,0,0
25,0,0,0
30,26,9,0
15,0,0,0
15,0,0,0
28,26,9,0
42,60,54,16
25,60,54,16
25,60,54,16
122,316,246,16
187,460,423,180
16,0,0,0
12,0,0,0
85,234,168,0
82,142,63,16
17,26,0,0
162,700,1077,620
74,78,0,0
30,34,0,0
17,26,0,0
143,284,159,44
307,450,183,56
26,0,0,0
101,220,180,60
148,408,360,124
101,176,84,0
93,280,135,44
59,116,81,0
95,218,72,20
223,400,171,44
62,160,129,44
58,94,0,0
78,118,105,32
99,176,84,0
67,172,129,0
128,430,552,0
39,50,0,0
17,32,0,0
15,0,0,0
55,104,36,0
17,32,0,0
32,60,0,0
23,36,0,0
39,34,0,0
35,74,45,0
27,34,0,0
31,58,0,0
23,56,0,0
63,160,114,36
58,132,93,16
82,186,117,28
25,40,0,0
45,92,0,0
31,54,0,0
87,142,42,0
55,104,60,0
47,92,0,0
40,74,0,0
28,0,0,0
32,0,0,0
146,402,354,184
82,160,72,20
31,54,0,0
116,94,15,0
54,112,72,20
40,90,0,0
93,188,108,20
45,84,45,0
13,0,0,0
64,84,0,0
45,144,129,0
61,234,0,0
59,52,9,0
97,112,0,0
25,58,0,0
35,76,39,0
36,84,0,0
25,62,0,0
27,64,0,0
25,58,0,0
46,98,0,0
30,60,0,0
13,0,0,0
25,54,0,0
35,84,0,0
34,64,0,0
98,232,0,0
34,62,0,0
25,56,0,0
25,56,0,0
93,128,0,0
68,194,186,0
41,150,186,0
81,312,423,0
73,282,318,160
95,340,447,0
32,0,0,0
74,266,303,156
73,278,315,160
71,272,306,156
130,370,339,0
41,150,186,0
46,182,228,0
241,1070,1638,1280
280,1198,1809,1404
41,42,0,0
43,26,0,0
71,114,48,0
33,50,21,0
9,0,0,0
41,86,39,0
17,34,0,0
84,220,126,48
29,0,0,0
84,300,447,304
82,188,36,0
129,454,570,328
57,236,369,260
80,302,447,304
39,168,264,176
53,220,336,220
84,312,447,304
92,326,447,304
50,150,162,72
76,224,216,72
67,200,219,124
67,192,162,72
73,224,216,72
67,200,219,124
119,300,273,124
14,44,0,0
13,44,0,0
31,58,0,0
40,116,63,20
117,378,216,0
72,32,0,0
130,36,0,0
95,280,504,688
162,716,3027,708
93,320,9,0
147,480,558,708
160,438,84,20
54,200,9,0
137,542,291,64
13,24,9,0
13,24,9,0
125,536,588,256
254,660,513,176
48,0,0,0
130,306,165,0
495,1792,1710,584
102,60,51,16
144,524,0,0
123,402,321,0
221,864,903,328
171,700,732,328
411,1412,1194,120
114,464,657,496
15,0,0,0
186,332,231,0
15,0,0,0
74,72,9,0
73,104,21,0
15,0,0,0
117,300,246,180
18,0,0,0
162,340,315,192
29,0,0,0
27,90,90,0
72,118,27,0
26,46,21,0
17,0,0,0
24,44,21,0
24,44,21,0
7,0,0,0
104,288,75,0
18,36,0,0
115,354,375,204
24,46,0,0
35,32,0,0
7,0,0,0
44,60,0,0
5,0,0,0
133,596,1467,2300
4,0,0,0
69,154,93,0
9,0,0,0
9,0,0,0
199,572,174,28
16,0,0,0
221,660,321,52
15,24,0,0
15,24,0,0
15,24,0,0
7,0,0,0
115,1082,12,0
111,288,192,52
45,16,0,0
34,26,0,0
29,46,0,0
12,12,0,0
16,8,0,0
31,0,0,0
287,664,255,0
27,0,0,0
30,64,0,0
30,64,0,0
27,0,0,0
9,10,0,0
14,0,0,0
9,10,0,0
15,4,0,0
6,4,0,0
6,4,0,0
4,0,0,0
46,68,18,0
49,54,0,0
17,26,0,0
23,38,15,0
30,40,15,0
179,410,90,16
42,74,0,0
91,200,150,100
35,62,0,0
25,36,0,0
26,44,0,0
23,38,15,0
209,538,105,0
64,140,117,0
22,0,0,0
49,118,117,0
28,48,0,0
21,36,0,0
31,54,12,0
55,218,0,0
44,0,0,0
73,4,0,0
23,24,0,0
93,326,750,984
114,448,891,1036
89,326,750,984
76,326,750,984
81,328,750,984
23,0,0,0
166,378,300,124
47,132,108,16
26,70,0,0
62,200,210,116
58,192,210,116
64,168,114,0
95,274,255,124
93,190,0,0
73,180,114,0
30,70,0,0
67,170,114,0
138,280,87,0
117,248,150,0
30,84,0,0
75,174,117,0
30,84,0,0
35,90,0,0
46,130,72,0
114,320,255,124
35,96,72,0
16,0,0,0
247,1294,2379,2288
312,1262,1509,1236
37,60,30,0
15,14,0,0
108,298,0,0
10,0,0,0
37,60,30,0
33,40,0,0
22,32,0,0
22,32,0,0
22,32,0,0
45,58,0,0
45,66,18,0
26,34,9,0
33,44,0,0
41,36,9,0
29,36,9,0
57,146,84,24
67,166,126,24
35,96,84,24
45,34,0,0
109,364,9,0
52,86,51,0
59,192,129,0
38,0,0,0
48,172,0,0
38,0,0,0
114,330,258,0
238,830,276,0
328,1204,777,0
53,174,9,0
189,678,327,0
134,604,759,452
72,282,0,0
17,0,0,0
6,0,0,0
32,34,0,0
97,238,276,184
91,236,264,184
153,324,306,184
91,206,264,184
30,82,0,0
63,182,126,0
13,22,0,0
9,0,0,0
26,60,0,0
9,0,0,0
54,370,2475,0
47,66,18,0
44,76,0,0
115,216,36,0
27,48,18,0
30,52,18,0
16,18,0,0
116,510,0,0
58,100,30,0
55,120,0,0
30,54,0,0
181,616,510,184
30,54,0,0
52,104,27,0
35,68,30,0
38,66,27,0
46,68,30,0
16,0,0,0
19,0,0,0
44,152,207,0
65,128,105,0
87,130,78,0
23,58,0,0
44,128,75,0
44,152,207,0
40,84,78,0
40,62,0,0
48,72,75,0
38,70,75,0
29,4,0,0
27,4,0,0
6,4,0,0
89,194,39,0
32,0,0,0
33,48,24,0
37,0,0,0
103,432,2511,0
93,306,0,0
78,116,0,0
121,222,51,0
59,0,0,0
33,48,24,0
32,46,0,0
96,248,246,128
70,240,282,148
79,250,282,148
151,364,222,0
151,438,393,108
54,196,255,144
65,174,108,0
57,90,33,0
36,100,60,0
22,48,0,0
120,346,213,56
43,114,66,0
141,406,480,376
33,62,0,0
66,114,33,0
236,708,642,276
28,72,36,0
22,48,0,0
76,102,36,0
157,394,213,0
51,180,207,104
33,100,0,0
6,0,0,0
2,0,0,0
135,354,192,48
91,182,90,0
65,218,123,36
145,664,1137,1132
165,658,831,532
49,128,90,0
120,312,153,36
16,0,0,0
18,22,0,0
147,692,1716,2600
18,22,0,0
2,0,0,0
11,0,0,0
48,36,0,0
82,232,51,0
22,56,30,0
17,44,0,0
41,98,51,0
51,112,51,0
31,84,48,0
93,226,183,96
53,160,48,0
136,344,219,24
44,138,0,0
28,8,0,0
221,526,303,24
96,286,213,24
116,290,186,0
178,470,324,40
69,194,123,0
68,186,120,0
60,150,93,0
112,328,189,32
110,282,201,0
56,172,0,0
64,184,129,0
49,162,117,0
60,170,111,0
88,208,117,0
100,192,129,28
64,172,99,0
84,114,63,0
87,142,72,0
49,82,57,0
45,82,57,0
68,68,21,0
222,560,90,0
115,208,24,0
150,236,48,0
9,0,0,0
90,4,0,0
6,0,0,0
124,186,9,0
14,4,0,0
9,4,0,0
32,106,0,0
79,360,0,0
77,158,0,0
30,0,0,0
334,1128,1101,448
54,170,0,0
33,106,0,0
153,374,0,0
29,0,0,0
12,0,0,0
130,524,495,192
57,168,135,0
56,84,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
238,406,252,52
25,0,0,0
68,120,18,0
90,204,99,0
55,158,123,0
99,212,123,0
21,36,0,0
21,36,0,0
149,312,0,0
114,328,333,148
74,242,267,132
65,204,207,92
15,44,0,0
177,462,384,148
15,44,0,0
100,242,267,132
170,454,423,220
204,592,429,152
12,0,0,0
99,224,0,0
33,78,0,0
41,134,0,0
59,140,132,0
47,148,135,0
45,140,132,0
16,0,0,0
146,356,261,68
112,208,99,0
16,0,0,0
16,0,0,0
232,656,522,132
216,538,318,68
190,476,306,80
105,396,411,188
38,38,12,0
44,114,81,0
42,136,123,36
36,122,114,36
62,164,129,24
41,112,81,0
85,222,150,36
80,180,114,24
77,184,159,36
92,206,126,24
105,246,171,24
25,84,0,0
57,374,9,0
83,186,105,20
23,32,9,0
19,32,9,0
32,32,9,0
42,350,0,0
106,242,129,52
38,114,117,48
33,68,0,0
55,148,141,56
38,114,117,48
25,68,0,0
18,0,0,0
64,138,0,0
47,118,60,20
66,148,222,0
65,242,393,368
144,540,1071,1244
101,298,414,368
65,242,393,368
84,168,228,0
65,242,393,368
86,226,189,136
107,128,12,0
22,0,0,0
65,106,0,0
22,0,0,0
99,212,189,136
78,258,393,368
43,132,0,0
19,0,0,0
60,58,9,0
35,38,12,0
12,0,0,0
12,0,0,0
90,136,39,0
12,0,0,0
12,0,0,0
14,10,0,0
12,0,0,0
20,22,0,0
99,168,0,0
12,0,0,0
14,10,0,0
23,0,0,0
10,0,0,0
58,62,0,0
10,0,0,0
19,0,0,0
17,0,0,0
53,126,123,40
14,0,0,0
18,0,0,0
26,16,0,0
211,376,132,20
43,54,0,0
12,0,0,0
134,254,183,24
17,0,0,0
17,0,0,0
90,84,21,0
32,30,0,0
29,30,0,0
25,0,0,0
32,32,0,0
39,62,0,0
128,250,108,32
143,382,57,0
37,12,0,0
194,1686,15294,128380
39,56,0,0
27,28,0,0
27,28,0,0
221,556,81,0
131,190,0,0
14,0,0,0
4,0,0,0
9,0,0,0
2,0,0,0
26,34,9,0
17,22,0,0
23,32,9,0
30,40,9,0
37,86,0,0
1,0,0,0
1,0,0,0
8,0,0,0
56,134,93,16
109,278,72,0
89,238,0,0
41,158,0,0
55,182,210,0
55,182,210,0
47,88,0,0
17,0,0,0
43,64,0,0
83,276,309,152
150,400,372,168
16,0,0,0
80,230,96,0
154,494,492,240
16,0,0,0
90,292,321,156
16,0,0,0
20,42,0,0
20,42,0,0
69,86,0,0
6,0,0,0
23,18,0,0
15,0,0,0
35,30,9,0
43,68,60,20
30,28,0,0
28,38,0,0
57,168,222,160
13,0,0,0
22,46,0,0
24,56,39,0
118,290,216,32
24,56,39,0
11,0,0,0
59,120,63,0
60,146,0,0
70,212,0,0
11,0,0,0
131,736,1362,1184
331,1302,1803,1332
344,1404,2034,1016
38,150,0,0
213,1024,1704,1184
50,36,0,0
7,0,0,0
46,66,12,0
37,54,0,0
7,0,0,0
57,160,12,0
203,434,45,0
22,36,12,0
97,290,15,0
78,24,0,0
121,10,0,0
107,312,0,0
149,330,0,0
60,0,0,0
60,0,0,0
71,6,0,0
60,30,0,0
64,78,0,0
22,36,0,0
87,158,9,0
54,114,81,0
13,22,0,0
58,116,81,0
13,22,0,0
52,114,81,0
6,0,0,0
86,98,0,0
31,50,0,0
56,68,24,0
55,132,60,0
216,820,1611,2404
18,32,0,0
107,320,9,0
111,416,759,976
71,168,96,16
80,166,102,16
9,0,0,0
32,96,189,0
302,1274,2568,3084
130,664,1590,2400
108,130,21,0
69,88,0,0
130,664,1590,2400
31,90,0,0
46,118,189,0
31,90,0,0
51,136,0,0
48,118,0,0
130,664,1590,2400
130,664,1590,2400
32,96,189,0
131,410,528,0
20,0,0,0
74,170,0,0
126,276,183,24
59,116,0,0
37,132,0,0
31,128,0,0
76,256,279,0
12,0,0,0
25,58,0,0
52,126,51,0
8,0,0,0
14,30,0,0
22,0,0,0
38,90,63,0
55,136,93,0
22,0,0,0
22,0,0,0
171,328,141,0
71,102,51,16
22,0,0,0
116,260,132,0
33,78,0,0
44,48,21,0
18,32,0,0
12,0,0,0
126,248,21,0
29,48,21,0
12,0,0,0
6,0,0,0
38,80,36,0
153,350,0,0
20,0,0,0
545,1622,1014,60
38,92,0,0
100,306,312,132
18,28,0,0
248,618,549,188
9,0,0,0
18,28,0,0
109,338,357,156
9,0,0,0
90,244,210,0
38,0,0,0
58,140,102,0
223,1052,417,120
128,350,324,132
39,0,0,0
42,0,0,0
76,160,111,0
147,286,9,0
262,834,426,140
65,42,0,0
82,266,273,0
55,134,102,0
137,344,144,0
53,132,102,0
53,132,102,0
107,328,354,156
49,122,0,0
38,0,0,0
101,222,108,0
49,122,0,0
38,0,0,0
91,276,273,0
211,558,357,0
65,166,0,0
24,52,0,0
87,222,186,0
100,306,414,372
23,58,0,0
77,278,414,372
47,142,0,0
113,338,414,372
77,278,414,372
108,370,456,372
32,72,9,0
25,64,0,0
113,378,459,372
47,142,0,0
24,52,0,0
7,4,0,0
7,4,0,0
73,138,0,0
27,64,0,0
37,72,0,0
27,64,0,0
63,42,0,0
31,80,0,0
24,0,0,0
173,440,297,92
41,130,0,0
106,300,168,104
36,0,0,0
73,82,0,0
73,184,123,28
46,144,123,28
37,108,0,0
46,148,174,0
127,450,426,0
142,308,138,0
47,148,174,0
114,304,189,0
6,0,0,0
36,58,0,0
17,20,0,0
15,0,0,0
17,20,0,0
32,56,18,0
21,24,0,0
36,58,0,0
47,58,18,0
19,22,0,0
46,110,78,0
54,130,93,0
111,278,267,164
59,114,69,0
23,68,42,0
25,70,42,0
55,130,93,0
12,30,0,0
16,46,0,0
34,48,0,0
19,0,0,0
79,160,45,0
40,44,0,0
104,448,582,296
223,742,819,360
126,470,501,220
191,654,729,228
213,680,750,336
90,406,522,256
13,0,0,0
25,30,0,0
19,30,0,0
72,138,0,0
188,456,213,0
61,64,0,0
137,234,105,0
120,314,165,0
34,78,36,0
75,102,66,0
90,244,108,0
53,158,0,0
144,364,162,0
114,228,81,0
119,284,111,0
34,78,36,0
54,48,0,0
53,46,0,0
62,220,255,160
24,44,0,0
39,66,33,0
69,148,78,16
30,60,33,0
10,16,0,0
19,38,18,0
37,66,33,0
30,46,0,0
10,16,0,0
28,36,0,0
9,16,0,0
9,16,0,0
67,144,72,0
24,34,15,0
39,34,15,0
66,124,48,0
168,400,309,88
128,422,264,60
38,122,0,0
31,0,0,0
141,370,234,72
82,274,255,76
81,266,249,0
88,286,261,76
31,0,0,0
60,198,189,0
39,122,0,0
125,334,300,124
38,90,84,0
115,284,273,124
118,328,450,376
42,24,0,0
23,24,0,0
5,0,0,0
3,0,0,0
10,4,0,0
11,4,0,0
151,418,0,0
7,0,0,0
7,0,0,0
37,12,0,0
41,76,0,0
110,378,507,360
23,32,0,0
73,204,192,60
92,384,582,504
80,218,195,60
50,126,90,0
17,0,0,0
23,32,0,0
32,24,0,0
21,0,0,0
21,0,0,0
43,94,0,0
34,70,0,0
37,78,0,0
35,70,0,0
176,1074,2214,2196
312,1508,2688,2476
26,0,0,0
64,46,21,0
62,64,21,0
26,46,21,0
17,28,0,0
104,152,69,0
135,248,177,104
218,1150,2049,1784
117,676,1260,1128
69,224,246,88
135,644,1080,884
41,208,354,0
40,88,75,0
33,28,0,0
33,42,15,0
36,42,15,0
28,42,0,0
54,70,0,0
26,38,0,0
202,742,1050,764
171,686,927,100
115,552,726,0
200,970,1422,1020
73,398,678,0
134,710,1227,984
87,506,867,0
150,740,1143,856
126,612,969,728
190,918,1407,1016
153,532,585,16
174,816,1104,836
157,616,912,656
82,410,678,0
149,690,1044,760
66,264,0,0
76,364,0,0
101,564,981,776
375,1606,2562,2228
153,718,1035,488
95,548,1014,868
68,210,141,0
122,328,141,0
216,576,285,0
45,132,0,0
47,134,0,0
81,242,162,0
100,270,165,0
65,190,129,28
124,294,165,28
47,134,0,0
137,312,0,0
63,194,0,0
144,330,165,0
180,422,216,0
134,370,228,28
120,236,138,16
41,94,0,0
41,94,0,0
39,0,0,0
39,0,0,0
76,178,138,16
73,178,138,16
44,96,0,0
43,96,0,0
43,96,0,0
66,178,183,100
42,136,165,100
42,136,165,100
41,102,81,0
43,136,165,100
9,0,0,0
125,272,93,0
42,136,165,100
162,502,420,84
135,466,306,0
146,474,243,0
130,372,291,0
97,264,306,0
73,192,126,0
13,26,0,0
112,380,432,196
75,276,330,180
100,394,465,204
65,264,225,108
168,552,594,200
75,276,330,180
53,246,315,0
64,272,315,120
69,318,432,224
60,270,336,0
69,318,432,224
25,0,0,0
53,246,315,0
69,318,432,224
39,146,168,0
48,156,168,0
76,218,189,0
9,0,0,0
31,48,0,0
35,54,12,0
26,44,12,0
3,0,0,0
79,146,24,0
69,136,57,16
69,140,24,0
18,28,0,0
11,18,0,0
41,72,24,0
13,0,0,0
35,80,0,0
52,110,0,0
26,56,0,0
69,104,9,0
140,238,9,0
48,100,63,16
59,152,63,16
75,160,102,16
25,46,0,0
56,124,81,16
47,86,9,0
64,56,0,0
63,140,51,16
32,52,18,0
48,88,69,16
48,134,114,40
156,372,144,0
65,150,114,40
36,74,39,0
75,170,120,40
126,392,444,196
20,0,0,0
20,0,0,0
22,24,0,0
30,30,0,0
22,24,0,0
37,46,0,0
110,202,93,0
22,24,0,0
22,24,0,0
30,30,0,0
83,106,0,0
20,0,0,0
74,0,0,0
7,0,0,0
7,0,0,0
34,56,0,0
17,16,0,0
5,0,0,0
22,44,0,0
22,44,0,0
17,0,0,0
74,198,168,52
79,208,156,0
48,90,48,0
312,852,699,76
87,100,48,0
55,164,72,20
118,330,240,68
60,70,27,0
35,100,72,20
122,338,357,224
26,74,0,0
17,0,0,0
35,100,72,20
34,84,0,0
80,168,102,0
104,280,192,20
7,0,0,0
126,516,564,256
65,22,0,0
65,270,339,0
57,256,339,0
78,294,24,0
349,1208,1161,24
45,0,0,0
197,758,810,256
140,706,1137,896
141,668,855,496
402,1458,1665,1084
341,1174,954,116
115,530,636,324
90,402,486,0
115,352,366,0
