"1,0-nd","2,0-nd","3,0-nd","4,0-nd"
313,0,0,0
116,0,0,0
107,0,0,0
60,0,0,0
80,0,0,0
172,0,0,0
99,0,0,0
993,0,0,0
102,0,0,0
102,0,0,0
116,0,0,0
82,0,0,0
9,0,0,0
1071,0,0,0
275,0,0,0
116,0,0,0
102,0,0,0
102,0,0,0
48,0,0,0
178,0,0,0
107,0,0,0
80,0,0,0
116,0,0,0
382,0,0,0
503,0,0,0
80,0,0,0
80,0,0,0
106,0,0,0
33,0,0,0
60,0,0,0
60,0,0,0
172,0,0,0
602,0,0,0
529,0,0,0
215,0,0,0
880,0,0,0
106,0,0,0
207,0,0,0
204,0,0,0
80,0,0,0
60,0,0,0
215,0,0,0
172,0,0,0
116,0,0,0
33,0,0,0
47,0,0,0
80,0,0,0
736,534,0,0
212,0,0,0
799,0,0,0
1500,0,0,0
80,0,0,0
45,0,0,0
835,0,0,0
671,0,0,0
1212,0,0,0
172,0,0,0
385,0,0,0
785,0,0,0
42,0,0,0
116,0,0,0
116,0,0,0
361,0,0,0
1202,534,0,0
8,0,0,0
1049,232,0,0
367,0,0,0
96,0,0,0
172,0,0,0
288,0,0,0
503,0,0,0
347,0,0,0
116,0,0,0
82,0,0,0
44,0,0,0
93,0,0,0
762,0,0,0
233,0,0,0
799,0,0,0
452,366,0,0
448,534,0,0
42,0,0,0
172,0,0,0
105,0,0,0
259,0,0,0
511,0,0,0
126,0,0,0
19,0,0,0
371,0,0,0
93,0,0,0
215,0,0,0
712,0,0,0
116,0,0,0
1133,574,0,0
44,0,0,0
602,0,0,0
172,0,0,0
116,0,0,0
19,0,0,0
416,380,0,0
396,0,0,0
743,954,0,0
977,0,0,0
44,0,0,0
82,0,0,0
689,0,0,0
803,0,0,0
503,0,0,0
60,0,0,0
41,0,0,0
53,0,0,0
93,0,0,0
116,0,0,0
93,0,0,0
110,0,0,0
116,0,0,0
172,0,0,0
1042,366,0,0
326,0,0,0
116,0,0,0
326,0,0,0
529,0,0,0
172,0,0,0
116,0,0,0
1399,682,0,0
116,0,0,0
314,0,0,0
116,0,0,0
840,534,0,0
47,0,0,0
172,0,0,0
443,0,0,0
553,282,0,0
116,0,0,0
93,0,0,0
278,0,0,0
288,0,0,0
93,0,0,0
592,0,0,0
172,0,0,0
99,0,0,0
172,0,0,0
172,0,0,0
913,0,0,0
529,0,0,0
846,0,0,0
314,0,0,0
1150,366,0,0
54,0,0,0
599,0,0,0
172,0,0,0
398,0,0,0
172,0,0,0
165,0,0,0
96,0,0,0
384,0,0,0
215,0,0,0
93,0,0,0
41,0,0,0
96,0,0,0
215,0,0,0
118,0,0,0
82,0,0,0
288,0,0,0
453,0,0,0
288,0,0,0
602,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
521,0,0,0
680,0,0,0
566,0,0,0
288,0,0,0
799,0,0,0
701,0,0,0
566,0,0,0
618,0,0,0
521,0,0,0
288,0,0,0
1094,0,0,0
599,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
385,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
602,0,0,0
835,0,0,0
602,0,0,0
288,0,0,0
699,0,0,0
835,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
288,0,0,0
521,0,0,0
288,0,0,0
343,0,0,0
288,0,0,0
288,0,0,0
13,0,0,0
2,0,0,0
187,8,0,0
12,0,0,0
2,0,0,0
11,0,0,0
149,108,0,0
11,0,0,0
11,0,0,0
7,0,0,0
11,0,0,0
53,0,0,0
110,0,0,0
110,0,0,0
110,0,0,0
198,0,0,0
3,0,0,0
42,0,0,0
49,0,0,0
27,0,0,0
27,0,0,0
10,0,0,0
5,0,0,0
87,0,0,0
21,0,0,0
41,0,0,0
41,0,0,0
16,0,0,0
16,0,0,0
14,0,0,0
11,0,0,0
11,0,0,0
41,0,0,0
41,0,0,0
41,0,0,0
41,0,0,0
30,0,0,0
30,0,0,0
264,0,0,0
99,0,0,0
377,0,0,0
6,0,0,0
5,0,0,0
222,0,0,0
257,0,0,0
97,0,0,0
97,0,0,0
97,0,0,0
97,0,0,0
97,0,0,0
375,0,0,0
97,0,0,0
97,0,0,0
97,0,0,0
97,0,0,0
138,0,0,0
97,0,0,0
97,0,0,0
48,0,0,0
165,0,0,0
165,0,0,0
165,0,0,0
165,0,0,0
364,94,0,0
490,0,0,0
603,0,0,0
165,0,0,0
443,0,0,0
165,0,0,0
165,0,0,0
165,0,0,0
165,0,0,0
443,0,0,0
165,0,0,0
82,0,0,0
82,0,0,0
160,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
37,0,0,0
41,0,0,0
41,0,0,0
5,0,0,0
5,0,0,0
314,0,0,0
314,0,0,0
547,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
547,0,0,0
314,0,0,0
314,0,0,0
547,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
592,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
592,0,0,0
592,0,0,0
547,0,0,0
314,0,0,0
314,0,0,0
825,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
474,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
547,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
325,0,0,0
625,0,0,0
547,0,0,0
314,0,0,0
488,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
314,0,0,0
225,0,0,0
79,0,0,0
3,0,0,0
46,0,0,0
59,0,0,0
37,0,0,0
37,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
241,0,0,0
511,0,0,0
233,0,0,0
233,0,0,0
287,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
233,0,0,0
11,0,0,0
11,0,0,0
11,0,0,0
4,0,0,0
10,0,0,0
96,0,0,0
116,0,0,0
19,0,0,0
6,0,0,0
97,0,0,0
97,0,0,0
97,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
47,0,0,0
262,0,0,0
47,0,0,0
47,0,0,0
19,0,0,0
160,0,0,0
160,0,0,0
160,0,0,0
160,0,0,0
438,0,0,0
160,0,0,0
160,0,0,0
160,0,0,0
160,0,0,0
38,0,0,0
38,0,0,0
60,0,0,0
38,0,0,0
38,0,0,0
38,0,0,0
38,0,0,0
15,0,0,0
107,0,0,0
3,0,0,0
7,0,0,0
7,0,0,0
40,0,0,0
40,0,0,0
22,0,0,0
102,0,0,0
102,0,0,0
6,0,0,0
22,0,0,0
22,0,0,0
28,0,0,0
45,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
12,0,0,0
4,0,0,0
25,0,0,0
3,0,0,0
6,0,0,0
41,0,0,0
106,0,0,0
106,0,0,0
106,0,0,0
106,0,0,0
106,0,0,0
106,0,0,0
38,0,0,0
18,0,0,0
3,0,0,0
54,0,0,0
54,0,0,0
20,0,0,0
78,0,0,0
356,0,0,0
78,0,0,0
78,0,0,0
78,0,0,0
78,0,0,0
78,0,0,0
2,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
278,0,0,0
232,0,0,0
3,0,0,0
16,0,0,0
25,0,0,0
215,0,0,0
215,0,0,0
215,0,0,0
215,0,0,0
215,0,0,0
215,0,0,0
215,0,0,0
215,0,0,0
215,0,0,0
56,0,0,0
56,0,0,0
56,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
172,0,0,0
