"1,0-HCore","2,0-HCore","3,0-HCore","4,0-HCore"
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
4,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,2,0,0
2,0,0,0
3,0,0,0
8,0,0,0
1,0,0,0
1,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
1,0,0,0
3,0,0,0
4,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
6,2,0,0
1,0,0,0
6,2,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
4,0,0,0
1,0,0,0
3,0,0,0
3,2,0,0
2,2,0,0
1,0,0,0
1,0,0,0
3,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
3,0,0,0
1,0,0,0
6,4,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
4,2,0,0
2,0,0,0
5,8,0,0
4,0,0,0
1,0,0,0
1,0,0,0
3,0,0,0
4,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
5,2,0,0
2,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
8,6,0,0
1,0,0,0
1,0,0,0
1,0,0,0
4,2,0,0
1,0,0,0
1,0,0,0
2,0,0,0
3,2,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
4,0,0,0
2,0,0,0
4,0,0,0
1,0,0,0
5,2,0,0
1,0,0,0
3,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
2,0,0,0
1,0,0,0
3,0,0,0
3,0,0,0
2,0,0,0
3,0,0,0
2,0,0,0
1,0,0,0
5,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
2,0,0,0
1,0,0,0
3,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
6,2,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,2,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
4,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,2,0,0
3,0,0,0
3,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
2,0,0,0
1,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
