"0,2-d","1,2-d","3,2-d"
26,2,0
33,1,0
8,1,0
11,1,0
56,1,0
54,0,0
55,1,0
68,5,0
64,3,0
54,2,0
44,0,0
13,4,0
19,4,0
22,6,0
18,2,0
18,2,0
7,0,0
13,1,0
31,7,0
26,5,0
35,9,0
7,2,0
11,3,0
9,3,0
21,5,0
1,0,0
2,0,0
9,3,0
4,0,0
6,2,0
6,2,0
5,2,0
12,0,0
0,0,0
17,2,0
11,2,0
11,2,0
11,2,0
13,0,0
34,1,0
12,0,0
12,4,0
14,5,0
11,3,0
3,1,0
3,1,0
3,1,0
10,2,0
6,0,0
14,1,0
14,1,0
8,1,0
20,3,0
13,1,0
20,2,0
10,0,0
23,4,0
7,0,0
10,4,0
32,8,0
27,6,0
25,4,0
36,10,0
3,1,0
3,1,0
14,2,0
5,0,0
10,3,0
10,3,0
10,3,0
12,3,0
17,3,0
41,7,0
29,11,0
21,3,0
31,7,0
8,1,0
24,9,0
1,0,0
4,2,0
1,0,0
9,2,0
18,5,0
1,0,0
8,0,0
22,4,0
11,2,0
12,4,0
16,3,0
6,2,0
2,0,0
9,4,0
23,9,0
4,0,0
0,0,0
34,7,0
6,1,0
2,1,0
1,0,0
16,3,0
14,0,0
16,3,0
14,1,0
18,4,0
17,4,0
18,3,0
15,2,0
16,4,0
29,4,0
5,2,0
6,1,0
2,1,0
26,5,0
30,9,0
45,8,0
24,9,0
33,10,0
24,9,0
22,9,0
22,9,0
22,9,0
13,5,0
11,3,0
13,5,0
11,3,0
3,1,0
2,1,0
15,2,0
11,0,0
10,1,0
12,4,0
12,4,0
10,2,0
9,0,0
0,0,0
10,1,0
7,2,0
2,0,0
1,0,0
4,1,0
5,2,0
35,9,0
32,6,0
1,0,0
3,1,0
0,0,0
0,0,0
3,1,0
10,1,0
2,1,0
1,0,0
3,0,0
4,2,0
10,2,0
2,0,0
0,0,0
0,0,0
