"0,1-nd","2,1-nd","3,1-nd"
20039,40,0
18691,0,0
21036,16,0
20260,54,0
19063,0,0
19063,0,0
23310,10,0
20020,10,0
18240,0,0
21193,34,0
17764,0,0
18340,20,0
17907,0,0
19167,26,0
19969,0,0
20008,0,0
19340,12,0
21858,24,0
19912,6,0
19105,0,0
19962,0,0
19803,0,0
18228,0,0
17776,0,0
17587,0,0
18194,0,0
17899,0,0
20673,0,0
17918,16,0
17488,0,0
18071,0,0
17487,0,0
18076,0,0
17999,0,0
18533,20,0
18000,0,0
17497,0,0
17609,0,0
18047,0,0
18122,18,0
17827,6,0
17638,0,0
17487,0,0
18022,0,0
18024,0,0
17671,0,0
18082,0,0
17579,0,0
17487,0,0
19474,20,0
17487,0,0
17622,0,0
17737,0,0
17657,0,0
17629,18,0
17525,0,0
18029,16,0
17487,0,0
17589,0,0
17487,0,0
17509,0,0
18962,18,0
17627,0,0
17823,0,0
18370,26,0
18435,8,0
17838,0,0
17644,0,0
17858,0,0
17487,0,0
17778,10,0
18373,18,0
17487,0,0
17562,0,0
17487,0,0
17487,0,0
17659,0,0
25792,0,0
4215,14,0
3628,0,0
3442,10,0
5001,12,0
4511,22,0
18744,0,0
3446,0,0
3016,0,0
3289,0,0
4805,6,0
3448,0,0
3145,0,0
3134,0,0
4351,14,0
4072,0,0
3040,0,0
3101,0,0
4068,28,0
3018,0,0
2923,0,0
2923,0,0
3090,0,0
2477,0,0
1734,0,0
502,0,0
2282,0,0
2006,0,0
423,0,0
16723,0,0
3578,0,0
7895,0,0
2638,0,0
1921,0,0
2104,0,0
2788,0,0
1078,0,0
982,0,0
1150,0,0
925,0,0
874,0,0
870,0,0
1009,0,0
3049,4,0
4515,6,0
4257,0,0
11550,0,0
27688,0,0
11499,0,0
2724,0,0
3718,0,0
8431,0,0
3936,0,0
6561,0,0
2626,0,0
3014,0,0
3781,0,0
2766,0,0
9891,0,0
2609,0,0
19964,0,0
2762,0,0
6872,0,0
2810,0,0
2734,0,0
5610,0,0
2563,0,0
2660,0,0
2522,0,0
2502,0,0
777,0,0
1003,0,0
574,0,0
447,0,0
11415,0,0
913,0,0
4025,18,0
13899,48,0
4707,0,0
16521,0,0
4016,0,0
3608,0,0
5201,12,0
3282,0,0
3539,0,0
3587,0,0
3299,0,0
6091,0,0
4306,0,0
4522,0,0
4357,0,0
4889,0,0
3310,0,0
4643,0,0
5691,0,0
4355,0,0
5142,24,0
3731,0,0
3432,0,0
3333,0,0
3591,0,0
3301,0,0
3502,0,0
4116,0,0
3728,0,0
3458,0,0
3333,0,0
3577,0,0
3571,0,0
3246,0,0
3243,0,0
3243,0,0
3243,0,0
312,0,0
851,0,0
1477,0,0
4696,0,0
11656,0,0
2791,0,0
948,0,0
1353,0,0
1486,0,0
925,0,0
841,0,0
26544,0,0
8841,0,0
15216,0,0
10410,0,0
2982,0,0
4437,0,0
6632,0,0
11314,10,0
9129,24,0
3362,8,0
2310,8,0
2305,0,0
3350,0,0
3116,14,0
2451,0,0
4214,14,0
3113,0,0
2483,0,0
1975,0,0
2279,4,0
1933,0,0
1958,0,0
2034,0,0
1937,0,0
2114,0,0
2269,0,0
2579,0,0
1655,0,0
1428,0,0
1166,0,0
1435,0,0
813,0,0
543,0,0
4144,0,0
1033,0,0
787,0,0
618,0,0
526,0,0
526,0,0
24849,0,0
6014,0,0
5502,0,0
1757,0,0
3229,0,0
1656,0,0
1847,0,0
2471,0,0
1315,0,0
2276,0,0
546,0,0
4530,0,0
454,0,0
629,0,0
26425,0,0
463,0,0
501,0,0
523,0,0
551,0,0
675,0,0
660,0,0
531,0,0
418,0,0
465,0,0
17099,0,0
534,0,0
4699,0,0
620,0,0
2764,0,0
693,0,0
632,0,0
777,0,0
863,0,0
551,0,0
551,0,0
681,0,0
4443,0,0
84595,108,0
26644,12,0
11408,0,0
5550,0,0
4663,0,0
9287,0,0
12853,0,0
5987,0,0
4626,0,0
4348,0,0
18125,0,0
4349,0,0
4419,0,0
4918,0,0
7789,46,0
6728,0,0
4946,0,0
4796,6,0
4570,0,0
4733,0,0
4461,0,0
4426,0,0
4614,0,0
4410,0,0
4318,0,0
4316,0,0
4283,0,0
4315,0,0
4386,0,0
4280,0,0
4333,0,0
4280,0,0
4280,0,0
4280,0,0
3650,0,0
8132,30,0
19852,12,0
2253,0,0
3399,0,0
5866,0,0
4845,0,0
2442,0,0
4830,0,0
1849,0,0
2198,0,0
2144,0,0
2095,0,0
2266,0,0
1841,8,0
3017,0,0
2650,0,0
26484,0,0
929,0,0
7553,14,0
9360,10,0
9492,32,0
10651,0,0
4910,0,0
5612,0,0
6763,0,0
6287,0,0
7439,0,0
7896,0,0
4504,0,0
3962,0,0
6561,0,0
6100,10,0
3933,0,0
4662,0,0
5208,0,0
4071,0,0
4540,0,0
5635,0,0
4335,0,0
4362,0,0
4250,0,0
3930,0,0
3924,0,0
4653,0,0
4235,0,0
3961,0,0
4571,0,0
4311,0,0
4328,0,0
4300,0,0
4212,0,0
3971,0,0
3866,0,0
3728,0,0
3772,0,0
3870,0,0
3679,0,0
4095,0,0
3711,0,0
3681,0,0
3670,0,0
3744,0,0
675,0,0
623,0,0
697,0,0
959,0,0
557,0,0
372,0,0
2099,0,0
2121,0,0
1093,0,0
880,0,0
1162,0,0
733,0,0
1030,0,0
672,0,0
867,0,0
682,0,0
306,0,0
484,0,0
6179,0,0
2461,0,0
1801,0,0
1361,0,0
1669,0,0
549,0,0
413,0,0
1657,0,0
22872,0,0
469,0,0
4396,0,0
1381,0,0
2532,0,0
10674,0,0
1323,0,0
1021,0,0
986,0,0
1028,0,0
986,0,0
986,0,0
7804,34,0
15159,0,0
3623,0,0
8194,0,0
36589,0,0
8731,0,0
3383,0,0
2826,0,0
2543,0,0
6146,0,0
5746,0,0
4065,16,0
3696,0,0
2677,0,0
2055,0,0
1895,0,0
1897,0,0
24666,0,0
2366,0,0
2195,0,0
1424,0,0
24060,0,0
1573,0,0
3031,0,0
26375,6,0
26483,4,0
1620,0,0
1693,0,0
1174,0,0
1221,0,0
360,0,0
467,0,0
344,0,0
4848,14,0
6966,0,0
3265,0,0
3530,0,0
2746,0,0
10508,0,0
1455,0,0
1979,0,0
1981,0,0
1527,0,0
1452,0,0
473,0,0
1899,0,0
16907,4,0
8981,0,0
8183,0,0
25504,8,0
8805,0,0
7769,0,0
8195,10,0
12162,48,0
11544,0,0
8216,0,0
10453,0,0
8396,6,0
16924,0,0
42225,68,0
8211,0,0
13200,8,0
87832,134,0
18307,4,0
32690,0,0
14456,48,0
8831,0,0
9417,0,0
33441,6,0
7609,0,0
8209,0,0
8229,0,0
9400,0,0
13983,0,0
7746,4,0
8166,0,0
8179,0,0
9040,18,0
8678,26,0
8191,0,0
8194,0,0
7908,0,0
7849,0,0
8295,4,0
8452,12,0
9756,40,0
8082,0,0
11685,0,0
9205,0,0
7799,4,0
8727,0,0
7875,0,0
8158,14,0
7677,0,0
8015,0,0
8009,0,0
7852,0,0
7760,4,0
7616,0,0
7542,0,0
7595,0,0
6199,0,0
26670,0,0
24106,42,0
1792,0,0
18834,0,0
1941,0,0
2730,0,0
2385,0,0
1157,0,0
813,0,0
576,0,0
371,0,0
407,0,0
383,0,0
23600,0,0
2756,0,0
836,0,0
746,0,0
926,0,0
390,0,0
399,0,0
393,0,0
396,0,0
1459,0,0
454,0,0
7837,0,0
787,0,0
618,0,0
961,0,0
1559,0,0
2370,0,0
6800,0,0
7557,0,0
1860,0,0
1133,0,0
596,0,0
692,0,0
613,0,0
1790,0,0
5425,8,0
5853,0,0
1702,0,0
8271,0,0
2176,4,0
27544,0,0
1965,0,0
2078,0,0
5621,0,0
2301,0,0
3091,0,0
4388,0,0
2171,0,0
1750,8,0
2249,0,0
2163,0,0
3510,0,0
1892,0,0
1735,0,0
1721,0,0
3678,0,0
560,0,0
728,0,0
839,0,0
636,0,0
962,0,0
12153,34,0
11227,0,0
13468,34,0
11924,0,0
14440,0,0
12176,0,0
11323,0,0
12501,0,0
13191,30,0
13500,30,0
11584,62,25
12500,30,0
12807,58,0
11661,30,0
11768,44,25
11140,32,0
12483,30,0
11029,30,0
26550,20,0
11682,0,0
16084,58,70
25026,14,0
17737,80,65
12379,0,0
12698,20,0
11193,8,0
12199,0,0
13373,0,0
11347,8,0
12447,10,0
11158,0,0
11549,0,0
14525,10,0
12718,0,0
12204,6,0
12435,20,0
14982,28,0
12378,0,0
11314,0,0
11931,0,0
11189,6,0
11312,0,0
11023,12,0
11732,12,0
12625,10,0
11016,6,0
11315,0,0
12203,0,0
11013,0,0
11028,0,0
13136,12,0
11594,8,0
11769,22,0
11088,0,0
11246,0,0
11739,22,0
10956,0,0
11311,0,0
11717,6,0
11563,0,0
11186,0,0
11023,0,0
11091,0,0
10857,0,0
10800,0,0
10896,0,0
10841,0,0
10827,0,0
10912,0,0
10827,0,0
10871,0,0
10806,0,0
10815,0,0
10818,0,0
10877,0,0
11020,0,0
10801,0,0
14041,0,0
4771,0,0
1109,0,0
1920,0,0
1155,0,0
749,0,0
1030,0,0
947,0,0
2822,0,0
2069,0,0
13443,0,0
6819,0,0
1334,0,0
2808,0,0
2750,0,0
3967,0,0
1302,0,0
1172,0,0
1172,0,0
1219,0,0
16088,0,0
3327,0,0
1747,4,0
1906,4,0
1269,0,0
1458,0,0
1076,0,0
1000,0,0
746,0,0
910,0,0
23727,0,0
13607,0,0
3376,0,0
3181,0,0
2547,0,0
2173,0,0
743,0,0
865,0,0
26401,0,0
16930,0,0
15406,0,0
27044,0,0
1230,0,0
1299,0,0
1474,0,0
1717,0,0
2957,0,0
1334,0,0
667,0,0
2411,0,0
309,0,0
309,0,0
311,0,0
725,0,0
15885,0,0
10227,0,0
9850,0,0
1163,0,0
495,0,0
2481,0,0
7660,0,0
967,0,0
9849,0,0
1478,0,0
1304,0,0
873,0,0
832,0,0
2166,0,0
397,0,0
17509,0,0
24542,0,0
8812,0,0
2543,0,0
2656,0,0
2493,0,0
1771,0,0
15529,0,0
4811,0,0
1657,0,0
782,0,0
5655,0,0
1721,0,0
1956,0,0
4532,0,0
1660,0,0
2206,0,0
1636,0,0
1118,0,0
929,0,0
12238,0,0
24709,0,0
17346,0,0
3681,0,0
1726,0,0
1556,0,0
1297,0,0
2343,14,0
1813,0,0
906,0,0
1128,0,0
1339,0,0
858,0,0
841,0,0
883,0,0
3541,0,0
981,0,0
652,0,0
4862,0,0
4349,0,0
5002,0,0
10165,0,0
12412,0,0
10419,16,0
4282,0,0
4695,0,0
5031,0,0
5122,10,0
4815,0,0
13642,0,0
6167,0,0
5742,0,0
6044,0,0
4754,0,0
5592,0,0
4522,0,0
6251,0,0
4642,0,0
4961,0,0
4310,10,0
4795,0,0
5384,0,0
5917,0,0
5145,0,0
4075,0,0
4267,0,0
8151,0,0
5108,0,0
4315,0,0
4697,0,0
4769,0,0
4173,0,0
5014,0,0
4386,0,0
4074,0,0
4275,0,0
6052,0,0
4149,0,0
4353,0,0
4291,0,0
4004,0,0
3991,0,0
1465,0,0
615,0,0
3565,0,0
9378,26,0
3461,14,0
2315,10,0
3457,14,0
15451,10,0
2428,0,0
2184,0,0
2213,0,0
2187,0,0
2186,0,0
2480,0,0
3322,0,0
4263,0,0
2252,0,0
3421,6,0
4209,8,0
2811,0,0
3052,0,0
2336,0,0
2213,0,0
3259,0,0
2181,0,0
3371,0,0
2171,0,0
2530,0,0
3804,0,0
2663,0,0
2256,0,0
2187,0,0
2549,0,0
18475,0,0
803,0,0
1176,0,0
860,0,0
553,0,0
540,0,0
2413,0,0
930,0,0
774,0,0
1799,0,0
1172,0,0
1031,0,0
1226,0,0
23506,8,0
1252,0,0
2752,0,0
2938,12,0
6291,8,0
1264,0,0
1914,0,0
1942,0,0
1834,4,0
2399,4,0
5979,0,0
3094,6,0
1755,0,0
2338,4,0
2794,0,0
3015,6,0
2188,0,0
2264,0,0
2758,0,0
1635,0,0
1563,0,0
1535,0,0
1741,0,0
1622,0,0
1516,0,0
2172,0,0
1536,0,0
1565,0,0
1755,0,0
1542,0,0
1738,0,0
1628,0,0
1667,0,0
3675,10,0
3234,0,0
9676,0,0
15875,0,0
2855,0,0
3675,6,0
3285,0,0
9447,0,0
9536,0,0
6605,0,0
3911,0,0
3286,0,0
2599,0,0
2780,0,0
2815,0,0
2993,0,0
2728,0,0
28521,0,0
2845,0,0
2689,0,0
4818,0,0
2595,0,0
3125,0,0
3128,0,0
3368,0,0
3289,0,0
2676,0,0
9033,0,0
2824,0,0
2990,0,0
2896,0,0
1503,6,0
7504,16,0
8708,0,0
4118,4,0
2773,8,0
1094,0,0
3902,0,0
1637,0,0
3121,0,0
1107,0,0
795,0,0
1463,0,0
163,0,0
231,0,0
890,0,0
1181,0,0
682,0,0
1462,0,0
846,0,0
3864,0,0
2118,0,0
2756,0,0
1295,4,0
1197,0,0
1719,0,0
35846,0,0
1869,0,0
1128,0,0
1510,0,0
1710,0,0
1615,0,0
3514,0,0
7988,0,0
1911,0,0
2255,0,0
5515,6,0
2287,8,0
18728,0,0
15027,0,0
1947,0,0
796,0,0
774,0,0
2445,0,0
962,0,0
35870,0,0
3452,10,0
7344,0,0
2240,6,0
2902,0,0
1197,0,0
4305,0,0
1214,0,0
1144,0,0
1416,0,0
1151,0,0
1144,0,0
1435,0,0
1259,0,0
1117,0,0
2701,0,0
10692,0,0
5002,0,0
21889,0,0
2643,0,0
26475,0,0
8505,0,0
1910,0,0
10961,0,0
3315,0,0
1623,0,0
2437,0,0
1371,0,0
1451,0,0
1327,0,0
1305,0,0
1296,0,0
1353,0,0
898,0,0
1600,0,0
2961,0,0
1217,0,0
832,0,0
2707,0,0
772,0,0
767,0,0
933,0,0
804,0,0
1267,0,0
787,0,0
759,0,0
753,0,0
2017,0,0
144,0,0
1033,0,0
2903,0,0
1667,0,0
1051,8,0
4069,0,0
2323,0,0
12857,0,0
2174,8,0
1797,0,0
901,0,0
588,0,0
656,0,0
1600,0,0
336,0,0
3308,0,0
452,0,0
2043,0,0
13935,0,0
6300,0,0
1971,0,0
779,0,0
7965,0,0
1121,0,0
2343,0,0
12684,80,160
11236,24,0
26627,0,0
33660,110,75
15035,20,0
14385,82,115
11057,0,0
11388,0,0
20209,40,0
12667,68,0
91117,352,360
15125,158,295
13399,122,230
11694,28,0
11506,20,0
16445,8,0
10862,0,0
11167,10,0
21592,34,0
17930,80,40
35975,88,40
36083,46,0
26612,26,0
12840,36,0
11346,0,0
11661,0,0
10851,0,0
11744,0,0
11610,10,0
11004,0,0
16299,12,0
10844,0,0
11314,10,0
17741,100,175
12464,36,0
11092,0,0
16146,110,200
11182,0,0
11321,0,0
11072,0,0
12193,46,0
11048,0,0
10915,0,0
11135,0,0
12455,36,0
11567,16,0
10928,0,0
12911,0,0
11616,8,0
13718,12,0
25088,0,0
19231,14,0
12536,0,0
12335,0,0
11377,0,0
12053,88,180
17799,138,245
11193,0,0
11254,0,0
10844,0,0
15245,154,235
11513,38,0
6546,0,0
729,0,0
479,0,0
1051,0,0
536,0,0
1244,6,0
5979,0,0
4779,0,0
1441,0,0
7889,0,0
15244,0,0
8432,0,0
8643,0,0
3517,0,0
2111,0,0
2762,0,0
2648,0,0
3091,0,0
23548,0,0
14976,0,0
986,0,0
4806,0,0
1038,0,0
1608,0,0
712,0,0
680,0,0
2418,0,0
1476,0,0
1058,0,0
2146,0,0
1419,0,0
977,0,0
1286,0,0
4448,0,0
1107,0,0
2258,0,0
2176,0,0
1251,0,0
990,0,0
3714,0,0
7650,0,0
583,0,0
1219,0,0
1183,0,0
792,0,0
761,0,0
1236,0,0
769,0,0
556,0,0
598,0,0
2585,0,0
1323,0,0
713,0,0
561,0,0
875,0,0
484,0,0
441,0,0
691,0,0
430,0,0
4879,0,0
1173,0,0
271,0,0
17844,0,0
5849,0,0
18545,8,0
82334,14,0
4935,0,0
3753,0,0
6027,18,0
4293,0,0
2478,0,0
2683,0,0
2256,0,0
2632,0,0
6065,0,0
2223,0,0
2828,0,0
3012,0,0
2851,0,0
2203,0,0
11678,0,0
2990,0,0
20276,0,0
2923,0,0
8602,0,0
25501,0,0
82604,0,0
7932,0,0
3343,0,0
24898,0,0
3191,0,0
5137,0,0
17694,0,0
4270,0,0
5569,0,0
82184,0,0
3603,0,0
3383,0,0
3111,0,0
2135,0,0
2518,0,0
2074,0,0
2339,0,0
10442,0,0
6134,4,0
11528,0,0
3478,0,0
2418,4,0
2216,0,0
2417,0,0
1864,0,0
1873,0,0
2107,0,0
1927,0,0
2012,0,0
1893,0,0
2161,0,0
3765,0,0
23401,0,0
11827,0,0
2437,0,0
1121,0,0
2543,0,0
1315,0,0
2971,0,0
2352,0,0
1658,8,0
1891,0,0
1034,0,0
7135,34,0
2383,0,0
23661,14,0
2586,0,0
1833,0,0
17146,74,0
1409,0,0
2552,4,0
1554,0,0
2803,8,0
1483,0,0
1316,0,0
1401,0,0
1324,0,0
2042,0,0
1533,0,0
1605,0,0
352,0,0
123,0,0
239,0,0
129,0,0
88,0,0
2679,4,0
1743,0,0
1550,0,0
14565,0,0
3577,12,0
1307,0,0
8137,0,0
2643,0,0
2876,0,0
1277,0,0
1318,0,0
1664,0,0
1467,0,0
1339,0,0
1548,0,0
1631,0,0
27096,10,0
1487,0,0
5218,0,0
3020,0,0
5085,0,0
1520,0,0
1209,0,0
3617,0,0
1444,8,0
1351,0,0
1801,0,0
1398,0,0
1296,0,0
1428,0,0
1781,18,0
1321,0,0
3009,12,0
1224,0,0
1372,0,0
1161,0,0
1298,0,0
915,0,0
4599,8,0
7918,0,0
1102,0,0
2581,0,0
2352,0,0
930,0,0
1812,0,0
1175,0,0
2116,0,0
1995,0,0
1127,0,0
1485,0,0
1077,0,0
868,0,0
8552,50,0
19669,26,0
13234,26,0
6245,24,0
4404,0,0
5624,36,0
4672,0,0
4240,18,0
4328,0,0
10972,0,0
8239,26,0
5493,38,0
5802,0,0
5287,28,0
4095,0,0
6195,0,0
4199,0,0
4271,0,0
4714,0,0
6228,40,0
5905,0,0
4677,0,0
4362,4,0
3866,0,0
3943,0,0
6101,14,0
4438,0,0
5692,14,0
82517,144,125
10826,60,115
6579,0,0
3256,10,0
2547,0,0
28126,20,0
3428,0,0
8118,0,0
2651,0,0
2631,0,0
2235,0,0
6652,36,95
2904,12,0
2371,0,0
2584,0,0
2257,0,0
2998,0,0
3545,0,0
945,0,0
220,0,0
548,0,0
384,0,0
157,0,0
175,0,0
1613,0,0
4419,8,0
23378,0,0
1473,0,0
1006,0,0
1071,0,0
983,0,0
983,0,0
13297,0,0
4070,0,0
4123,0,0
7286,0,0
10220,4,0
6453,0,0
8346,0,0
19224,0,0
5968,0,0
4637,0,0
20433,0,0
14697,0,0
11035,26,0
29080,26,0
4648,0,0
6181,0,0
8914,0,0
6258,0,0
5137,0,0
6538,16,0
4252,0,0
4824,0,0
5208,0,0
4570,0,0
5413,0,0
3954,0,0
4226,0,0
4245,0,0
4842,0,0
4072,0,0
4141,0,0
6146,0,0
4528,10,0
3952,0,0
3950,0,0
4026,0,0
4088,4,0
4215,0,0
3924,0,0
25799,12,0
1819,0,0
3705,0,0
1230,0,0
1230,0,0
683,0,0
3296,4,0
4487,0,0
3315,0,0
7295,4,0
28199,6,0
11347,0,0
3659,0,0
7313,0,0
5664,6,0
4377,12,0
18767,72,0
3788,0,0
5102,26,0
3592,0,0
8538,0,0
3000,0,0
3635,0,0
3236,0,0
5186,0,0
3896,0,0
4556,4,0
3850,0,0
3057,0,0
7086,0,0
3745,0,0
3443,0,0
4987,0,0
2311,0,0
513,0,0
1114,0,0
1047,0,0
475,0,0
6020,40,0
17901,54,0
1460,0,0
4355,0,0
4340,6,0
1590,0,0
2431,8,0
2243,0,0
24207,16,0
8123,0,0
23604,8,0
3197,0,0
6615,0,0
979,0,0
1001,0,0
1430,8,0
991,0,0
2255,0,0
27887,0,0
9262,0,0
8408,0,0
28241,0,0
6048,0,0
15819,26,0
19315,0,0
13458,0,0
9462,22,0
5422,0,0
10036,0,0
8582,0,0
6488,14,0
5678,10,0
5447,0,0
6000,0,0
11706,10,0
7213,18,0
10649,0,0
6724,0,0
6007,0,0
6535,0,0
5988,0,0
6963,0,0
5659,0,0
5964,10,0
8538,72,0
5216,0,0
6060,0,0
5301,0,0
6767,32,50
5104,0,0
10176,0,0
2830,0,0
9792,0,0
4001,0,0
4320,0,0
3875,0,0
37421,0,0
2891,0,0
83028,0,0
3190,0,0
7090,0,0
4209,0,0
2959,0,0
3623,0,0
4137,0,0
4453,0,0
3090,0,0
3935,0,0
3423,0,0
5954,0,0
3874,0,0
3162,0,0
2966,0,0
2888,0,0
2857,0,0
5159,0,0
2928,0,0
2913,0,0
2771,0,0
3274,0,0
2774,0,0
2751,0,0
2729,0,0
2871,0,0
853,4,0
4014,0,0
2173,0,0
935,4,0
496,0,0
4296,0,0
1592,0,0
490,0,0
496,0,0
559,0,0
591,0,0
480,0,0
446,0,0
1423,0,0
2272,0,0
24001,6,0
4797,0,0
2031,0,0
923,0,0
1342,0,0
793,0,0
918,0,0
973,0,0
237,0,0
4770,0,0
2388,0,0
453,0,0
748,0,0
1070,0,0
434,0,0
1315,0,0
1600,0,0
520,0,0
478,0,0
347,0,0
794,0,0
1939,0,0
177,0,0
750,0,0
296,0,0
16848,0,0
561,0,0
1427,0,0
759,0,0
1147,0,0
1352,0,0
294,0,0
635,0,0
184,0,0
124,0,0
156,0,0
165,0,0
122,0,0
181,0,0
118,0,0
7280,0,0
1943,0,0
390,0,0
548,0,0
268,0,0
119,0,0
4693,0,0
1066,0,0
2487,0,0
825,0,0
524,0,0
466,0,0
178,0,0
318,0,0
3588,0,0
1683,0,0
860,0,0
2511,0,0
531,0,0
662,0,0
246,0,0
4361,0,0
16943,0,0
536,0,0
589,0,0
479,0,0
1298,0,0
631,0,0
2235,0,0
449,0,0
385,0,0
6897,10,0
7287,24,0
5676,0,0
2244,0,0
5981,0,0
2714,0,0
1089,0,0
1089,0,0
2566,10,0
2975,0,0
1653,0,0
998,0,0
6957,8,0
18677,10,0
1062,0,0
25863,0,0
1602,0,0
1250,0,0
1431,0,0
1503,0,0
660,0,0
409,0,0
1768,4,0
12266,16,0
2746,14,0
5871,0,0
3697,0,0
2247,0,0
1579,0,0
1523,4,0
2034,0,0
1472,0,0
1763,6,0
2251,0,0
1535,0,0
1820,8,0
2011,6,0
3015,0,0
1783,0,0
1130,0,0
12792,0,0
3835,0,0
2322,0,0
1395,0,0
1521,0,0
1814,0,0
1732,0,0
1025,0,0
701,0,0
690,0,0
613,0,0
520,0,0
241,0,0
8910,0,0
3119,0,0
6372,0,0
36539,0,0
4223,0,0
4120,0,0
24195,0,0
1995,0,0
9207,0,0
2287,0,0
3169,0,0
1890,0,0
2368,0,0
1880,0,0
1848,0,0
1837,0,0
1828,0,0
1894,0,0
1877,0,0
1816,0,0
1816,0,0
1820,0,0
1816,0,0
1863,0,0
16894,0,0
3470,0,0
23927,0,0
4874,0,0
5302,0,0
4769,0,0
2740,0,0
1384,0,0
2335,0,0
1221,0,0
1417,0,0
1154,0,0
3813,0,0
1458,0,0
1110,0,0
18791,0,0
973,0,0
25977,0,0
1816,0,0
898,0,0
7211,0,0
4543,0,0
2022,0,0
1018,0,0
4318,0,0
1329,0,0
368,0,0
330,0,0
364,0,0
523,0,0
2891,0,0
258,0,0
446,0,0
855,0,0
1858,0,0
617,0,0
24476,0,0
5851,0,0
26899,0,0
17428,0,0
15904,0,0
6051,0,0
3241,0,0
2008,0,0
2589,0,0
2743,0,0
3552,0,0
2531,0,0
3496,0,0
1845,0,0
1749,0,0
2134,0,0
3870,0,0
1926,0,0
1833,0,0
1602,0,0
2937,0,0
1096,0,0
7615,16,0
734,0,0
18523,6,0
6630,20,0
7193,16,0
5248,0,0
5090,0,0
8173,34,0
5010,0,0
5500,0,0
14199,6,0
11642,0,0
6717,0,0
4932,0,0
4881,0,0
4922,0,0
9187,44,0
5969,0,0
5344,14,0
6441,14,0
4920,0,0
4954,12,0
4837,0,0
5025,0,0
5692,0,0
5382,0,0
4944,0,0
4974,0,0
4932,0,0
6731,0,0
4951,0,0
6619,4,0
7066,4,0
5513,0,0
6048,6,0
5014,0,0
5041,0,0
910,0,0
13654,0,0
928,0,0
1276,0,0
423,4,0
585,0,0
308,0,0
178,0,0
423,0,0
12428,0,0
25896,42,0
16316,0,0
26250,0,0
83353,144,0
28211,0,0
7471,22,0
3110,0,0
4497,10,0
3342,0,0
3334,0,0
4551,0,0
3322,0,0
4817,0,0
3056,0,0
3734,0,0
3117,0,0
6325,0,0
8658,0,0
3239,0,0
3386,0,0
4190,0,0
4050,8,0
3578,0,0
3254,0,0
4853,0,0
3116,0,0
465,0,0
1577,0,0
1801,4,0
1918,0,0
990,0,0
3424,0,0
6616,4,0
1440,0,0
1260,4,0
2486,0,0
1039,0,0
1533,0,0
1285,0,0
1490,0,0
968,0,0
959,0,0
1241,0,0
997,0,0
1086,0,0
991,0,0
957,0,0
281,0,0
617,0,0
984,0,0
7546,0,0
900,0,0
981,0,0
1229,0,0
719,0,0
699,0,0
474,0,0
470,0,0
1605,0,0
3354,0,0
474,0,0
1837,0,0
420,0,0
18976,0,0
26009,44,0
7384,0,0
83466,154,0
3622,20,0
4467,28,0
25515,18,0
8794,0,0
13941,12,0
10279,0,0
4421,12,0
4381,0,0
11724,10,0
3578,0,0
15395,0,0
3408,0,0
3235,0,0
4303,0,0
3189,0,0
3540,0,0
3283,0,0
23369,0,0
35219,0,0
2436,0,0
803,0,0
1828,0,0
273,0,0
265,0,0
4969,0,0
15294,16,0
10476,32,0
17831,8,0
10866,20,0
13960,0,0
27765,22,0
6945,0,0
6842,0,0
84868,42,0
11403,12,0
29726,10,0
5823,0,0
5465,0,0
4970,0,0
13924,90,0
5736,0,0
8106,10,0
20402,0,0
13126,0,0
9918,0,0
4871,0,0
6156,0,0
18398,6,0
6836,0,0
7445,16,0
4739,4,0
6974,10,0
4760,0,0
5052,0,0
5471,16,0
4747,4,0
4556,0,0
4647,0,0
4768,0,0
35005,0,0
284,0,0
7062,4,0
678,4,0
4241,0,0
1281,0,0
767,0,0
497,0,0
81394,0,0
7929,10,0
8018,0,0
5512,0,0
23688,0,0
8549,0,0
3971,10,0
1048,0,0
3189,0,0
2813,0,0
1869,0,0
858,0,0
697,0,0
383,0,0
475,0,0
407,0,0
362,0,0
365,0,0
1134,0,0
17294,48,0
1577,0,0
868,0,0
11233,38,0
4822,14,0
4398,10,0
5312,16,0
5709,0,0
17306,0,0
4611,0,0
7407,16,0
4907,10,0
4475,0,0
4722,0,0
4405,0,0
6625,0,0
4540,6,0
5419,0,0
6137,8,0
4158,0,0
4724,0,0
4976,0,0
4110,0,0
4528,8,0
4966,10,0
5899,0,0
6041,0,0
4255,0,0
4516,0,0
4543,0,0
4095,0,0
4727,0,0
6042,0,0
4175,0,0
4111,0,0
4115,0,0
4049,0,0
4048,0,0
4042,0,0
4054,0,0
4049,0,0
4073,0,0
4038,0,0
4078,0,0
4127,0,0
25849,22,0
1730,0,0
979,0,0
552,0,0
1792,0,0
24072,0,0
4391,0,0
4593,0,0
26387,0,0
2728,0,0
1976,0,0
6221,0,0
2673,0,0
1651,0,0
5479,0,0
2051,0,0
1294,0,0
2017,0,0
1289,0,0
1458,0,0
1512,0,0
1318,0,0
1168,0,0
2520,0,0
374,0,0
16426,0,0
23459,0,0
25882,0,0
622,0,0
17342,0,0
7029,0,0
15818,0,0
5965,22,0
2444,0,0
4163,0,0
11191,20,0
7152,0,0
1539,0,0
2359,0,0
1604,0,0
2732,0,0
1796,0,0
3784,0,0
3601,0,0
1588,0,0
25670,40,0
9463,4,0
26024,0,0
83127,40,0
27985,0,0
4326,0,0
3724,0,0
7207,0,0
9248,0,0
25421,0,0
