"1,0-nd","2,0-nd","3,0-nd"
3,0,0
3,0,0
3,0,0
11,0,0
4,0,0
33,18,9
19,0,0
24,0,0
19,0,0
7,0,0
15,0,0
20,26,0
4,0,0
15,0,0
22,0,0
15,0,0
15,0,0
15,0,0
15,0,0
15,0,0
10,0,0
5,0,0
6,0,0
2,0,0
5,0,0
16,0,0
4,0,0
29,0,0
4,0,0
22,0,0
6,0,0
2,0,0
3,0,0
7,0,0
7,0,0
7,0,0
9,0,0
18,0,0
18,0,0
23,0,0
28,18,0
9,0,0
8,0,0
14,6,0
8,0,0
8,0,0
4,0,0
25,0,0
27,0,0
25,0,0
25,0,0
34,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
5,0,0
3,0,0
5,0,0
2,0,0
8,0,0
5,0,0
5,0,0
25,14,0
10,0,0
10,0,0
10,0,0
16,0,0
10,0,0
10,0,0
14,0,0
7,0,0
5,0,0
5,0,0
5,0,0
5,0,0
6,0,0
14,0,0
16,0,0
25,0,0
25,0,0
6,0,0
4,0,0
4,0,0
11,0,0
10,0,0
10,0,0
15,0,0
24,16,0
21,14,0
19,0,0
14,0,0
16,12,0
16,12,0
10,0,0
19,8,0
13,0,0
22,8,0
2,0,0
2,0,0
2,0,0
24,0,0
21,0,0
21,0,0
7,0,0
10,0,0
3,0,0
2,0,0
2,0,0
2,0,0
18,0,0
11,0,0
15,0,0
4,0,0
20,0,0
10,0,0
10,0,0
7,0,0
7,0,0
10,0,0
34,0,0
17,0,0
17,0,0
17,0,0
17,0,0
17,0,0
8,0,0
6,0,0
6,0,0
7,0,0
11,0,0
7,0,0
3,0,0
11,0,0
2,0,0
2,0,0
2,0,0
18,0,0
22,0,0
17,0,0
17,0,0
18,0,0
14,0,0
7,0,0
2,0,0
16,0,0
19,0,0
18,0,0
11,0,0
4,0,0
1,0,0
1,0,0
4,0,0
6,0,0
16,8,0
6,0,0
2,0,0
15,8,0
13,8,0
5,0,0
7,0,0
4,0,0
13,0,0
16,4,0
11,0,0
11,0,0
3,0,0
2,0,0
15,0,0
5,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
8,8,0
12,0,0
8,4,0
4,0,0
9,0,0
17,0,0
10,0,0
3,0,0
29,76,0
13,0,0
6,0,0
2,0,0
3,0,0
3,0,0
7,0,0
4,0,0
8,0,0
15,6,0
2,0,0
3,0,0
3,0,0
10,0,0
19,0,0
16,0,0
19,0,0
16,0,0
16,0,0
13,0,0
3,0,0
16,0,0
17,0,0
2,0,0
9,0,0
12,0,0
5,0,0
5,0,0
5,0,0
1,0,0
1,0,0
7,0,0
7,0,0
1,0,0
1,0,0
15,0,0
3,0,0
5,0,0
2,0,0
4,0,0
5,0,0
6,0,0
13,0,0
8,0,0
19,0,0
4,0,0
9,0,0
17,0,0
5,0,0
12,10,0
6,0,0
4,0,0
2,0,0
16,0,0
10,0,0
3,0,0
14,0,0
4,0,0
2,0,0
12,0,0
16,0,0
16,0,0
16,0,0
16,0,0
3,0,0
1,0,0
1,0,0
7,0,0
10,0,0
10,0,0
10,0,0
5,0,0
4,0,0
13,0,0
11,0,0
13,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
3,0,0
13,0,0
7,4,0
7,4,0
6,4,0
4,0,0
4,0,0
15,0,0
8,0,0
4,0,0
4,0,0
20,0,0
4,0,0
4,0,0
2,0,0
1,0,0
1,0,0
14,0,0
1,0,0
1,0,0
11,0,0
2,0,0
9,0,0
6,0,0
11,12,0
11,12,0
8,12,0
8,12,0
6,4,0
3,0,0
4,0,0
6,0,0
6,0,0
1,0,0
1,0,0
3,0,0
10,0,0
10,0,0
10,0,0
14,14,0
7,0,0
7,0,0
6,0,0
13,0,0
6,0,0
14,0,0
8,0,0
10,0,0
5,0,0
10,0,0
4,0,0
4,0,0
4,0,0
4,0,0
9,0,0
10,8,0
8,0,0
8,0,0
8,0,0
9,0,0
9,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
4,0,0
9,0,0
8,0,0
4,0,0
5,0,0
2,0,0
6,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
4,0,0
6,0,0
3,0,0
3,0,0
12,0,0
8,0,0
8,0,0
1,0,0
1,0,0
5,0,0
1,0,0
1,0,0
2,0,0
2,0,0
12,0,0
10,0,0
3,0,0
5,0,0
14,0,0
2,0,0
4,0,0
4,0,0
2,0,0
2,0,0
2,0,0
11,0,0
7,0,0
14,0,0
7,0,0
7,0,0
7,0,0
8,0,0
10,0,0
10,0,0
5,0,0
9,6,0
9,6,0
7,0,0
6,0,0
6,0,0
2,0,0
1,0,0
1,0,0
8,0,0
3,0,0
2,0,0
3,0,0
6,0,0
3,0,0
11,0,0
9,0,0
5,0,0
8,0,0
5,0,0
5,0,0
5,0,0
3,0,0
8,0,0
7,0,0
7,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
7,0,0
3,0,0
4,0,0
9,0,0
6,0,0
7,0,0
6,0,0
5,0,0
3,0,0
10,0,0
5,0,0
9,0,0
5,0,0
5,0,0
5,0,0
2,0,0
1,0,0
1,0,0
8,0,0
5,0,0
1,0,0
1,0,0
7,0,0
1,0,0
1,0,0
8,0,0
8,0,0
8,0,0
3,0,0
6,0,0
4,0,0
3,0,0
11,0,0
3,0,0
3,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
4,0,0
4,0,0
1,0,0
1,0,0
3,0,0
3,0,0
3,0,0
3,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
3,0,0
2,0,0
6,4,0
6,4,0
1,0,0
1,0,0
6,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
6,4,0
5,0,0
4,0,0
8,0,0
2,0,0
4,0,0
5,0,0
5,0,0
3,0,0
4,0,0
6,0,0
2,0,0
1,0,0
1,0,0
5,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
4,0,0
4,0,0
2,0,0
3,0,0
3,0,0
1,0,0
1,0,0
5,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
7,0,0
10,0,0
2,0,0
4,0,0
3,0,0
2,0,0
1,0,0
1,0,0
3,0,0
8,0,0
1,0,0
1,0,0
5,0,0
15,18,9
20,18,9
7,0,0
6,0,0
2,0,0
1,0,0
1,0,0
6,0,0
1,0,0
1,0,0
6,0,0
2,0,0
2,0,0
5,0,0
2,0,0
4,0,0
2,0,0
1,0,0
1,0,0
5,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
3,0,0
2,0,0
4,0,0
2,0,0
3,0,0
5,0,0
5,0,0
3,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
3,0,0
4,0,0
4,0,0
10,4,0
2,0,0
3,0,0
2,0,0
2,0,0
4,0,0
5,0,0
5,0,0
2,0,0
5,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
4,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
2,0,0
5,0,0
2,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
2,0,0
4,0,0
7,0,0
2,0,0
4,0,0
4,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
5,0,0
2,0,0
3,0,0
2,0,0
4,0,0
1,0,0
1,0,0
3,0,0
3,0,0
3,0,0
4,0,0
2,0,0
2,0,0
1,0,0
1,0,0
4,0,0
3,0,0
5,0,0
3,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
3,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
2,0,0
4,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
3,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
