"0,2-HCore","1,2-HCore","3,2-HCore","4,2-HCore"
40,4,0,0
40,9,3,0
40,13,3,0
65,6,6,9
65,6,6,9
65,6,6,9
65,8,6,9
65,8,6,9
65,8,6,9
64,3,0,0
65,4,0,0
62,1,0,0
64,3,0,0
65,6,6,9
65,6,6,9
65,5,0,0
65,8,3,0
65,10,6,9
65,6,6,9
65,6,3,0
65,5,3,0
65,4,0,0
65,4,0,0
65,4,3,0
65,4,0,0
62,0,0,0
65,5,0,0
19,7,3,0
18,4,3,0
18,4,3,0
25,2,0,0
25,2,0,0
25,3,3,0
35,6,6,9
26,6,6,9
33,6,6,9
33,3,0,0
25,3,3,0
25,3,3,0
25,3,3,0
40,3,0,0
26,6,6,9
26,6,6,9
18,6,6,9
13,0,0,0
62,5,3,0
48,6,3,0
58,9,9,27
53,9,9,27
54,8,6,9
53,9,9,27
46,8,6,9
49,6,3,0
50,5,3,0
40,2,0,0
57,9,9,27
51,6,3,0
61,3,3,0
61,3,3,0
67,7,3,0
62,6,3,0
52,6,3,0
26,3,3,0
64,6,0,0
44,10,0,0
26,3,3,0
25,2,0,0
39,9,0,0
13,3,3,0
13,3,3,0
13,3,3,0
33,1,0,0
28,4,3,0
67,8,0,0
20,1,0,0
20,3,3,0
20,3,3,0
20,3,3,0
52,3,3,0
52,3,3,0
12,3,3,0
17,6,6,9
18,6,6,9
14,3,0,0
18,6,6,9
14,3,3,0
14,3,3,0
53,1,0,0
13,2,0,0
14,3,3,0
18,6,6,9
30,3,3,0
21,3,0,0
11,0,0,0
27,6,6,9
39,6,6,9
27,6,6,9
36,5,0,0
59,2,0,0
39,6,6,9
20,6,6,9
39,6,6,9
11,0,0,0
22,3,3,0
25,6,6,9
25,6,6,9
25,6,6,9
20,6,6,9
20,6,6,9
20,6,6,9
19,1,0,0
22,1,0,0
23,6,3,0
23,6,3,0
23,4,3,0
23,5,3,0
23,6,3,0
23,6,6,9
23,6,6,9
23,6,6,9
23,4,0,0
23,3,0,0
23,3,0,0
23,6,3,0
23,6,3,0
23,3,3,0
23,3,3,0
23,6,6,9
23,6,6,9
23,6,6,9
23,6,3,0
23,3,3,0
18,1,0,0
68,7,3,0
61,4,0,0
61,5,3,0
61,4,3,0
62,5,3,0
61,3,3,0
73,5,3,0
73,4,0,0
61,5,3,0
61,5,0,0
61,5,0,0
61,4,0,0
79,9,6,9
79,9,6,9
74,9,9,27
71,9,9,27
69,9,9,27
74,9,9,27
73,9,9,27
101,19,0,0
61,3,3,0
61,4,0,0
61,5,0,0
68,9,9,27
61,3,3,0
61,5,0,0
60,2,0,0
61,3,3,0
53,4,3,0
31,3,0,0
38,4,3,0
40,6,0,0
41,6,3,0
40,6,6,9
40,6,6,9
40,6,3,0
40,6,6,9
40,5,3,0
40,6,6,9
38,6,6,9
40,6,6,9
35,5,3,0
53,9,6,9
52,9,0,0
55,9,9,27
52,9,3,0
52,9,3,0
53,9,9,27
52,5,0,0
52,3,3,0
55,9,9,27
52,5,3,0
52,5,3,0
52,6,6,9
52,6,6,9
52,6,6,9
52,4,3,0
52,3,3,0
52,3,3,0
52,3,3,0
52,3,3,0
52,7,3,0
52,6,6,9
52,6,6,9
52,6,6,9
52,7,3,0
52,9,9,27
43,1,0,0
41,5,3,0
41,5,3,0
41,5,3,0
55,9,9,27
48,7,3,0
48,7,3,0
48,7,6,9
48,7,6,9
41,6,6,9
41,6,3,0
39,5,3,0
64,7,3,0
36,5,3,0
39,5,3,0
39,6,6,9
64,7,6,9
37,6,6,9
64,7,3,0
64,7,6,9
39,6,6,9
28,1,0,0
64,7,3,0
64,7,6,9
64,7,3,0
34,1,0,0
37,5,3,0
34,4,3,0
32,1,0,0
28,3,3,0
22,3,3,0
64,6,3,0
29,4,3,0
64,6,3,0
26,3,3,0
64,6,3,0
15,1,0,0
64,6,3,0
64,6,3,0
24,2,0,0
21,2,0,0
22,2,0,0
22,2,0,0
19,3,3,0
14,2,0,0
12,2,0,0
11,3,3,0
6,0,0,0
32,6,3,0
163,13,12,54
72,13,12,54
92,13,12,54
163,13,12,54
163,18,12,54
95,13,12,54
67,3,0,0
73,5,3,0
36,3,3,0
73,3,3,0
73,2,0,0
35,2,0,0
45,7,6,9
41,6,3,0
41,8,6,9
39,7,6,9
39,7,6,9
45,8,6,9
45,7,6,9
45,7,6,9
39,5,0,0
41,8,3,0
39,8,6,9
39,8,6,9
39,8,0,0
39,8,0,0
39,8,0,0
39,8,0,0
102,8,6,9
102,6,6,9
68,6,6,9
46,10,9,27
43,10,9,27
45,10,9,27
22,3,3,0
27,4,3,0
24,3,3,0
24,3,3,0
24,3,0,0
23,3,0,0
24,3,3,0
22,3,3,0
24,3,0,0
19,0,0,0
43,10,9,27
61,5,3,0
32,5,3,0
26,5,0,0
57,5,3,0
29,5,3,0
63,10,3,0
14,3,3,0
14,3,3,0
68,5,0,0
11,3,3,0
10,3,3,0
7,0,0,0
25,5,0,0
25,5,3,0
25,5,3,0
25,5,3,0
25,5,3,0
25,5,3,0
52,6,6,9
34,6,6,9
52,6,6,9
25,1,0,0
24,0,0,0
25,3,3,0
25,4,3,0
25,3,0,0
25,3,3,0
25,3,3,0
25,3,3,0
25,4,3,0
10,1,0,0
10,1,0,0
26,0,0,0
26,1,0,0
10,1,0,0
6,0,0,0
78,7,3,0
85,11,9,32
85,10,9,27
70,10,9,27
6,1,0,0
13,0,0,0
85,8,3,0
80,7,3,0
85,8,3,0
70,6,3,0
57,4,0,0
61,7,3,0
65,7,3,0
65,6,3,0
61,5,3,0
65,5,3,0
77,7,3,0
85,8,4,0
36,3,3,0
12,3,3,0
10,3,3,0
12,3,3,0
10,2,0,0
4,0,0,0
2,0,0,0
41,7,6,9
41,4,3,0
41,4,3,0
48,12,12,54
48,12,12,54
48,12,12,54
57,2,0,0
41,2,0,0
40,2,0,0
39,3,3,0
41,6,3,0
42,9,3,0
41,6,3,0
21,3,3,0
22,0,0,0
2,0,0,0
12,3,3,0
12,2,0,0
12,3,3,0
11,3,3,0
12,1,0,0
12,1,0,0
12,3,3,0
11,0,0,0
15,3,3,0
9,3,3,0
15,3,3,0
34,6,0,0
61,6,6,9
101,6,6,9
32,6,6,9
101,19,6,9
63,10,6,9
63,7,3,0
101,7,6,9
101,7,3,0
36,6,3,0
39,8,3,0
67,7,3,0
36,5,3,0
38,5,3,0
37,6,3,0
67,7,3,0
67,10,6,9
62,10,6,9
43,7,6,9
67,19,6,9
67,7,6,9
67,7,6,9
62,7,6,9
62,7,6,9
36,7,6,9
28,3,0,0
15,2,0,0
42,7,6,9
39,8,6,9
67,7,6,9
34,6,3,0
37,8,3,0
38,8,6,9
34,6,6,9
34,6,6,9
43,8,6,9
67,8,6,9
38,7,6,9
37,8,6,9
37,8,6,9
67,8,6,9
37,8,6,9
30,6,6,9
67,7,6,9
6,3,3,0
6,3,3,0
6,3,3,0
3,0,0,0
68,13,9,27
69,10,9,27
68,10,9,27
67,10,9,27
68,13,3,0
60,5,3,0
69,13,12,54
69,12,12,54
68,12,12,54
68,12,12,54
68,13,3,0
60,4,3,0
71,13,12,54
69,13,12,54
68,13,9,32
69,13,12,54
68,13,3,0
68,13,3,0
68,13,0,0
69,12,12,54
69,11,9,32
69,12,12,54
68,11,9,32
68,12,12,54
67,11,9,27
63,6,3,0
60,6,0,0
66,7,3,0
66,7,3,0
60,5,3,0
60,5,3,0
60,5,3,0
58,5,0,0
69,10,9,27
68,10,9,27
65,10,9,27
68,10,9,27
67,10,9,27
59,10,9,27
51,4,3,0
69,12,12,54
68,12,12,54
68,12,12,54
55,8,6,9
50,7,6,9
75,5,3,0
50,6,3,0
69,12,12,54
69,12,12,54
66,12,12,54
50,7,6,9
48,4,3,0
65,7,0,0
65,1,0,0
69,12,12,54
68,11,9,32
69,12,12,54
67,11,9,32
68,12,12,54
66,11,9,27
16,6,6,9
16,6,6,9
16,6,6,9
17,1,0,0
15,6,6,9
7,0,0,0
8,1,0,0
7,0,0,0
66,7,3,0
28,7,3,0
37,7,3,0
28,7,3,0
29,7,3,0
28,7,3,0
33,5,3,0
26,6,3,0
26,6,3,0
26,6,3,0
25,4,0,0
23,7,6,9
23,3,0,0
23,7,6,9
23,7,6,9
23,4,0,0
23,7,6,9
23,7,6,9
23,7,6,9
22,2,0,0
24,3,3,0
24,3,3,0
13,1,0,0
18,3,3,0
17,0,0,0
15,0,0,0
113,9,6,9
113,9,6,9
48,6,6,9
113,9,9,27
113,9,9,27
113,14,9,27
113,14,9,27
63,9,9,27
67,9,9,27
67,9,9,27
63,9,9,27
63,9,9,27
67,14,9,27
13,3,3,0
21,0,0,0
20,0,0,0
37,6,3,0
33,3,3,0
25,6,6,9
25,6,6,9
28,3,3,0
23,2,0,0
20,1,0,0
25,6,6,9
25,5,3,0
23,0,0,0
85,8,6,9
80,8,6,9
76,9,9,27
74,9,9,27
76,9,9,27
79,9,3,0
85,8,6,9
79,7,0,0
79,10,9,27
79,8,6,9
79,10,9,27
79,10,9,27
79,10,9,27
79,10,9,27
78,8,6,9
78,8,6,9
79,10,9,27
62,2,0,0
65,3,3,0
76,9,3,0
75,8,3,0
75,4,0,0
70,6,0,0
65,4,0,0
65,4,0,0
65,7,3,0
65,4,0,0
65,7,6,9
65,7,0,0
75,8,3,0
65,6,6,9
65,3,0,0
65,3,0,0
62,6,3,0
62,4,3,0
62,3,0,0
79,12,3,0
63,12,6,9
62,7,6,9
62,7,6,9
62,6,3,0
79,12,0,0
101,18,6,13
79,12,12,54
79,12,9,27
79,12,12,54
79,12,9,27
79,12,6,9
79,12,12,54
79,12,12,54
79,12,12,54
79,12,9,27
79,12,9,27
101,9,6,9
101,9,6,9
101,9,6,9
101,9,6,13
63,12,12,54
63,12,3,0
63,12,3,0
63,12,3,0
63,12,3,0
63,12,12,54
63,12,12,54
63,12,6,9
63,12,12,54
63,12,0,0
63,12,6,9
62,4,0,0
63,9,9,27
63,9,9,27
63,9,9,27
63,12,12,54
63,12,12,54
63,12,12,54
63,9,6,9
62,3,3,0
62,4,0,0
63,9,9,27
63,9,9,27
63,9,6,9
63,12,12,54
63,12,12,54
63,12,12,54
62,7,6,9
62,5,3,0
62,4,0,0
62,5,3,0
62,4,3,0
63,9,9,27
62,4,3,0
30,2,0,0
85,8,3,0
53,6,3,0
54,6,3,0
85,6,3,0
25,2,0,0
25,4,3,0
22,2,0,0
63,6,3,0
62,2,0,0
53,3,0,0
48,6,6,9
48,6,6,9
77,7,0,0
68,6,0,0
68,7,3,0
68,7,0,0
47,6,6,9
73,7,3,0
63,5,0,0
63,5,3,0
63,5,0,0
68,6,0,0
37,6,6,9
32,6,6,9
32,6,6,9
32,6,6,9
32,6,6,9
32,6,6,9
32,6,6,9
32,6,6,9
26,4,3,0
28,3,3,0
85,6,3,0
85,6,6,9
85,6,6,9
28,6,6,9
85,8,6,9
85,8,3,0
85,8,3,0
56,7,6,9
55,7,6,9
50,6,0,0
52,6,3,0
85,8,6,9
85,8,6,9
85,8,6,9
55,7,3,0
59,7,6,9
55,7,6,9
50,4,0,0
53,7,6,9
57,7,3,0
50,5,3,0
33,6,6,9
27,5,3,0
41,6,0,0
27,6,3,0
27,6,3,0
33,3,3,0
24,4,3,0
43,8,6,9
37,6,6,9
37,6,0,0
37,6,6,9
37,4,0,0
85,8,3,0
85,8,0,0
35,1,0,0
73,5,0,0
26,4,3,0
26,4,3,0
41,1,0,0
26,4,3,0
40,6,6,9
43,8,6,9
43,8,6,9
43,8,3,0
30,0,0,0
22,1,0,0
79,9,3,0
79,2,0,0
26,3,3,0
26,3,3,0
26,2,0,0
60,5,3,0
51,7,6,9
51,7,6,9
34,7,6,9
23,3,3,0
76,8,6,9
76,9,3,0
79,10,9,32
76,10,6,9
76,10,9,37
76,10,9,35
76,10,9,32
76,10,9,35
76,10,9,27
79,10,9,32
79,10,9,32
79,10,9,27
64,1,0,0
76,4,0,0
76,10,6,9
76,10,9,35
76,10,9,32
76,10,9,35
76,10,9,27
76,10,9,27
76,10,9,32
76,10,9,32
75,10,9,27
76,7,3,0
76,7,3,0
75,6,3,0
75,5,3,0
76,10,9,27
42,9,9,27
131,1,0,0
131,4,0,0
131,4,0,0
131,15,6,9
131,15,6,9
131,15,6,9
131,15,12,54
131,15,12,54
131,15,6,9
131,15,12,54
131,15,3,0
131,15,6,9
131,15,6,9
131,15,3,0
131,15,6,9
131,15,3,0
131,15,3,0
131,15,12,54
131,15,12,54
131,9,9,27
131,9,9,27
131,9,9,27
131,8,6,9
131,9,9,27
131,3,3,0
131,7,3,0
131,9,6,9
131,9,6,9
131,9,6,9
131,12,6,9
131,7,6,9
131,7,6,9
131,8,6,9
131,7,3,0
131,6,6,9
131,6,6,9
131,9,6,9
131,9,6,9
131,11,3,0
131,9,6,9
131,12,6,9
131,3,3,0
131,6,3,0
131,11,3,0
131,7,3,0
131,0,0,0
131,11,3,0
131,8,3,0
131,9,3,0
131,8,3,0
131,4,3,0
131,11,0,0
131,12,3,0
131,6,6,9
131,10,6,9
131,6,3,0
131,12,6,9
131,3,3,0
131,4,0,0
131,6,0,0
131,7,3,0
131,6,6,9
131,12,6,9
131,0,0,0
131,8,6,9
131,8,6,9
131,12,12,54
131,12,12,54
131,12,12,54
131,12,12,54
131,9,3,0
131,11,3,0
131,12,0,0
131,12,12,54
131,12,12,54
131,12,12,54
131,5,0,0
131,12,3,0
131,11,6,9
131,9,6,9
131,9,6,9
131,9,3,0
131,9,6,9
131,9,9,27
131,9,9,27
131,9,9,27
131,12,12,54
131,12,12,54
131,6,3,0
131,5,3,0
131,12,6,9
131,6,3,0
131,11,6,9
131,11,3,0
131,11,3,0
131,11,3,0
131,11,6,9
131,8,3,0
131,8,3,0
131,8,3,0
131,12,3,0
131,8,3,0
131,7,3,0
131,7,6,9
131,7,6,9
131,9,9,27
131,9,9,27
131,6,6,9
131,6,3,0
131,9,6,9
131,8,3,0
131,8,3,0
131,8,0,0
131,12,6,9
131,6,3,0
131,9,6,9
131,5,3,0
131,8,6,9
131,9,9,27
131,12,0,0
131,8,6,9
131,10,6,9
131,12,0,0
131,12,12,54
4,0,0,0
32,9,9,27
49,7,3,0
7,0,0,0
73,5,3,0
73,5,3,0
73,5,0,0
24,3,0,0
15,1,0,0
17,4,3,0
17,4,3,0
17,4,3,0
17,4,3,0
17,4,3,0
73,3,3,0
73,5,3,0
73,2,0,0
73,3,3,0
73,3,3,0
116,18,9,27
116,13,9,27
116,17,9,27
116,11,9,27
73,5,3,0
73,3,3,0
73,3,3,0
73,3,3,0
73,5,3,0
73,3,3,0
73,5,3,0
73,5,3,0
73,5,3,0
73,7,3,0
73,7,6,9
73,7,6,9
73,6,3,0
73,7,6,9
73,5,0,0
73,5,3,0
73,6,6,9
73,4,0,0
82,13,9,27
82,14,9,27
81,11,9,27
82,12,9,27
78,11,9,27
81,11,9,27
73,3,3,0
73,3,3,0
71,0,0,0
73,3,3,0
19,2,0,0
13,0,0,0
44,6,3,0
27,5,3,0
42,5,3,0
70,7,3,0
65,3,3,0
27,3,3,0
26,3,3,0
26,3,3,0
19,3,3,0
13,1,0,0
22,3,3,0
22,3,3,0
21,5,3,0
21,5,3,0
21,5,3,0
21,3,0,0
21,3,3,0
22,3,0,0
22,3,3,0
22,3,3,0
21,3,3,0
64,6,3,0
34,2,0,0
64,6,6,9
39,6,6,9
20,1,0,0
64,6,3,0
64,6,6,9
20,1,0,0
62,6,6,9
62,6,6,9
62,6,3,0
62,6,3,0
62,6,6,9
24,4,3,0
24,4,3,0
24,6,6,9
24,6,6,9
22,6,6,9
24,6,3,0
24,3,0,0
13,3,3,0
14,3,3,0
13,2,0,0
18,3,3,0
14,3,3,0
11,0,0,0
18,3,3,0
27,4,3,0
32,4,3,0
21,3,3,0
21,3,3,0
32,5,3,0
33,5,3,0
31,5,3,0
33,5,3,0
34,5,3,0
32,5,3,0
34,5,3,0
20,3,3,0
20,3,3,0
20,3,3,0
20,3,3,0
27,2,0,0
69,7,6,9
69,7,6,9
69,7,6,9
69,7,6,9
69,7,6,9
69,12,12,54
69,12,12,54
69,12,12,54
69,12,12,54
69,12,12,54
69,12,12,54
69,12,12,54
69,7,6,9
69,7,6,9
69,8,6,9
69,12,12,54
69,12,12,54
69,5,3,0
69,7,6,9
69,7,3,0
69,8,6,9
69,6,3,0
69,7,3,0
69,8,6,9
69,6,6,9
69,8,6,9
69,12,12,54
69,8,6,9
69,12,12,54
69,12,12,54
69,12,12,54
66,3,3,0
66,3,3,0
66,3,3,0
69,8,6,9
69,12,12,54
69,12,12,54
69,12,12,54
36,9,9,27
39,9,9,27
41,9,9,27
39,9,9,27
41,9,9,27
39,8,6,9
41,9,9,27
37,7,6,9
41,8,6,9
34,7,6,9
41,7,3,0
41,7,3,0
41,7,6,9
39,5,3,0
35,3,3,0
35,3,3,0
36,2,0,0
31,4,0,0
29,3,3,0
29,3,3,0
29,3,3,0
29,3,3,0
23,3,3,0
44,8,6,9
44,9,6,10
50,9,6,9
41,6,0,0
42,9,6,9
44,8,6,9
50,9,6,9
42,7,6,9
42,7,6,9
42,7,6,9
42,9,6,9
50,9,6,9
27,6,6,9
27,6,6,9
27,6,6,9
40,7,6,9
40,7,6,9
28,3,3,0
28,3,3,0
16,3,3,0
49,7,3,0
29,6,6,9
45,6,6,9
43,6,6,9
50,7,3,0
47,8,6,9
42,6,3,0
44,8,3,0
50,9,9,27
43,9,9,27
42,7,3,0
42,9,9,27
43,9,9,27
50,9,9,27
50,9,9,27
50,9,9,27
33,4,3,0
40,6,3,0
42,9,9,27
42,9,9,27
42,9,9,27
40,6,3,0
19,6,3,0
55,6,0,0
19,6,3,0
19,6,3,0
19,4,3,0
45,5,3,0
41,6,3,0
41,6,3,0
40,6,0,0
23,4,3,0
23,4,3,0
50,3,3,0
8,2,0,0
44,10,6,9
50,6,6,9
44,10,3,0
50,10,6,9
44,10,3,0
77,10,3,0
44,10,3,0
44,10,6,9
44,10,6,9
44,10,3,0
44,10,6,9
73,20,6,9
77,16,6,9
73,6,6,9
39,5,3,0
44,3,3,0
44,3,3,0
77,16,6,9
67,6,6,9
77,6,3,0
77,6,3,0
77,6,6,9
37,6,6,9
37,6,6,9
37,6,6,9
33,3,3,0
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,5,3,0
18,5,3,0
50,6,6,9
50,4,0,0
19,0,0,0
46,12,12,54
49,12,12,54
42,12,12,54
50,12,12,54
46,12,12,54
49,12,12,54
44,7,3,0
34,7,3,0
25,4,3,0
26,4,3,0
50,12,12,54
46,12,12,54
49,12,12,54
50,7,6,9
51,7,6,9
41,6,3,0
42,6,3,0
43,8,3,0
31,4,0,0
36,9,9,27
41,9,9,27
22,4,0,0
41,9,9,27
23,3,0,0
13,1,0,0
50,12,12,54
26,1,0,0
26,2,0,0
26,1,0,0
26,3,3,0
26,3,3,0
26,3,3,0
37,5,3,0
39,3,0,0
37,5,3,0
37,3,3,0
77,5,3,0
77,4,3,0
37,6,6,9
37,6,6,9
37,6,6,9
27,3,3,0
32,3,3,0
26,3,3,0
17,0,0,0
45,6,3,0
50,6,3,0
50,6,3,0
39,4,0,0
36,3,3,0
36,6,3,0
32,4,3,0
45,8,3,0
45,8,3,0
42,8,3,0
52,6,3,0
56,6,3,0
45,6,6,9
62,10,6,9
62,6,3,0
55,6,3,0
46,2,0,0
19,4,3,0
41,9,9,27
29,6,3,0
45,6,6,9
42,3,0,0
32,3,3,0
27,3,3,0
27,3,3,0
27,3,3,0
50,9,9,27
50,9,9,27
50,9,9,27
33,6,6,9
33,6,6,9
33,6,6,9
42,9,9,27
42,9,9,27
42,9,9,27
21,5,3,0
24,5,3,0
21,5,0,0
21,5,0,0
21,3,3,0
21,3,3,0
41,8,6,9
32,7,6,9
41,7,6,9
41,7,6,9
21,3,0,0
79,10,6,9
62,10,6,9
62,10,0,0
62,10,3,0
62,10,6,9
62,10,3,0
62,10,0,0
62,10,0,0
62,13,0,0
62,6,6,9
79,6,6,9
62,6,6,9
79,6,6,9
62,6,6,9
62,7,0,0
79,6,6,9
79,6,0,0
79,6,6,9
79,6,0,0
62,6,6,9
62,7,3,0
62,7,3,0
62,7,3,0
62,7,3,0
62,7,3,0
61,1,0,0
61,1,0,0
62,5,3,0
62,6,3,0
62,5,3,0
62,6,3,0
62,6,6,9
62,6,6,9
62,5,3,0
61,2,0,0
62,6,6,9
62,6,3,0
38,3,3,0
41,7,3,0
41,7,3,0
39,3,3,0
41,7,3,0
41,7,6,9
59,7,6,9
41,7,6,9
41,7,0,0
41,7,3,0
41,3,3,0
59,7,6,9
41,7,6,9
59,7,6,9
41,7,3,0
41,7,3,0
79,9,3,0
77,6,3,0
79,9,6,9
79,9,3,0
79,9,3,0
79,9,3,0
475,9,0,0
79,9,3,0
79,9,6,9
79,9,3,0
51,6,6,9
62,6,0,0
77,5,3,0
77,5,3,0
77,5,0,0
44,3,3,0
44,5,3,0
59,2,0,0
50,5,3,0
50,6,6,9
50,8,6,9
50,6,3,0
50,3,3,0
50,6,3,0
50,6,6,9
50,6,3,0
50,6,0,0
50,9,9,27
50,9,9,27
50,9,9,27
46,2,0,0
13,3,3,0
45,4,0,0
61,7,6,9
39,7,3,0
39,7,3,0
45,7,6,9
38,7,0,0
39,7,6,9
61,8,6,9
61,9,6,9
60,7,6,9
27,0,0,0
45,8,6,9
41,7,6,9
30,2,0,0
9,0,0,0
102,7,0,0
61,5,3,0
61,9,6,9
59,6,6,9
42,5,3,0
39,6,6,9
61,9,3,0
79,8,3,0
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
77,8,3,0
61,9,9,27
61,9,9,27
61,9,9,27
60,9,0,0
60,9,6,9
60,9,0,0
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
52,1,0,0
52,1,0,0
40,0,0,0
45,6,6,9
45,6,6,9
45,6,6,9
89,6,6,9
45,6,6,9
45,6,6,9
46,7,6,9
45,2,0,0
45,6,6,9
45,6,6,9
89,6,6,9
89,6,6,9
45,6,6,9
44,6,6,9
32,3,3,0
32,3,3,0
32,3,3,0
32,3,3,0
73,20,3,0
77,16,3,0
79,6,3,0
79,5,0,0
29,1,0,0
77,16,3,0
29,3,3,0
77,6,6,9
77,6,6,9
77,6,6,9
32,6,6,9
32,6,6,9
32,6,6,9
26,0,0,0
26,0,0,0
27,3,3,0
85,6,6,9
85,6,6,9
85,6,6,9
85,8,6,9
85,6,3,0
85,5,3,0
85,6,6,9
85,4,0,0
85,4,0,0
85,6,6,9
84,1,0,0
85,5,3,0
85,6,6,9
85,4,0,0
85,6,6,9
84,1,0,0
84,1,0,0
46,1,0,0
41,3,3,0
9,1,0,0
11,2,0,0
26,2,0,0
29,6,6,9
29,6,6,9
18,4,3,0
13,3,3,0
20,6,6,9
18,4,3,0
4,0,0,0
4,1,0,0
4,1,0,0
16,3,3,0
58,6,6,9
22,6,6,9
56,6,6,9
11,0,0,0
4,0,0,0
12,0,0,0
11,3,3,0
31,5,3,0
36,5,3,0
37,6,3,0
17,0,0,0
17,2,0,0
15,2,0,0
17,3,3,0
17,4,3,0
17,4,3,0
19,0,0,0
19,3,3,0
12,0,0,0
21,4,0,0
14,1,0,0
7,3,3,0
45,8,6,9
67,8,6,9
62,8,6,9
15,0,0,0
67,9,6,9
62,9,6,9
67,19,6,9
62,4,3,0
62,4,3,0
17,3,3,0
19,4,3,0
8,0,0,0
5,0,0,0
2,0,0,0
37,4,3,0
25,4,3,0
18,3,3,0
35,4,3,0
18,2,0,0
17,3,3,0
34,7,6,9
34,7,6,9
32,5,3,0
32,4,3,0
29,4,3,0
33,4,3,0
28,3,0,0
21,3,3,0
35,4,3,0
17,3,0,0
35,3,3,0
17,3,3,0
17,3,3,0
13,3,3,0
24,2,0,0
53,3,0,0
24,3,3,0
24,3,3,0
19,3,3,0
85,10,9,27
85,12,12,54
85,12,12,54
85,12,12,54
85,9,3,0
85,10,9,27
85,8,3,0
85,10,9,27
85,10,9,27
85,10,9,27
85,10,9,28
85,10,9,28
85,8,3,0
85,9,9,27
85,10,9,27
85,9,9,27
85,9,6,9
85,8,3,0
85,8,6,9
85,8,3,0
85,9,9,27
85,10,9,27
85,9,9,27
85,9,3,0
85,10,9,27
85,9,9,27
85,12,12,54
85,10,9,27
85,9,9,27
85,10,9,28
85,9,5,0
85,6,6,9
84,6,3,0
83,4,0,0
35,3,0,0
35,4,3,0
18,3,3,0
18,3,3,0
16,3,3,0
61,12,12,54
9,1,0,0
11,1,0,0
11,1,0,0
9,0,0,0
11,3,3,0
8,1,0,0
8,0,0,0
39,12,9,27
39,7,6,9
39,7,6,9
39,9,9,27
39,9,9,27
39,9,9,27
39,7,6,9
39,7,6,9
39,9,9,27
39,9,9,27
39,9,9,27
31,6,6,9
16,0,0,0
31,9,9,27
31,9,9,27
31,9,9,27
7,3,3,0
3,1,0,0
21,0,0,0
14,4,3,0
15,4,3,0
26,4,3,0
14,4,3,0
27,4,3,0
7,3,3,0
14,3,3,0
6,1,0,0
79,8,3,0
50,3,3,0
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
65,15,15,90
8,0,0,0
4,0,0,0
7,0,0,0
14,0,0,0
6,1,0,0
5,1,0,0
14,2,0,0
36,4,0,0
58,8,3,0
46,8,3,0
60,12,12,54
70,12,12,54
70,12,12,54
56,12,12,54
57,12,12,54
70,13,12,54
70,12,12,54
58,9,6,9
58,8,3,0
62,12,12,54
58,8,3,0
63,12,12,54
70,12,12,54
70,9,6,9
70,8,3,0
70,12,12,54
70,12,12,54
70,12,12,54
70,12,12,54
52,9,6,9
37,5,3,0
45,8,0,0
45,8,0,0
58,12,12,54
24,4,0,0
24,4,3,0
34,9,9,27
28,6,6,9
28,6,6,9
28,6,6,9
30,3,0,0
28,3,3,0
28,3,3,0
28,6,6,9
27,6,6,9
25,3,3,0
28,6,6,9
13,1,0,0
13,1,0,0
39,6,3,0
39,6,6,9
39,5,3,0
39,12,6,9
39,7,6,9
39,6,3,0
39,6,3,0
39,6,6,9
28,6,6,9
19,4,3,0
39,7,6,9
39,6,3,0
22,4,3,0
16,0,0,0
22,6,6,9
22,6,6,9
22,6,6,9
21,3,3,0
46,4,0,0
44,0,0,0
28,1,0,0
43,3,0,0
43,3,3,0
43,3,3,0
9,0,0,0
12,3,3,0
52,6,3,0
54,7,3,0
62,7,3,0
56,5,0,0
56,7,3,0
39,7,3,0
39,5,0,0
61,9,6,9
67,9,6,9
62,6,3,0
62,9,6,9
67,9,6,9
62,6,3,0
62,9,6,9
67,10,6,9
62,6,3,0
67,9,3,0
62,9,3,0
54,7,3,0
27,1,0,0
42,4,3,0
32,3,3,0
32,3,3,0
32,3,3,0
32,3,0,0
32,3,0,0
32,3,0,0
32,3,0,0
32,3,0,0
32,3,3,0
32,3,3,0
43,5,3,0
32,9,9,27
32,9,9,27
32,9,9,27
32,9,9,27
32,9,9,27
32,9,9,27
32,9,9,27
32,9,9,27
32,9,9,27
32,9,9,27
55,13,9,27
55,13,6,16
55,13,9,27
55,13,9,30
55,13,9,27
55,13,6,9
55,13,9,27
55,13,9,27
55,13,0,0
55,13,9,27
55,8,6,12
55,9,9,27
55,10,9,27
53,6,0,0
55,9,9,27
55,8,6,12
55,10,9,27
55,9,6,9
55,9,9,27
55,10,9,27
55,10,6,9
55,10,9,27
55,10,9,27
