"0,2-HhIndex","1,2-HhIndex","3,2-HhIndex","4,2-HhIndex"
94,7,3,0
4,0,0,0
1,0,0,0
71,5,3,0
20,4,3,0
24,4,0,0
17,4,3,0
17,4,0,0
17,4,0,0
10,3,3,0
20,3,0,0
53,12,12,30
53,12,12,30
53,12,12,30
53,12,12,30
53,12,12,30
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
49,12,12,30
49,12,12,30
49,12,12,30
49,12,12,30
49,12,12,30
49,12,12,30
49,12,12,30
49,12,12,30
49,12,12,30
49,12,12,30
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
71,18,18,63
43,0,0,0
122,16,5,0
119,11,3,0
117,13,4,0
117,12,4,0
119,11,6,9
67,8,3,0
68,8,3,0
53,6,0,0
43,4,0,0
43,4,0,0
59,8,3,0
46,6,0,0
46,5,3,0
46,5,3,0
37,4,3,0
56,6,6,9
28,6,6,9
27,6,6,9
47,6,6,9
49,6,6,9
24,6,6,9
71,8,6,9
71,7,6,9
23,7,6,9
3,0,0,0
5,0,0,0
3,0,0,0
3,0,0,0
171,3,3,0
171,3,3,0
34,4,3,0
17,0,0,0
11,3,3,0
12,0,0,0
67,12,3,0
46,5,3,0
36,6,3,0
68,9,3,0
33,2,0,0
67,9,6,9
66,10,3,0
35,6,3,0
66,10,3,0
23,0,0,0
16,3,3,0
16,2,0,0
23,3,3,0
18,3,3,0
29,5,3,0
27,3,3,0
56,5,0,0
59,5,3,0
53,6,3,0
41,6,3,0
41,4,0,0
42,3,0,0
42,3,0,0
40,5,3,0
39,3,3,0
27,5,3,0
27,5,3,0
26,0,0,0
32,4,0,0
34,5,0,0
32,2,0,0
40,3,0,0
45,6,3,0
45,4,3,0
36,4,3,0
10,3,3,0
26,5,3,0
31,6,3,0
25,5,3,0
27,5,3,0
27,5,3,0
23,0,0,0
43,5,0,0
26,3,3,0
33,4,3,0
33,2,0,0
24,6,6,9
24,6,6,9
24,5,3,0
24,6,6,9
21,6,6,9
21,6,6,9
21,5,3,0
21,6,6,9
31,2,0,0
62,10,3,0
86,12,6,9
59,13,6,9
59,12,6,9
61,11,6,9
59,12,6,9
59,12,6,9
59,12,6,9
59,10,3,0
64,10,3,0
45,5,3,0
76,7,6,9
46,10,6,9
46,10,6,9
46,10,6,9
46,10,6,9
46,9,3,0
46,9,6,9
46,9,6,9
46,9,6,9
36,6,6,9
36,6,6,9
42,5,3,0
38,6,6,9
36,6,6,9
34,6,6,9
114,6,3,0
35,3,3,0
36,4,0,0
39,1,0,0
37,4,3,0
37,4,0,0
37,3,3,0
32,5,3,0
32,4,0,0
32,5,0,0
32,4,3,0
35,3,3,0
35,4,0,0
35,4,3,0
31,4,3,0
31,4,3,0
31,3,3,0
31,3,3,0
33,2,0,0
31,3,3,0
36,4,3,0
36,4,3,0
31,4,3,0
31,4,0,0
31,3,0,0
31,3,3,0
15,3,0,0
14,3,3,0
14,3,3,0
16,5,3,0
16,4,3,0
16,5,3,0
16,5,3,0
14,1,0,0
16,5,3,0
16,4,3,0
21,2,0,0
15,4,3,0
14,3,3,0
15,3,3,0
15,2,0,0
19,2,0,0
14,0,0,0
17,0,0,0
10,3,3,0
10,3,3,0
10,3,3,0
33,6,6,9
25,8,6,9
31,7,6,9
26,7,6,9
30,6,6,9
30,7,6,9
24,7,6,9
28,6,6,9
47,1,0,0
30,4,0,0
30,3,0,0
19,3,3,0
19,3,3,0
16,3,3,0
31,6,6,9
29,7,6,9
23,7,6,9
33,5,3,0
30,5,3,0
28,5,3,0
28,7,6,9
24,5,0,0
27,5,0,0
27,6,3,0
25,5,0,0
34,6,3,0
28,7,3,0
26,6,3,0
22,4,3,0
35,6,3,0
25,5,3,0
17,0,0,0
14,3,3,0
11,0,0,0
18,3,3,0
11,3,3,0
18,3,3,0
97,7,6,9
122,18,6,9
82,6,6,9
105,19,6,9
59,10,6,9
101,8,6,9
135,13,0,0
118,10,6,9
130,10,6,9
122,13,6,9
116,8,0,0
117,14,3,0
93,11,3,0
97,15,6,9
117,17,6,9
92,12,3,0
92,13,6,9
92,12,3,0
92,13,6,9
92,11,3,0
97,14,6,9
92,12,6,9
133,15,4,0
130,17,4,0
112,8,3,0
135,16,3,0
121,8,0,0
121,8,3,0
121,7,0,0
111,11,6,9
97,13,6,9
117,14,6,9
83,7,3,0
118,14,6,9
129,15,6,9
109,8,0,0
95,10,4,0
114,12,3,0
84,8,3,0
79,9,0,0
77,7,3,0
77,7,3,0
77,8,3,0
121,16,6,9
100,11,3,0
94,9,3,0
94,9,3,0
117,15,6,9
92,9,3,0
92,10,6,9
92,9,3,0
92,10,6,9
96,11,6,9
92,9,6,9
115,12,3,0
114,12,6,9
114,15,6,9
78,4,3,0
76,2,0,0
78,7,6,9
76,4,3,0
76,5,3,0
76,4,3,0
82,3,0,0
76,3,3,0
76,1,0,0
76,1,0,0
30,5,3,0
23,4,3,0
30,5,3,0
17,3,3,0
30,3,3,0
25,3,3,0
157,21,12,35
145,19,12,51
145,18,9,18
142,14,6,0
145,15,4,0
143,16,6,9
154,20,12,51
145,18,12,51
141,14,6,9
146,18,12,30
141,16,12,30
141,16,12,30
125,16,12,30
125,13,9,27
136,19,12,36
124,16,12,36
121,11,9,18
125,16,12,30
108,11,6,9
123,18,12,51
104,16,12,51
94,10,6,9
110,15,12,30
95,14,12,30
95,14,12,30
113,9,6,9
97,11,6,9
120,13,3,0
104,10,3,0
123,17,9,27
103,14,9,27
92,10,9,18
120,12,6,9
102,12,3,0
99,10,3,0
104,11,3,0
124,15,3,0
91,9,6,9
121,17,12,51
118,14,9,18
124,17,12,30
119,15,3,0
118,15,3,0
118,16,12,30
118,16,12,30
89,12,9,18
106,15,12,30
90,14,12,30
90,14,12,30
97,10,3,0
79,12,12,30
21,3,3,0
4,0,0,0
4,1,0,0
20,3,3,0
30,5,3,0
20,0,0,0
18,3,0,0
21,3,0,0
18,3,0,0
13,1,0,0
26,6,6,9
19,4,3,0
18,3,3,0
18,3,3,0
6,3,3,0
25,4,3,0
17,3,3,0
20,2,0,0
21,4,3,0
16,3,3,0
24,5,3,0
18,5,3,0
22,5,3,0
21,4,3,0
30,5,3,0
42,7,6,9
35,7,6,9
30,7,6,9
29,5,3,0
42,5,3,0
43,8,6,9
42,7,6,9
42,5,0,0
33,6,6,9
32,5,3,0
31,3,3,0
31,6,3,0
24,2,0,0
27,4,3,0
14,0,0,0
15,3,3,0
28,3,3,0
25,3,3,0
88,4,3,0
49,5,3,0
74,4,3,0
77,6,3,0
59,4,3,0
59,4,3,0
88,11,6,9
81,9,6,9
77,10,6,9
60,9,6,9
57,9,6,9
52,6,3,0
52,8,6,9
41,8,6,9
45,8,6,9
28,6,6,9
50,10,6,9
40,8,6,9
40,8,6,9
39,8,3,0
45,8,6,9
44,8,6,9
44,8,3,0
24,4,3,0
59,3,0,0
76,4,3,0
169,14,9,18
91,9,9,18
90,9,9,18
90,9,9,18
156,9,9,18
156,9,9,18
156,9,9,18
61,2,0,0
78,9,3,0
62,4,3,0
61,12,12,30
77,9,3,0
61,12,12,30
59,7,3,0
62,12,12,30
61,12,12,30
61,12,12,30
51,1,0,0
58,12,12,30
57,5,0,0
61,12,12,30
60,12,12,30
58,12,12,30
77,11,3,0
62,4,3,0
51,1,0,0
88,5,3,0
88,6,3,0
77,8,3,0
77,8,3,0
77,7,3,0
77,7,3,0
55,3,3,0
62,6,3,0
60,9,9,18
63,9,9,18
51,4,3,0
60,12,12,30
58,12,12,30
58,12,12,30
62,9,9,18
51,0,0,0
61,12,12,30
60,12,12,30
58,12,12,30
41,4,3,0
36,4,0,0
33,4,3,0
17,2,0,0
39,7,6,9
48,4,0,0
33,7,6,9
41,6,6,9
7,1,0,0
6,1,0,0
31,4,3,0
38,7,3,0
40,7,6,9
35,2,0,0
43,9,6,9
43,7,6,9
37,7,6,9
43,8,6,9
39,8,6,9
36,7,6,9
31,5,3,0
22,4,3,0
20,4,3,0
26,5,3,0
26,5,3,0
16,2,0,0
40,7,3,0
29,5,0,0
22,2,0,0
42,5,0,0
44,8,6,9
45,8,6,9
44,8,6,9
48,11,6,9
32,4,3,0
31,5,3,0
41,8,6,9
38,8,6,9
44,10,6,9
36,7,6,9
45,10,6,9
43,7,6,9
44,8,6,9
44,8,6,9
42,6,0,0
35,5,3,0
24,1,0,0
83,1,0,0
14,4,3,0
15,4,3,0
8,0,0,0
24,3,3,0
62,6,3,0
79,8,3,0
61,5,3,0
61,4,0,0
64,4,3,0
32,4,3,0
47,5,3,0
55,4,3,0
33,3,0,0
27,3,3,0
13,2,0,0
13,2,0,0
41,7,3,0
32,9,0,0
43,7,3,0
32,7,0,0
29,8,3,0
29,7,3,0
29,8,3,0
24,3,0,0
22,4,3,0
21,3,3,0
22,3,3,0
22,4,0,0
20,2,0,0
20,2,0,0
37,5,3,0
22,6,3,0
22,5,3,0
22,4,3,0
22,4,3,0
41,8,6,9
40,4,0,0
43,9,6,9
43,10,6,9
41,7,6,9
36,8,6,9
38,8,6,9
40,9,6,9
35,7,6,9
37,7,6,9
43,4,3,0
27,4,3,0
24,4,3,0
43,8,6,9
34,6,6,9
43,3,0,0
43,8,6,9
46,12,12,30
45,12,12,30
45,12,12,30
45,12,12,30
45,12,12,30
33,4,0,0
31,3,3,0
53,4,3,0
31,4,0,0
53,3,3,0
43,12,12,30
43,12,12,30
43,12,12,30
43,12,12,30
43,12,12,30
43,12,12,30
43,12,12,30
43,12,12,30
43,12,12,30
53,3,0,0
53,3,0,0
43,12,12,30
30,2,0,0
7,0,0,0
14,0,0,0
8,3,3,0
2,0,0,0
13,3,3,0
8,3,3,0
13,3,3,0
6,3,3,0
6,3,3,0
6,3,3,0
29,6,6,9
13,3,0,0
23,1,0,0
22,7,6,9
22,7,6,9
22,7,6,9
22,7,6,9
15,7,6,9
16,7,6,9
15,7,6,9
17,7,6,9
16,7,6,9
22,9,9,18
25,9,9,18
25,9,9,18
40,12,12,30
40,12,12,30
40,12,12,30
40,12,12,30
40,12,12,30
40,12,12,30
40,12,12,30
39,12,12,30
39,12,12,30
39,12,12,30
24,0,0,0
24,3,3,0
23,3,3,0
16,3,3,0
29,2,0,0
26,2,0,0
15,3,3,0
9,0,0,0
12,1,0,0
9,0,0,0
4,3,3,0
4,0,0,0
34,9,9,18
44,9,9,18
27,9,9,18
51,9,9,18
36,9,9,18
46,9,9,18
16,0,0,0
16,3,3,0
50,10,9,18
35,9,9,18
45,9,9,18
24,6,0,0
21,6,3,0
21,6,3,0
14,3,3,0
14,0,0,0
52,10,9,18
75,12,12,30
58,12,12,30
52,12,12,30
54,12,12,30
52,12,12,30
75,12,12,30
73,12,12,30
75,12,12,30
73,12,12,30
52,12,12,30
54,12,12,30
52,12,12,30
45,12,12,30
40,12,12,30
45,12,12,30
43,7,3,0
44,6,3,0
66,6,0,0
39,6,0,0
64,6,3,0
24,1,0,0
37,7,0,0
37,7,0,0
37,7,3,0
37,7,6,9
37,7,0,0
37,7,6,9
37,7,3,0
37,7,6,9
77,12,12,30
75,12,12,30
76,12,12,30
75,12,12,30
57,12,12,30
58,12,12,30
57,12,12,30
52,12,12,30
47,12,12,30
52,12,12,30
37,0,0,0
37,3,3,0
37,6,6,9
37,6,6,9
37,6,6,9
46,3,3,0
45,3,3,0
23,3,3,0
17,3,3,0
49,8,6,9
48,7,6,9
68,6,6,9
112,8,3,0
49,7,6,9
72,8,6,9
51,7,0,0
38,2,0,0
46,0,0,0
68,6,6,9
109,10,3,0
99,9,3,0
79,7,0,0
98,10,3,0
44,3,0,0
38,3,0,0
55,3,0,0
40,3,3,0
40,4,3,0
38,4,3,0
40,4,3,0
38,1,0,0
38,3,0,0
55,3,0,0
38,1,0,0
39,5,3,0
38,4,3,0
69,4,0,0
39,4,3,0
55,3,0,0
39,6,6,9
65,6,6,9
25,3,3,0
26,4,3,0
59,6,6,9
57,4,0,0
33,4,0,0
42,4,3,0
52,4,3,0
47,4,3,0
42,5,0,0
26,2,0,0
21,3,3,0
18,1,0,0
65,6,6,9
36,5,3,0
92,6,3,0
90,6,3,0
89,4,0,0
106,8,3,0
88,5,3,0
74,4,3,0
23,3,3,0
32,3,3,0
19,3,0,0
35,4,0,0
24,3,3,0
43,4,3,0
6,1,0,0
12,3,3,0
8,0,0,0
89,6,3,0
95,5,0,0
94,5,0,0
56,5,3,0
86,8,3,0
86,8,3,0
43,3,3,0
47,4,3,0
83,8,3,0
49,5,3,0
170,4,0,0
171,2,0,0
292,20,0,0
408,48,48,408
408,48,48,408
292,20,6,9
292,20,6,9
292,20,6,9
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
170,3,3,0
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
173,6,6,9
173,6,6,9
170,3,3,0
170,3,3,0
173,6,6,9
170,3,3,0
170,0,0,0
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
408,48,48,408
9,3,3,0
17,3,3,0
16,0,0,0
46,3,0,0
16,3,3,0
8,3,3,0
8,3,3,0
5,3,3,0
77,9,9,18
77,8,6,9
79,9,9,18
86,10,9,18
77,9,9,18
85,9,9,18
84,8,6,9
85,9,9,18
98,10,0,0
74,3,3,0
74,3,3,0
99,15,12,30
99,15,12,30
105,14,12,30
97,14,12,30
96,13,12,30
97,13,12,30
89,11,6,9
87,9,3,0
102,13,12,30
92,13,12,30
87,13,6,9
89,13,12,30
102,13,12,30
95,13,12,30
92,13,12,30
80,10,6,9
75,6,6,9
75,9,6,9
72,6,6,9
99,13,12,30
98,13,12,30
77,7,6,9
74,6,6,9
88,13,12,30
76,4,3,0
75,8,6,9
85,12,12,30
80,12,12,30
80,12,12,30
85,12,12,30
85,12,12,30
75,3,3,0
80,12,12,30
71,2,0,0
71,3,3,0
71,3,0,0
18,3,3,0
75,5,3,0
74,5,3,0
31,5,3,0
40,3,3,0
28,3,3,0
39,3,3,0
30,3,3,0
28,3,3,0
39,9,9,18
39,9,9,18
40,9,9,18
36,9,9,18
36,9,9,18
36,9,9,18
28,3,3,0
82,6,3,0
55,6,6,9
80,7,6,9
54,6,6,9
84,10,9,18
56,8,6,9
46,3,0,0
73,6,3,0
86,12,12,30
86,12,12,30
133,13,3,0
130,6,3,0
85,6,3,0
89,4,0,0
82,6,3,0
82,5,3,0
68,5,3,0
67,5,3,0
66,6,6,9
66,6,6,9
67,6,6,9
66,6,6,9
67,6,6,9
68,1,0,0
67,6,6,9
67,5,0,0
79,12,12,30
66,1,0,0
89,5,3,0
89,5,0,0
89,5,3,0
63,4,3,0
22,1,0,0
15,6,6,9
15,6,6,9
15,6,6,9
10,6,6,9
10,6,6,9
10,6,6,9
58,8,6,9
75,8,6,9
57,8,6,9
77,8,6,9
60,8,6,9
58,5,3,0
75,8,3,0
75,8,6,9
74,9,6,9
61,6,0,0
59,8,6,9
94,9,9,18
97,10,9,18
95,9,9,18
96,9,6,9
95,8,6,9
68,9,9,18
62,9,9,18
69,10,9,18
46,7,6,9
23,7,6,9
44,8,6,9
64,11,9,18
46,9,9,18
48,9,9,18
47,9,9,18
55,9,9,18
56,9,9,18
56,9,9,18
89,8,6,9
94,8,6,9
77,8,6,9
131,1,0,0
131,4,0,0
31,9,9,18
29,9,9,18
32,9,9,18
47,8,6,9
37,4,0,0
45,4,0,0
42,5,3,0
38,5,3,0
35,3,3,0
39,3,3,0
37,3,3,0
47,0,0,0
15,3,3,0
15,3,3,0
14,3,3,0
26,7,3,0
26,7,3,0
31,9,6,9
27,7,6,9
27,6,6,9
14,3,3,0
14,3,3,0
27,7,6,9
26,6,6,9
22,6,6,9
14,3,3,0
31,4,0,0
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
57,4,0,0
24,5,3,0
24,2,0,0
27,3,0,0
45,15,15,45
45,15,15,45
45,15,15,45
45,15,15,45
22,1,0,0
86,9,3,0
52,5,3,0
85,9,3,0
53,0,0,0
36,6,0,0
21,0,0,0
37,0,0,0
12,1,0,0
12,1,0,0
12,1,0,0
22,2,0,0
12,0,0,0
19,3,3,0
19,3,0,0
15,0,0,0
63,11,0,0
28,0,0,0
32,0,0,0
12,3,3,0
35,1,0,0
15,1,0,0
206,1,0,0
206,1,0,0
29,3,0,0
14,0,0,0
31,2,0,0
33,2,0,0
29,7,3,0
26,4,3,0
34,2,0,0
25,4,3,0
15,0,0,0
17,5,3,0
14,3,3,0
13,3,3,0
45,1,0,0
53,1,0,0
67,8,3,0
65,7,3,0
62,8,3,0
58,5,0,0
53,12,12,30
53,3,3,0
53,3,3,0
42,3,3,0
96,5,0,0
80,5,3,0
35,5,3,0
26,5,3,0
30,5,3,0
23,2,0,0
14,0,0,0
11,3,3,0
29,3,3,0
115,12,3,0
102,9,0,0
118,13,4,0
92,8,3,0
117,13,3,0
92,9,3,0
92,9,0,0
66,13,6,9
80,12,0,0
104,15,9,9
66,12,6,9
65,12,6,9
65,12,6,9
65,12,3,0
67,13,6,9
72,14,6,9
65,12,6,9
66,12,6,9
100,10,3,0
55,9,6,9
55,7,6,9
99,11,6,9
100,10,6,9
102,12,6,9
56,7,3,0
61,8,6,9
50,7,3,0
50,7,3,0
54,8,3,0
52,9,6,9
46,3,3,0
54,7,6,9
61,8,3,0
3,3,3,0
36,5,3,0
37,2,0,0
21,4,3,0
24,4,3,0
34,4,3,0
23,3,3,0
23,3,3,0
20,3,3,0
24,4,3,0
34,4,3,0
23,3,3,0
39,4,0,0
35,8,3,0
33,6,3,0
27,6,3,0
41,3,3,0
55,7,3,0
34,3,0,0
59,7,3,0
55,9,3,0
62,9,4,0
56,9,3,0
54,9,3,0
54,8,3,0
42,6,6,9
35,6,6,9
35,6,6,9
36,6,3,0
34,4,3,0
44,6,3,0
44,4,3,0
35,4,3,0
34,6,3,0
37,6,3,0
50,6,3,0
34,6,3,0
34,6,0,0
41,6,6,9
41,6,6,9
35,2,0,0
50,3,3,0
32,0,0,0
33,6,6,9
53,3,3,0
62,4,3,0
4,3,3,0
4,3,3,0
4,3,3,0
32,7,0,0
26,4,3,0
25,3,3,0
9,3,3,0
19,1,0,0
15,2,0,0
5,2,0,0
52,12,12,30
62,15,12,30
56,12,12,30
56,12,12,30
59,12,12,30
47,12,12,30
47,12,12,30
63,14,12,30
63,13,12,30
65,9,6,9
53,13,12,30
57,9,6,9
55,9,6,9
62,14,12,30
56,12,12,30
56,12,12,30
64,15,12,30
64,15,12,30
59,11,9,18
60,11,9,18
60,11,9,18
59,11,6,9
60,12,6,9
58,13,12,30
53,8,6,9
55,10,6,9
51,6,0,0
55,9,6,9
37,2,0,0
41,9,9,18
40,9,9,18
42,9,9,18
45,7,6,9
63,14,12,30
63,13,12,30
54,6,3,0
54,6,3,0
53,12,12,30
41,5,0,0
27,3,3,0
26,3,3,0
26,3,3,0
27,1,0,0
26,3,3,0
26,3,3,0
26,3,3,0
26,3,3,0
26,1,0,0
65,15,12,30
68,10,6,9
59,10,6,9
61,12,6,9
60,10,6,9
68,10,6,9
62,11,6,9
61,9,6,9
49,9,9,18
50,9,9,18
51,9,9,18
59,7,3,0
64,7,3,0
68,7,3,0
63,7,6,9
53,7,6,9
49,7,3,0
54,4,0,0
45,3,3,0
45,1,0,0
59,10,6,9
53,11,6,9
48,9,6,9
40,0,0,0
51,7,6,9
42,7,6,9
36,7,3,0
31,1,0,0
49,7,0,0
48,8,6,9
46,5,0,0
33,3,3,0
33,3,3,0
30,3,3,0
10,3,3,0
15,3,3,0
11,3,3,0
131,8,6,9
61,3,0,0
134,7,0,0
134,10,0,0
80,10,3,0
74,8,3,0
74,8,3,0
74,8,3,0
74,7,3,0
92,9,3,0
61,6,6,9
86,8,6,9
61,6,6,9
74,1,0,0
73,4,0,0
60,4,3,0
86,7,3,0
86,8,6,9
61,6,6,9
61,6,3,0
86,8,6,9
86,6,3,0
90,11,9,27
77,10,9,18
81,10,9,18
19,5,3,0
52,5,0,0
7,5,0,0
7,5,0,0
111,14,6,9
112,16,9,9
132,13,6,9
111,13,3,0
111,13,3,0
111,15,6,9
112,17,7,9
111,15,6,9
113,15,6,9
130,7,6,9
106,10,6,9
106,12,6,9
106,14,9,18
110,14,9,18
109,16,10,20
106,13,7,9
108,13,6,9
130,4,0,0
130,5,3,0
130,8,6,9
133,11,3,0
130,12,4,0
130,10,3,0
132,9,3,0
133,9,3,0
108,12,6,9
106,11,6,9
107,13,9,18
107,14,9,18
104,11,6,9
110,15,9,18
109,11,9,18
109,13,9,18
107,13,8,9
118,12,3,0
111,11,3,0
120,8,3,0
118,10,3,0
107,10,9,18
83,7,6,9
52,9,6,9
62,10,6,9
71,11,6,9
63,10,6,9
64,9,6,9
80,5,3,0
83,8,6,9
44,0,0,0
66,10,6,9
56,8,6,9
66,10,6,9
36,0,0,0
21,2,0,0
15,2,0,0
13,1,0,0
23,4,3,0
26,3,3,0
23,3,0,0
15,4,3,0
20,4,3,0
15,4,0,0
55,7,3,0
76,4,3,0
55,9,6,9
41,7,6,9
43,7,6,9
54,8,6,9
82,7,3,0
54,9,6,9
37,4,3,0
69,4,3,0
70,6,3,0
39,10,6,9
28,8,3,0
35,9,6,9
28,8,3,0
33,8,3,0
31,10,6,9
28,8,3,0
33,8,3,0
46,6,3,0
37,7,3,0
51,6,3,0
40,8,6,9
39,8,6,9
50,5,3,0
48,1,0,0
24,1,0,0
34,6,6,9
29,6,3,0
31,8,3,0
29,6,3,0
74,6,6,9
35,6,3,0
40,6,6,9
38,6,6,9
31,6,6,9
25,6,3,0
29,8,3,0
25,6,3,0
77,11,3,0
75,5,3,0
73,7,3,0
99,16,6,9
90,11,6,9
90,11,6,9
96,16,9,12
89,18,15,45
98,18,15,45
91,18,15,45
95,18,15,45
89,18,15,45
86,14,6,9
90,18,15,45
87,15,6,9
86,14,6,9
86,14,6,9
86,14,6,9
86,14,6,9
89,14,7,12
85,11,6,9
80,9,3,0
72,6,3,0
71,7,3,0
58,3,0,0
86,15,15,45
75,15,15,45
84,15,15,45
75,15,15,45
76,15,15,45
86,15,15,45
93,15,15,45
88,15,15,45
82,10,6,9
87,15,15,45
86,10,6,9
86,15,15,45
77,15,15,45
77,15,15,45
86,15,15,45
85,16,15,45
77,15,15,45
70,10,6,9
70,10,6,9
70,10,6,9
65,8,6,9
58,7,6,9
64,7,6,9
57,7,6,9
57,7,6,9
49,7,6,9
102,13,9,18
92,10,9,18
90,10,9,18
102,10,9,18
68,9,9,18
66,10,9,18
81,10,9,18
53,9,9,18
67,9,9,18
65,9,9,18
60,10,6,9
51,8,6,9
56,11,9,18
60,11,9,18
51,10,6,9
63,11,9,18
53,10,3,0
58,11,6,9
52,5,3,0
38,6,6,9
33,7,6,9
33,7,6,9
33,7,6,9
33,7,6,9
33,7,6,9
31,7,6,9
73,3,0,0
5,0,0,0
41,3,0,0
10,0,0,0
57,11,3,0
52,5,3,0
69,7,3,0
68,6,3,0
55,11,6,9
49,9,6,9
50,9,6,9
58,11,3,0
57,13,9,27
58,14,9,27
56,12,9,18
57,12,9,18
55,11,3,0
56,13,9,27
59,11,3,0
46,5,3,0
51,12,9,27
50,10,9,18
50,10,9,18
50,10,9,27
51,10,9,18
50,10,9,18
51,11,9,27
49,10,9,18
49,10,9,18
44,4,3,0
60,6,6,9
52,6,6,9
54,6,6,9
63,5,0,0
55,6,6,9
57,8,6,9
49,7,6,9
39,0,0,0
79,8,6,9
24,7,6,9
23,6,3,0
24,7,6,9
85,8,6,9
79,8,6,9
79,6,3,0
79,5,0,0
79,8,6,9
29,7,6,9
28,6,3,0
29,7,6,9
18,0,0,0
23,7,6,9
24,0,0,0
44,2,0,0
22,2,0,0
32,1,0,0
28,7,3,0
26,3,0,0
27,4,3,0
68,13,0,0
32,7,3,0
32,4,3,0
32,3,0,0
26,7,3,0
24,7,3,0
24,7,3,0
45,7,0,0
25,7,0,0
24,7,0,0
22,4,3,0
22,2,0,0
20,1,0,0
20,1,0,0
23,5,0,0
20,5,0,0
16,5,0,0
26,5,0,0
28,5,3,0
40,5,3,0
16,1,0,0
43,6,3,0
35,6,0,0
61,4,0,0
60,1,0,0
4,0,0,0
61,9,3,0
85,10,6,9
78,10,3,0
82,10,6,9
56,8,3,0
58,9,6,9
56,9,0,0
56,8,3,0
57,7,3,0
63,7,3,0
53,6,3,0
92,7,6,9
82,5,0,0
83,7,6,9
76,8,3,0
113,7,0,0
76,9,3,0
76,5,3,0
109,7,3,0
56,5,0,0
63,7,3,0
55,5,3,0
82,9,0,0
81,7,6,9
63,7,3,0
58,7,3,0
64,7,3,0
62,7,3,0
55,7,3,0
109,11,3,0
109,6,0,0
56,3,3,0
56,5,3,0
58,5,0,0
58,9,3,0
58,5,3,0
58,7,3,0
47,0,0,0
47,5,3,0
48,5,3,0
47,5,0,0
47,5,0,0
41,7,0,0
14,0,0,0
88,11,6,9
70,11,6,9
70,9,0,0
74,10,6,9
66,13,6,9
