"0,1-d","2,1-d","3,1-d"
38,6,15
22,2,0
11,6,15
10,6,15
32,32,600
44,32,600
32,32,600
32,32,600
32,32,600
32,32,600
44,32,600
32,32,600
32,32,600
32,32,600
32,32,600
44,32,600
44,32,600
44,32,600
44,32,600
54,8,15
43,6,5
49,16,55
53,8,30
38,14,35
32,4,5
30,2,0
38,2,0
30,4,5
30,2,0
16,16,55
14,6,15
11,6,15
11,6,15
11,6,15
14,6,15
11,6,15
11,6,15
11,6,15
15,14,40
8,0,0
14,6,15
15,6,15
12,8,25
12,8,25
13,6,15
14,6,15
11,8,25
11,8,25
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
28,0,0
17,2,0
13,4,5
12,2,0
55,2,0
13,4,5
15,8,10
13,2,0
14,2,0
32,32,600
22,2,0
15,0,0
16,2,0
14,4,5
14,4,5
14,2,0
23,2,0
12,0,0
14,2,0
14,2,0
24,8,20
8,8,20
21,6,15
6,4,5
24,8,20
37,30,345
29,4,5
30,4,5
26,4,5
32,24,330
32,24,330
22,4,5
38,24,330
32,24,330
20,0,0
32,24,330
32,24,330
32,24,330
34,24,330
32,24,330
32,24,330
32,24,330
34,24,330
21,6,15
6,4,5
32,8,30
29,24,330
29,24,330
35,28,355
29,24,330
29,24,330
29,24,330
29,24,330
31,28,355
29,24,330
29,24,330
29,24,330
31,28,355
25,8,30
10,10,20
9,6,15
8,6,15
8,6,15
9,6,15
8,6,15
8,6,15
2,2,0
12,2,0
8,4,5
19,2,0
29,10,40
21,10,40
13,8,30
13,8,30
12,10,40
11,6,15
71,6,5
22,10,5
17,4,5
22,2,0
14,2,0
18,2,0
20,4,0
17,2,0
13,0,0
13,0,0
13,0,0
20,4,0
4,4,5
9,4,5
23,2,0
7,2,0
15,2,0
12,2,0
32,0,0
7,4,5
7,4,5
7,4,5
62,6,5
70,10,50
64,2,0
66,10,50
106,84,3615
99,82,3615
99,82,3615
99,82,3615
91,60,2175
99,82,3615
99,82,3615
88,60,2175
99,82,3615
90,64,2480
99,82,3615
99,82,3615
85,48,1380
99,82,3615
90,64,2480
88,60,2175
99,82,3615
98,80,3500
100,82,3615
99,82,3615
90,64,2480
88,60,2175
99,82,3615
99,82,3615
90,64,2480
91,66,2595
98,80,3500
99,82,3615
99,82,3615
99,82,3615
93,60,2175
91,60,2175
88,60,2175
90,64,2480
99,82,3615
99,82,3615
94,66,2595
98,80,3500
88,60,2175
90,64,2480
91,66,2595
97,70,2600
73,2,0
68,4,5
66,10,50
64,10,50
64,10,50
65,12,50
71,6,15
61,6,15
65,6,15
61,6,15
60,4,5
9,4,5
15,2,0
8,2,0
38,2,0
14,2,0
16,4,0
13,2,0
15,2,0
40,0,0
52,4,0
5,2,0
20,6,10
10,4,5
9,4,5
7,0,0
13,2,0
29,6,15
19,6,15
15,2,0
12,2,0
15,6,15
2,2,0
3,0,0
1,0,0
12,4,5
15,4,5
19,4,5
13,4,5
12,8,10
10,4,5
10,4,5
38,4,5
6,4,5
16,2,0
7,2,0
11,4,5
29,4,5
22,0,0
14,10,20
11,4,5
32,6,15
13,6,15
13,6,15
7,2,0
6,2,0
23,6,15
13,6,15
22,6,15
9,6,15
49,4,0
61,4,5
53,12,35
42,0,0
35,4,5
33,2,0
57,28,40
38,6,15
42,12,30
57,18,55
38,4,5
35,4,0
35,4,5
35,2,0
33,2,0
40,4,5
52,16,60
44,8,20
49,16,65
38,12,45
35,4,5
43,8,30
38,8,30
35,6,15
35,6,15
37,2,0
34,4,5
39,2,0
37,0,0
45,6,15
4,2,0
8,2,0
4,2,0
24,10,15
27,6,15
54,0,0
39,2,0
31,6,5
19,2,0
21,2,0
19,0,0
20,2,0
19,2,0
18,0,0
18,0,0
21,4,5
19,2,0
19,2,0
15,8,20
7,2,0
7,2,0
12,0,0
14,2,0
10,2,0
9,0,0
28,4,5
28,4,5
55,24,240
47,24,240
38,20,225
37,20,225
37,20,225
36,20,225
39,20,225
42,24,230
36,20,225
27,2,0
51,4,5
34,4,5
28,4,5
31,4,0
28,4,5
27,2,0
26,0,0
28,0,0
124,86,4305
93,10,40
81,8,30
97,42,340
84,14,65
124,88,4385
123,84,4305
130,100,4510
131,84,4305
122,84,4305
140,98,4520
120,84,4305
124,92,4390
129,84,4305
118,84,4305
121,84,4305
120,84,4305
131,86,4355
120,84,4305
120,84,4305
152,90,4400
123,86,4330
132,86,4355
120,84,4305
121,84,4305
135,100,4510
137,86,4355
120,84,4305
141,92,4405
120,84,4305
122,84,4305
138,96,4445
120,84,4305
120,84,4305
120,84,4305
122,84,4305
156,122,4785
154,84,4305
142,86,4355
123,90,4375
122,84,4305
126,92,4410
131,86,4355
126,84,4305
102,24,230
83,14,105
89,18,130
105,20,170
99,22,180
105,26,205
78,4,5
88,16,80
82,10,40
83,14,105
82,12,55
79,6,15
84,10,50
84,16,135
81,10,50
78,2,0
80,8,20
83,14,40
77,2,0
83,6,15
77,2,0
78,4,5
79,6,15
79,6,15
78,4,5
83,14,35
96,86,4505
89,82,4100
95,88,4705
102,88,4705
103,88,4705
94,88,4705
112,88,4705
92,88,4705
96,88,4705
101,88,4705
92,88,4320
90,84,4305
93,88,4705
92,88,4705
103,88,4705
92,88,4705
92,88,4705
124,88,4705
95,88,4705
104,88,4705
92,88,4705
93,88,4705
107,88,4705
109,88,4705
92,88,4705
113,88,4705
92,88,4705
94,88,4705
110,88,4705
92,88,4705
92,88,4705
92,88,4705
94,92,4725
128,88,4705
126,88,4705
114,88,4705
95,88,4705
94,88,4705
98,88,4705
103,88,4705
98,88,4705
51,6,15
51,6,15
4,4,5
22,8,30
38,10,40
25,10,40
33,4,5
36,8,5
23,6,15
23,4,5
22,0,0
23,2,0
28,4,5
26,2,0
18,2,0
26,4,0
21,4,5
19,2,0
26,8,30
13,10,30
6,2,0
29,14,65
75,14,85
69,14,80
80,20,135
83,20,155
101,36,305
47,20,170
28,14,105
34,16,125
50,18,145
44,16,105
50,18,125
33,12,60
27,10,40
27,12,55
29,10,50
26,10,50
88,8,30
14,10,40
14,8,30
9,2,0
2,0,0
2,0,0
15,4,5
8,6,5
9,2,0
36,0,0
6,0,0
13,4,5
19,2,0
11,2,0
15,2,0
11,2,0
11,2,0
12,4,0
10,0,0
11,2,0
7,2,0
17,0,0
17,0,0
21,2,0
20,0,0
12,2,0
12,2,0
15,2,0
11,0,0
21,2,0
12,2,0
15,0,0
21,4,0
7,2,0
11,2,0
17,4,5
8,4,5
28,4,5
31,2,0
17,2,0
20,10,15
18,6,15
18,6,15
27,4,0
36,0,0
16,2,0
23,2,0
26,2,0
16,2,0
17,0,0
35,6,5
21,0,0
22,6,5
18,4,5
25,4,5
17,0,0
21,4,5
21,4,5
17,2,0
21,2,0
14,4,5
31,6,5
16,4,0
21,0,0
14,8,30
23,8,30
16,8,30
16,10,30
14,8,30
26,2,0
53,2,0
41,2,0
27,6,5
31,6,5
30,2,0
31,6,5
18,2,0
18,2,0
21,6,5
20,2,0
25,8,5
19,0,0
19,4,0
20,4,5
20,2,0
27,6,5
13,2,0
8,2,0
26,10,15
28,10,10
29,10,20
18,4,5
14,6,15
22,4,5
10,2,0
12,6,15
12,4,5
28,4,0
24,4,0
27,4,0
20,2,0
37,12,15
22,6,15
29,10,10
22,4,5
24,2,0
18,2,0
25,4,5
18,2,0
19,4,5
20,6,15
24,2,0
40,6,10
26,4,5
24,4,5
24,4,5
24,4,5
31,4,5
29,2,0
23,2,0
24,2,0
25,6,15
25,6,15
30,8,5
27,6,15
25,4,5
25,6,15
2,0,0
22,6,5
15,8,15
12,4,5
12,4,5
12,6,15
12,6,15
12,6,15
9,0,0
20,2,0
51,0,0
23,8,15
19,6,15
19,4,5
18,6,5
17,4,5
17,4,5
16,2,0
15,0,0
21,6,15
16,2,0
18,6,15
40,6,10
25,4,5
44,8,5
35,6,5
44,10,20
22,2,0
39,12,20
31,10,20
31,8,10
28,8,5
32,6,5
22,4,5
19,0,0
21,4,5
28,6,5
12,6,15
10,6,15
10,6,15
8,6,15
14,2,0
7,2,0
24,0,0
8,0,0
7,2,0
5,0,0
6,2,0
9,2,0
5,2,0
27,2,0
42,12,5
21,2,0
29,6,0
32,4,0
24,12,75
24,12,75
24,12,75
24,12,75
24,12,75
25,12,75
19,2,0
20,2,0
26,4,5
24,4,5
19,2,0
18,0,0
12,2,0
6,2,0
41,2,0
6,2,0
5,0,0
19,2,0
23,4,5
7,0,0
14,4,5
11,4,5
10,2,0
18,2,0
25,4,0
14,6,5
21,6,5
10,0,0
19,4,5
12,2,0
12,2,0
13,4,5
11,4,5
7,4,5
5,0,0
12,2,0
14,6,5
9,4,5
9,4,5
14,2,0
8,2,0
27,0,0
13,2,0
10,2,0
23,6,15
16,6,15
14,6,15
13,8,15
10,2,0
9,0,0
4,2,0
3,0,0
3,0,0
28,6,15
32,6,15
30,6,15
15,6,15
12,0,0
13,2,0
13,2,0
16,4,5
12,0,0
14,4,5
14,4,5
23,4,5
8,4,5
14,4,5
4,0,0
41,2,0
15,2,0
5,0,0
8,0,0
5,0,0
2,2,0
25,4,0
3,2,0
52,4,5
31,4,5
30,8,5
29,2,0
40,26,390
30,2,0
24,2,0
36,26,390
36,26,390
36,26,390
36,26,390
36,26,390
36,26,390
36,26,390
36,26,390
24,2,0
36,26,390
24,2,0
36,26,390
36,26,390
36,26,390
36,26,390
10,2,0
9,2,0
13,2,0
26,2,0
6,2,0
5,0,0
5,0,0
31,2,0
15,2,0
16,2,0
18,0,0
10,0,0
9,2,0
10,2,0
8,6,15
8,6,15
17,2,0
6,6,15
14,0,0
29,8,15
23,2,0
38,4,0
16,2,0
18,4,5
26,0,0
20,4,0
21,4,0
16,2,0
15,2,0
17,2,0
21,8,30
20,8,30
28,8,30
25,2,0
44,4,0
28,2,0
16,2,0
19,4,5
30,0,0
39,6,0
44,2,0
37,2,0
36,0,0
36,0,0
36,0,0
37,2,0
53,0,0
37,2,0
37,0,0
39,0,0
46,4,0
37,2,0
37,2,0
42,0,0
37,0,0
37,2,0
36,0,0
42,0,0
36,0,0
38,4,5
37,2,0
41,2,0
38,4,5
39,0,0
40,2,0
36,0,0
45,0,0
38,4,5
50,22,235
41,20,225
40,20,225
40,20,225
39,20,225
42,20,225
45,22,230
39,20,225
36,0,0
33,4,5
54,8,10
35,10,45
33,8,30
31,2,0
35,10,45
32,6,15
36,10,40
35,12,55
54,4,5
33,4,5
42,4,5
36,12,55
30,2,0
4,2,0
58,2,0
22,4,5
20,4,5
10,2,0
10,4,5
33,22,225
32,22,225
32,20,225
31,20,225
34,20,225
37,20,225
31,20,225
46,12,30
31,10,35
24,2,0
22,2,0
25,6,5
23,20,225
23,20,225
22,20,225
25,20,225
28,20,225
22,20,225
37,4,0
22,20,225
21,20,225
24,20,225
27,20,225
21,20,225
15,2,0
95,90,4510
102,92,4610
103,86,4505
94,86,4505
112,92,4610
92,86,4505
96,86,4505
101,86,4505
92,82,4100
90,84,4305
93,86,4505
92,86,4505
103,88,4555
92,86,4505
92,86,4505
124,92,4610
95,88,4530
104,88,4555
92,86,4505
93,86,4505
107,86,4505
109,88,4555
92,86,4505
113,86,4505
92,86,4505
94,86,4505
110,86,4505
92,86,4505
92,86,4505
92,86,4505
94,86,4505
128,92,4610
126,86,4505
114,88,4555
95,86,4505
94,86,4505
98,86,4505
103,88,4555
98,88,4510
64,12,75
53,4,5
49,2,0
88,82,4100
95,82,4100
96,82,4100
87,82,4100
105,82,4100
85,82,4100
89,82,4100
94,82,4100
85,82,4100
86,82,4100
85,82,4100
96,82,4100
85,82,4100
85,82,4100
117,82,4100
88,82,4100
97,82,4100
85,82,4100
86,82,4100
100,82,4100
102,82,4100
85,82,4100
106,82,4100
85,82,4100
87,82,4100
103,82,4100
85,82,4100
85,82,4100
85,82,4100
87,82,4100
121,82,4100
119,82,4100
107,82,4100
88,82,4100
87,82,4100
91,82,4100
96,82,4100
91,82,4100
101,88,4705
102,88,4705
93,88,4705
111,88,4705
91,88,4705
95,88,4705
100,88,4705
91,84,4300
89,84,4305
92,88,4705
91,88,4705
102,88,4705
91,88,4705
91,88,4705
123,88,4705
94,88,4705
103,88,4705
91,88,4705
92,88,4705
106,88,4705
108,88,4705
91,88,4705
112,88,4705
91,88,4705
93,88,4705
109,88,4705
91,88,4705
91,88,4705
91,88,4705
93,88,4705
127,88,4705
125,88,4705
113,88,4705
94,88,4705
93,88,4705
97,88,4705
102,88,4705
97,90,4710
52,4,5
48,2,0
56,0,0
109,88,4705
100,88,4705
118,98,4870
98,88,4705
102,94,4775
107,88,4705
98,84,4300
96,84,4305
99,88,4705
98,88,4705
109,90,4755
98,88,4705
98,88,4705
130,94,4810
101,90,4730
110,90,4755
98,88,4705
99,88,4705
113,98,4820
115,90,4755
98,88,4705
119,88,4705
98,88,4705
100,88,4705
116,90,4725
98,88,4705
98,88,4705
98,88,4705
100,88,4705
134,106,4935
132,88,4705
120,90,4755
101,94,4775
100,88,4705
104,92,4765
109,90,4755
104,88,4705
70,12,75
61,14,105
60,8,30
57,6,15
62,16,135
59,10,50
101,88,4705
119,88,4705
99,88,4705
103,88,4705
108,88,4705
99,84,4300
97,84,4305
100,88,4705
99,88,4705
110,88,4705
99,88,4705
99,88,4705
131,88,4705
102,88,4705
111,88,4705
99,88,4705
100,88,4705
114,88,4705
116,88,4705
99,88,4705
120,88,4705
99,88,4705
101,88,4705
117,96,4740
99,88,4705
99,88,4705
99,88,4705
101,88,4705
135,88,4705
133,106,4760
121,88,4705
102,88,4705
101,88,4705
105,88,4705
110,88,4705
105,88,4705
76,14,50
61,6,15
63,8,25
61,6,15
56,2,0
57,4,5
61,4,5
57,4,5
56,2,0
57,2,0
110,88,4705
90,88,4705
94,88,4705
99,88,4705
90,84,4300
88,84,4305
91,88,4705
90,88,4705
101,92,4735
90,88,4705
90,88,4705
122,88,4705
93,88,4705
102,92,4735
90,88,4705
91,88,4705
105,88,4705
107,88,4705
90,88,4705
111,88,4705
90,88,4705
92,88,4705
108,88,4705
90,88,4705
90,88,4705
90,88,4705
92,88,4705
126,88,4705
124,88,4705
112,88,4705
93,88,4705
92,90,4720
96,88,4705
101,92,4735
96,88,4705
51,10,45
50,8,30
108,88,4705
112,90,4735
117,90,4740
108,84,4300
106,84,4305
109,88,4705
108,88,4705
119,100,4950
108,88,4705
108,88,4705
140,106,5025
111,90,4730
120,98,4930
108,88,4705
109,88,4705
123,102,4875
125,100,4945
108,88,4705
129,98,4815
108,88,4705
110,88,4705
126,90,4725
108,88,4705
108,88,4705
108,88,4705
110,88,4705
144,120,5135
142,88,4705
130,100,4945
111,92,4765
110,88,4705
114,98,4830
119,100,4950
114,88,4705
77,22,275
75,22,275
82,24,310
78,22,275
80,14,80
77,14,65
80,20,145
90,18,130
87,28,220
83,8,30
93,22,175
81,20,130
84,16,80
71,14,105
79,18,115
72,16,135
87,2,0
73,10,50
92,88,4705
97,88,4705
88,84,4300
86,84,4305
89,88,4705
88,88,4705
99,88,4705
88,88,4705
88,88,4705
120,88,4705
91,88,4705
100,88,4705
88,88,4705
89,88,4705
103,88,4705
105,88,4705
88,88,4705
109,88,4705
88,88,4705
90,88,4705
106,88,4705
88,88,4705
88,88,4705
88,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
101,88,4705
92,84,4300
90,84,4305
93,88,4705
92,88,4705
103,88,4705
92,88,4705
92,88,4705
124,90,4715
95,88,4705
104,88,4705
92,88,4705
93,88,4705
107,94,4775
109,88,4705
92,88,4705
113,88,4705
92,88,4705
94,88,4705
110,90,4725
92,88,4705
92,88,4705
92,88,4705
94,88,4705
128,96,4790
126,88,4705
114,88,4705
95,90,4735
94,88,4705
98,90,4735
103,88,4705
98,88,4705
60,8,25
56,14,105
53,10,50
97,84,4300
95,84,4305
98,88,4705
97,88,4705
108,90,4740
97,88,4705
97,88,4705
129,90,4740
100,88,4705
109,90,4740
97,88,4705
98,90,4705
112,88,4705
114,92,4755
97,88,4705
118,88,4705
97,88,4705
99,88,4705
115,88,4705
97,88,4705
97,88,4705
97,88,4705
99,88,4705
133,88,4705
131,88,4705
119,92,4755
100,88,4705
99,88,4705
103,88,4705
108,90,4740
103,88,4705
65,10,30
71,18,155
57,2,0
56,2,0
59,4,0
53,0,0
53,0,0
53,0,0
55,0,0
89,84,4300
88,84,4300
99,84,4300
88,84,4300
88,84,4300
120,84,4300
91,84,4300
100,84,4300
88,84,4300
89,84,4300
103,84,4300
105,84,4300
88,84,4300
109,84,4300
88,84,4300
90,84,4300
106,84,4300
88,84,4300
88,84,4300
88,84,4300
90,88,4320
124,84,4300
122,84,4300
110,84,4300
91,84,4300
90,84,4300
94,84,4300
99,84,4300
94,84,4300
47,6,15
47,6,15
87,84,4305
86,84,4305
97,84,4305
86,84,4305
86,84,4305
118,84,4305
89,84,4305
98,84,4305
86,84,4305
87,84,4305
101,84,4305
103,84,4305
86,84,4305
107,84,4305
86,84,4305
88,84,4305
104,84,4305
86,84,4305
86,84,4305
86,84,4305
88,84,4305
122,84,4305
120,84,4305
108,84,4305
89,84,4305
88,84,4305
92,84,4305
97,84,4305
92,84,4305
89,88,4705
100,88,4705
89,88,4705
89,88,4705
121,88,4705
92,88,4705
101,88,4705
89,88,4705
90,88,4705
104,88,4705
106,88,4705
89,88,4705
110,88,4705
89,88,4705
91,88,4705
107,88,4705
89,88,4705
89,88,4705
89,88,4705
91,88,4705
125,88,4705
123,88,4705
111,88,4705
92,88,4705
91,88,4705
95,88,4705
100,88,4705
95,88,4705
45,0,0
99,88,4705
88,88,4705
88,88,4705
120,88,4705
91,88,4705
100,88,4705
88,88,4705
89,88,4705
103,88,4705
105,88,4705
88,88,4705
109,88,4705
88,88,4705
90,88,4705
106,88,4705
88,88,4705
88,88,4705
88,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
99,88,4705
99,88,4705
131,100,4950
102,88,4705
111,104,4960
99,88,4705
100,88,4705
114,88,4705
116,98,4930
99,88,4705
120,88,4705
99,88,4705
101,88,4705
117,88,4705
99,88,4705
99,88,4705
99,88,4705
101,88,4705
135,92,4775
133,88,4705
121,98,4930
102,88,4705
101,90,4720
105,88,4705
110,108,4995
105,88,4705
68,22,275
66,22,275
73,24,310
69,22,275
66,2,0
70,14,65
63,6,15
60,10,45
59,8,30
58,6,15
88,88,4705
120,88,4705
91,88,4705
100,88,4705
88,88,4705
89,88,4705
103,88,4705
105,88,4705
88,88,4705
109,88,4705
88,88,4705
90,88,4705
106,88,4705
88,88,4705
88,88,4705
88,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
21,20,225
24,20,225
27,20,225
21,20,225
120,88,4705
91,88,4705
100,88,4705
88,88,4705
89,88,4705
103,88,4705
105,88,4705
88,88,4705
109,88,4705
88,88,4705
90,88,4705
106,88,4705
88,88,4705
88,88,4705
88,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
123,90,4730
132,100,4945
120,88,4705
121,88,4705
135,88,4705
137,106,4970
120,88,4705
141,96,4725
120,88,4705
122,88,4705
138,88,4705
120,88,4705
120,88,4705
120,88,4705
122,88,4705
156,100,4865
154,88,4705
142,112,5035
123,88,4705
122,88,4705
126,88,4705
131,100,4950
126,88,4705
89,22,275
87,22,275
94,24,310
90,28,325
92,22,165
88,14,80
85,16,95
84,12,10
82,12,75
82,12,75
101,16,55
96,14,70
88,14,55
91,18,85
84,10,45
93,10,45
80,2,0
83,8,30
77,2,0
83,12,55
81,8,30
79,6,15
84,4,5
77,2,0
81,10,50
86,14,70
103,88,4705
91,88,4705
92,88,4705
106,88,4705
108,88,4705
91,88,4705
112,88,4705
91,88,4705
93,88,4705
109,88,4705
91,88,4705
91,88,4705
91,88,4705
93,88,4705
127,90,4730
125,88,4705
113,88,4705
94,88,4705
93,88,4705
97,88,4705
102,88,4705
97,88,4705
56,4,5
6,4,5
5,4,5
100,88,4705
101,88,4705
115,88,4705
117,98,4930
100,88,4705
121,88,4705
100,88,4705
102,88,4705
118,88,4705
100,88,4705
100,88,4705
100,88,4705
102,88,4705
136,90,4755
134,88,4705
122,100,4945
103,88,4705
102,90,4720
106,88,4705
111,102,4960
106,88,4705
69,22,275
67,22,275
57,2,0
74,24,310
70,24,290
67,4,0
61,10,45
60,8,30
66,10,30
57,2,0
89,88,4705
103,88,4705
105,88,4705
88,88,4705
109,88,4705
88,88,4705
90,88,4705
106,88,4705
88,88,4705
88,88,4705
88,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
23,20,225
26,20,225
20,20,225
29,20,225
75,6,10
91,6,10
23,20,225
15,4,5
104,88,4705
106,88,4705
89,88,4705
110,88,4705
89,88,4705
91,88,4705
107,88,4705
89,88,4705
89,88,4705
89,88,4705
91,88,4705
125,88,4705
123,88,4705
111,88,4705
92,88,4705
91,88,4705
95,88,4705
100,88,4705
95,88,4705
51,2,0
120,88,4705
103,88,4705
124,96,4795
103,88,4705
105,88,4705
121,92,4750
103,88,4705
103,88,4705
103,88,4705
105,88,4705
139,112,4955
137,88,4705
125,88,4705
106,92,4765
105,88,4705
109,100,4835
114,88,4705
109,88,4705
72,10,50
85,18,135
82,18,140
78,8,30
88,18,140
66,14,105
66,12,40
65,8,30
67,16,135
64,10,35
64,10,50
63,8,30
71,8,30
64,8,30
105,88,4705
126,88,4705
105,88,4705
107,88,4705
123,88,4705
105,88,4705
105,88,4705
105,88,4705
107,88,4705
141,92,4770
139,88,4705
127,116,5110
108,88,4705
107,88,4705
111,88,4705
116,98,4930
111,88,4705
74,22,275
73,18,155
69,16,140
73,16,140
72,22,275
69,16,140
69,16,140
79,36,450
69,16,140
75,22,275
81,16,80
78,8,30
69,12,55
78,12,55
65,8,30
62,2,0
109,88,4705
88,88,4705
90,88,4705
106,88,4705
88,88,4705
88,88,4705
88,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
30,0,0
5,2,0
23,2,0
26,20,225
41,10,20
20,8,15
21,4,0
22,6,15
19,6,15
16,0,0
109,88,4705
111,88,4705
127,92,4740
109,88,4705
109,88,4705
109,88,4705
111,88,4705
145,104,4870
143,88,4705
131,88,4705
112,88,4705
111,88,4705
115,92,4750
120,88,4705
115,88,4705
73,4,5
90,12,25
91,32,210
94,20,120
88,20,170
84,8,30
94,20,170
71,12,75
68,6,15
68,6,15
70,8,20
68,4,5
82,14,95
66,2,0
109,6,5
68,6,15
68,2,0
92,4,5
68,4,5
75,2,0
90,88,4705
106,88,4705
88,88,4705
88,88,4705
88,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
108,88,4705
90,88,4705
90,88,4705
90,88,4705
92,88,4705
126,88,4705
124,88,4705
112,88,4705
93,88,4705
92,88,4705
96,88,4705
101,88,4705
96,88,4705
46,0,0
106,88,4705
106,88,4705
106,88,4705
108,88,4705
142,100,4845
140,100,4750
128,88,4705
109,88,4705
108,88,4705
112,88,4705
117,88,4705
112,88,4705
88,20,160
69,14,105
75,14,105
91,18,120
83,12,40
65,2,0
63,2,0
68,6,15
71,10,15
64,4,5
64,4,5
70,10,25
69,6,10
63,0,0
88,88,4705
88,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
88,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
90,88,4705
124,88,4705
122,88,4705
110,88,4705
91,88,4705
90,88,4705
94,88,4705
99,88,4705
94,88,4705
126,88,4705
124,88,4705
112,88,4705
93,88,4705
92,88,4705
96,88,4705
101,88,4705
96,88,4705
49,6,15
49,6,15
158,88,4705
146,92,4770
127,94,4775
126,88,4705
130,100,4835
135,92,4775
130,88,4705
96,14,80
93,14,65
96,20,145
106,30,295
87,14,105
93,18,130
109,24,215
103,44,380
99,8,30
109,42,360
86,12,75
97,32,230
100,18,85
92,16,80
86,8,30
85,10,50
87,14,105
87,6,10
81,2,0
95,18,115
86,12,55
83,6,15
88,16,95
88,16,135
85,10,50
103,2,0
87,6,15
85,4,5
89,10,50
85,10,50
81,2,0
144,88,4705
125,88,4705
124,88,4705
128,88,4705
133,88,4705
128,88,4705
83,4,5
91,10,20
90,2,0
99,16,55
84,6,15
80,4,5
86,8,25
103,20,145
84,12,30
80,4,5
84,6,10
80,4,5
80,2,0
87,18,140
86,16,140
80,4,5
86,16,140
81,6,15
81,6,15
81,6,15
81,6,15
79,2,0
79,2,0
86,16,140
86,16,140
86,16,140
80,4,5
84,2,0
81,6,15
86,16,140
89,22,155
80,4,5
113,88,4705
112,88,4705
116,88,4705
121,98,4930
116,88,4705
79,22,275
78,18,155
74,16,140
78,16,140
77,22,275
74,16,140
74,16,140
84,36,450
74,16,140
80,28,325
86,14,70
74,10,45
83,10,45
73,8,30
73,10,50
71,10,50
76,12,65
69,6,15
69,6,15
69,6,15
69,6,15
93,88,4705
97,92,4765
102,88,4705
97,88,4705
54,14,105
50,6,15
55,16,135
29,2,0
9,2,0
12,4,5
17,4,5
7,4,5
96,88,4705
101,92,4720
96,88,4705
73,2,0
51,8,30
105,88,4705
100,88,4705
63,10,50
73,14,95
79,14,95
57,14,105
57,4,5
58,16,135
105,88,4705
68,22,275
66,22,275
73,24,310
69,22,275
70,14,65
63,6,15
82,2,0
60,10,45
59,8,30
58,6,15
52,2,0
59,2,0
55,6,5
54,2,0
11,8,30
19,8,30
13,2,0
7,2,0
6,6,15
7,6,15
16,6,15
18,10,35
7,6,15
16,6,15
17,6,15
8,0,0
41,0,0
55,4,5
21,0,0
21,0,0
23,4,5
33,2,0
23,4,5
23,0,0
21,0,0
22,2,0
21,0,0
24,2,0
22,2,0
32,2,0
27,0,0
22,0,0
16,6,15
16,6,15
24,6,15
14,2,0
32,2,0
20,6,15
16,6,15
19,6,15
10,4,5
10,4,5
24,0,0
19,0,0
18,0,0
27,0,0
30,0,0
33,0,0
18,2,0
15,0,0
15,0,0
15,0,0
16,2,0
15,0,0
15,0,0
15,0,0
6,6,15
6,6,15
6,6,15
6,6,15
6,6,15
6,6,15
40,34,435
37,28,375
33,20,225
37,28,375
37,28,375
33,20,225
36,26,285
37,28,375
36,26,285
33,20,225
33,20,225
33,20,225
30,12,75
29,12,75
29,12,75
26,2,0
26,6,15
26,6,15
26,6,15
26,6,15
31,28,375
27,20,225
31,28,375
31,28,375
27,20,225
30,26,285
31,28,375
30,26,285
27,20,225
27,20,225
27,20,225
24,12,75
23,12,75
23,12,75
24,20,225
28,28,375
28,28,375
24,20,225
27,20,225
28,28,375
27,20,225
24,20,225
24,20,225
24,20,225
25,20,225
25,20,225
20,20,225
20,20,225
25,20,225
25,20,225
20,20,225
20,20,225
25,20,225
24,20,225
24,20,225
20,20,225
24,20,225
20,20,225
20,20,225
28,28,375
24,20,225
27,20,225
28,28,375
27,20,225
24,20,225
24,20,225
24,20,225
30,30,375
25,20,225
25,20,225
30,30,375
30,30,375
25,20,225
25,20,225
30,30,375
24,18,180
24,18,180
24,18,180
24,18,180
24,18,180
24,20,225
27,20,225
28,28,375
27,20,225
24,20,225
24,20,225
24,20,225
25,20,225
25,20,225
30,30,375
30,30,375
25,20,225
25,20,225
30,30,375
24,18,180
24,18,180
24,18,180
24,18,180
24,18,180
20,20,225
25,20,225
25,20,225
20,20,225
20,20,225
25,20,225
