"0,1-nd","2,1-nd","3,1-nd"
285,16,25
4022,16,25
280,6,0
163,8,0
260,4,0
125,4,0
135,8,0
89,0,0
83,4,0
101,4,0
77,4,0
76,0,0
76,0,0
77,4,0
397,44,180
353,12,0
264,8,0
249,8,0
243,0,0
262,10,0
565,24,30
298,12,0
897,26,0
859,42,30
357,14,0
287,12,0
392,44,50
308,12,0
247,22,30
372,28,30
439,28,30
336,10,0
1614,56,60
593,0,0
305,0,0
613,8,0
291,0,0
368,24,60
323,10,0
1265,46,60
268,0,0
183,4,0
186,0,0
259,4,0
174,0,0
2250,32,0
1557,90,145
1026,8,0
1657,32,0
984,40,135
1249,108,480
1901,44,0
1120,106,490
955,6,0
1010,96,490
983,38,135
1025,98,490
1395,148,560
998,48,40
944,10,0
982,44,95
966,28,40
1284,20,0
966,28,40
1107,42,40
1230,22,0
193,14,0
247,32,25
335,24,30
201,24,30
1763,18,25
208,18,25
507,20,25
169,0,0
153,16,25
158,0,0
555,8,0
533,0,0
461,4,0
403,8,0
519,28,35
397,0,0
415,24,30
454,24,30
565,44,55
409,14,0
63,4,0
558,0,0
49,0,0
30,4,0
18,0,0
18,0,0
18,0,0
18,0,0
22,4,0
22,4,0
616,4,0
1259,4,0
2791,66,210
1354,76,195
908,52,165
585,50,165
819,78,210
598,76,205
534,6,0
605,60,165
659,32,75
591,52,195
478,28,55
478,28,55
492,18,0
519,46,65
493,40,55
804,36,70
496,28,70
548,40,70
992,0,0
493,0,0
440,0,0
529,44,75
490,0,0
430,24,55
430,24,55
446,44,75
619,8,0
438,6,0
482,6,0
415,0,0
415,0,0
245,18,0
245,0,0
226,28,55
143,28,55
110,6,0
36,6,0
36,6,0
211,4,0
248,12,0
649,4,0
90,4,0
111,0,0
59,0,0
866,66,175
504,62,165
556,64,165
5277,10,0
874,6,0
969,24,40
471,22,40
605,20,0
588,6,0
422,0,0
430,4,0
424,4,0
423,4,0
423,4,0
457,16,25
306,4,0
176,4,0
248,20,25
317,16,25
196,16,25
175,8,0
177,18,25
177,18,25
637,4,0
67,4,0
46,0,0
2403,1048,91395
2167,1036,91395
2266,1044,91395
2167,1036,91395
2426,1050,91395
2167,1036,91395
2167,1036,91395
2821,1054,91395
2167,1036,91395
2167,1036,91395
2167,1036,91395
2167,1036,91395
2836,122,2275
6981,236,14440
7913,228,14440
10159,242,14440
2482,4,0
2440,102,14440
1604,4,0
1610,16,25
1584,0,0
2470,16,25
1605,4,0
1610,16,25
1586,4,0
205,36,160
271,44,160
258,44,160
346,0,0
1243,0,0
154,0,0
153,0,0
153,0,0
1462,1036,91395
1561,1044,91395
1462,1036,91395
1721,1038,91395
1462,1036,91395
1462,1036,91395
2116,1078,91490
1462,1036,91395
1462,1036,91395
1462,1036,91395
1462,1036,91395
1899,106,1920
1198,68,690
1353,114,1935
926,52,650
913,22,50
282,4,0
311,16,25
422,8,0
244,16,25
241,16,25
261,22,25
256,8,0
254,22,25
233,0,0
233,0,0
361,20,25
319,4,0
94,36,135
94,36,135
94,36,135
94,36,135
1325,1032,91395
1226,1024,91395
1485,1026,91395
1226,1024,91395
1226,1024,91395
1880,1042,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
148,70,495
148,70,495
193,76,495
193,76,495
1325,1032,91395
1584,1034,91395
1325,1032,91395
1325,1032,91395
1979,1082,91605
1325,1032,91395
1325,1032,91395
1325,1032,91395
1325,1032,91395
1544,118,2070
158,84,545
203,90,545
203,90,545
111,48,300
203,90,545
203,90,545
111,48,300
1485,1026,91395
1226,1024,91395
1226,1024,91395
1880,1042,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
1485,1026,91395
1485,1026,91395
2139,1044,91395
1485,1026,91395
1485,1026,91395
1485,1026,91395
1485,1026,91395
1758,100,315
1856,70,315
1539,66,315
1339,62,315
918,10,0
186,44,160
173,44,160
1226,1024,91395
1880,1042,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
1880,1042,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
1880,1042,91395
1880,1042,91395
1880,1042,91395
1880,1042,91395
2317,146,2245
1771,112,1895
2099,220,2705
2307,90,490
1493,100,500
1356,40,135
1308,18,0
1499,4,0
1344,54,650
1312,4,0
248,120,665
184,46,175
156,54,300
155,46,175
155,46,175
184,46,175
156,54,300
155,46,175
155,46,175
239,92,380
134,0,0
185,48,210
217,48,210
170,62,260
170,62,260
172,48,210
204,48,210
157,62,260
157,62,260
1226,1024,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
1226,1024,91395
710,0,0
330,4,0
280,22,40
262,4,0
2590,10,0
280,22,40
334,32,50
261,4,0
332,4,0
1226,1024,91395
343,12,0
258,0,0
286,12,0
221,22,25
221,22,25
210,6,0
354,4,0
205,0,0
235,4,0
210,6,0
657,72,490
126,48,490
548,64,480
93,24,70
657,72,490
1079,628,30000
731,24,30
746,24,30
721,16,30
905,582,29865
905,582,29865
624,24,70
1108,594,29865
905,582,29865
614,0,0
905,582,29865
905,582,29865
905,582,29865
976,594,29865
905,582,29865
905,582,29865
905,582,29865
976,594,29865
548,64,480
93,24,70
877,124,2390
796,594,29865
796,594,29865
999,638,30130
796,594,29865
796,594,29865
796,594,29865
796,594,29865
867,630,30130
796,594,29865
796,594,29865
796,594,29865
867,630,30130
631,132,2390
120,52,160
122,40,140
83,40,140
83,40,140
122,40,140
83,40,140
83,40,140
20,4,0
224,8,0
167,18,30
388,14,0
772,100,565
459,100,565
226,72,505
222,72,505
216,84,565
206,52,320
5307,38,30
511,36,75
451,24,30
457,4,0
320,4,0
368,12,0
447,20,0
375,12,0
311,0,0
311,0,0
311,0,0
458,24,0
64,16,25
122,16,25
559,4,0
126,4,0
261,14,0
213,14,0
1054,0,0
102,16,25
102,16,25
102,16,25
5162,106,30
5296,112,1060
5134,4,0
5202,102,1060
8867,5966,2216720
8225,5954,2216720
8225,5954,2216720
8225,5954,2216720
7308,4104,1466475
8225,5954,2216720
8225,5954,2216720
7106,4102,1466475
8225,5954,2216720
7308,4518,1704830
8225,5954,2216720
8225,5954,2216720
6783,3070,1025855
8225,5954,2216720
7308,4518,1704830
7106,4102,1466475
8225,5954,2216720
8119,5814,2182310
8317,5954,2216720
8225,5954,2216720
7308,4518,1704830
7106,4102,1466475
8225,5954,2216720
8225,5954,2216720
7308,4518,1704830
7398,4658,1739240
8119,5814,2182310
8225,5954,2216720
8225,5954,2216720
8225,5954,2216720
7464,4106,1466475
7323,4104,1466475
7106,4102,1466475
7308,4518,1704830
8225,5954,2216720
8225,5954,2216720
7644,4666,1739240
8119,5814,2182310
7106,4102,1466475
7308,4518,1704830
7398,4658,1739240
7855,4670,1739260
5378,4,0
5259,82,2620
5201,112,1060
5161,108,1060
5161,108,1060
5169,110,1060
5306,42,140
5096,36,140
5163,42,140
5096,36,140
5118,82,2620
122,16,25
269,4,0
112,4,0
1311,12,0
283,12,0
362,24,0
290,12,0
309,6,0
1316,0,0
4011,94,0
205,6,0
369,30,50
125,22,40
117,20,40
97,0,0
260,6,0
722,48,180
364,40,180
223,6,0
196,6,0
258,44,180
46,4,0
45,0,0
23,0,0
208,24,70
251,30,70
347,20,30
200,20,30
182,32,50
158,20,30
158,20,30
1690,18,25
135,18,25
316,10,0
96,10,0
216,16,30
724,22,40
489,0,0
257,52,160
211,22,40
816,40,140
228,40,140
230,40,140
79,4,0
87,4,0
847,36,140
263,40,140
547,44,140
179,40,140
1818,34,0
2617,58,130
2221,156,670
1501,0,0
1424,46,60
1379,10,0
2321,168,400
1476,76,220
1567,100,340
2319,192,805
1519,56,125
1434,38,0
1413,40,60
1411,32,0
1392,30,0
1465,40,60
2002,180,940
1683,88,440
1802,164,950
1478,118,740
1417,36,115
1581,88,570
1458,88,570
1399,42,150
1399,42,150
1415,4,0
1392,36,165
1460,4,0
1409,0,0
1613,42,150
60,4,0
105,4,0
43,4,0
558,52,155
610,50,155
1901,0,0
1292,4,0
1023,26,40
499,4,0
491,6,0
478,0,0
485,6,0
491,8,0
478,0,0
478,0,0
525,24,40
484,12,0
484,12,0
248,56,165
122,12,0
122,12,0
171,0,0
349,14,0
165,6,0
159,0,0
1095,16,25
1095,16,25
2332,458,14890
1882,470,15555
1471,418,14725
1409,418,14725
1417,416,14725
1386,416,14725
1591,420,14725
1573,436,14755
1386,416,14725
1106,26,0
2036,66,730
1292,34,60
1123,26,60
1125,32,0
1127,22,650
1081,6,0
1076,0,0
1087,0,0
13010,7390,4419540
8867,126,955
8490,110,830
9353,1062,80410
8615,282,6305
13012,7412,4425970
12889,7376,4419540
13701,7686,4429420
13759,7396,4419540
12792,7384,4419540
15088,7836,4431910
12607,7370,4419540
13013,7522,4422205
13507,7394,4419540
12354,7208,4419540
12694,7370,4419540
12607,7370,4419540
13819,7532,4424870
12607,7370,4419540
12607,7370,4419540
16786,7664,4426240
12916,7408,4420440
13939,7526,4424870
12607,7370,4419540
12700,7372,4419540
14312,7724,4427435
14580,7546,4424870
12607,7370,4419540
15161,7596,4424730
12607,7370,4419540
12790,7370,4419540
14691,7638,4425155
12607,7370,4419540
12607,7370,4419540
12607,7370,4419540
12789,7378,4419540
17472,8210,4438615
16937,7408,4419540
15224,7560,4424870
12892,7462,4421420
12815,7380,4419540
13246,7546,4423990
13835,7532,4424870
13203,7374,4419540
9632,920,79905
8694,434,18830
8865,488,19895
9724,660,35810
9486,882,78235
9832,918,78920
8452,52,405
8932,524,32565
8577,242,6060
8812,716,101490
8666,444,29920
8595,330,28200
8656,296,7825
8873,832,134500
8690,506,48440
8416,4,0
8439,62,220
8478,94,320
8410,4,0
8502,52,200
8415,16,0
8424,36,120
8435,52,200
8432,54,210
8421,30,90
8477,88,310
9358,7524,4599800
8538,6978,4214815
9235,7724,4771800
10047,7816,4771800
10105,7744,4771800
9138,7732,4771800
11434,7912,4771800
8953,7718,4771800
9359,7756,4771800
9853,7742,4771800
8841,7252,4404275
8700,7228,4419540
9040,7718,4771800
8953,7718,4771800
10165,7826,4771800
8953,7718,4771800
8953,7718,4771800
13132,7868,4771800
9262,7730,4771800
10285,7820,4771800
8953,7718,4771800
9046,7720,4771800
10658,7816,4771800
10926,7842,4771800
8953,7718,4771800
11507,7776,4771800
8953,7718,4771800
9136,7718,4771800
11037,7778,4771800
8953,7718,4771800
8953,7718,4771800
8953,7718,4771800
9135,7746,4771900
13818,7924,4771800
13283,7756,4771800
11570,7850,4771800
9238,7750,4771800
9161,7728,4771800
9592,7774,4771800
10181,7826,4771800
9549,7722,4771800
4874,290,27180
4874,290,27180
90,16,25
693,72,830
1556,124,955
818,98,955
925,24,25
1170,54,25
780,60,710
641,22,25
635,0,0
807,16,0
816,30,30
733,16,0
596,14,0
725,30,0
636,28,30
572,6,0
1179,108,830
441,82,830
171,12,0
1304,194,6305
6390,660,72275
5702,638,72300
7001,770,75545
7380,756,75875
10161,1086,80040
2321,424,35890
1383,264,18830
1554,306,19885
2413,368,21150
2175,360,19850
2521,396,20525
1621,208,17100
1266,156,6060
1355,192,29920
1345,192,7825
1379,176,48440
9423,224,5935
528,96,6060
617,90,5935
296,12,0
26,0,0
26,0,0
197,18,25
104,20,25
150,8,0
1177,0,0
88,0,0
153,18,25
265,4,0
142,4,0
171,4,0
138,4,0
135,6,0
137,8,0
133,0,0
135,6,0
106,8,0
283,0,0
271,0,0
376,4,0
402,0,0
205,4,0
205,4,0
221,4,0
204,0,0
351,4,0
208,4,0
254,0,0
489,20,0
154,6,0
205,14,0
345,20,25
158,16,25
768,20,25
762,12,0
426,12,0
460,50,135
430,42,135
430,42,135
659,30,0
1061,0,0
398,4,0
564,20,0
572,4,0
398,4,0
395,0,0
1025,34,25
501,0,0
496,28,25
426,20,25
536,28,70
411,0,0
451,28,70
451,28,70
411,4,0
450,4,0
297,20,25
829,28,25
273,22,0
406,0,0
251,70,435
439,72,435
284,66,435
279,74,435
251,70,435
610,4,0
1897,10,0
1269,8,0
642,32,40
722,36,40
735,8,0
744,30,40
479,4,0
481,10,0
509,26,25
493,10,0
555,26,25
478,0,0
482,12,0
493,22,25
509,6,0
752,26,25
205,4,0
134,4,0
676,56,140
828,60,80
860,76,180
391,32,60
276,44,140
480,24,30
219,12,0
250,44,140
240,22,30
694,16,0
603,12,0
655,24,0
582,8,0
1150,88,140
566,46,140
724,48,55
594,28,35
580,16,0
507,6,0
585,26,30
509,12,0
522,22,30
540,46,140
697,10,0
1122,52,105
725,32,40
709,30,95
693,28,40
693,28,40
834,30,40
728,10,0
672,10,0
677,10,0
681,36,135
681,36,135
744,24,25
707,36,135
691,20,25
681,36,135
57,0,0
404,30,25
258,48,135
185,18,25
187,18,25
181,38,135
181,38,135
181,38,135
163,0,0
414,6,0
1769,0,0
431,44,135
375,40,135
371,24,30
363,22,30
350,16,25
350,16,25
351,10,0
343,0,0
399,40,135
346,8,0
367,38,135
1521,70,220
741,24,25
1621,62,120
1035,52,30
1619,104,315
734,12,0
1302,118,320
983,94,220
929,60,115
833,52,60
922,52,30
682,24,30
654,0,0
681,20,30
789,34,30
162,36,140
138,40,140
138,40,140
114,36,140
280,4,0
95,4,0
589,0,0
100,0,0
95,4,0
81,0,0
83,4,0
82,4,0
54,4,0
685,24,0
1257,48,25
500,16,0
699,30,0
783,16,0
537,144,2025
537,144,2025
537,144,2025
537,144,2025
537,144,2025
549,144,2025
476,6,0
477,10,0
561,24,25
564,24,25
486,14,0
462,0,0
168,6,0
82,6,0
1512,4,0
112,4,0
76,0,0
308,4,0
439,22,30
104,0,0
208,22,30
151,16,30
156,4,0
339,6,0
483,18,0
206,26,25
339,30,25
158,0,0
292,22,25
180,6,0
120,4,0
150,20,30
97,20,30
67,16,30
51,0,0
139,8,0
150,20,25
92,18,25
92,18,25
144,4,0
88,4,0
562,0,0
203,4,0
141,4,0
377,50,185
225,50,185
199,46,185
176,40,185
141,10,0
137,0,0
20,4,0
15,0,0
15,0,0
609,76,360
737,76,360
627,76,360
283,36,360
223,0,0
224,4,0
224,4,0
241,16,25
223,0,0
231,16,25
231,16,25
562,18,25
101,18,25
250,16,25
53,0,0
1515,6,0
260,6,0
79,0,0
95,0,0
79,0,0
8,4,0
784,8,0
53,6,0
1854,20,25
916,20,25
919,28,25
864,12,0
1299,676,40560
906,12,0
781,6,0
1108,676,40560
1108,676,40560
1108,676,40560
1108,676,40560
1108,676,40560
1108,676,40560
1108,676,40560
1108,676,40560
780,4,0
1108,676,40560
780,4,0
1108,676,40560
1108,676,40560
1108,676,40560
1108,676,40560
205,12,0
188,10,0
230,10,0
673,4,0
105,4,0
84,0,0
84,0,0
1465,8,0
389,8,0
258,4,0
346,0,0
178,0,0
167,4,0
201,6,0
146,40,135
146,40,135
375,14,0
116,36,135
297,0,0
853,48,715
524,8,0
1096,14,0
421,4,0
413,22,50
643,0,0
445,14,0
455,8,0
374,6,0
370,6,0
387,4,0
657,68,455
718,72,455
882,78,455
730,20,0
1896,12,0
820,10,0
548,6,0
568,24,50
939,0,0
1512,16,0
1661,8,0
1501,8,0
1477,0,0
1477,0,0
1477,0,0
1480,8,0
2041,0,0
1478,4,0
1486,0,0
1503,0,0
1627,12,0
1478,4,0
1481,4,0
1551,0,0
1488,0,0
1482,4,0
1477,0,0
1555,0,0
1477,0,0
1483,16,25
1482,4,0
1519,4,0
1483,16,25
1506,0,0
1494,4,0
1477,0,0
1616,0,0
1483,16,25
2114,444,14860
1703,416,14725
1641,416,14725
1649,414,14725
1618,414,14725
1823,418,14725
1805,434,14755
1618,414,14725
1452,0,0
1361,16,25
2268,106,850
1372,100,765
1348,76,600
1332,4,0
1371,98,765
1337,52,330
1385,92,680
1374,112,815
2266,40,130
1343,16,25
1541,16,25
1386,114,815
1313,4,0
110,8,0
5091,4,0
528,30,60
562,30,60
289,4,0
256,16,60
1253,426,14725
1191,418,14725
1199,412,14725
1168,412,14725
1373,416,14725
1355,418,14725
1168,412,14725
1872,116,490
1058,96,500
933,18,0
871,4,0
921,58,135
780,404,14725
788,402,14725
757,402,14725
962,406,14725
944,408,14725
757,402,14725
1461,58,0
726,402,14725
695,402,14725
900,406,14725
882,408,14725
695,402,14725
448,28,0
9237,7520,4599810
10049,7704,4607165
10107,7536,4599800
9140,7524,4599800
11436,7826,4607165
8955,7510,4599800
9361,7548,4599800
9855,7534,4599800
8843,7026,4232175
8702,7186,4419540
9042,7510,4599800
8955,7510,4599800
10167,7672,4605130
8955,7510,4599800
8955,7510,4599800
13134,7810,4607165
9264,7550,4600700
10287,7666,4605130
8955,7510,4599800
9048,7512,4599800
10660,7608,4599800
10928,7686,4605130
8955,7510,4599800
11509,7568,4599800
8955,7510,4599800
9138,7510,4599800
11039,7570,4599800
8955,7510,4599800
8955,7510,4599800
8955,7510,4599800
9137,7522,4599800
13820,7832,4607165
13285,7548,4599800
11572,7700,4605130
9240,7542,4599800
9163,7520,4599800
9594,7566,4599800
10183,7672,4605130
9551,7520,4599810
5414,530,52210
4879,188,13740
4775,92,0
8417,6968,4214815
9229,7042,4214815
9287,6992,4214815
8320,6980,4214815
10616,7140,4214815
8135,6966,4214815
8541,6996,4214815
9035,6990,4214815
8023,6818,4214815
8222,6966,4214815
8135,6966,4214815
9347,7070,4214815
8135,6966,4214815
8135,6966,4214815
12314,7104,4214815
8444,6974,4214815
9467,7064,4214815
8135,6966,4214815
8228,6968,4214815
9840,7048,4214815
10108,7086,4214815
8135,6966,4214815
10689,7016,4214815
8135,6966,4214815
8318,6966,4214815
10219,7014,4214815
8135,6966,4214815
8135,6966,4214815
8135,6966,4214815
8317,6978,4214815
13000,7128,4214815
12465,7004,4214815
10752,7094,4214815
8420,6992,4214815
8343,6976,4214815
8774,7014,4214815
9363,7070,4214815
8731,6968,4214815
9926,7808,4771800
9984,7736,4771800
9017,7724,4771800
11313,7904,4771800
8832,7710,4771800
9238,7748,4771800
9732,7734,4771800
8720,7230,4404175
8579,7224,4419540
8919,7710,4771800
8832,7710,4771800
10044,7818,4771800
8832,7710,4771800
8832,7710,4771800
13011,7860,4771800
9141,7722,4771800
10164,7812,4771800
8832,7710,4771800
8925,7712,4771800
10537,7808,4771800
10805,7834,4771800
8832,7710,4771800
11386,7768,4771800
8832,7710,4771800
9015,7710,4771800
10916,7770,4771800
8832,7710,4771800
8832,7710,4771800
8832,7710,4771800
9014,7722,4771800
13697,7916,4771800
13162,7748,4771800
11449,7842,4771800
9117,7742,4771800
9040,7720,4771800
9471,7766,4771800
10060,7818,4771800
9428,7720,4771810
4756,190,13740
4652,92,0
4703,0,0
10796,7828,4771800
9829,7816,4771800
12125,8170,4780995
9644,7802,4771800
10050,7906,4774180
10544,7826,4771800
9532,7306,4404175
9391,7316,4419540
9731,7802,4771800
9644,7802,4771800
10856,7964,4777130
9644,7802,4771800
9644,7802,4771800
13823,8102,4779165
9953,7842,4772700
10976,7958,4777130
9644,7802,4771800
9737,7804,4771800
11349,8010,4775200
11617,7978,4777130
9644,7802,4771800
12198,7860,4771800
9644,7802,4771800
9827,7802,4771800
11728,7892,4772880
9644,7802,4771800
9644,7802,4771800
9644,7802,4771800
9826,7814,4771800
14509,8262,4782615
13974,7840,4771800
12261,7992,4777130
9929,7894,4773680
9852,7812,4771800
10283,7910,4773630
10872,7964,4777130
10240,7806,4771800
6103,552,52210
5849,702,101490
5703,362,29575
5632,318,28200
5910,820,134500
5727,462,48440
9887,7744,4771800
12183,7924,4771800
9702,7730,4771800
10108,7768,4771800
10602,7754,4771800
9590,7250,4404175
9449,7244,4419540
9789,7730,4771800
9702,7730,4771800
10914,7838,4771800
9702,7730,4771800
9702,7730,4771800
13881,7880,4771800
10011,7742,4771800
11034,7832,4771800
9702,7730,4771800
9795,7732,4771800
11407,7828,4771800
11675,7854,4771800
9702,7730,4771800
12256,7788,4771800
9702,7730,4771800
9885,7730,4771800
11786,7842,4772135
9702,7730,4771800
9702,7730,4771800
9702,7730,4771800
9884,7742,4771800
14567,7936,4771800
14032,7850,4772240
12319,7862,4771800
9987,7762,4771800
9910,7740,4771800
10341,7786,4771800
10930,7838,4771800
10298,7734,4771800
6313,302,14670
5693,238,14440
5736,258,14550
5628,152,5005
5483,4,0
5564,118,4780
5699,132,4885
5564,118,4780
5483,4,0
5568,108,0
11216,7912,4771800
8735,7718,4771800
9141,7756,4771800
9635,7742,4771800
8623,7238,4404175
8482,7232,4419540
8822,7718,4771800
8735,7718,4771800
9947,7854,4772130
8735,7718,4771800
8735,7718,4771800
12914,7868,4771800
9044,7730,4771800
10067,7848,4772130
8735,7718,4771800
8828,7720,4771800
10440,7816,4771800
10708,7842,4771800
8735,7718,4771800
11289,7776,4771800
8735,7718,4771800
8918,7718,4771800
10819,7778,4771800
8735,7718,4771800
8735,7718,4771800
8735,7718,4771800
8917,7730,4771800
13600,7924,4771800
13065,7756,4771800
11352,7850,4771800
9020,7750,4771800
8943,7742,4771995
9374,7774,4771800
9963,7854,4772130
9331,7722,4771800
4742,420,48315
4689,318,29420
11031,7898,4771800
11437,7962,4772820
11931,7960,4774820
10919,7404,4404175
10778,7412,4419540
11118,7898,4771800
11031,7898,4771800
12243,8266,4790055
11031,7898,4771800
11031,7898,4771800
15210,8452,4792550
11340,7942,4772700
12363,8234,4789525
11031,7898,4771800
11124,7900,4771800
12736,8190,4778215
13004,8292,4789895
11031,7898,4771800
13585,8126,4777020
11031,7898,4771800
11214,7898,4771800
13115,7992,4772940
11031,7898,4771800
11031,7898,4771800
11031,7898,4771800
11213,7910,4771800
15896,8656,4788635
15361,7936,4771800
13648,8310,4789895
11316,7982,4773630
11239,7908,4771800
11670,8096,4776560
12259,8266,4790055
11627,7902,4771800
7503,1052,155175
7454,1052,155175
7752,1208,193260
7545,1072,155175
7343,360,9495
7319,496,33145
7490,720,54575
8056,782,76180
7910,936,78290
7518,378,30365
8256,860,77090
7455,534,20325
7684,610,52575
7236,722,101490
7460,684,55000
7297,836,134500
7526,122,0
7082,256,7950
8956,7742,4771800
9450,7728,4771800
8438,7224,4404175
8297,7218,4419540
8637,7704,4771800
8550,7704,4771800
9762,7812,4771800
8550,7704,4771800
8550,7704,4771800
12729,7854,4771800
8859,7716,4771800
9882,7806,4771800
8550,7704,4771800
8643,7706,4771800
10255,7802,4771800
10523,7828,4771800
8550,7704,4771800
11104,7762,4771800
8550,7704,4771800
8733,7704,4771800
10634,7764,4771800
8550,7704,4771800
8550,7704,4771800
8550,7704,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
9856,7766,4771800
8844,7254,4404175
8703,7256,4419540
9043,7742,4771800
8956,7742,4771800
10168,7850,4771800
8956,7742,4771800
8956,7742,4771800
13135,7910,4772030
9265,7754,4771800
10288,7844,4771800
8956,7742,4771800
9049,7744,4771800
10661,7912,4774180
10929,7866,4771800
8956,7742,4771800
11510,7800,4771800
8956,7742,4771800
9139,7742,4771800
11040,7832,4772880
8956,7742,4771800
8956,7742,4771800
8956,7742,4771800
9138,7754,4771800
13821,8056,4774465
13286,7780,4771800
11573,7874,4771800
9241,7800,4772820
9164,7752,4771800
9595,7824,4772820
10184,7850,4771800
9552,7746,4771800
5281,350,28945
5222,758,133690
5039,440,48440
9338,7248,4404175
9197,7242,4419540
9537,7728,4771800
9450,7728,4771800
10662,7874,4774820
9450,7728,4771800
9450,7728,4771800
13629,7916,4774820
9759,7740,4771800
10782,7868,4774820
9450,7728,4771800
9543,7732,4771800
11155,7826,4771800
11423,7926,4775455
9450,7728,4771800
12004,7786,4771800
9450,7728,4771800
9633,7728,4771800
11534,7788,4771800
9450,7728,4771800
9450,7728,4771800
9450,7728,4771800
9632,7740,4771800
14315,7934,4771800
13780,7766,4771800
12067,7934,4775455
9735,7760,4771800
9658,7738,4771800
10089,7784,4771800
10678,7874,4774820
10046,7732,4771800
5643,374,31640
6171,982,180520
5268,6,0
5240,6,0
5357,106,0
5228,0,0
5228,0,0
5228,0,0
5247,0,0
8525,7224,4404175
8438,7224,4404175
9650,7330,4404175
8438,7224,4404175
8438,7224,4404175
12617,7368,4404175
8747,7234,4404175
9770,7324,4404175
8438,7224,4404175
8531,7226,4404175
10143,7306,4404175
10411,7346,4404175
8438,7224,4404175
10992,7274,4404175
8438,7224,4404175
8621,7224,4404175
10522,7272,4404175
8438,7224,4404175
8438,7224,4404175
8438,7224,4404175
8620,7252,4404275
13303,7392,4404175
12768,7262,4404175
11055,7354,4404175
8723,7250,4404175
8646,7234,4404175
9077,7272,4404175
9666,7330,4404175
9034,7228,4404175
4359,282,27180
4359,282,27180
8384,7218,4419540
8297,7218,4419540
9509,7326,4419540
8297,7218,4419540
8297,7218,4419540
12476,7368,4419540
8606,7230,4419540
9629,7320,4419540
8297,7218,4419540
8390,7220,4419540
10002,7316,4419540
10270,7342,4419540
8297,7218,4419540
10851,7276,4419540
8297,7218,4419540
8480,7218,4419540
10381,7278,4419540
8297,7218,4419540
8297,7218,4419540
8297,7218,4419540
8479,7226,4419540
13162,7424,4419540
12627,7256,4419540
10914,7350,4419540
8582,7250,4419540
8505,7228,4419540
8936,7274,4419540
9525,7326,4419540
8893,7222,4419540
8637,7704,4771800
9849,7812,4771800
8637,7704,4771800
8637,7704,4771800
12816,7854,4771800
8946,7716,4771800
9969,7806,4771800
8637,7704,4771800
8730,7706,4771800
10342,7802,4771800
10610,7828,4771800
8637,7704,4771800
11191,7762,4771800
8637,7704,4771800
8820,7704,4771800
10721,7764,4771800
8637,7704,4771800
8637,7704,4771800
8637,7704,4771800
8819,7716,4771800
13502,7910,4771800
12967,7742,4771800
11254,7836,4771800
8922,7736,4771800
8845,7714,4771800
9276,7760,4771800
9865,7812,4771800
9233,7708,4771800
4407,0,0
9762,7812,4771800
8550,7704,4771800
8550,7704,4771800
12729,7854,4771800
8859,7716,4771800
9882,7806,4771800
8550,7704,4771800
8643,7706,4771800
10255,7802,4771800
10523,7828,4771800
8550,7704,4771800
11104,7762,4771800
8550,7704,4771800
8733,7704,4771800
10634,7764,4771800
8550,7704,4771800
8550,7704,4771800
8550,7704,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
9762,7812,4771800
9762,7812,4771800
13941,8248,4790055
10071,7824,4771800
11094,8170,4789855
9762,7812,4771800
9855,7814,4771800
11467,7910,4771800
11735,8170,4789525
9762,7812,4771800
12316,7870,4771800
9762,7812,4771800
9945,7812,4771800
11846,7872,4771800
9762,7812,4771800
9762,7812,4771800
9762,7812,4771800
9944,7824,4771800
14627,8108,4777660
14092,7850,4771800
12379,8190,4789525
10047,7844,4771800
9970,7836,4771995
10401,7868,4771800
10990,8212,4790475
10358,7816,4771800
6234,1048,155175
6185,1048,155175
6483,1204,193260
6276,1068,155175
5788,108,0
6191,542,52535
5699,146,5215
5769,448,48315
5716,346,29420
5626,146,5215
8550,7704,4771800
12729,7854,4771800
8859,7716,4771800
9882,7806,4771800
8550,7704,4771800
8643,7706,4771800
10255,7802,4771800
10523,7828,4771800
8550,7704,4771800
11104,7762,4771800
8550,7704,4771800
8733,7704,4771800
10634,7764,4771800
8550,7704,4771800
8550,7704,4771800
8550,7704,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
703,400,14725
908,404,14725
890,406,14725
703,400,14725
12729,7854,4771800
8859,7716,4771800
9882,7806,4771800
8550,7704,4771800
8643,7706,4771800
10255,7802,4771800
10523,7828,4771800
8550,7704,4771800
11104,7762,4771800
8550,7704,4771800
8733,7704,4771800
