"1,0-d","2,0-d","3,0-d"
2,2,0
3,6,3
2,0,0
1,0,0
6,4,0
1,0,0
3,2,0
3,0,0
2,2,0
1,0,0
1,0,0
6,28,48
18,62,75
6,28,48
6,28,48
5,20,30
5,20,30
7,20,12
3,6,3
3,6,3
3,6,3
1,0,0
4,6,3
10,20,9
6,16,9
3,0,0
2,2,0
8,18,15
8,2,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
2,0,0
3,6,3
3,6,3
3,6,3
3,6,3
4,6,3
1,0,0
1,0,0
3,6,3
2,2,0
3,6,3
5,12,6
2,2,0
1,0,0
3,6,3
5,12,6
8,20,15
3,6,3
2,2,0
3,2,0
2,2,0
2,2,0
7,10,3
4,6,0
5,8,0
2,2,0
2,2,0
6,12,6
5,8,3
3,6,3
3,6,3
3,6,3
2,0,0
1,0,0
3,2,0
5,12,6
2,2,0
1,0,0
1,0,0
10,48,108
4,8,3
4,6,3
3,6,3
4,8,3
3,4,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,0
2,2,0
7,18,9
4,10,6
3,6,3
7,16,6
3,6,3
9,14,6
3,6,3
3,6,3
2,0,0
5,2,0
3,6,3
4,0,0
1,0,0
2,2,0
3,2,0
5,6,0
1,0,0
5,6,0
8,8,0
2,2,0
5,4,0
4,4,0
3,2,0
1,0,0
3,2,0
4,8,3
10,20,9
4,10,6
7,14,6
10,32,27
2,2,0
2,2,0
4,12,12
4,12,12
3,6,3
3,6,3
10,28,18
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
8,34,60
2,2,0
2,2,0
4,12,12
4,12,12
6,14,12
4,12,12
4,4,0
4,2,0
1,0,0
3,4,0
2,2,0
5,8,3
3,6,3
3,6,3
2,2,0
3,6,3
2,2,0
4,6,3
3,6,3
3,6,3
2,0,0
3,6,3
4,4,0
5,10,6
6,12,6
6,12,6
4,10,6
3,6,3
3,4,0
3,6,3
3,4,0
1,0,0
5,8,3
3,6,3
3,6,3
7,10,3
2,2,0
2,2,0
2,2,0
5,6,0
14,26,18
4,6,3
9,12,3
4,12,12
4,12,12
1,0,0
2,2,0
2,2,0
4,6,0
2,2,0
2,0,0
2,0,0
2,2,0
3,4,0
8,16,6
3,6,3
4,8,3
10,18,6
4,8,3
1,0,0
5,6,3
1,0,0
3,6,3
3,6,3
3,6,3
2,0,0
3,2,0
1,0,0
3,2,0
4,4,0
2,2,0
4,4,0
2,2,0
2,2,0
2,2,0
4,4,0
8,12,0
1,0,0
2,2,0
6,10,3
8,26,33
6,6,0
1,0,0
3,6,3
2,2,0
3,2,0
13,26,15
3,2,0
3,2,0
1,0,0
6,12,3
11,16,3
13,28,18
4,4,0
2,2,0
2,2,0
7,18,12
10,74,252
9,72,252
3,6,3
9,72,252
4,12,12
7,24,24
4,12,12
4,12,12
4,12,12
2,2,0
2,2,0
9,72,252
9,72,252
9,72,252
3,6,3
3,6,3
7,6,0
4,12,12
3,6,3
9,72,252
12,84,264
3,6,3
3,4,0
3,2,0
6,4,0
1,0,0
2,2,0
2,0,0
2,2,0
3,4,0
5,6,3
11,16,6
1,0,0
12,16,3
2,2,0
2,2,0
2,2,0
3,6,3
1,0,0
1,0,0
2,2,0
2,0,0
1,0,0
2,0,0
1,0,0
6,12,6
3,6,3
6,12,6
6,12,6
1,0,0
3,6,3
3,6,3
2,2,0
1,0,0
1,0,0
1,0,0
3,2,0
2,2,0
1,0,0
2,2,0
1,0,0
3,6,3
3,6,3
5,2,0
2,2,0
4,2,0
2,2,0
3,2,0
2,2,0
1,0,0
4,2,0
2,0,0
2,2,0
1,0,0
3,2,0
2,2,0
4,4,0
1,0,0
1,0,0
2,2,0
2,2,0
4,6,3
2,2,0
9,72,252
13,92,282
9,72,252
9,72,252
9,72,252
4,8,3
5,8,3
3,6,3
6,10,3
2,2,0
2,2,0
2,2,0
2,0,0
2,0,0
7,8,3
11,40,63
3,2,0
10,48,108
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
4,6,3
8,20,15
4,12,12
3,6,3
8,12,3
6,18,15
6,18,15
3,6,3
2,2,0
2,2,0
4,12,12
4,12,12
4,12,12
6,12,12
4,12,12
1,0,0
1,0,0
3,4,0
2,2,0
14,182,1092
14,182,1092
8,20,9
14,182,1092
18,194,1104
14,182,1092
14,182,1092
14,182,1092
14,182,1092
14,182,1092
2,2,0
14,182,1092
2,2,0
14,182,1092
14,182,1092
14,182,1092
14,182,1092
2,2,0
2,2,0
2,2,0
4,12,12
4,12,12
1,0,0
1,0,0
9,24,15
2,2,0
7,16,12
5,14,12
4,12,12
4,8,3
2,2,0
1,0,0
1,0,0
4,12,12
4,12,12
6,14,12
4,12,12
4,12,12
4,12,12
1,0,0
5,10,3
7,20,15
1,0,0
4,12,12
2,2,0
8,20,15
3,6,3
2,0,0
4,4,0
2,2,0
2,2,0
4,4,0
2,2,0
2,2,0
1,0,0
1,0,0
5,2,0
1,0,0
2,2,0
2,2,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,0
2,2,0
1,0,0
2,2,0
1,0,0
1,0,0
8,22,18
1,0,0
3,6,3
5,8,3
4,6,3
3,6,3
2,2,0
4,4,0
3,6,3
2,2,0
6,12,6
2,2,0
5,8,3
2,2,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
13,20,6
5,10,6
5,14,9
3,6,3
5,14,9
4,10,6
2,0,0
6,8,3
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
5,0,0
1,0,0
1,0,0
4,0,0
5,6,0
4,12,12
4,12,12
3,4,0
7,18,15
4,12,12
1,0,0
1,0,0
2,0,0
3,2,0
8,12,3
8,16,3
1,0,0
3,4,0
2,2,0
4,4,0
5,20,30
2,2,0
3,6,3
5,20,30
6,10,3
3,6,3
2,2,0
10,26,12
2,2,0
8,18,12
24,228,999
2,0,0
2,0,0
3,6,3
1,0,0
3,6,3
6,10,3
1,0,0
4,2,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
3,0,0
9,10,3
4,6,3
3,6,3
3,6,3
1,0,0
4,6,3
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,2,0
11,30,33
7,24,30
5,10,3
1,0,0
5,20,30
3,6,3
5,20,30
1,0,0
5,8,3
5,20,30
5,20,30
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
3,4,0
1,0,0
4,0,0
15,52,57
2,2,0
1,0,0
2,2,0
3,4,0
3,0,0
4,6,3
2,2,0
3,4,0
6,10,3
3,4,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
4,4,0
2,2,0
2,2,0
1,0,0
1,0,0
3,6,3
3,6,3
4,8,3
5,12,6
1,0,0
5,8,3
4,12,12
4,12,12
3,6,3
1,0,0
2,2,0
5,14,12
4,12,12
3,6,3
3,6,3
3,6,3
2,2,0
4,10,6
8,24,18
2,2,0
2,2,0
3,4,0
2,2,0
7,22,12
1,0,0
1,0,0
2,2,0
1,0,0
3,6,3
1,0,0
5,8,3
4,6,3
6,14,12
4,12,12
3,6,3
4,12,12
5,12,12
3,6,3
1,0,0
2,0,0
1,0,0
6,10,3
3,6,3
5,8,3
1,0,0
1,0,0
4,8,3
3,6,3
4,6,3
3,6,3
4,12,12
5,14,12
8,26,21
7,24,24
4,10,6
3,6,3
2,2,0
4,4,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
7,18,15
6,12,3
1,0,0
5,8,3
3,6,3
1,0,0
3,6,3
4,8,3
1,0,0
2,2,0
3,6,3
1,0,0
6,10,3
5,10,3
1,0,0
5,2,0
2,2,0
2,2,0
1,0,0
1,0,0
4,4,0
4,12,12
3,6,3
3,6,3
6,14,12
4,8,3
4,12,12
20,80,105
8,24,24
2,2,0
3,6,3
9,14,6
4,4,0
2,2,0
2,2,0
2,2,0
3,6,3
8,10,6
1,0,0
1,0,0
1,0,0
15,112,336
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
2,2,0
4,4,0
3,4,0
3,4,0
2,2,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
4,12,12
4,12,12
2,2,0
4,12,12
4,12,12
2,2,0
4,12,12
4,12,12
1,0,0
4,12,12
4,12,12
1,0,0
1,0,0
5,4,0
2,2,0
2,2,0
1,0,0
1,0,0
6,4,0
3,0,0
3,2,0
3,4,0
3,4,0
2,2,0
2,2,0
3,2,0
6,10,3
2,2,0
1,0,0
3,6,3
3,6,3
4,6,3
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
8,56,168
8,56,168
4,12,12
8,56,168
8,56,168
4,12,12
8,56,168
8,56,168
2,0,0
4,6,3
1,0,0
2,2,0
2,0,0
5,8,3
1,0,0
2,0,0
3,2,0
3,0,0
2,2,0
1,0,0
4,6,3
5,8,3
1,0,0
8,10,3
2,0,0
2,2,0
1,0,0
4,4,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
17,36,24
2,2,0
1,0,0
3,6,3
3,6,3
1,0,0
1,0,0
9,34,60
8,48,114
4,12,12
7,42,105
10,48,114
2,2,0
7,42,105
1,0,0
7,42,105
4,6,3
4,4,0
5,6,0
10,50,114
7,42,105
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
3,6,3
2,2,0
2,2,0
3,6,3
2,2,0
2,0,0
3,4,0
2,2,0
2,2,0
2,2,0
1,0,0
7,4,0
4,12,12
2,2,0
5,16,15
1,0,0
5,16,15
18,182,897
1,0,0
8,40,78
3,2,0
3,2,0
6,30,60
2,2,0
1,0,0
7,12,12
1,0,0
3,2,0
1,0,0
1,0,0
29,498,4860
1,0,0
3,6,3
2,2,0
2,2,0
8,16,12
1,0,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
1,0,0
2,0,0
4,4,0
1,0,0
3,2,0
2,2,0
2,2,0
6,12,3
3,6,3
4,4,0
5,8,3
1,0,0
3,4,0
3,6,3
2,2,0
3,6,3
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
3,0,0
3,6,3
13,60,90
4,12,12
37,1128,17955
4,12,12
7,32,60
10,50,84
12,40,63
6,30,60
2,2,0
3,2,0
4,6,0
3,6,3
2,0,0
4,0,0
1,0,0
2,0,0
1,0,0
2,0,0
5,8,0
2,2,0
6,14,12
3,4,0
2,2,0
1,0,0
1,0,0
3,6,3
11,54,117
7,42,105
8,48,114
8,48,114
10,44,105
8,48,114
7,42,105
7,42,105
2,0,0
4,8,3
4,8,3
6,14,6
3,6,3
3,6,3
5,8,3
3,6,3
2,0,0
2,0,0
1,0,0
3,0,0
1,0,0
8,8,3
3,6,3
1,0,0
2,2,0
2,2,0
1,0,0
3,6,3
1,0,0
3,6,3
2,2,0
1,0,0
3,6,3
3,6,3
1,0,0
4,12,12
3,6,3
5,8,3
5,8,3
1,0,0
2,2,0
1,0,0
3,2,0
1,0,0
3,0,0
1,0,0
5,20,30
6,26,39
6,26,39
9,38,51
9,38,51
3,2,0
2,2,0
2,2,0
4,2,0
1,0,0
1,0,0
2,2,0
3,6,3
1,0,0
2,2,0
3,6,3
2,2,0
1,0,0
1,0,0
4,12,12
4,12,12
4,12,12
11,38,30
13,32,18
4,10,6
3,6,3
5,14,9
3,6,3
3,6,3
1,0,0
2,2,0
3,2,0
1,0,0
2,2,0
3,2,0
1,0,0
4,10,6
3,6,3
1,0,0
4,10,6
11,26,18
4,12,12
4,12,12
1,0,0
4,12,12
4,12,12
2,2,0
2,2,0
3,4,0
2,2,0
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
5,8,3
1,0,0
3,6,3
3,6,3
1,0,0
1,0,0
4,12,12
5,16,15
4,12,12
5,14,9
4,8,3
3,6,3
3,6,3
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
3,2,0
2,0,0
6,18,9
5,8,3
1,0,0
18,208,978
14,140,588
14,140,588
7,42,105
7,42,105
3,2,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
9,16,6
2,0,0
3,6,3
1,0,0
1,0,0
1,0,0
4,4,0
10,16,6
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
3,6,3
3,6,3
3,2,0
1,0,0
1,0,0
4,4,0
2,2,0
2,0,0
2,2,0
2,2,0
3,6,3
3,6,3
2,0,0
1,0,0
2,2,0
2,2,0
2,2,0
6,16,12
1,0,0
1,0,0
5,14,12
1,0,0
1,0,0
1,0,0
3,6,3
4,4,0
6,12,3
3,6,3
3,6,3
5,6,0
1,0,0
2,2,0
2,2,0
1,0,0
2,0,0
1,0,0
3,4,0
1,0,0
1,0,0
4,12,12
4,12,12
2,2,0
4,12,12
2,2,0
3,2,0
4,12,12
3,6,3
3,6,3
10,44,57
3,6,3
3,6,3
3,6,3
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,12,12
4,12,12
4,12,12
4,12,12
4,12,12
1,0,0
2,0,0
4,8,3
5,8,3
2,2,0
3,6,3
2,2,0
3,6,3
3,6,3
1,0,0
4,12,12
4,12,12
6,18,15
6,18,15
3,6,3
5,6,0
3,4,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,4,0
1,0,0
1,0,0
2,2,0
7,24,24
4,12,12
5,14,12
4,12,12
4,12,12
3,6,3
4,8,3
3,4,0
3,4,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
3,2,0
1,0,0
6,4,0
4,4,0
4,4,0
1,0,0
2,2,0
3,6,3
3,6,3
2,2,0
2,2,0
3,4,0
2,2,0
2,2,0
6,18,15
7,18,15
1,0,0
3,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
5,20,30
6,24,33
3,6,3
5,14,12
4,12,12
5,20,30
4,6,3
3,6,3
3,0,0
2,0,0
1,0,0
2,2,0
2,2,0
3,2,0
3,6,3
1,0,0
3,2,0
3,6,3
1,0,0
1,0,0
8,24,30
2,2,0
1,0,0
3,6,3
4,8,3
3,6,3
3,4,0
2,2,0
1,0,0
6,16,9
2,2,0
5,12,6
3,6,3
1,0,0
3,6,3
3,6,3
2,2,0
3,6,3
11,12,0
2,2,0
5,4,0
4,8,3
3,6,3
2,2,0
4,6,0
3,4,0
4,4,0
2,2,0
2,2,0
4,12,12
3,2,0
5,8,3
4,12,12
3,6,3
1,0,0
5,8,3
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,0,0
2,2,0
2,2,0
3,2,0
1,0,0
5,6,0
2,2,0
2,2,0
5,6,0
2,2,0
6,6,0
2,2,0
3,2,0
1,0,0
10,26,30
8,14,6
2,2,0
5,20,30
1,0,0
5,20,30
5,20,30
2,2,0
2,0,0
5,12,6
3,6,3
3,6,3
4,6,3
9,44,105
7,42,105
7,42,105
7,42,105
7,42,105
8,42,105
8,56,168
14,110,336
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
4,12,12
4,12,12
2,2,0
3,6,3
3,6,3
1,0,0
4,12,12
7,36,69
3,6,3
2,2,0
3,6,3
3,6,3
7,36,69
4,4,0
3,2,0
7,6,0
1,0,0
2,0,0
3,6,3
13,156,858
13,156,858
19,186,900
13,156,858
1,0,0
13,156,858
13,156,858
13,156,858
15,170,885
13,156,858
13,156,858
13,156,858
15,170,885
1,0,0
2,2,0
4,0,0
1,0,0
2,0,0
1,0,0
2,0,0
4,12,12
4,12,12
4,12,12
1,0,0
8,16,12
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
3,4,0
1,0,0
3,6,3
3,6,3
6,12,3
8,14,3
5,10,3
2,2,0
10,20,6
2,2,0
2,2,0
1,0,0
2,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
3,4,0
1,0,0
1,0,0
1,0,0
15,178,885
11,110,495
15,178,885
15,178,885
11,110,495
4,12,12
15,178,885
4,12,12
11,110,495
11,110,495
11,110,495
4,12,12
4,12,12
10,70,231
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
8,16,6
3,6,3
3,6,3
3,6,3
3,6,3
4,6,3
3,6,3
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
6,16,15
3,6,3
5,16,15
4,12,12
1,0,0
4,12,12
5,16,15
4,2,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
4,4,0
3,4,0
2,2,0
2,2,0
3,2,0
2,2,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
4,6,3
1,0,0
1,0,0
1,0,0
2,2,0
6,28,48
5,20,30
4,12,12
4,12,12
6,18,15
4,6,3
1,0,0
2,2,0
4,4,0
3,4,0
1,0,0
1,0,0
2,2,0
2,2,0
6,26,39
5,20,30
4,12,12
30,526,4908
10,36,45
16,56,75
23,490,4857
23,490,4857
23,490,4857
19,342,2907
23,490,4857
23,490,4857
23,490,4857
21,420,3990
23,490,4857
23,490,4857
23,490,4857
23,490,4857
4,12,12
23,490,4857
21,420,3990
24,492,4857
23,490,4857
23,490,4857
3,6,3
21,420,3990
21,420,3990
19,342,2907
23,490,4857
3,6,3
3,6,3
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
6,14,12
3,2,0
1,0,0
3,0,0
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
8,18,15
2,2,0
2,2,0
2,2,0
5,6,3
1,0,0
2,0,0
2,2,0
3,6,3
1,0,0
3,6,3
3,6,3
2,2,0
7,22,30
3,6,3
2,2,0
3,6,3
7,22,30
6,26,39
3,6,3
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
3,6,3
3,6,3
3,6,3
2,2,0
4,12,12
4,12,12
4,12,12
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
4,2,0
1,0,0
2,2,0
1,0,0
2,2,0
1,0,0
3,6,3
4,8,3
3,6,3
7,12,3
2,2,0
2,2,0
3,4,0
2,2,0
2,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
3,6,3
1,0,0
2,2,0
2,2,0
1,0,0
3,2,0
3,6,3
3,6,3
3,6,3
2,2,0
4,12,12
4,12,12
4,12,12
4,12,12
3,6,3
3,6,3
1,0,0
7,34,63
6,30,60
6,30,60
6,30,60
7,34,63
3,6,3
7,34,63
6,30,60
3,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
5,8,3
3,6,3
9,16,3
2,2,0
3,6,3
2,2,0
5,10,3
4,6,0
2,2,0
2,2,0
3,6,3
3,6,3
3,4,0
3,6,3
2,2,0
2,2,0
2,2,0
1,0,0
2,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
5,4,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
7,14,12
2,2,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
4,12,12
4,12,12
4,12,12
4,12,12
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
4,4,0
3,4,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
3,0,0
1,0,0
1,0,0
1,0,0
5,4,0
1,0,0
2,2,0
3,4,0
5,6,0
2,2,0
1,0,0
4,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
4,4,0
2,2,0
2,2,0
1,0,0
2,2,0
4,6,3
3,6,3
3,6,3
2,2,0
3,4,0
2,2,0
6,24,33
6,24,33
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
3,6,3
2,2,0
5,20,30
5,20,30
5,20,30
10,40,60
5,20,30
11,62,135
5,20,30
11,62,135
5,20,30
5,20,30
3,4,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
36,1124,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
37,1128,17955
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
2,2,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
2,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
3,6,3
6,8,3
2,2,0
4,8,3
1,0,0
1,0,0
1,0,0
1,0,0
4,6,3
3,6,3
3,6,3
3,6,3
1,0,0
2,0,0
1,0,0
1,0,0
3,2,0
2,2,0
1,0,0
3,2,0
2,0,0
1,0,0
1,0,0
1,0,0
5,4,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
4,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
3,4,0
5,4,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,2,0
5,12,12
4,12,12
4,12,12
4,12,12
2,2,0
2,2,0
2,2,0
1,0,0
5,8,3
3,6,3
3,6,3
2,2,0
3,6,3
13,42,39
4,12,12
6,22,24
4,12,12
8,24,24
3,6,3
4,12,12
4,12,12
4,8,3
7,24,24
4,12,12
4,12,12
3,6,3
3,6,3
1,0,0
2,2,0
3,4,0
2,2,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
4,4,0
2,2,0
3,6,3
2,2,0
3,6,3
3,6,3
3,6,3
1,0,0
3,4,0
2,2,0
3,2,0
4,4,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
6,10,3
3,6,3
3,2,0
4,8,3
5,8,3
1,0,0
1,0,0
2,2,0
4,4,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
3,2,0
9,36,45
1,0,0
4,4,0
2,2,0
5,8,3
2,2,0
2,2,0
2,0,0
1,0,0
1,0,0
2,2,0
1,0,0
4,4,0
1,0,0
7,14,6
3,6,3
1,0,0
3,6,3
4,8,3
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
8,14,6
3,6,3
3,6,3
4,8,3
2,2,0
2,2,0
2,2,0
3,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
3,4,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
3,6,3
4,6,3
3,6,3
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
3,6,3
2,2,0
2,2,0
4,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
4,2,0
1,0,0
4,4,0
2,2,0
2,2,0
2,2,0
2,2,0
2,0,0
1,0,0
2,2,0
1,0,0
2,0,0
1,0,0
3,6,3
3,6,3
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
6,30,60
6,30,60
6,30,60
6,30,60
6,30,60
6,30,60
3,6,3
9,34,60
6,30,60
6,30,60
2,2,0
6,30,60
6,30,60
2,2,0
7,30,60
3,4,0
2,2,0
2,2,0
1,0,0
2,0,0
1,0,0
5,10,3
3,4,0
3,6,3
3,6,3
2,2,0
1,0,0
2,2,0
2,2,0
1,0,0
7,18,15
4,12,12
3,6,3
4,12,12
3,6,3
1,0,0
1,0,0
3,2,0
1,0,0
1,0,0
6,8,3
1,0,0
4,6,3
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
7,18,15
5,18,21
5,18,21
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
3,2,0
4,4,0
6,10,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
4,6,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
5,8,3
3,6,3
2,2,0
4,8,3
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
4,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
2,0,0
1,0,0
2,2,0
2,2,0
3,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
3,6,3
3,6,3
2,2,0
3,6,3
2,2,0
2,2,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
4,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
3,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
2,2,0
7,22,30
5,20,30
5,20,30
2,2,0
5,20,30
5,20,30
5,20,30
2,2,0
3,6,3
3,6,3
6,12,6
3,6,3
2,2,0
2,2,0
