"1,0-HCore","2,0-HCore","3,0-HCore"
3,6,3
2,2,0
3,6,3
1,0,0
1,0,0
3,3,0
1,0,0
2,2,0
1,0,0
2,2,0
1,0,0
1,0,0
5,26,46
5,48,60
5,26,46
5,26,46
5,20,30
5,20,30
3,15,7
3,6,3
3,6,3
3,6,3
1,0,0
3,6,3
4,15,5
4,15,8
1,0,0
2,2,0
5,16,15
3,2,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
3,6,3
2,2,0
3,6,3
3,10,4
2,2,0
1,0,0
3,6,3
3,10,4
5,18,13
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
3,7,3
3,5,0
3,6,0
2,2,0
2,2,0
3,8,3
3,7,3
3,6,3
3,6,3
3,6,3
2,0,0
1,0,0
3,2,0
4,12,6
2,2,0
1,0,0
1,0,0
7,42,105
3,7,3
3,6,3
3,6,3
3,7,3
3,4,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
3,12,4
3,9,4
3,6,3
3,11,3
3,6,3
3,9,4
3,6,3
3,6,3
2,0,0
3,2,0
3,6,3
2,0,0
1,0,0
2,2,0
2,2,0
2,3,0
1,0,0
2,2,0
3,3,0
2,2,0
3,3,0
3,3,0
2,2,0
1,0,0
2,2,0
4,8,3
4,14,4
3,9,5
4,10,4
4,23,19
2,2,0
2,2,0
4,12,12
4,12,12
3,6,3
3,6,3
5,23,13
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
6,32,60
2,2,0
2,2,0
4,12,12
4,12,12
4,12,12
4,12,12
2,3,0
2,2,0
1,0,0
2,3,0
2,2,0
3,6,3
3,6,3
3,6,3
2,2,0
3,6,3
2,2,0
3,6,3
3,6,3
3,6,3
2,0,0
3,6,3
2,3,0
4,10,6
4,11,5
4,11,5
4,10,6
3,6,3
2,3,0
3,6,3
3,4,0
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
4,6,0
4,16,12
3,6,3
4,9,3
4,12,12
4,12,12
1,0,0
2,2,0
2,2,0
3,4,0
2,2,0
1,0,0
1,0,0
2,2,0
2,3,0
3,10,3
3,6,3
3,6,3
3,10,3
3,7,3
1,0,0
3,6,3
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
3,3,0
5,9,0
1,0,0
2,2,0
3,7,3
5,23,30
3,4,0
1,0,0
3,6,3
2,2,0
2,2,0
4,16,12
3,2,0
3,2,0
1,0,0
4,9,3
4,9,3
4,18,12
3,3,0
2,2,0
2,2,0
5,16,12
9,72,252
9,72,252
3,6,3
9,72,252
4,12,12
4,21,21
4,12,12
4,12,12
4,12,12
2,2,0
2,2,0
9,72,252
9,72,252
9,72,252
3,6,3
3,6,3
2,2,0
4,12,12
3,6,3
9,72,252
9,74,254
3,6,3
2,4,0
3,2,0
2,2,0
1,0,0
2,2,0
2,0,0
2,2,0
2,2,0
3,6,3
3,9,3
1,0,0
4,10,3
2,2,0
2,2,0
2,2,0
3,6,3
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
3,8,3
3,6,3
3,8,3
3,8,3
1,0,0
3,6,3
3,6,3
2,2,0
1,0,0
1,0,0
1,0,0
3,2,0
2,2,0
1,0,0
2,2,0
1,0,0
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
3,2,0
2,0,0
2,2,0
1,0,0
2,2,0
2,2,0
3,3,0
1,0,0
1,0,0
2,2,0
2,2,0
3,6,3
2,2,0
9,72,252
9,83,273
9,72,252
9,72,252
9,72,252
3,6,3
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
2,0,0
2,0,0
4,7,3
6,30,60
2,2,0
7,42,105
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
4,14,12
4,12,12
3,6,3
3,7,3
4,14,12
4,14,12
3,6,3
2,2,0
2,2,0
4,12,12
4,12,12
4,12,12
4,12,12
4,12,12
1,0,0
1,0,0
2,2,0
2,2,0
14,182,1092
14,182,1092
5,16,6
14,182,1092
14,182,1092
14,182,1092
14,182,1092
14,182,1092
14,182,1092
14,182,1092
2,2,0
14,182,1092
2,2,0
14,182,1092
14,182,1092
14,182,1092
14,182,1092
2,2,0
2,2,0
2,2,0
4,12,12
4,12,12
1,0,0
1,0,0
4,18,12
2,2,0
4,13,12
4,12,12
4,12,12
4,8,3
2,2,0
1,0,0
1,0,0
4,12,12
4,12,12
4,12,12
4,12,12
4,12,12
4,12,12
1,0,0
3,7,3
4,17,12
1,0,0
4,12,12
2,2,0
4,14,12
3,6,3
2,0,0
3,3,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
2,2,0
1,0,0
1,0,0
5,19,14
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
2,2,0
3,3,0
3,6,3
2,2,0
3,8,4
2,2,0
3,6,3
2,2,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
3,11,3
3,9,5
3,10,5
3,6,3
3,10,5
3,9,5
1,0,0
3,6,3
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,5,0
4,12,12
4,12,12
3,4,0
4,12,12
4,12,12
1,0,0
1,0,0
1,0,0
2,2,0
3,6,3
3,11,3
1,0,0
2,3,0
2,2,0
3,3,0
5,20,30
2,2,0
3,6,3
5,20,30
4,8,3
3,6,3
2,2,0
5,21,9
2,2,0
5,16,12
11,207,979
2,0,0
2,0,0
3,6,3
1,0,0
3,6,3
3,6,3
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,0,0
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
5,21,30
5,20,30
3,7,3
1,0,0
5,20,30
3,6,3
5,20,30
1,0,0
3,6,3
5,20,30
5,20,30
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,3,0
1,0,0
2,0,0
5,40,49
2,2,0
1,0,0
2,2,0
2,3,0
3,0,0
3,6,3
2,2,0
2,3,0
3,7,3
2,3,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
3,6,3
3,6,3
3,7,3
3,9,3
1,0,0
3,6,3
4,12,12
4,12,12
3,6,3
1,0,0
2,2,0
4,12,12
4,12,12
3,6,3
3,6,3
3,6,3
2,2,0
4,9,5
4,19,12
2,2,0
2,2,0
3,4,0
2,2,0
4,17,9
1,0,0
1,0,0
2,2,0
1,0,0
3,6,3
1,0,0
3,6,3
3,6,3
4,12,12
4,12,12
3,6,3
4,12,12
4,12,12
3,6,3
1,0,0
2,0,0
1,0,0
3,6,3
3,6,3
3,7,3
1,0,0
1,0,0
3,7,3
3,6,3
4,6,3
3,6,3
4,12,12
4,13,12
4,20,16
4,21,22
4,9,5
3,6,3
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
4,14,12
4,10,3
1,0,0
4,7,3
3,6,3
1,0,0
3,6,3
4,8,3
1,0,0
2,2,0
3,6,3
1,0,0
3,7,3
3,7,3
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
4,4,0
4,12,12
3,6,3
3,6,3
4,12,12
4,8,3
4,12,12
6,62,88
4,18,18
2,2,0
3,6,3
3,9,3
2,2,0
2,2,0
2,2,0
2,2,0
3,6,3
4,9,5
1,0,0
1,0,0
1,0,0
8,98,324
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
2,2,0
3,3,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
4,12,12
4,12,12
2,2,0
4,12,12
4,12,12
2,2,0
4,12,12
4,12,12
1,0,0
4,12,12
4,12,12
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
3,2,0
3,6,3
2,2,0
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
8,56,168
8,56,168
4,12,12
8,56,168
8,56,168
4,12,12
8,56,168
8,56,168
1,0,0
3,6,3
1,0,0
2,2,0
2,0,0
3,6,3
1,0,0
1,0,0
2,2,0
2,0,0
2,2,0
1,0,0
3,6,3
3,6,3
1,0,0
3,6,3
1,0,0
2,2,0
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
4,24,12
2,2,0
1,0,0
3,6,3
3,6,3
1,0,0
1,0,0
6,32,60
7,43,109
4,12,12
7,42,105
7,43,109
2,2,0
7,42,105
1,0,0
7,42,105
3,6,3
3,3,0
4,6,0
7,43,109
7,42,105
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
2,2,0
2,2,0
3,6,3
2,2,0
2,0,0
3,4,0
2,2,0
2,2,0
2,2,0
1,0,0
3,2,0
4,12,12
2,2,0
4,14,13
1,0,0
4,14,13
13,165,880
1,0,0
6,36,75
3,2,0
2,2,0
6,30,60
2,2,0
1,0,0
4,12,12
1,0,0
2,2,0
1,0,0
1,0,0
21,484,4851
1,0,0
3,6,3
2,2,0
2,2,0
4,12,12
1,0,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
1,0,0
2,0,0
3,3,0
1,0,0
2,2,0
2,2,0
2,2,0
3,7,3
3,6,3
2,2,0
3,6,3
1,0,0
2,3,0
3,6,3
2,2,0
3,6,3
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,0,0
3,6,3
6,49,79
4,12,12
34,1122,17952
4,12,12
6,30,60
6,42,76
6,32,60
6,30,60
2,2,0
2,2,0
2,4,0
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,6,0
2,2,0
4,12,12
2,3,0
2,2,0
1,0,0
1,0,0
3,6,3
7,44,110
7,42,105
7,44,110
7,44,110
7,42,105
7,44,110
7,42,105
7,42,105
2,0,0
3,6,3
3,6,3
3,8,3
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
1,0,0
2,2,0
2,2,0
1,0,0
3,6,3
1,0,0
3,6,3
2,2,0
1,0,0
3,6,3
3,6,3
1,0,0
4,12,12
3,6,3
3,6,3
3,6,3
1,0,0
2,2,0
1,0,0
2,2,0
1,0,0
2,0,0
1,0,0
5,20,30
5,24,37
5,24,37
5,31,44
5,31,44
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
3,6,3
1,0,0
2,2,0
3,6,3
2,2,0
1,0,0
1,0,0
4,12,12
4,12,12
4,12,12
4,27,19
4,21,10
4,10,6
3,6,3
4,12,7
3,6,3
3,6,3
1,0,0
2,2,0
2,2,0
1,0,0
2,2,0
3,2,0
1,0,0
3,9,5
3,6,3
1,0,0
3,9,5
4,19,12
4,12,12
4,12,12
1,0,0
4,12,12
4,12,12
2,2,0
2,2,0
2,2,0
2,2,0
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
3,6,3
1,0,0
3,6,3
3,6,3
1,0,0
1,0,0
4,12,12
5,16,14
4,12,12
4,12,7
4,8,3
3,6,3
3,6,3
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
4,17,8
4,7,3
1,0,0
11,193,963
11,136,584
11,136,584
7,42,105
7,42,105
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
3,10,3
1,0,0
3,6,3
1,0,0
1,0,0
1,0,0
2,2,0
3,8,3
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
3,6,3
3,6,3
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
3,6,3
3,6,3
2,0,0
1,0,0
2,2,0
2,2,0
2,2,0
4,12,12
1,0,0
1,0,0
4,12,12
1,0,0
1,0,0
1,0,0
3,6,3
3,3,0
4,9,3
3,6,3
3,6,3
2,4,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
3,4,0
1,0,0
1,0,0
4,12,12
4,12,12
2,2,0
4,12,12
2,2,0
3,2,0
4,12,12
3,6,3
3,6,3
5,38,51
3,6,3
3,6,3
3,6,3
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,12,12
4,12,12
4,12,12
4,12,12
4,12,12
1,0,0
1,0,0
3,7,3
3,7,3
2,2,0
3,6,3
2,2,0
3,6,3
3,6,3
1,0,0
4,12,12
4,12,12
4,15,12
4,15,12
3,6,3
4,6,0
2,3,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
2,2,0
4,19,19
4,12,12
4,12,12
4,12,12
4,12,12
3,6,3
3,7,3
2,3,0
2,3,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
4,15,13
4,15,13
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
5,20,30
5,21,30
3,6,3
4,13,12
4,12,12
5,20,30
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
3,6,3
1,0,0
2,2,0
3,6,3
1,0,0
1,0,0
5,20,30
2,2,0
1,0,0
3,6,3
3,6,3
3,6,3
3,4,0
2,2,0
1,0,0
4,12,5
2,2,0
4,10,5
3,6,3
1,0,0
3,6,3
3,6,3
2,2,0
3,6,3
3,8,0
2,2,0
3,4,0
4,8,3
3,6,3
2,2,0
2,3,0
2,3,0
2,3,0
2,2,0
2,2,0
4,12,12
2,2,0
3,6,3
4,12,12
3,6,3
1,0,0
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
5,20,30
3,10,3
2,2,0
5,20,30
1,0,0
5,20,30
5,20,30
2,2,0
2,0,0
3,8,3
3,6,3
3,6,3
3,6,3
7,42,105
7,42,105
7,42,105
7,42,105
7,42,105
7,42,105
8,56,168
8,98,324
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
8,56,168
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
4,12,12
4,12,12
2,2,0
3,6,3
3,6,3
1,0,0
4,12,12
6,33,66
3,6,3
2,2,0
3,6,3
3,6,3
6,33,66
2,2,0
2,2,0
3,3,0
1,0,0
2,0,0
3,6,3
13,156,858
13,156,858
13,167,881
13,156,858
1,0,0
13,156,858
13,156,858
13,156,858
13,159,873
13,156,858
13,156,858
13,156,858
13,159,873
1,0,0
2,2,0
2,0,0
1,0,0
2,0,0
1,0,0
2,0,0
4,12,12
4,12,12
4,12,12
1,0,0
4,12,12
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,3,0
1,0,0
3,6,3
3,6,3
3,8,3
3,8,3
3,8,3
2,2,0
3,10,3
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
11,171,877
11,110,495
11,171,877
11,171,877
11,110,495
4,12,12
11,171,877
4,12,12
11,110,495
11,110,495
11,110,495
4,12,12
4,12,12
8,68,229
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
3,9,3
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
4,13,12
3,6,3
4,13,12
4,12,12
1,0,0
4,12,12
4,13,12
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
3,6,3
1,0,0
1,0,0
1,0,0
2,2,0
5,27,47
5,20,30
4,12,12
4,12,12
4,14,12
4,6,3
1,0,0
2,2,0
3,4,0
3,3,0
1,0,0
1,0,0
2,2,0
2,2,0
5,24,37
5,20,30
4,12,12
21,497,4879
5,29,38
7,48,69
21,484,4851
21,484,4851
21,484,4851
19,342,2907
21,484,4851
21,484,4851
21,484,4851
21,420,3990
21,484,4851
21,484,4851
21,484,4851
21,484,4851
4,12,12
21,484,4851
21,420,3990
21,484,4851
21,484,4851
21,484,4851
3,6,3
21,420,3990
21,420,3990
19,342,2907
21,484,4851
3,6,3
3,6,3
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,12,12
2,2,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
4,13,12
2,2,0
2,2,0
2,2,0
3,6,3
1,0,0
1,0,0
2,2,0
3,6,3
1,0,0
3,6,3
3,6,3
2,2,0
5,21,30
3,6,3
2,2,0
3,6,3
5,21,30
5,23,36
3,6,3
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
23,506,5313
3,6,3
3,6,3
3,6,3
2,2,0
4,12,12
4,12,12
4,12,12
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
1,0,0
2,2,0
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
3,6,3
1,0,0
2,2,0
2,2,0
1,0,0
2,2,0
3,6,3
3,6,3
3,6,3
2,2,0
4,12,12
4,12,12
4,12,12
4,12,12
3,6,3
3,6,3
1,0,0
6,30,60
6,30,60
6,30,60
6,30,60
6,30,60
3,6,3
6,30,60
6,30,60
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,8,3
2,2,0
3,6,3
2,2,0
3,7,3
2,4,0
2,2,0
2,2,0
3,6,3
3,6,3
2,3,0
3,6,3
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
3,3,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,12,12
2,2,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
4,12,12
4,12,12
4,12,12
4,12,12
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,3,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
2,3,0
2,3,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
3,6,3
3,6,3
3,6,3
2,2,0
3,4,0
2,2,0
5,23,30
5,23,30
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
3,6,3
2,2,0
5,20,30
5,20,30
5,20,30
5,32,52
5,20,30
7,52,125
5,20,30
7,52,125
5,20,30
5,20,30
2,3,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
34,1122,17952
2,2,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
3,6,3
3,6,3
2,2,0
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
4,12,12
4,12,12
4,12,12
4,12,12
2,2,0
2,2,0
2,2,0
1,0,0
3,6,3
3,6,3
3,6,3
2,2,0
3,6,3
4,29,26
4,12,12
4,19,21
4,12,12
4,19,21
3,6,3
4,12,12
4,12,12
3,7,3
4,19,21
4,12,12
4,12,12
3,6,3
3,6,3
1,0,0
2,2,0
2,3,0
2,2,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
3,6,3
2,2,0
3,6,3
3,6,3
3,6,3
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
2,2,0
3,6,3
3,6,3
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
2,2,0
5,32,41
1,0,0
2,2,0
2,2,0
3,6,3
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
1,0,0
3,9,3
3,6,3
1,0,0
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
3,7,3
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,4,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
2,0,0
1,0,0
3,6,3
3,6,3
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
6,30,60
6,30,60
6,30,60
6,30,60
6,30,60
6,30,60
3,6,3
6,30,60
6,30,60
6,30,60
2,2,0
6,30,60
6,30,60
2,2,0
6,30,60
2,3,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
3,6,3
2,3,0
3,6,3
3,6,3
2,2,0
1,0,0
2,2,0
2,2,0
1,0,0
4,13,12
4,12,12
3,6,3
4,12,12
3,6,3
1,0,0
1,0,0
3,2,0
1,0,0
1,0,0
3,6,3
1,0,0
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
4,15,12
4,17,20
4,17,20
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
3,2,0
3,2,0
2,5,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,4,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
3,6,3
3,6,3
2,2,0
3,6,3
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
3,6,3
3,6,3
2,2,0
3,6,3
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
15,210,1365
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
2,2,0
5,20,30
5,20,30
5,20,30
2,2,0
5,20,30
5,20,30
5,20,30
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
