"0,1-nd","2,1-nd","3,1-nd"
86,0,0
9481,4,0
132,0,0
34,0,0
324,8,0
725,16,0
315,0,0
630,12,0
545,0,0
1175,8,0
275,0,0
193,0,0
318,0,0
209,0,0
171,0,0
183,4,0
86,0,0
90,4,0
447,0,0
9818,0,0
438,0,0
485,0,0
500,0,0
490,0,0
417,0,0
1012,34,30
416,28,30
274,0,0
228,0,0
359,26,30
260,12,0
273,8,0
219,0,0
282,4,0
696,0,0
1857,0,0
442,4,0
241,4,0
335,0,0
393,0,0
345,0,0
257,0,0
427,0,0
148,0,0
138,0,0
128,0,0
874,18,0
868,0,0
885,0,0
125,0,0
171,0,0
820,12,0
559,12,0
191,0,0
275,6,0
277,8,0
207,0,0
197,0,0
197,0,0
202,0,0
429,0,0
38,0,0
254,0,0
519,0,0
132,0,0
132,0,0
465,12,0
88,0,0
78,0,0
418,0,0
438,8,0
177,4,0
145,4,0
176,8,0
226,0,0
1788,0,0
515,0,0
141,0,0
127,0,0
169,0,0
217,0,0
64,0,0
184,0,0
30,0,0
931,16,0
1016,42,30
911,44,0
844,16,0
844,16,0
844,16,0
839,0,0
839,0,0
946,10,0
959,28,30
860,28,0
973,0,0
876,0,0
937,18,0
853,18,0
843,0,0
896,22,0
192,0,0
160,0,0
365,0,0
256,0,0
218,0,0
363,38,55
229,0,0
219,0,0
83,4,0
123,4,0
1208,0,0
170,0,0
202,16,0
245,14,0
172,10,0
205,0,0
237,0,0
221,0,0
617,0,0
115,0,0
115,0,0
106,0,0
104,0,0
104,0,0
518,0,0
1192,20,0
437,0,0
541,0,0
386,0,0
280,0,0
322,0,0
140,0,0
25,0,0
136,0,0
129,0,0
119,0,0
146,0,0
119,0,0
162,0,0
119,0,0
205,4,0
174,0,0
183,0,0
143,0,0
82,0,0
21,0,0
153,0,0
110,0,0
44,4,0
61,4,0
90,0,0
309,4,0
61,0,0
96,0,0
69,4,0
571,0,0
116,4,0
107,4,0
181,0,0
132,0,0
124,0,0
195,10,0
201,10,0
204,16,0
165,0,0
205,10,0
167,0,0
190,10,0
243,0,0
618,0,0
150,0,0
80,0,0
71,0,0
71,0,0
71,0,0
71,0,0
71,0,0
71,0,0
3842,0,0
118,0,0
88,0,0
33,4,0
80,0,0
38,0,0
29,0,0
164,0,0
60,0,0
85,10,0
274,4,0
365,0,0
1157,12,0
615,8,0
598,26,0
415,8,0
452,10,0
374,8,0
343,0,0
337,10,0
272,0,0
30,0,0
91,10,0
64,0,0
49,0,0
57,0,0
1251,0,0
513,0,0
584,0,0
590,6,0
733,0,0
657,0,0
596,24,25
631,0,0
671,18,0
706,12,0
593,12,0
526,22,25
498,0,0
495,0,0
495,0,0
497,0,0
523,0,0
33,4,0
25,0,0
25,0,0
14,0,0
122,0,0
86,0,0
94,0,0
75,0,0
75,0,0
80,0,0
114,0,0
86,0,0
72,0,0
225,4,0
142,0,0
132,0,0
83,4,0
531,4,0
273,0,0
128,0,0
138,0,0
128,0,0
1299,22,0
3527,98,150
1186,18,0
1675,58,95
1034,0,0
1442,54,85
927,8,0
843,0,0
928,0,0
1348,52,90
973,32,55
866,20,0
836,0,0
819,0,0
822,0,0
797,0,0
271,6,0
438,0,0
170,0,0
437,6,0
144,0,0
132,0,0
135,0,0
54,0,0
34,0,0
313,0,0
153,0,0
121,0,0
187,0,0
83,0,0
39,0,0
2730,0,0
377,8,0
115,8,0
130,0,0
189,0,0
130,0,0
237,8,0
504,0,0
227,0,0
116,0,0
9492,0,0
159,0,0
17240,0,0
185,0,0
424,6,0
538,6,0
197,0,0
191,0,0
187,0,0
82,0,0
45,0,0
43,0,0
43,0,0
1469,0,0
94,0,0
733,16,0
837,10,0
597,0,0
573,0,0
646,0,0
609,0,0
955,12,0
733,0,0
2078,22,0
462,0,0
476,0,0
453,0,0
181,10,0
350,16,0
771,10,0
179,10,0
176,0,0
142,0,0
189,0,0
43,0,0
39,0,0
340,0,0
231,0,0
193,0,0
458,0,0
107,0,0
107,0,0
1711,0,0
17545,38,0
17585,0,0
18452,0,0
17692,16,0
17360,0,0
19617,30,0
17631,38,60
17367,0,0
17258,0,0
17221,0,0
17377,0,0
17628,0,0
17216,4,0
17325,20,0
17697,4,0
17201,0,0
17319,0,0
17201,0,0
17212,0,0
17574,60,90
17438,0,0
17234,0,0
17205,0,0
17203,0,0
17203,0,0
17630,40,50
17225,24,0
17444,0,0
17235,0,0
17201,0,0
17509,0,0
17252,26,60
17201,0,0
17233,0,0
17260,0,0
17951,4,0
17223,0,0
17451,0,0
17268,0,0
17334,0,0
17275,10,0
17535,0,0
17227,0,0
17307,0,0
17257,0,0
17309,0,0
17370,0,0
17392,0,0
17235,24,0
17201,0,0
17370,0,0
17223,0,0
17217,0,0
17330,0,0
17223,0,0
17203,0,0
17255,6,0
17220,0,0
17246,0,0
17231,0,0
17273,0,0
17205,0,0
17201,0,0
17201,0,0
17233,0,0
17211,0,0
18034,36,0
17201,0,0
17212,0,0
17266,0,0
17201,0,0
17204,4,0
17201,0,0
17201,0,0
17709,10,0
17441,0,0
17279,0,0
17201,0,0
17201,0,0
17436,24,0
17201,0,0
17461,0,0
17370,0,0
17515,40,0
17316,12,0
17734,16,0
17535,16,0
17536,70,100
17268,10,0
17949,0,0
17328,0,0
17519,0,0
17296,0,0
17352,10,0
17363,0,0
17218,0,0
17254,20,0
17579,10,0
17456,0,0
17201,0,0
17266,4,0
17369,0,0
17218,4,0
17310,0,0
17269,0,0
17204,0,0
17845,26,0
17637,46,0
17201,0,0
17270,0,0
17207,0,0
17210,0,0
17298,40,0
17451,0,0
17606,18,0
17616,32,0
17436,0,0
17572,0,0
905,0,0
910,0,0
1496,0,0
854,0,0
768,0,0
1494,0,0
807,0,0
735,0,0
699,0,0
640,0,0
641,0,0
640,0,0
640,0,0
640,0,0
640,0,0
640,0,0
640,0,0
640,0,0
1091,16,0
1133,16,0
934,16,0
697,18,0
978,14,0
879,0,0
960,8,0
892,0,0
760,8,0
598,0,0
502,0,0
138,0,0
18880,10,0
9695,0,0
9596,0,0
9910,0,0
9656,0,0
9907,0,0
9717,0,0
9723,6,0
10230,0,0
9730,0,0
9649,0,0
9609,0,0
9720,0,0
9649,0,0
10013,0,0
9814,0,0
9798,0,0
9575,0,0
9642,0,0
9735,0,0
9589,0,0
9730,0,0
9729,0,0
9638,0,0
9840,0,0
9617,18,0
9713,0,0
9627,10,0
9711,0,0
9611,0,0
9589,0,0
9541,0,0
9589,0,0
9739,0,0
9519,0,0
9519,0,0
9519,0,0
9610,0,0
9575,10,0
9722,10,0
9585,0,0
9578,0,0
9615,0,0
9447,0,0
9453,0,0
9447,0,0
9476,0,0
9447,0,0
9552,0,0
9447,0,0
9447,0,0
9556,0,0
9492,0,0
9447,0,0
9584,0,0
9447,0,0
9460,0,0
9447,0,0
9447,0,0
9463,0,0
9447,0,0
9447,0,0
9511,0,0
9465,0,0
9734,0,0
9608,8,0
9552,0,0
9511,0,0
9451,0,0
9447,0,0
9584,0,0
9487,0,0
9468,0,0
9447,0,0
9447,0,0
9447,0,0
9447,0,0
9457,0,0
9494,0,0
9543,0,0
9451,0,0
9448,0,0
9447,0,0
9447,0,0
9447,0,0
9536,0,0
9531,0,0
9492,0,0
9469,0,0
9447,0,0
171,0,0
827,22,0
1987,22,0
350,0,0
836,0,0
367,0,0
560,0,0
379,0,0
347,0,0
339,0,0
334,0,0
384,4,0
751,0,0
2771,4,0
294,0,0
315,0,0
334,0,0
502,0,0
457,0,0
459,0,0
305,0,0
259,0,0
40,0,0
170,8,0
434,0,0
37,0,0
3843,0,0
104,0,0
4280,0,0
665,0,0
575,0,0
842,0,0
1597,0,0
770,14,0
777,14,0
895,0,0
601,0,0
556,0,0
256,0,0
357,0,0
263,0,0
273,0,0
273,0,0
288,0,0
281,0,0
273,0,0
260,0,0
229,0,0
248,0,0
154,0,0
164,0,0
164,0,0
179,0,0
172,0,0
164,0,0
210,0,0
126,0,0
126,0,0
141,0,0
134,0,0
126,0,0
180,0,0
22,0,0
7,0,0
240,0,0
31,0,0
822,12,0
652,0,0
609,6,0
3106,24,0
875,8,0
650,14,0
486,16,0
556,8,0
376,0,0
404,12,0
539,0,0
575,0,0
698,0,0
556,10,0
580,16,0
526,10,0
600,12,0
494,0,0
592,0,0
542,4,0
513,6,0
534,10,0
508,0,0
544,10,0
501,0,0
488,0,0
488,0,0
495,4,0
1732,0,0
765,0,0
2880,0,0
83,0,0
813,10,0
419,10,0
828,0,0
31,0,0
10,0,0
8,0,0
8,0,0
29,0,0
54,0,0
5147,0,0
1488,0,0
2081,0,0
1532,0,0
2387,0,0
4199,0,0
1567,0,0
1510,0,0
1549,0,0
3055,0,0
2239,0,0
1634,0,0
1679,12,0
1490,0,0
1556,0,0
1450,0,0
1424,0,0
1408,0,0
1422,0,0
1452,0,0
1602,0,0
1541,0,0
1482,0,0
1591,0,0
1468,0,0
1447,0,0
338,0,0
261,10,0
64,0,0
204,0,0
613,0,0
134,0,0
196,0,0
139,0,0
103,0,0
101,0,0
10122,140,100
14062,22,0
4715,0,0
4877,48,0
4832,0,0
4621,0,0
5585,26,0
5495,0,0
5195,0,0
4917,48,0
4830,0,0
5033,58,0
4911,58,0
4820,48,0
4724,0,0
4871,74,80
4893,60,50
4809,88,90
4682,64,60
4793,48,0
4670,48,0
4764,48,0
4771,48,0
4742,58,0
4690,48,0
4921,48,0
4670,48,0
4719,48,0
4729,74,60
4792,48,0
4904,60,0
4767,48,0
4716,0,0
4734,0,0
4738,0,0
4693,0,0
4916,4,0
4790,10,0
4693,0,0
4766,0,0
4726,0,0
4818,0,0
4637,0,0
4844,8,0
4664,0,0
4811,12,0
4624,4,0
4671,0,0
4598,0,0
4612,0,0
4629,8,0
4598,0,0
4598,0,0
4685,0,0
4598,0,0
4608,12,0
4598,0,0
4598,0,0
4638,0,0
4632,0,0
4835,12,0
4598,0,0
5931,48,0
5780,0,0
5832,0,0
8132,0,0
6143,0,0
6212,0,0
5966,0,0
5849,0,0
5885,0,0
5788,0,0
5956,0,0
5885,0,0
6050,0,0
6034,0,0
6094,14,0
5971,48,0
6360,0,0
6131,10,0
6087,50,0
5965,50,0
5874,48,0
6076,6,0
5853,28,0
5682,0,0
6008,8,0
5925,74,80
6728,0,0
5660,0,0
5949,0,0
5863,24,0
5947,60,50
5863,88,90
5736,64,60
5847,48,0
5724,48,0
5818,48,0
5771,0,0
5825,48,0
5796,50,0
5744,48,0
5777,0,0
5825,0,0
5975,48,0
5755,0,0
5755,0,0
5724,48,0
5660,0,0
5672,0,0
5662,0,0
5666,0,0
5687,0,0
5660,0,0
5682,0,0
5773,48,0
5660,0,0
5660,0,0
5755,0,0
5783,66,60
5846,48,0
5699,0,0
5675,0,0
5811,12,0
5806,0,0
5958,62,0
5691,14,0
5821,48,0
5814,0,0
3885,6,0
13296,4,0
4111,0,0
6312,0,0
4323,0,0
4325,0,0
4646,0,0
4029,0,0
4131,0,0
3903,0,0
3864,0,0
4074,6,0
3951,6,0
3986,0,0
3827,0,0
3828,0,0
3827,0,0
3827,0,0
3916,0,0
3911,0,0
3839,0,0
3827,0,0
3827,0,0
3827,0,0
3827,0,0
3830,0,0
3827,0,0
3827,0,0
3830,0,0
3827,0,0
3849,0,0
3872,0,0
3827,0,0
3860,0,0
3863,8,0
3831,0,0
3827,0,0
3838,0,0
3827,0,0
3827,0,0
3827,0,0
3827,0,0
3827,0,0
3827,0,0
3827,0,0
3839,0,0
3922,4,0
3827,0,0
3884,0,0
4013,0,0
3827,0,0
3837,0,0
3827,0,0
2709,0,0
1043,0,0
543,0,0
363,0,0
172,0,0
267,0,0
84,0,0
2653,0,0
172,0,0
114,0,0
34,0,0
34,0,0
34,0,0
512,0,0
368,0,0
138,0,0
260,12,0
136,6,0
426,18,0
188,0,0
221,0,0
1818,4,0
190,0,0
262,4,0
327,0,0
197,0,0
1718,4,0
1680,0,0
2338,14,0
1684,0,0
1701,4,0
1751,32,25
1697,0,0
1673,0,0
1736,0,0
1683,4,0
1768,6,0
1673,0,0
11165,16,0
1673,0,0
1673,0,0
2198,40,25
1868,26,25
1674,0,0
1818,0,0
1734,0,0
1673,0,0
1673,0,0
1673,0,0
1718,4,0
1782,12,0
1695,0,0
1674,0,0
41,0,0
246,0,0
424,0,0
181,0,0
232,0,0
178,0,0
196,0,0
296,0,0
202,0,0
157,0,0
165,0,0
165,0,0
296,0,0
157,0,0
309,0,0
2701,4,0
715,8,0
451,0,0
165,0,0
106,0,0
1126,10,0
1398,0,0
910,8,0
815,0,0
795,0,0
725,0,0
1002,6,0
892,0,0
802,0,0
763,0,0
748,0,0
750,0,0
755,0,0
725,0,0
723,0,0
794,0,0
723,0,0
723,0,0
723,0,0
156,0,0
60,0,0
50,0,0
110,4,0
127,0,0
197,6,0
84,6,0
675,26,25
345,22,25
222,0,0
67,0,0
723,0,0
286,0,0
396,0,0
115,0,0
125,0,0
117,0,0
83,0,0
9659,6,0
10089,16,0
9705,0,0
9750,0,0
9665,0,0
9628,0,0
9899,6,0
9991,0,0
10034,0,0
10515,0,0
10536,4,0
10822,0,0
10613,28,0
11782,34,0
9625,0,0
9705,0,0
9751,0,0
9650,0,0
9729,0,0
9742,8,0
9784,14,0
9670,4,0
9682,4,0
9792,0,0
9805,18,0
9829,20,0
9722,16,0
9674,0,0
9681,0,0
9640,0,0
9624,0,0
9633,0,0
9623,0,0
9623,0,0
9623,0,0
9623,0,0
9663,0,0
9632,0,0
9625,0,0
9623,0,0
9633,0,0
9657,0,0
9639,0,0
9623,0,0
9635,0,0
9623,0,0
9623,0,0
9623,0,0
9623,0,0
9627,0,0
9623,0,0
9623,0,0
9623,0,0
9625,0,0
9626,0,0
9643,6,0
9623,0,0
9623,0,0
9623,0,0
9623,0,0
9639,0,0
9623,0,0
9623,0,0
9628,0,0
9623,0,0
9624,0,0
9623,0,0
9623,0,0
9623,0,0
9623,0,0
9623,0,0
9623,0,0
9664,0,0
9623,0,0
9637,0,0
9623,0,0
9623,0,0
9663,0,0
9623,0,0
9623,0,0
9624,0,0
9625,0,0
9631,0,0
9628,0,0
9656,0,0
9634,0,0
9623,0,0
9623,0,0
9670,0,0
9627,0,0
9623,0,0
792,28,25
586,0,0
676,6,0
628,0,0
641,8,0
634,8,0
593,0,0
694,10,0
581,0,0
581,0,0
593,10,0
598,0,0
597,0,0
581,0,0
581,0,0
581,0,0
581,0,0
656,0,0
332,0,0
445,0,0
414,0,0
364,10,0
263,10,0
330,0,0
243,0,0
243,0,0
57,0,0
705,0,0
2435,0,0
268,0,0
292,0,0
127,0,0
781,0,0
207,0,0
175,0,0
152,0,0
152,0,0
152,0,0
286,0,0
121,0,0
100,0,0
69,0,0
455,0,0
350,0,0
226,8,0
188,0,0
186,6,0
212,0,0
184,0,0
867,0,0
355,0,0
201,0,0
171,0,0
137,8,0
120,0,0
109,0,0
109,0,0
109,0,0
113,6,0
816,0,0
828,0,0
892,0,0
935,8,0
799,0,0
894,0,0
631,0,0
622,0,0
601,0,0
542,0,0
542,0,0
542,0,0
600,0,0
439,10,0
371,0,0
521,0,0
336,0,0
350,8,0
492,0,0
335,0,0
342,0,0
330,0,0
487,0,0
863,10,0
407,6,0
380,8,0
339,0,0
305,6,0
270,0,0
274,0,0
274,0,0
355,0,0
229,0,0
420,0,0
3287,24,0
3439,26,0
1913,0,0
754,0,0
739,16,0
3117,46,55
367,0,0
708,0,0
558,0,0
495,26,55
604,36,55
460,0,0
307,0,0
597,0,0
424,0,0
868,0,0
238,0,0
110,0,0
537,12,0
565,0,0
527,10,0
2091,12,0
718,6,0
514,0,0
690,0,0
726,6,0
550,0,0
446,6,0
442,0,0
440,0,0
989,4,0
315,0,0
596,0,0
104,0,0
1243,0,0
1828,0,0
296,0,0
164,0,0
174,0,0
156,0,0
105,0,0
105,0,0
91,0,0
92,0,0
739,16,0
256,10,0
205,10,0
158,8,0
154,0,0
618,0,0
170,0,0
167,0,0
121,0,0
442,0,0
120,0,0
309,6,0
137,0,0
409,0,0
350,0,0
214,8,0
127,0,0
121,0,0
127,0,0
1580,12,0
1164,0,0
938,0,0
1144,0,0
1578,12,0
898,0,0
1474,0,0
1235,12,0
1109,0,0
801,0,0
1143,20,0
1100,0,0
990,0,0
1012,0,0
728,0,0
866,0,0
726,0,0
765,12,0
831,0,0
111,0,0
89,0,0
330,4,0
354,0,0
430,0,0
253,8,0
311,54,405
405,54,405
318,54,405
277,54,405
175,0,0
188,6,0
119,6,0
95,0,0
749,6,0
193,10,0
190,0,0
53,6,0
41,6,0
24,0,0
56,4,0
25,4,0
56,0,0
107,0,0
643,0,0
11,0,0
58,0,0
1726,0,0
342,106,1060
290,108,1060
498,106,1060
394,120,1110
307,122,1110
266,120,1110
159,0,0
159,0,0
374,0,0
60,0,0
90,0,0
28,0,0
93,0,0
34,0,0
188,0,0
1235,38,40
2404,42,40
158,0,0
165,0,0
5212,28,0
2726,6,0
3050,0,0
3552,0,0
2768,10,0
5364,14,0
2865,4,0
2866,0,0
2675,0,0
2732,0,0
2666,0,0
2646,0,0
2621,0,0
2675,0,0
2714,0,0
2689,0,0
2642,0,0
2802,14,0
2643,0,0
2713,4,0
4220,0,0
3404,0,0
2598,0,0
2799,0,0
2844,16,0
2655,0,0
2754,0,0
2719,0,0
2809,14,0
1059,28,60
1021,36,60
625,0,0
1064,0,0
606,0,0
1566,8,0
782,0,0
596,0,0
646,0,0
573,0,0
576,0,0
677,0,0
1194,12,0
492,0,0
365,0,0
302,0,0
1279,4,0
265,0,0
419,4,0
256,0,0
291,0,0
254,0,0
249,0,0
241,0,0
241,0,0
241,0,0
241,0,0
241,0,0
502,0,0
545,12,0
391,10,0
388,0,0
390,0,0
395,0,0
414,4,0
663,0,0
311,0,0
969,4,0
291,0,0
283,0,0
892,0,0
197,0,0
315,0,0
144,0,0
169,0,0
118,0,0
332,102,1060
540,100,1060
436,106,1060
349,108,1060
308,106,1060
212,0,0
203,0,0
203,0,0
203,0,0
203,0,0
92,0,0
140,0,0
59,4,0
51,4,0
266,0,0
69,0,0
139,0,0
148,0,0
168,0,0
117,6,0
117,6,0
166,0,0
793,0,0
22,4,0
138,0,0
243,4,0
514,0,0
240,0,0
233,0,0
250,0,0
309,0,0
290,0,0
399,0,0
120,0,0
216,6,0
167,6,0
313,0,0
2843,0,0
390,4,0
173,0,0
113,4,0
264,4,0
227,4,0
125,0,0
108,0,0
313,4,0
172,0,0
118,6,0
42,8,0
262,6,0
262,6,0
2738,0,0
78,0,0
157,0,0
74,0,0
938,0,0
1748,0,0
1454,0,0
721,0,0
722,0,0
721,0,0
721,0,0
761,0,0
733,0,0
734,0,0
721,0,0
734,0,0
721,0,0
721,0,0
760,0,0
730,0,0
721,0,0
721,0,0
721,0,0
721,0,0
721,0,0
721,0,0
1023,12,0
481,24,30
162,0,0
140,12,0
281,28,30
2546,0,0
502,0,0
807,0,0
733,0,0
345,0,0
433,0,0
313,0,0
304,0,0
308,0,0
63,0,0
20,0,0
354,0,0
135,0,0
116,0,0
401,0,0
1843,0,0
280,0,0
239,6,0
318,0,0
224,6,0
241,0,0
190,4,0
189,4,0
331,0,0
222,0,0
111,0,0
96,0,0
851,10,0
472,0,0
320,0,0
259,10,0
233,0,0
303,0,0
225,0,0
186,8,0
110,0,0
64,0,0
57,6,0
164,10,0
170,0,0
99,0,0
95,0,0
109,0,0
95,0,0
682,0,0
742,0,0
347,0,0
368,0,0
282,0,0
201,14,0
138,0,0
205,0,0
261,8,0
110,0,0
82,0,0
545,0,0
234,0,0
256,0,0
189,0,0
269,0,0
145,6,0
689,0,0
94,0,0
56,0,0
68,0,0
61,6,0
132,8,0
92,8,0
3223,0,0
3033,24,0
3039,0,0
3104,26,0
3130,0,0
3629,52,25
2874,0,0
2911,0,0
3329,26,0
3130,0,0
3440,26,0
3167,0,0
2877,8,0
3568,0,0
3066,24,0
3156,0,0
3088,30,0
2956,0,0
2853,0,0
2830,0,0
2868,0,0
2810,0,0
2859,0,0
2795,6,0
2811,10,0
2912,0,0
2729,0,0
3367,6,0
2716,0,0
2715,0,0
2715,0,0
2734,0,0
2723,0,0
2715,0,0
2745,0,0
2723,0,0
2715,0,0
2748,0,0
42,0,0
140,0,0
182,0,0
5,0,0
1355,0,0
1675,6,0
1487,0,0
1419,0,0
1513,0,0
1927,0,0
1341,0,0
1823,0,0
1550,12,0
2136,6,0
1231,0,0
1326,0,0
1259,12,0
1150,0,0
1246,14,0
1421,12,0
1213,0,0
1206,0,0
1079,0,0
1082,0,0
1242,4,0
1718,14,0
1120,40,55
1012,10,0
1321,22,0
897,0,0
1015,0,0
1152,0,0
828,0,0
1024,0,0
1064,36,55
883,4,0
820,0,0
806,0,0
779,0,0
780,0,0
26,0,0
89,0,0
67,0,0
99,0,0
39,0,0
245,0,0
923,0,0
224,0,0
1291,0,0
1563,0,0
3375,0,0
885,0,0
695,0,0
767,4,0
1546,0,0
326,0,0
272,0,0
297,0,0
265,0,0
712,0,0
702,0,0
643,0,0
1709,30,0
709,0,0
2878,28,0
945,0,0
759,0,0
295,0,0
279,0,0
141,0,0
680,24,60
964,50,90
3253,0,0
565,0,0
878,0,0
842,12,0
535,0,0
515,0,0
155,0,0
136,0,0
154,0,0
1020,30,50
1544,12,0
624,0,0
1565,12,0
644,0,0
2223,0,0
571,0,0
697,0,0
586,0,0
259,0,0
1423,22,0
1730,0,0
819,0,0
642,26,60
1454,0,0
445,26,40
452,28,40
1023,4,0
1865,20,0
3698,4,0
1261,0,0
1393,0,0
1157,0,0
1273,0,0
1201,0,0
1319,12,0
154,0,0
192,0,0
172,0,0
162,0,0
1365,0,0
602,0,0
773,0,0
516,0,0
1861,0,0
231,0,0
205,0,0
644,10,0
1189,0,0
3282,0,0
784,0,0
650,0,0
780,0,0
729,0,0
1162,0,0
1192,0,0
1269,0,0
3056,0,0
280,0,0
3139,0,0
702,0,0
714,0,0
339,0,0
692,0,0
417,0,0
474,0,0
320,0,0
304,0,0
154,0,0
164,16,25
190,16,25
177,16,25
170,0,0
1551,0,0
134,0,0
439,0,0
337,0,0
255,0,0
150,0,0
496,0,0
673,0,0
278,0,0
1454,0,0
1467,36,0
1969,22,0
2255,0,0
1283,0,0
1219,16,0
1226,34,0
2627,28,0
1344,0,0
142,0,0
1487,0,0
202,0,0
324,4,0
129,0,0
1496,0,0
959,0,0
739,0,0
816,0,0
901,0,0
684,0,0
658,0,0
750,0,0
666,0,0
656,0,0
684,0,0
758,0,0
556,0,0
536,0,0
805,32,0
927,38,0
3183,92,110
561,30,70
670,68,120
1682,0,0
1473,28,0
2642,32,0
795,0,0
765,8,0
495,0,0
685,22,0
3262,38,0
536,0,0
455,0,0
455,0,0
595,12,0
462,0,0
3063,14,0
991,0,0
2915,10,0
2327,22,0
1056,0,0
1756,0,0
515,0,0
756,14,0
498,0,0
951,6,0
475,0,0
199,0,0
1863,20,0
3696,26,0
2170,0,0
1198,0,0
1086,0,0
1259,0,0
1391,0,0
1271,0,0
1317,12,0
912,0,0
919,0,0
928,0,0
991,0,0
1263,4,0
325,4,0
275,0,0
268,0,0
262,0,0
586,0,0
594,0,0
1573,0,0
686,8,0
468,0,0
480,0,0
303,4,0
191,0,0
1049,22,0
836,0,0
2172,20,0
926,14,0
555,0,0
648,0,0
522,0,0
794,0,0
623,0,0
556,0,0
3013,0,0
3116,50,70
603,38,70
322,0,0
502,0,0
1759,22,0
3592,64,70
2066,0,0
1155,0,0
1167,0,0
1079,40,70
1097,20,0
3384,40,0
887,0,0
608,0,0
625,8,0
579,0,0
579,0,0
1282,0,0
201,0,0
136,0,0
180,0,0
277,0,0
1519,0,0
608,0,0
3198,26,0
440,0,0
3353,38,0
721,0,0
1048,0,0
974,12,0
640,0,0
548,0,0
548,0,0
548,0,0
587,0,0
674,0,0
1049,14,0
1837,0,0
753,0,0
2209,28,0
926,0,0
938,0,0
684,0,0
556,0,0
503,0,0
1657,0,0
685,0,0
388,0,0
3319,20,0
882,0,0
806,20,0
562,0,0
713,0,0
1132,0,0
1407,26,0
2127,22,0
1170,0,0
1205,0,0
1476,34,0
1124,0,0
1020,0,0
1018,0,0
1112,20,0
1169,0,0
1046,0,0
1149,0,0
117,4,0
77,4,0
847,24,0
2172,32,0
994,8,0
794,8,0
534,0,0
597,0,0
538,0,0
522,0,0
522,0,0
193,0,0
153,0,0
177,0,0
52,0,0
1093,0,0
1078,4,0
1428,0,0
1082,0,0
2148,0,0
1065,0,0
1056,0,0
1083,0,0
1064,0,0
1034,0,0
1034,0,0
1034,0,0
1150,4,0
1129,0,0
644,12,0
141,0,0
50,0,0
44,0,0
199,6,0
193,6,0
372,0,0
98,0,0
115,0,0
20,0,0
2894,0,0
3078,0,0
3009,0,0
3018,50,80
3218,38,0
2928,26,0
3127,106,140
2973,12,0
2958,20,0
2946,0,0
3960,0,0
2982,0,0
2895,0,0
2917,0,0
3130,26,0
2869,0,0
2881,20,0
2875,0,0
2869,0,0
2869,0,0
2950,0,0
2873,0,0
771,0,0
437,0,0
524,0,0
393,0,0
354,0,0
396,0,0
347,0,0
149,0,0
149,0,0
1436,0,0
1582,0,0
1420,0,0
1348,0,0
1557,0,0
1374,0,0
1326,0,0
1326,0,0
1326,0,0
1348,0,0
1326,0,0
1326,0,0
87,0,0
86,0,0
195,0,0
28,0,0
23,0,0
68,0,0
50,0,0
50,0,0
76,0,0
216,0,0
144,0,0
63,0,0
3339,80,50
2751,30,0
1264,26,0
1177,0,0
1369,28,0
1201,38,40
1120,0,0
1222,26,0
1236,26,0
1329,0,0
1113,0,0
1113,0,0
1113,0,0
1128,0,0
1113,0,0
1113,0,0
1113,0,0
1113,0,0
1188,26,0
346,6,0
162,6,0
125,0,0
90,0,0
2631,20,0
3930,14,0
3920,36,0
2314,0,0
2339,0,0
2484,0,0
2491,0,0
2477,0,0
2480,0,0
2458,0,0
2454,0,0
2445,0,0
2433,26,0
2331,0,0
2397,8,0
2538,34,0
2336,8,0
2338,0,0
2370,42,40
2391,26,0
2405,26,0
2555,10,0
2346,12,0
2357,26,0
2330,0,0
2332,8,0
2309,0,0
2305,0,0
2297,0,0
2297,0,0
2342,0,0
809,0,0
609,0,0
682,0,0
431,0,0
424,0,0
560,0,0
386,0,0
353,0,0
335,0,0
335,0,0
266,0,0
246,0,0
576,0,0
198,0,0
239,0,0
548,0,0
503,0,0
498,0,0
421,0,0
421,0,0
421,0,0
280,0,0
192,0,0
949,0,0
208,0,0
185,0,0
2866,0,0
3089,4,0
3419,138,350
2933,24,0
2989,22,0
2834,0,0
2916,0,0
3135,74,235
2819,4,0
3256,82,245
3325,50,70
2911,0,0
2991,22,0
2942,40,0
2895,24,0
2836,0,0
2876,0,0
2838,0,0
2841,0,0
2969,102,315
2915,42,85
2801,0,0
2826,18,0
2809,0,0
2843,22,0
2831,0,0
2817,18,0
2817,0,0
2805,0,0
2801,0,0
2801,0,0
2869,0,0
2856,8,0
2837,22,0
2830,32,85
152,10,0
88,6,0
272,0,0
587,0,0
641,8,0
2007,18,0
856,8,0
387,0,0
420,12,0
367,0,0
368,0,0
354,0,0
126,0,0
114,0,0
40,0,0
26,0,0
121,0,0
150,0,0
31,0,0
637,0,0
361,0,0
406,0,0
466,0,0
371,0,0
413,0,0
335,0,0
335,0,0
1271,0,0
1328,0,0
213,0,0
196,0,0
196,0,0
428,0,0
264,0,0
126,0,0
167,0,0
123,6,0
124,4,0
114,4,0
1217,0,0
272,0,0
388,0,0
1271,0,0
143,0,0
141,0,0
195,0,0
173,0,0
142,0,0
523,44,50
746,0,0
1398,0,0
619,0,0
400,26,40
1239,0,0
134,0,0
395,0,0
293,0,0
238,0,0
299,0,0
179,0,0
179,0,0
179,0,0
179,0,0
179,0,0
2035,0,0
1884,0,0
1787,0,0
1894,0,0
