"0,1-HCore","2,1-HCore","3,1-HCore","4,1-HCore"
24,4,5,0
24,4,6,0
24,6,15,9
25,4,5,0
24,0,0,0
24,0,0,0
24,0,0,0
24,4,5,0
24,0,0,0
25,0,0,0
24,2,0,0
24,4,5,0
24,6,15,9
24,4,6,0
24,0,0,0
15,6,15,9
15,6,15,9
22,4,5,0
15,4,5,0
22,4,5,0
21,2,0,0
15,2,0,0
15,6,15,9
15,4,5,0
15,0,0,0
15,4,5,0
15,6,15,9
15,4,5,0
15,2,0,0
15,4,5,0
37,6,15,9
11,2,0,0
18,6,15,9
15,6,15,9
11,4,5,0
13,6,15,9
11,4,5,0
11,4,5,0
11,6,15,9
11,4,5,0
11,4,5,0
22,4,8,0
21,6,21,14
23,12,98,182
23,6,30,20
22,4,8,0
21,4,5,0
21,4,5,0
21,2,0,0
21,12,75,180
21,12,75,180
21,12,75,180
21,12,75,180
21,12,75,180
21,6,19,12
21,12,75,180
21,6,20,12
21,6,15,9
21,6,17,10
21,6,15,9
21,6,15,9
17,8,30,36
17,6,15,9
17,6,18,9
31,8,30,36
18,8,30,36
17,8,30,36
17,8,30,36
18,8,30,36
16,2,0,0
18,6,21,14
15,8,31,36
15,8,31,36
17,8,39,40
15,6,23,15
14,6,18,9
22,4,5,0
15,4,5,0
22,4,5,0
15,6,15,9
15,6,15,9
15,6,15,9
15,6,15,9
15,6,15,9
15,6,15,9
28,3,0,0
16,2,0,0
7,2,0,0
5,2,0,0
23,4,5,0
17,2,0,0
16,0,0,0
12,2,0,0
12,2,0,0
12,0,0,0
12,2,0,0
12,2,0,0
22,4,5,0
22,4,5,0
22,6,15,9
22,8,42,54
22,4,8,0
22,8,37,54
22,8,37,54
22,8,30,36
22,8,30,36
22,4,6,0
22,8,35,53
22,4,5,0
22,6,15,9
22,2,0,0
22,6,15,9
22,6,15,9
22,2,0,0
22,6,15,9
22,2,0,0
13,6,15,9
55,6,18,10
13,6,15,9
13,2,0,0
13,6,17,10
13,4,8,0
13,2,0,0
13,6,17,10
13,2,0,0
13,2,0,0
13,2,0,0
19,2,0,0
21,2,0,0
19,4,5,0
26,2,0,0
19,2,0,0
21,4,5,0
19,4,5,0
19,4,5,0
19,0,0,0
19,4,5,0
19,2,0,0
19,4,5,0
25,2,0,0
19,2,0,0
19,2,0,0
19,2,0,0
19,2,0,0
19,2,0,0
19,2,0,0
13,4,5,0
14,4,5,0
13,2,0,0
13,2,0,0
13,4,5,0
19,4,5,0
18,2,0,0
13,2,0,0
15,2,0,0
13,2,0,0
13,2,0,0
12,2,0,0
42,2,0,0
14,2,0,0
12,2,0,0
25,0,0,0
12,2,0,0
12,0,0,0
12,2,0,0
12,0,0,0
12,2,0,0
12,0,0,0
31,6,15,9
31,4,8,0
33,6,15,9
32,4,5,0
31,4,6,0
31,6,15,9
31,5,7,0
31,5,5,0
31,4,5,0
31,2,0,0
31,4,5,0
50,4,5,0
31,4,5,0
31,4,5,0
31,4,5,0
31,4,5,0
31,6,15,9
31,4,6,0
31,2,0,0
31,4,5,0
31,2,0,0
31,2,0,0
31,4,5,0
31,4,5,0
31,2,0,0
31,4,5,0
31,2,0,0
31,0,0,0
31,2,0,0
31,4,5,0
17,2,0,0
16,2,0,0
9,0,0,0
14,2,0,0
12,2,0,0
10,2,0,0
12,2,0,0
10,2,0,0
11,2,0,0
27,6,34,19
27,2,0,0
28,6,15,9
27,0,0,0
27,3,0,0
27,6,21,13
35,4,0,0
27,4,5,0
27,4,5,0
27,0,0,0
27,4,6,0
31,6,15,9
27,6,36,19
27,4,5,0
27,4,5,0
27,2,0,0
27,6,15,9
27,6,15,9
27,4,6,0
27,6,15,9
27,4,5,0
27,2,0,0
27,0,0,0
25,2,0,0
13,2,0,0
9,2,0,0
9,0,0,0
9,2,0,0
10,2,0,0
9,0,0,0
9,2,0,0
18,8,30,36
13,4,5,0
13,8,30,36
13,8,30,36
13,8,30,36
13,4,5,0
13,4,5,0
12,0,0,0
18,4,6,0
33,6,15,9
19,6,15,9
18,2,0,0
32,4,5,0
30,6,15,9
18,4,5,0
18,6,15,9
18,6,15,9
18,6,15,9
18,4,5,0
18,4,5,0
18,4,5,0
18,0,0,0
18,4,5,0
18,4,5,0
9,2,0,0
15,2,0,0
10,2,0,0
15,6,15,9
12,6,15,9
17,6,15,9
22,6,15,9
10,4,5,0
28,6,15,9
24,0,0,0
24,2,0,0
24,6,21,13
24,4,0,0
24,2,0,0
31,4,5,0
55,4,5,0
31,6,15,9
24,6,34,19
24,3,0,0
27,4,5,0
24,4,5,0
24,2,0,0
24,6,15,9
24,6,15,9
24,6,15,9
24,0,0,0
34,4,5,0
37,5,9,0
27,4,5,0
27,4,5,0
31,5,5,0
27,6,15,9
27,6,15,9
27,6,17,10
32,6,17,10
27,6,15,9
27,6,18,9
27,6,15,9
27,6,15,9
27,6,15,9
27,2,0,0
27,6,15,9
27,6,15,9
27,2,0,0
27,4,5,0
27,2,0,0
27,4,5,0
27,4,6,0
27,2,0,0
7,4,5,0
4,0,0,0
17,4,5,0
17,0,0,0
24,3,0,0
17,2,0,0
17,4,5,0
17,4,5,0
14,0,0,0
17,2,0,0
11,4,5,0
16,4,5,0
10,2,0,0
12,0,0,0
17,0,0,0
9,0,0,0
9,2,0,0
8,0,0,0
8,0,0,0
12,2,0,0
64,6,16,9
17,4,5,0
17,6,20,9
17,6,15,9
37,6,16,9
24,6,16,9
22,4,5,0
17,4,5,0
17,4,5,0
17,2,0,0
17,0,0,0
17,0,0,0
17,4,5,0
17,2,0,0
17,6,15,9
6,0,0,0
6,0,0,0
4,2,0,0
3,2,0,0
34,6,16,0
34,4,5,0
34,2,0,0
37,4,5,0
39,2,0,0
34,2,0,0
34,4,5,0
34,2,0,0
34,4,5,0
34,6,18,10
34,4,5,0
34,6,17,10
34,2,0,0
34,0,0,0
34,2,0,0
34,4,5,0
34,4,5,0
34,4,5,0
34,2,0,0
34,6,15,9
34,2,0,0
34,0,0,0
34,2,0,0
34,0,0,0
34,2,0,0
34,4,5,0
34,4,5,0
34,0,0,0
34,6,15,9
34,0,0,0
27,3,0,0
27,2,0,0
27,2,0,0
27,2,0,0
27,2,0,0
27,2,0,0
27,0,0,0
27,0,0,0
37,2,0,0
27,6,15,9
27,4,5,0
27,4,5,0
27,2,0,0
27,2,0,0
27,0,0,0
27,0,0,0
27,2,0,0
27,2,0,0
27,2,0,0
27,2,0,0
27,2,0,0
27,2,0,0
27,0,0,0
44,8,56,55
44,8,74,67
44,10,98,168
44,10,80,156
44,8,30,36
44,8,48,37
44,6,31,13
44,6,20,0
44,6,15,9
44,6,9,0
44,5,5,0
44,0,0,0
44,2,0,0
44,6,32,12
44,6,34,17
44,6,15,9
44,4,5,0
44,4,5,0
44,10,78,170
44,3,0,0
44,10,71,168
44,0,0,0
44,4,5,0
44,2,0,0
44,2,0,0
44,6,20,12
44,3,0,0
44,10,62,95
44,10,50,90
44,10,50,90
44,6,15,9
44,4,5,0
44,6,15,9
44,4,5,0
44,6,15,9
44,0,0,0
44,4,5,0
44,0,0,0
44,2,0,0
33,8,45,44
33,8,58,53
33,4,5,0
33,4,5,0
33,6,26,9
33,4,5,0
33,6,15,0
33,2,0,0
33,6,15,0
39,6,34,13
33,6,18,0
33,6,17,9
33,5,9,0
33,2,0,0
33,2,0,0
33,4,8,0
33,6,35,16
33,4,5,0
33,2,0,0
33,2,0,0
33,2,0,0
33,2,0,0
33,2,0,0
33,0,0,0
33,2,0,0
33,0,0,0
33,4,5,0
29,8,49,58
24,6,15,9
24,5,5,0
24,8,30,36
24,2,0,0
24,6,25,9
24,6,31,13
39,6,31,17
24,4,5,0
24,6,15,9
24,4,5,0
24,2,0,0
24,2,0,0
24,5,5,0
29,10,57,90
29,8,30,36
29,8,41,57
29,4,5,0
29,3,0,0
39,6,23,9
29,5,9,0
29,10,71,130
29,10,63,127
29,8,30,36
29,3,0,0
29,4,5,0
29,6,15,9
29,4,8,0
29,4,0,0
29,10,61,95
29,6,15,9
29,6,15,9
29,2,0,0
29,0,0,0
29,2,0,0
29,2,0,0
18,2,0,0
28,6,20,12
28,10,67,150
18,10,67,150
18,4,5,0
18,6,20,12
27,10,51,90
18,10,50,90
18,10,50,90
18,2,0,0
18,2,0,0
18,4,5,0
18,6,15,9
7,0,0,0
14,0,0,0
21,4,9,0
23,4,9,0
16,4,5,0
14,4,5,0
14,4,5,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,2,0,0
14,2,0,0
14,0,0,0
11,4,5,0
21,2,0,0
28,0,0,0
10,2,0,0
9,2,0,0
9,0,0,0
7,0,0,0
12,0,0,0
2,0,0,0
19,14,112,352
19,4,5,0
19,10,50,90
19,10,50,90
19,14,105,315
19,10,50,90
19,10,50,90
19,10,50,90
21,4,6,0
21,14,105,315
19,4,5,0
25,14,105,315
19,6,15,9
19,6,15,9
19,14,105,315
19,14,105,315
19,14,105,315
19,14,105,315
19,4,5,0
19,10,50,90
19,10,50,90
19,14,105,315
19,10,50,90
19,10,50,90
19,10,50,90
21,4,6,0
21,14,105,315
19,4,5,0
25,14,105,315
19,6,15,9
19,6,15,9
19,14,105,315
19,14,105,315
19,14,105,315
19,14,105,315
19,0,0,0
4,2,0,0
5,0,0,0
4,0,0,0
2,0,0,0
13,4,5,0
13,2,0,0
13,2,0,0
13,4,5,0
13,6,15,9
13,4,5,0
13,6,15,9
13,4,5,0
13,6,15,9
13,4,6,0
13,4,6,0
13,4,5,0
8,2,0,0
7,2,0,0
8,2,0,0
8,4,5,0
7,4,5,0
8,2,0,0
7,4,5,0
13,2,0,0
8,2,0,0
17,2,0,0
3,2,0,0
9,2,0,0
38,2,0,0
11,2,0,0
9,4,5,0
9,4,5,0
9,4,5,0
4,0,0,0
4,4,5,0
4,4,5,0
4,4,5,0
9,4,6,0
6,4,5,0
7,4,6,0
22,0,0,0
12,0,0,0
22,0,0,0
22,2,0,0
26,2,0,0
26,2,0,0
22,2,0,0
22,2,0,0
22,2,0,0
22,2,0,0
22,0,0,0
22,4,5,0
22,4,5,0
22,4,5,0
22,2,0,0
22,2,0,0
22,2,0,0
22,0,0,0
22,4,5,0
22,2,0,0
22,0,0,0
22,4,6,0
12,2,0,0
13,2,0,0
22,4,5,0
25,6,15,9
12,2,0,0
12,0,0,0
15,2,0,0
5,2,0,0
5,2,0,0
5,0,0,0
5,0,0,0
5,0,0,0
20,2,0,0
4,2,0,0
4,0,0,0
26,4,5,0
26,6,15,9
26,2,0,0
26,6,15,9
26,2,0,0
26,2,0,0
26,4,5,0
26,4,5,0
26,2,0,0
26,6,15,9
26,4,5,0
26,6,15,9
26,4,5,0
26,4,5,0
26,2,0,0
26,4,6,0
26,2,0,0
26,2,0,0
26,2,0,0
26,2,0,0
26,0,0,0
26,4,6,0
26,0,0,0
26,4,6,0
26,4,5,0
26,2,0,0
37,2,0,0
26,2,0,0
26,2,0,0
26,4,5,0
26,0,0,0
26,4,5,0
26,2,0,0
26,4,5,0
26,4,5,0
26,4,5,0
26,2,0,0
26,4,5,0
26,0,0,0
26,2,0,0
26,0,0,0
26,2,0,0
26,2,0,0
26,2,0,0
26,0,0,0
3,2,0,0
3,2,0,0
3,2,0,0
8,2,0,0
8,2,0,0
8,2,0,0
18,4,5,0
8,4,5,0
12,4,5,0
11,2,0,0
8,6,15,9
16,6,15,9
8,6,15,9
8,6,15,9
8,2,0,0
8,2,0,0
16,2,0,0
7,2,0,0
14,4,6,0
10,2,0,0
20,4,5,0
10,2,0,0
21,4,5,0
10,4,5,0
9,2,0,0
10,4,5,0
9,4,5,0
18,4,5,0
9,6,15,9
12,6,15,9
9,6,15,9
9,6,15,9
9,2,0,0
18,4,5,0
25,0,0,0
39,6,23,14
20,6,26,14
39,6,22,14
21,6,15,9
28,4,5,0
20,2,0,0
20,4,5,0
20,0,0,0
20,0,0,0
20,2,0,0
20,0,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
18,4,5,0
18,2,0,0
18,4,5,0
18,6,17,10
18,4,5,0
18,2,0,0
18,2,0,0
18,2,0,0
18,6,17,10
18,6,15,9
18,6,17,10
18,4,5,0
18,6,15,9
18,0,0,0
18,0,0,0
33,2,0,0
24,4,5,0
14,2,0,0
14,2,0,0
19,4,5,0
14,4,5,0
14,4,5,0
14,0,0,0
14,0,0,0
14,0,0,0
13,2,0,0
15,4,5,0
13,0,0,0
13,0,0,0
13,2,0,0
16,2,0,0
13,2,0,0
13,4,5,0
13,2,0,0
13,4,5,0
13,2,0,0
22,4,5,0
22,0,0,0
22,2,0,0
22,0,0,0
22,4,5,0
22,0,0,0
22,4,5,0
22,2,0,0
22,2,0,0
22,6,21,13
22,6,21,9
22,4,5,0
22,2,0,0
24,6,15,9
22,2,0,0
22,4,5,0
23,6,24,13
22,4,10,0
22,2,0,0
25,4,5,0
25,6,15,9
25,0,0,0
25,6,15,9
25,8,30,36
25,8,30,36
25,6,25,13
28,6,15,9
25,2,0,0
25,8,30,36
25,6,25,13
37,4,5,0
25,2,0,0
25,4,5,0
25,8,30,36
19,2,0,0
17,2,0,0
6,2,0,0
7,2,0,0
6,0,0,0
12,0,0,0
15,4,5,0
15,4,5,0
15,4,5,0
23,2,0,0
15,8,30,36
15,6,15,9
15,8,30,36
18,8,30,36
15,4,5,0
15,2,0,0
22,2,0,0
15,0,0,0
32,2,0,0
37,2,0,0
10,2,0,0
10,2,0,0
10,2,0,0
10,2,0,0
19,4,7,0
30,4,5,0
25,4,7,0
11,2,0,0
13,2,0,0
23,4,5,0
13,2,0,0
18,4,5,0
13,4,5,0
13,4,5,0
13,2,0,0
13,2,0,0
13,2,0,0
13,4,5,0
13,4,5,0
16,2,0,0
16,2,0,0
18,8,30,36
16,8,30,36
16,8,30,36
16,2,0,0
16,2,0,0
16,3,0,0
16,2,0,0
16,2,0,0
7,2,0,0
8,2,0,0
7,4,5,0
9,2,0,0
10,0,0,0
23,2,0,0
9,2,0,0
6,2,0,0
11,6,15,9
23,4,5,0
19,2,0,0
11,4,5,0
10,4,5,0
28,8,30,36
28,6,15,9
28,4,5,0
28,3,0,0
28,6,15,9
28,4,5,0
28,0,0,0
28,6,15,9
16,2,0,0
12,0,0,0
14,4,5,0
14,4,5,0
33,2,0,0
12,4,5,0
12,4,5,0
12,0,0,0
14,2,0,0
12,4,5,0
12,4,5,0
11,2,0,0
11,4,5,0
11,2,0,0
11,2,0,0
14,6,15,9
33,4,5,0
15,4,5,0
9,0,0,0
7,2,0,0
16,2,0,0
11,2,0,0
5,0,0,0
5,4,5,0
5,4,5,0
7,2,0,0
19,2,0,0
19,2,0,0
19,2,0,0
19,2,0,0
19,2,0,0
19,4,5,0
19,4,5,0
19,4,5,0
19,2,0,0
19,0,0,0
19,4,5,0
19,2,0,0
19,4,5,0
19,4,5,0
19,0,0,0
19,2,0,0
5,4,5,0
4,0,0,0
4,0,0,0
22,4,5,0
18,0,0,0
18,2,0,0
18,2,0,0
18,2,0,0
18,4,5,0
18,4,5,0
18,8,30,36
18,8,30,36
18,8,30,36
18,2,0,0
18,0,0,0
18,2,0,0
18,2,0,0
5,2,0,0
12,4,5,0
13,4,5,0
15,2,0,0
8,4,5,0
15,2,0,0
11,6,15,9
22,4,5,0
26,6,23,16
16,6,23,16
11,2,0,0
11,4,5,0
11,6,15,9
11,2,0,0
11,6,23,16
11,4,5,0
11,2,0,0
15,6,21,13
24,6,15,9
23,6,22,13
11,6,15,9
15,4,5,0
15,4,5,0
23,6,22,13
15,4,5,0
15,2,0,0
15,6,15,9
16,4,5,0
15,4,5,0
15,2,0,0
15,4,5,0
15,4,5,0
15,2,0,0
23,4,5,0
9,2,0,0
9,0,0,0
11,4,5,0
9,4,5,0
11,0,0,0
9,4,5,0
24,2,0,0
13,0,0,0
5,2,0,0
24,6,15,9
24,4,5,0
24,4,5,0
24,4,5,0
24,2,0,0
24,2,0,0
24,2,0,0
24,2,0,0
24,4,5,0
24,4,5,0
24,4,5,0
24,2,0,0
24,2,0,0
24,2,0,0
24,2,0,0
24,0,0,0
24,4,5,0
24,2,0,0
24,2,0,0
24,2,0,0
26,6,27,19
16,6,27,19
11,6,23,16
11,6,23,16
17,6,15,9
11,2,0,0
10,0,0,0
11,0,0,0
10,2,0,0
23,4,5,0
3,0,0,0
23,4,10,0
23,6,15,9
23,3,0,0
23,2,0,0
23,3,0,0
23,0,0,0
23,2,0,0
23,2,0,0
23,0,0,0
23,0,0,0
23,2,0,0
23,2,0,0
23,0,0,0
23,2,0,0
23,0,0,0
11,0,0,0
8,0,0,0
7,2,0,0
3,0,0,0
37,4,5,0
38,4,5,0
34,4,5,0
25,12,169,475
28,6,15,9
21,10,50,90
22,10,64,137
31,12,75,180
21,4,5,0
21,8,30,36
21,10,62,136
21,8,49,65
39,12,160,474
21,10,62,136
21,10,50,90
21,12,75,180
21,12,75,180
26,10,98,242
28,6,15,9
25,10,50,90
25,2,0,0
25,10,64,137
31,12,75,180
25,4,5,0
25,8,30,36
25,10,62,136
25,8,44,61
39,12,169,494
25,10,62,136
25,10,50,90
25,12,75,180
25,12,75,180
26,10,105,261
25,4,6,0
25,0,0,0
25,4,5,0
25,4,5,0
25,2,0,0
22,8,30,36
22,8,30,36
22,8,30,36
22,6,16,9
22,4,5,0
22,4,6,0
22,6,15,9
22,4,5,0
22,4,5,0
22,0,0,0
22,2,0,0
22,6,15,9
22,2,0,0
22,0,0,0
22,6,15,9
22,6,15,9
22,2,0,0
22,4,5,0
22,6,15,9
22,2,0,0
13,8,30,36
13,8,30,36
13,2,0,0
24,2,0,0
23,6,32,16
23,4,7,0
33,4,6,0
23,4,5,0
23,6,16,9
23,4,10,0
23,0,0,0
23,4,7,0
23,0,0,0
23,4,5,0
23,4,7,0
23,4,5,0
29,4,5,0
28,5,8,0
31,4,5,0
28,2,0,0
28,2,0,0
28,4,5,0
28,2,0,0
28,3,0,0
28,4,5,0
28,2,0,0
28,4,5,0
28,2,0,0
28,0,0,0
28,2,0,0
28,0,0,0
28,2,0,0
28,0,0,0
28,2,0,0
13,8,30,36
16,4,5,0
16,2,0,0
16,4,5,0
23,6,16,9
18,3,0,0
15,4,5,0
21,4,5,0
42,6,12,0
52,3,0,0
37,2,0,0
37,4,5,0
37,5,9,0
37,6,15,9
37,6,12,0
37,4,5,0
37,2,0,0
37,4,6,0
37,2,0,0
37,4,5,0
37,6,15,9
37,5,11,0
37,2,0,0
37,4,5,0
37,4,5,0
37,2,0,0
37,6,15,9
37,4,5,0
37,6,15,9
37,4,5,0
37,4,7,0
37,2,0,0
37,4,5,0
37,6,12,0
37,4,5,0
37,6,24,9
37,6,15,0
10,0,0,0
18,3,0,0
10,4,5,0
10,2,0,0
10,4,5,0
10,4,5,0
10,4,5,0
14,6,15,9
13,6,15,9
21,4,5,0
12,4,5,0
11,0,0,0
17,2,0,0
17,2,0,0
17,4,5,0
37,0,0,0
17,4,5,0
17,0,0,0
17,4,5,0
17,0,0,0
17,2,0,0
17,0,0,0
17,0,0,0
17,4,5,0
17,4,5,0
17,2,0,0
17,4,5,0
17,0,0,0
9,2,0,0
4,0,0,0
24,4,5,0
21,4,5,0
21,4,5,0
21,4,5,0
21,4,5,0
21,0,0,0
21,2,0,0
21,2,0,0
21,4,5,0
21,4,5,0
21,0,0,0
21,2,0,0
21,2,0,0
21,2,0,0
21,6,15,9
21,4,5,0
21,6,15,9
21,6,15,9
21,6,15,9
18,4,5,0
33,4,5,0
23,4,5,0
18,3,0,0
18,4,5,0
18,4,5,0
18,4,5,0
18,4,5,0
18,3,0,0
18,0,0,0
18,2,0,0
18,3,0,0
18,0,0,0
18,2,0,0
18,2,0,0
18,2,0,0
18,2,0,0
18,2,0,0
11,2,0,0
11,0,0,0
11,0,0,0
10,2,0,0
9,2,0,0
10,4,5,0
9,4,5,0
9,2,0,0
9,4,5,0
9,0,0,0
9,2,0,0
8,2,0,0
8,2,0,0
11,2,0,0
8,2,0,0
7,2,0,0
4,0,0,0
16,2,0,0
26,2,0,0
12,2,0,0
13,2,0,0
13,4,5,0
13,4,5,0
12,4,5,0
12,0,0,0
22,6,23,16
35,6,36,25
16,6,23,16
16,6,23,16
19,6,23,16
39,0,0,0
16,6,15,9
16,6,15,9
16,0,0,0
16,2,0,0
16,2,0,0
16,0,0,0
16,0,0,0
20,6,17,10
19,10,50,90
17,6,17,10
17,6,15,9
17,2,0,0
17,10,50,90
17,10,50,90
17,10,50,90
17,2,0,0
21,4,5,0
17,0,0,0
17,0,0,0
17,4,5,0
17,4,5,0
20,3,0,0
17,6,15,9
37,2,0,0
17,0,0,0
27,4,5,0
17,4,5,0
17,4,5,0
17,0,0,0
17,2,0,0
17,4,5,0
17,2,0,0
13,0,0,0
20,6,17,10
20,6,17,10
20,2,0,0
20,6,15,9
20,4,5,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,2,0,0
37,2,0,0
11,2,0,0
19,2,0,0
9,0,0,0
16,0,0,0
17,6,15,9
19,6,15,9
15,6,15,9
12,4,7,0
12,6,15,9
12,2,0,0
25,4,5,0
12,0,0,0
12,2,0,0
12,2,0,0
12,0,0,0
12,2,0,0
12,4,5,0
12,6,15,9
11,6,15,9
11,6,15,9
11,6,15,9
11,2,0,0
11,2,0,0
11,4,5,0
11,2,0,0
11,4,5,0
23,2,0,0
34,34,680,6120
34,34,680,6120
23,6,15,9
23,6,15,9
23,6,15,9
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
34,34,680,6120
9,8,30,36
18,8,30,36
5,0,0,0
18,6,15,9
18,8,30,36
9,4,5,0
9,4,5,0
9,2,0,0
21,6,15,9
20,6,15,9
18,6,15,9
20,6,15,9
18,6,15,9
18,4,5,0
18,6,15,9
18,2,0,0
12,2,0,0
29,4,5,0
12,4,5,0
12,4,5,0
12,2,0,0
12,2,0,0
12,2,0,0
12,2,0,0
12,2,0,0
11,2,0,0
23,0,0,0
8,2,0,0
9,2,0,0
8,2,0,0
8,2,0,0
16,4,5,0
16,4,5,0
16,4,5,0
16,4,5,0
16,2,0,0
20,4,5,0
16,4,5,0
16,4,5,0
16,4,5,0
16,2,0,0
16,2,0,0
14,2,0,0
14,4,5,0
14,6,15,9
14,4,5,0
14,4,5,0
14,2,0,0
14,2,0,0
14,0,0,0
14,2,0,0
20,2,0,0
29,8,30,36
20,8,30,36
20,0,0,0
35,4,5,0
20,4,5,0
20,4,5,0
20,8,30,36
20,4,5,0
20,4,6,0
20,8,30,36
20,4,5,0
20,0,0,0
20,2,0,0
20,4,5,0
20,4,5,0
20,0,0,0
20,6,15,9
20,6,15,9
21,4,5,0
21,6,15,9
21,4,5,0
21,6,15,9
21,4,5,0
21,6,15,9
21,4,5,0
21,4,5,0
29,2,0,0
23,4,5,0
16,0,0,0
37,8,30,36
19,8,30,36
21,8,30,36
16,2,0,0
15,2,0,0
16,4,5,0
16,4,5,0
16,8,30,36
16,8,30,36
16,6,15,9
13,6,15,9
8,2,0,0
8,2,0,0
39,2,0,0
14,2,0,0
11,2,0,0
12,0,0,0
6,2,0,0
6,2,0,0
9,2,0,0
9,6,15,9
9,6,15,9
10,4,5,0
22,8,44,50
35,6,38,31
22,6,28,20
22,4,5,0
22,8,34,39
22,8,39,46
22,4,5,0
22,6,15,9
22,4,5,0
22,4,5,0
22,2,0,0
33,2,0,0
22,2,0,0
23,8,38,39
24,3,0,0
22,2,0,0
22,6,19,9
22,8,34,39
22,0,0,0
22,0,0,0
35,6,31,23
16,6,21,14
16,8,34,39
19,8,38,42
16,6,15,9
16,4,5,0
16,4,5,0
23,8,34,39
22,4,5,0
16,4,5,0
16,4,5,0
16,8,30,36
52,2,0,0
19,4,5,0
31,6,15,9
19,4,5,0
19,4,5,0
19,6,20,13
19,0,0,0
19,3,0,0
19,4,5,0
35,6,15,9
35,6,28,20
35,6,23,16
35,6,34,26
35,4,5,0
35,2,0,0
35,6,15,9
35,2,0,0
35,6,19,9
35,6,15,9
35,6,15,9
35,6,15,9
35,4,8,0
35,4,5,0
35,3,0,0
35,4,5,0
50,0,0,0
35,6,15,9
35,4,7,0
35,2,0,0
35,5,5,0
35,3,0,0
35,2,0,0
35,2,0,0
35,2,0,0
35,2,0,0
35,0,0,0
35,0,0,0
3,0,0,0
10,2,0,0
14,4,5,0
17,4,5,0
8,4,5,0
15,3,0,0
13,4,5,0
13,6,15,9
14,6,15,9
13,4,5,0
13,6,15,9
21,4,5,0
13,3,0,0
14,4,5,0
13,4,5,0
14,6,15,9
14,6,15,9
19,2,0,0
14,0,0,0
21,6,15,9
18,2,0,0
14,2,0,0
12,6,15,9
12,6,15,9
12,2,0,0
12,2,0,0
12,0,0,0
19,6,15,9
26,4,6,0
24,4,6,0
23,4,5,0
16,4,5,0
19,8,34,39
23,8,34,39
9,0,0,0
16,6,15,9
11,8,34,39
19,4,5,0
23,8,34,39
19,2,0,0
19,4,5,0
27,4,5,0
19,8,30,36
18,2,0,0
42,4,5,0
26,4,13,0
22,4,13,0
22,4,5,0
22,4,5,0
33,3,0,0
22,4,5,0
26,3,0,0
22,4,5,0
22,4,5,0
22,2,0,0
22,2,0,0
22,0,0,0
22,2,0,0
10,2,0,0
23,2,0,0
17,2,0,0
20,2,0,0
10,4,5,0
10,4,5,0
10,0,0,0
10,4,5,0
13,0,0,0
14,2,0,0
14,4,5,0
14,0,0,0
14,2,0,0
20,4,5,0
23,3,0,0
20,2,0,0
20,2,0,0
20,2,0,0
20,4,5,0
20,0,0,0
20,4,5,0
20,4,5,0
20,4,5,0
20,4,5,0
20,0,0,0
29,4,5,0
12,4,5,0
12,0,0,0
11,4,5,0
11,0,0,0
12,4,5,0
12,4,5,0
12,0,0,0
12,2,0,0
12,0,0,0
12,0,0,0
11,6,15,9
11,6,15,9
11,6,15,9
11,4,5,0
26,2,0,0
11,2,0,0
11,4,5,0
11,2,0,0
11,0,0,0
11,4,5,0
11,0,0,0
6,6,15,9
7,6,15,9
6,2,0,0
5,0,0,0
23,4,5,0
8,4,5,0
14,2,0,0
14,2,0,0
27,6,15,9
14,2,0,0
14,2,0,0
25,2,0,0
14,6,15,9
14,2,0,0
14,2,0,0
25,6,15,9
14,6,15,9
14,2,0,0
14,2,0,0
14,2,0,0
7,6,15,9
7,2,0,0
11,4,5,0
11,4,5,0
18,6,15,9
11,6,15,9
11,6,15,9
11,0,0,0
11,0,0,0
11,6,15,9
11,0,0,0
12,10,50,90
14,2,0,0
8,2,0,0
20,2,0,0
20,4,6,0
20,0,0,0
20,0,0,0
20,4,5,0
20,6,15,9
20,2,0,0
20,4,5,0
20,0,0,0
20,2,0,0
20,2,0,0
20,4,5,0
20,6,15,9
20,6,15,9
20,6,15,9
20,0,0,0
20,2,0,0
20,4,5,0
20,4,5,0
20,4,5,0
8,2,0,0
8,2,0,0
42,4,5,0
42,4,5,0
42,4,7,0
42,4,5,0
52,4,5,0
42,4,7,0
42,3,0,0
42,3,0,0
42,6,23,9
42,8,34,38
42,8,30,36
42,0,0,0
42,4,5,0
42,2,0,0
50,2,0,0
42,2,0,0
42,4,5,0
42,2,0,0
42,4,5,0
42,8,34,38
42,2,0,0
42,4,5,0
42,2,0,0
42,2,0,0
42,2,0,0
42,4,5,0
42,4,5,0
42,2,0,0
42,8,30,36
42,2,0,0
42,2,0,0
42,4,5,0
42,2,0,0
3,2,0,0
16,4,5,0
14,2,0,0
18,4,5,0
14,2,0,0
14,2,0,0
14,2,0,0
