"0,1-nd","2,1-nd","3,1-nd","4,1-nd"
443,28,55,0
316,8,0,0
382,22,30,0
299,0,0,0
399,26,100,0
386,14,0,0
897,40,85,0
1275,58,125,0
239,6,0,0
406,34,100,0
271,30,115,0
231,20,40,0
247,0,0,0
487,26,140,0
779,20,0,0
604,8,0,0
680,16,0,0
438,6,0,0
604,16,0,0
438,10,0,0
456,16,0,0
451,16,25,0
451,16,25,0
373,32,75,0
396,0,0,0
658,12,0,0
377,18,0,0
263,18,25,0
233,16,25,0
228,6,0,0
228,8,0,0
215,0,0,0
83,4,0,0
115,4,0,0
579,20,30,0
424,8,0,0
551,28,35,0
551,28,35,0
576,116,2265,4563
2550,188,2265,4563
872,128,2265,4563
1493,160,2265,4563
1074,24,0,0
1212,26,30,0
4138,28,30,0
1187,8,0,0
1897,38,0,0
2389,82,275,162
2755,72,265,162
1082,16,0,0
1084,22,0,0
1545,38,100,0
1079,18,30,0
1122,84,275,162
1000,54,215,135
1020,54,215,135
952,8,0,0
964,8,0,0
1237,20,0,0
922,20,0,0
922,20,0,0
922,20,0,0
1773,68,410,594
1331,66,410,594
444,40,410,594
414,92,755,936
554,100,755,936
378,76,605,783
478,28,30,0
161,18,30,0
710,42,40,0
472,18,0,0
474,18,0,0
575,30,30,0
503,30,30,0
635,28,30,0
576,28,25,0
507,22,25,0
513,22,0,0
436,10,0,0
445,20,25,0
590,30,40,0
428,4,0,0
428,4,0,0
418,100,755,936
242,76,605,783
487,30,115,0
480,28,40,0
377,50,185,108
395,34,80,0
1423,52,125,0
652,52,125,0
326,4,0,0
66,0,0,0
382,94,650,783
534,54,215,144
350,30,25,0
278,14,0,0
260,10,0,0
1193,22,0,0
592,16,0,0
243,18,25,0
210,18,25,0
390,18,30,0
227,0,0,0
223,18,25,0
190,18,25,0
174,0,0,0
175,4,0,0
175,4,0,0
254,0,0,0
618,0,0,0
1167,52,75,0
1322,44,180,108
2339,46,180,108
1062,10,0,0
1010,36,180,108
1003,6,0,0
1112,6,0,0
1645,6,0,0
965,4,0,0
982,14,0,0
947,26,35,0
945,28,45,0
930,10,0,0
1000,36,35,0
1038,20,30,0
954,20,30,0
988,4,0,0
926,0,0,0
941,16,30,0
956,38,55,0
945,28,45,0
907,0,0,0
230,0,0,0
282,8,0,0
269,6,0,0
228,6,0,0
142,6,0,0
109,0,0,0
111,0,0,0
109,0,0,0
919,20,40,0
399,4,0,0
463,4,0,0
1058,0,0,0
453,16,35,0
193,0,0,0
365,0,0,0
515,0,0,0
942,6,0,0
519,0,0,0
918,0,0,0
768,6,0,0
472,6,0,0
600,0,0,0
372,4,0,0
366,4,0,0
398,8,0,0
364,0,0,0
1570,108,510,108
1754,82,425,0
713,64,360,225
796,4,0,0
685,40,130,0
1059,32,0,0
1777,162,1505,2367
949,28,0,0
894,142,1505,2367
721,76,940,1521
302,12,0,0
577,4,0,0
295,4,0,0
267,0,0,0
312,0,0,0
267,0,0,0
358,4,0,0
267,0,0,0
282,0,0,0
271,6,0,0
1484,22,0,0
3240,66,155,0
1259,52,110,0
1889,70,115,0
1349,32,0,0
1213,52,135,0
1819,68,135,0
2132,92,405,0
2115,26,70,0
3034,176,845,405
1783,104,320,0
191,18,25,0
160,20,25,0
549,22,25,0
323,30,25,0
170,22,25,0
130,8,0,0
125,6,0,0
210,4,0,0
92,4,0,0
88,0,0,0
87,4,0,0
86,4,0,0
65,6,0,0
98,0,0,0
969,74,315,252
941,74,285,225
738,110,1170,2142
738,110,1170,2142
776,110,1170,2142
694,22,0,0
1330,18,0,0
763,22,40,0
1953,10,0,0
1159,12,0,0
1029,22,40,0
773,8,0,0
1376,38,100,0
745,28,100,0
1096,38,100,0
549,16,0,0
441,22,30,0
646,52,265,225
350,0,0,0
466,4,0,0
426,12,0,0
399,20,30,0
641,4,0,0
643,8,0,0
716,12,0,0
333,0,0,0
273,0,0,0
299,0,0,0
273,4,0,0
263,4,0,0
278,0,0,0
270,22,25,0
126,18,25,0
175,10,0,0
124,0,0,0
64,0,0,0
278,18,25,0
251,16,25,0
350,0,0,0
386,6,0,0
313,6,0,0
381,6,0,0
372,16,25,0
258,4,0,0
327,12,0,0
246,4,0,0
254,16,25,0
253,4,0,0
398,16,25,0
510,16,25,0
166,16,25,0
455,16,0,0
409,16,0,0
396,44,320,153
1310,116,400,153
3323,98,380,153
539,74,340,153
782,42,230,0
527,68,230,0
684,26,80,0
654,50,165,0
471,0,0,0
608,78,250,0
742,72,475,387
1016,144,690,432
1006,112,555,432
471,58,385,288
380,68,555,432
287,10,0,0
443,12,0,0
322,10,0,0
254,8,0,0
257,0,0,0
491,62,300,171
705,42,135,0
649,84,255,99
550,84,350,198
603,140,575,270
336,54,205,99
336,58,205,99
1011,104,400,198
327,54,280,171
273,0,0,0
80,16,25,0
80,16,25,0
89,4,0,0
71,4,0,0
166,16,25,0
66,0,0,0
349,0,0,0
69,0,0,0
108,0,0,0
69,0,0,0
1333,136,950,1296
801,100,365,90
1274,188,1610,2430
852,62,230,0
1139,280,2065,2844
1620,218,1845,2799
1082,194,1750,2736
787,148,1190,1773
837,188,1645,2583
776,42,155,0
718,70,235,0
704,52,150,0
756,78,230,0
685,24,0,0
666,16,0,0
675,30,0,0
1194,128,950,1296
1675,126,885,1296
1583,24,45,0
730,8,0,0
1137,108,885,1296
842,86,875,1296
713,0,0,0
662,66,265,0
265,8,0,0
279,30,175,0
1135,178,1610,2430
1268,86,390,288
2281,28,50,0
788,46,175,0
1616,158,1485,2385
1078,136,1390,2322
1189,106,430,288
833,130,1390,2322
1156,26,50,0
707,28,65,0
653,0,0,0
708,48,265,162
713,58,230,0
1875,24,0,0
519,24,0,0
444,6,0,0
350,20,155,0
1481,208,1845,2799
943,184,1750,2736
648,132,1165,1773
698,162,1595,2583
637,42,155,0
617,48,175,0
536,30,0,0
309,36,135,81
225,36,135,81
313,36,135,81
548,12,0,0
576,22,40,0
333,6,0,0
198,0,0,0
204,0,0,0
158,36,135,81
246,36,135,81
815,0,0,0
155,0,0,0
152,0,0,0
134,0,0,0
345,4,0,0
270,0,0,0
253,4,0,0
312,6,0,0
320,8,0,0
244,8,0,0
264,0,0,0
289,4,0,0
237,6,0,0
236,4,0,0
162,36,135,81
2391,0,0,0
213,0,0,0
719,4,0,0
2603,34,80,0
589,98,200,0
697,28,0,0
485,46,120,0
790,48,110,0
399,34,90,0
448,68,160,0
387,44,110,0
434,12,0,0
1180,34,30,0
549,52,195,135
479,58,195,135
381,12,0,0
310,12,0,0
335,48,195,135
335,48,195,135
291,0,0,0
429,14,0,0
137,6,0,0
151,0,0,0
749,8,0,0
440,0,0,0
855,20,25,0
589,10,0,0
423,12,0,0
441,16,0,0
547,6,0,0
573,18,25,0
397,0,0,0
726,4,0,0
433,18,25,0
434,4,0,0
406,4,0,0
843,18,25,0
336,0,0,0
189,6,0,0
188,4,0,0
313,6,0,0
1617,72,285,207
337,48,285,207
357,54,285,207
214,46,270,144
1605,112,800,1215
732,66,800,1215
325,72,800,1215
491,102,800,1215
453,100,800,1215
262,24,30,0
576,4,0,0
234,14,0,0
225,16,0,0
201,20,30,0
182,4,0,0
1572,0,0,0
954,0,0,0
1233,4,0,0
1249,4,0,0
1235,26,40,0
2401,0,0,0
1025,44,150,81
1599,26,40,0
1042,14,0,0
1101,26,0,0
948,6,0,0
1022,14,0,0
1113,0,0,0
945,0,0,0
1081,44,150,81
987,16,40,0
1022,26,70,0
988,4,0,0
933,4,0,0
1375,0,0,0
926,0,0,0
983,50,160,81
2915,160,620,261
2398,74,575,603
2549,102,680,603
2460,84,575,603
4326,134,540,234
3075,136,430,162
3912,134,985,1188
3825,112,915,1161
2683,80,495,576
2396,30,40,0
2598,0,0,0
2703,142,1080,1188
2518,32,80,0
2765,130,985,1188
2807,8,0,0
2424,38,0,0
2366,6,0,0
2475,8,0,0
2312,0,0,0
1826,42,490,0
1740,22,30,0
3308,58,225,0
2146,46,0,0
1757,36,60,0
2029,16,0,0
2351,72,145,0
1968,126,390,216
2161,60,225,0
1849,102,415,243
1893,6,0,0
2905,52,165,90
2640,58,225,0
1747,34,0,0
1763,42,110,0
1913,30,0,0
2032,28,0,0
1716,12,0,0
1797,60,165,90
1704,10,0,0
1292,40,70,0
1748,132,500,180
1689,28,0,0
2895,326,2180,2682
4320,172,940,855
2001,234,1525,1971
1473,12,0,0
1298,12,0,0
1406,0,0,0
1410,98,705,738
1965,188,1555,2160
1264,48,105,0
1776,154,1095,891
1405,110,705,459
1244,40,105,0
1327,136,1165,1890
1327,136,1165,1890
1428,98,300,180
1327,136,1165,1890
1241,28,0,0
1364,102,310,180
1782,176,1225,1143
1333,30,60,0
1267,50,125,0
1233,14,0,0
1386,106,705,738
1229,26,60,0
1217,10,0,0
1240,0,0,0
664,16,0,0
1050,86,245,0
2461,76,220,0
863,36,120,0
864,10,0,0
754,8,0,0
596,24,0,0
550,32,65,0
566,36,105,0
508,46,140,0
440,8,0,0
488,0,0,0
423,8,0,0
835,50,100,0
2063,8,0,0
620,0,0,0
726,22,0,0
1339,50,100,0
1243,44,145,81
1221,102,280,0
1200,72,115,0
823,52,145,81
1019,52,145,81
1730,106,465,0
1381,82,120,0
659,14,0,0
1127,48,0,0
1648,102,500,0
644,32,75,0
626,16,0,0
922,44,145,81
1118,44,145,81
752,46,170,81
757,30,90,0
765,46,170,81
714,36,135,81
707,36,135,81
707,36,135,81
707,36,135,81
672,38,70,0
257,22,60,0
141,10,0,0
71,4,0,0
65,0,0,0
319,20,30,0
544,50,75,0
2319,102,410,108
326,10,0,0
408,48,195,108
363,44,195,108
345,22,30,0
2709,178,585,234
1458,116,330,162
1830,88,505,0
1204,72,220,0
814,38,105,0
756,60,200,0
902,104,370,117
1786,72,115,0
2688,182,640,288
791,86,385,180
851,98,385,117
1513,22,0,0
751,72,415,207
708,48,215,0
823,82,350,153
1183,130,590,261
728,94,335,117
779,66,305,153
657,16,0,0
718,42,80,0
242,20,30,0
2334,70,230,0
497,60,265,117
374,60,275,117
303,16,0,0
364,32,80,0
698,72,190,81
608,22,30,0
740,18,0,0
387,34,65,0
718,18,30,0
337,32,65,0
807,60,225,135
412,4,0,0
327,20,0,0
728,72,225,135
237,42,225,135
204,14,0,0
2345,86,155,0
1094,40,110,0
1466,12,0,0
840,28,0,0
312,6,0,0
1035,0,0,0
770,14,0,0
3696,14,0,0
807,42,80,0
734,10,0,0
936,20,0,0
583,56,105,0
647,6,0,0
533,48,95,0
461,0,0,0
827,48,180,81
779,46,180,81
979,6,0,0
1187,116,490,342
706,54,265,162
696,54,225,135
684,36,145,0
941,4,0,0
666,4,0,0
603,6,0,0
2275,72,330,0
856,26,25,0
839,0,0,0
1381,102,480,180
996,26,45,0
808,64,270,180
744,64,270,180
582,0,0,0
713,28,60,0
601,18,25,0
605,20,25,0
606,14,0,0
619,8,0,0
620,0,0,0
684,10,0,0
1608,96,535,351
1519,72,395,351
2971,236,1740,2169
2884,176,1300,1719
1623,20,0,0
1523,40,30,0
2020,88,495,594
1762,220,1740,2133
1824,204,1590,2016
1619,146,1160,1494
1600,48,240,0
1745,74,340,0
1651,42,200,0
1544,62,210,0
1422,0,0,0
2303,198,1410,1836
1982,46,195,0
1385,10,0,0
1665,100,785,1062
1397,8,0,0
1354,0,0,0
415,78,575,603
326,74,575,603
477,100,680,675
720,76,420,0
402,28,115,0
4813,6,0,0
4884,18,0,0
5026,12,0,0
5084,26,0,0
5743,342,1850,2142
5145,100,600,639
4750,28,65,0
4915,106,505,360
4873,88,360,270
4813,78,380,180
4950,142,605,360
4858,26,35,0
4867,62,205,0
4738,4,0,0
4786,48,140,0
4928,44,135,0
4856,68,60,0
5270,92,235,99
4753,16,35,0
4761,0,0,0
4784,12,0,0
4856,26,0,0
4750,28,65,0
4853,64,210,99
4748,4,0,0
4745,6,0,0
4799,74,310,243
4823,76,310,243
4840,134,1140,1863
4876,80,170,0
4822,134,1140,1863
4808,56,60,0
5071,212,925,666
4872,78,520,585
5069,150,1180,1863
5147,100,250,99
4858,58,180,0
5117,238,900,468
4963,162,555,252
4931,76,190,0
5175,150,490,99
4858,26,35,0
4814,78,520,585
4850,132,445,180
5367,148,535,270
5165,156,520,0
4938,118,505,360
4738,4,0,0
4818,98,335,180
4992,82,225,0
4915,38,65,0
4899,134,620,639
4811,60,355,351
6473,76,260,99
5249,100,600,639
5638,90,310,99
5518,204,725,396
4850,72,135,0
5001,244,1555,2043
4748,4,0,0
4761,28,0,0
4822,134,1140,1863
288,4,0,0
253,0,0,0
196,4,0,0
191,0,0,0
199,68,495,612
289,66,495,612
61,0,0,0
64,0,0,0
25,0,0,0
332,70,495,612
517,36,110,0
449,36,110,0
283,6,0,0
465,0,0,0
507,0,0,0
174,4,0,0
203,4,0,0
148,4,0,0
179,4,0,0
3572,50,70,0
599,38,50,0
700,12,0,0
513,24,30,0
567,0,0,0
391,18,0,0
369,20,40,0
345,20,40,0
338,6,0,0
352,28,50,0
359,28,50,0
3525,52,85,0
3905,28,35,0
3389,20,30,0
5166,152,1470,2322
3755,26,35,0
3360,22,25,0
4324,26,35,0
3630,20,30,0
3738,52,75,0
3662,86,260,144
3400,38,95,0
3387,34,35,0
3433,96,310,171
3456,74,200,99
3325,14,0,0
3335,30,45,0
3552,0,0,0
3489,12,0,0
3439,26,30,0
3978,136,1470,2322
3671,116,1470,2322
3939,136,1470,2322
3360,22,0,0
3322,24,35,0
3322,24,35,0
3609,100,1470,2322
3381,86,320,171
3504,14,0,0
3345,8,0,0
3402,12,0,0
3450,48,90,0
3360,54,175,99
3305,0,0,0
3309,4,0,0
3317,16,0,0
3333,36,70,0
3318,18,25,0
3304,4,0,0
3310,18,25,0
3301,0,0,0
3324,8,0,0
268,4,0,0
353,14,0,0
273,6,0,0
350,6,0,0
382,0,0,0
246,0,0,0
239,0,0,0
560,26,50,0
469,16,0,0
653,30,0,0
302,8,0,0
318,4,0,0
339,4,0,0
574,42,105,0
977,42,105,0
1402,28,60,0
998,28,95,0
695,28,60,0
627,0,0,0
447,16,60,0
707,16,25,0
410,16,25,0
417,6,0,0
557,16,25,0
416,6,0,0
382,18,25,0
551,18,25,0
614,22,30,0
404,26,70,0
470,34,70,0
405,26,70,0
499,28,25,0
390,20,25,0
433,18,30,0
523,14,0,0
582,28,25,0
433,20,25,0
372,18,25,0
965,40,110,0
857,56,220,108
337,6,0,0
1343,102,275,108
442,32,55,0
542,54,220,108
327,8,0,0
380,6,0,0
381,8,0,0
257,16,25,0
2013,66,200,81
495,26,65,0
384,48,150,81
280,40,150,81
455,46,90,0
512,48,90,0
336,40,150,81
235,10,0,0
151,18,25,0
234,20,25,0
618,12,0,0
497,22,25,0
402,22,25,0
394,12,0,0
460,22,25,0
525,0,0,0
375,8,0,0
376,4,0,0
370,4,0,0
858,28,25,0
395,20,25,0
376,0,0,0
669,34,50,0
588,28,30,0
958,0,0,0
677,42,90,0
728,26,70,0
1059,64,135,0
979,60,125,0
537,18,25,0
482,22,30,0
459,22,30,0
440,16,25,0
452,18,25,0
426,0,0,0
443,8,0,0
676,40,95,0
1270,82,360,270
1196,68,310,243
1220,70,310,243
1237,126,1140,1863
1219,126,1140,1863
1468,110,605,468
1466,134,1140,1863
1255,52,180,0
1514,128,655,468
1360,86,425,252
1328,52,190,0
1764,106,410,270
1562,92,355,0
1915,130,485,351
1398,170,1375,1971
1219,126,1140,1863
1661,148,1195,1917
1384,20,25,0
1517,16,25,0
1284,72,315,351
1180,110,1075,1863
1234,138,1195,1917
1180,110,1075,1863
1283,20,25,0
671,80,520,585
613,80,520,585
698,114,650,666
610,74,405,378
1048,150,735,666
825,62,160,0
756,8,0,0
584,12,0,0
594,12,0,0
648,24,35,0
681,52,140,0
571,20,35,0
513,22,30,0
619,56,275,243
513,22,30,0
526,20,35,0
154,16,65,0
303,28,65,0
519,112,630,495
640,78,350,225
507,132,750,567
1087,102,510,450
361,18,0,0
296,46,170,108
280,46,170,108
307,46,170,108
329,66,400,387
257,0,0,0
326,42,310,243
350,44,310,243
894,68,360,270
467,16,25,0
298,0,0,0
289,16,25,0
230,16,25,0
536,44,245,0
317,52,265,180
285,48,265,180
468,74,380,180
675,116,535,225
721,58,220,0
542,160,900,783
1122,142,770,738
396,42,60,0
364,104,660,675
315,36,135,0
347,84,545,594
313,30,60,0
399,114,620,594
265,26,35,0
370,52,80,0
1506,16,0,0
342,32,40,0
237,32,40,0
638,42,140,0
696,50,205,0
270,0,0,0
202,0,0,0
202,0,0,0
130,4,0,0
557,42,140,0
403,34,140,0
282,0,0,0
188,0,0,0
653,38,135,0
545,34,135,0
802,16,0,0
1330,16,0,0
615,32,60,0
562,28,50,0
374,36,75,0
318,24,60,0
627,30,0,0
1028,42,60,0
189,0,0,0
194,8,0,0
777,56,210,99
1071,136,435,171
916,48,120,0
1442,76,210,99
2401,106,450,261
1501,40,100,0
2093,16,25,0
1921,104,450,261
2229,140,535,261
940,46,100,0
662,58,180,90
696,58,180,90
735,44,95,0
666,16,25,0
653,16,25,0
677,62,190,90
724,42,450,261
265,26,35,0
458,0,0,0
91,0,0,0
108,0,0,0
294,46,150,81
317,38,150,81
317,42,150,81
160,42,150,81
675,18,0,0
389,42,150,81
389,50,160,81
232,50,160,81
289,0,0,0
209,24,70,0
303,28,65,0
654,58,210,99
1025,64,210,99
687,14,0,0
386,4,0,0
197,4,0,0
150,4,0,0
244,0,0,0
820,52,310,243
844,66,310,243
316,100,1140,1863
563,108,1140,1863
495,120,1140,1863
316,100,1140,1863
315,0,0,0
601,42,170,0
647,46,170,0
1048,32,0,0
397,38,80,0
470,38,80,0
243,20,70,0
545,108,1140,1863
477,120,1140,1863
298,100,1140,1863
454,18,0,0
980,42,60,0
304,0,0,0
146,8,0,0
842,120,675,468
688,88,445,252
663,100,435,225
575,42,135,0
726,82,510,441
900,12,0,0
436,30,135,0
520,46,200,0
471,12,0,0
340,70,520,585
425,82,520,585
775,80,520,585
464,10,0,0
344,6,0,0
265,16,0,0
254,10,0,0
724,144,1230,1863
545,108,1140,1863
1038,6,0,0
414,8,0,0
436,8,0,0
424,20,25,0
420,18,25,0
413,6,0,0
443,18,25,0
793,64,135,0
716,32,65,0
1319,78,210,99
1378,46,100,0
558,18,25,0
1163,24,25,0
2106,56,110,0
817,40,100,0
539,58,180,90
573,58,180,90
612,38,95,0
554,64,190,90
677,46,200,0
317,20,30,0
277,4,0,0
833,20,30,0
449,4,0,0
734,100,485,252
946,66,205,0
621,76,305,0
936,74,345,0
772,102,570,441
559,22,30,0
593,34,30,0
467,60,230,0
435,42,135,0
467,38,135,0
307,6,0,0
1103,46,190,0
524,24,50,0
927,36,190,0
906,28,50,0
437,36,190,0
424,36,190,0
1196,64,205,0
994,102,420,90
2302,102,315,99
1467,100,365,99
702,40,145,0
1274,8,0,0
890,58,190,90
517,0,0,0
624,8,0,0
1506,16,0,0
342,32,40,0
237,32,40,0
367,82,520,585
717,80,520,585
207,14,0,0
322,66,335,180
496,38,105,0
505,78,355,180
326,14,0,0
1186,70,320,0
1659,40,140,0
871,24,0,0
783,0,0,0
785,50,385,441
835,0,0,0
736,0,0,0
719,0,0,0
772,10,0,0
733,14,0,0
624,20,30,0
1140,20,30,0
880,50,190,90
570,10,0,0
514,16,25,0
514,16,25,0
688,0,0,0
514,16,25,0
1110,140,770,738
319,46,170,108
303,46,170,108
330,46,170,108
352,104,660,675
303,34,135,0
335,80,545,594
387,98,600,594
464,36,105,0
473,62,265,180
179,0,0,0
561,50,85,0
373,24,30,0
633,24,30,0
584,0,0,0
385,0,0,0
342,14,0,0
332,0,0,0
396,14,0,0
296,24,30,0
556,24,30,0
363,16,25,0
317,0,0,0
265,14,0,0
319,14,0,0
364,76,405,378
802,114,650,666
1071,42,0,0
373,52,275,243
714,74,405,378
285,46,275,243
152,10,0,0
2765,166,485,198
2263,8,0,0
2827,84,185,108
2292,36,0,0
2039,70,185,108
5531,120,340,171
2000,110,385,171
1991,112,150,0
1969,8,0,0
1967,30,65,0
2164,54,65,0
1942,42,65,0
1880,42,95,0
1971,94,200,81
1936,76,260,117
1867,38,95,0
1843,8,0,0
1845,6,0,0
1962,38,65,0
1867,48,150,81
1845,6,0,0
1999,24,0,0
1861,24,0,0
2042,34,70,0
1913,40,60,0
1851,14,0,0
2099,36,70,0
2205,68,105,0
1923,48,150,81
1892,16,0,0
723,28,50,0
838,30,45,0
929,98,265,90
677,28,45,0
981,28,50,0
1306,62,180,90
1537,62,180,90
631,28,50,0
785,102,285,90
723,56,275,243
608,18,0,0
627,28,50,0
2106,50,95,0
4696,138,355,117
1165,92,295,117
1156,38,0,0
1462,20,0,0
2597,76,120,0
1308,42,80,0
1045,38,95,0
1243,32,55,0
1091,0,0,0
3292,24,0,0
1134,38,75,0
1101,78,260,117
1032,38,95,0
1164,24,0,0
1026,24,0,0
1108,34,55,0
1470,32,0,0
1005,8,0,0
933,28,0,0
1436,82,325,351
1352,38,45,0
1271,32,80,0
1059,80,345,351
1009,66,315,351
932,90,660,675
915,74,545,594
967,82,545,594
904,32,45,0
954,16,0,0
872,8,0,0
248,22,30,0
225,22,30,0
184,0,0,0
477,120,1140,1863
197,0,0,0
1290,28,0,0
1154,102,310,144
1760,122,485,378
1342,36,60,0
1146,32,60,0
1256,4,0,0
2781,72,340,324
954,4,0,0
1506,104,465,378
1057,0,0,0
1128,8,0,0
1056,8,0,0
983,24,0,0
1005,56,250,144
2000,0,0,0
939,0,0,0
939,0,0,0
939,0,0,0
575,4,0,0
575,4,0,0
1825,18,0,0
440,4,0,0
2241,18,0,0
827,18,0,0
1084,94,290,144
1380,38,150,0
666,34,60,0
470,30,60,0
830,78,270,144
307,20,0,0
329,52,250,144
1986,52,150,0
1501,156,2275,5130
1972,36,250,0
2711,110,585,612
1436,146,730,666
1241,182,2275,5130
1220,176,2265,5130
1089,172,2265,5130
892,14,0,0
1002,84,500,567
948,22,0,0
1083,162,2265,5130
976,148,2265,5130
976,148,2265,5130
935,60,250,144
887,22,0,0
890,8,0,0
889,6,0,0
872,6,0,0
1967,68,175,0
1305,4,0,0
1338,36,135,81
1518,4,0,0
1368,38,135,81
1203,0,0,0
1625,72,595,711
1390,26,0,0
1313,36,135,81
2853,36,135,81
1574,8,0,0
1410,38,135,81
1272,36,135,81
1267,52,325,315
1211,36,135,81
1211,36,135,81
1186,0,0,0
1295,0,0,0
1186,0,0,0
1498,16,25,0
1603,0,0,0
1828,20,30,0
2945,94,380,0
4872,60,95,0
1225,6,0,0
1450,0,0,0
2465,92,380,0
1419,0,0,0
1265,20,30,0
1200,16,30,0
2773,144,585,81
1427,18,0,0
1426,48,160,81
1275,48,160,81
1169,0,0,0
1170,4,0,0
1174,4,0,0
1170,4,0,0
1186,16,25,0
1732,40,130,0
1169,0,0,0
1224,4,0,0
1226,44,160,81
1186,16,25,0
2869,158,615,162
2173,44,140,81
2223,88,405,180
2522,92,170,0
2567,48,140,81
2183,72,415,207
2615,152,665,261
2307,6,0,0
2132,18,0,0
2209,82,235,108
2138,34,60,0
2314,16,0,0
2259,44,140,81
2102,6,0,0
2111,10,0,0
2117,12,0,0
2200,14,0,0
2162,0,0,0
2110,8,0,0
2164,60,195,108
2185,14,0,0
2154,42,140,81
1272,6,0,0
896,14,0,0
1004,14,0,0
967,34,0,0
978,18,0,0
881,36,75,0
864,20,30,0
861,20,30,0
863,18,0,0
204,4,0,0
463,0,0,0
199,6,0,0
303,12,0,0
796,8,0,0
236,8,0,0
228,10,0,0
219,0,0,0
157,0,0,0
620,46,140,81
177,24,40,0
312,54,160,81
207,42,140,81
135,22,40,0
68,4,0,0
66,8,0,0
137,4,0,0
64,6,0,0
64,6,0,0
84,10,0,0
62,0,0,0
364,4,0,0
405,18,25,0
434,44,170,81
980,48,170,81
399,12,0,0
390,22,25,0
338,0,0,0
396,36,170,81
338,0,0,0
338,0,0,0
340,4,0,0
341,4,0,0
338,0,0,0
52,4,0,0
99,4,0,0
324,0,0,0
111,0,0,0
76,0,0,0
166,22,30,0
147,20,30,0
229,4,0,0
42,4,0,0
201,16,25,0
87,0,0,0
83,16,25,0
529,48,395,459
202,32,175,0
753,0,0,0
611,12,0,0
862,26,75,0
806,42,100,0
528,4,0,0
442,4,0,0
760,42,100,0
492,4,0,0
450,4,0,0
710,10,0,0
405,16,0,0
368,0,0,0
347,14,0,0
312,24,35,0
310,26,45,0
365,26,35,0
321,36,55,0
310,26,45,0
343,14,0,0
626,28,80,0
814,4,0,0
440,22,40,0
384,4,0,0
706,22,40,0
353,4,0,0
365,4,0,0
465,0,0,0
357,0,0,0
440,0,0,0
433,4,0,0
427,0,0,0
482,0,0,0
372,14,0,0
298,16,0,0
145,6,0,0
125,18,25,0
125,18,25,0
119,0,0,0
267,8,0,0
593,62,480,387
426,4,0,0
337,4,0,0
580,64,480,387
1054,96,480,387
1044,102,500,387
351,22,40,0
442,22,40,0
86,16,75,0
337,42,100,0
235,22,55,0
202,4,0,0
202,4,0,0
92,8,0,0
181,4,0,0
93,4,0,0
73,0,0,0
93,4,0,0
59,4,0,0
710,42,65,0
402,16,25,0
402,16,25,0
912,40,65,0
824,20,30,0
425,28,45,0
483,0,0,0
375,8,0,0
358,34,175,0
718,62,345,180
730,0,0,0
258,28,50,0
258,28,50,0
578,30,115,0
323,56,265,117
501,10,0,0
671,66,280,162
659,60,240,135
678,28,85,0
614,52,220,135
535,22,40,0
611,42,70,0
481,10,0,0
540,38,70,0
396,30,30,0
488,18,30,0
805,24,30,0
548,18,25,0
242,24,25,0
229,18,25,0
653,8,0,0
745,24,25,0
607,10,0,0
1539,46,0,0
582,22,60,0
536,18,25,0
496,18,25,0
517,6,0,0
533,8,0,0
1479,256,2855,4599
1306,110,940,1521
2869,190,1365,1521
1544,182,1130,1233
1424,72,245,0
2257,216,2215,3420
1614,166,1100,1026
1567,140,1020,1026
1335,142,1625,2907
1335,142,1625,2907
1335,104,840,1008
1609,196,1420,1521
1337,134,1320,1521
1375,118,640,270
1551,58,255,0
1294,82,320,270
1239,44,310,0
1223,0,0,0
1214,12,0,0
694,10,0,0
908,42,65,0
596,14,0,0
421,42,65,0
375,22,30,0
392,24,30,0
423,94,940,1521
1374,160,1950,3267
452,130,1625,2907
452,130,1625,2907
356,44,310,0
340,6,0,0
587,8,0,0
357,4,0,0
275,4,0,0
299,6,0,0
280,6,0,0
333,16,25,0
293,16,25,0
326,6,0,0
268,0,0,0
272,4,0,0
283,4,0,0
278,8,0,0
740,0,0,0
617,116,630,612
682,120,630,612
436,62,300,216
395,10,0,0
463,4,0,0
321,4,0,0
310,0,0,0
460,50,300,216
362,72,500,540
362,72,500,540
362,72,500,540
310,0,0,0
116,4,0,0
96,16,25,0
102,18,25,0
84,4,0,0
434,4,0,0
116,8,0,0
328,0,0,0
206,0,0,0
511,4,0,0
96,6,0,0
111,4,0,0
223,20,40,0
118,28,50,0
519,20,40,0
216,28,50,0
92,16,25,0
58,16,25,0
136,18,25,0
244,28,25,0
187,22,40,0
204,20,25,0
52,0,0,0
69,0,0,0
182,10,0,0
160,8,0,0
1783,36,250,0
1731,18,35,0
1145,26,35,0
1052,182,2275,5130
1031,176,2265,5130
900,172,2265,5130
874,28,495,0
894,162,2265,5130
752,8,0,0
676,4,0,0
787,148,2265,5130
787,148,2265,5130
92,16,25,0
166,4,0,0
76,4,0,0
70,4,0,0
70,4,0,0
36,6,0,0
166,4,0,0
166,4,0,0
445,4,0,0
231,4,0,0
268,0,0,0
264,12,0,0
164,10,0,0
310,8,0,0
191,8,0,0
153,0,0,0
153,0,0,0
153,0,0,0
155,6,0,0
8,0,0,0
8,0,0,0
71,0,0,0
210,4,0,0
489,0,0,0
421,4,0,0
1020,52,215,0
485,12,0,0
676,122,1300,2106
1709,196,1400,2133
